지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%)
135,추풍령,2015-03-30 02:00,4.2,,.5,230,74
135,추풍령,2015-03-30 03:00,4,,.1,0,78
135,추풍령,2015-03-30 04:00,3.8,,.4,0,78
135,추풍령,2015-03-30 05:00,4.2,,1.4,50,80
135,추풍령,2015-03-30 06:00,3.1,,.3,0,81
135,추풍령,2015-03-30 07:00,3.5,,1.4,50,84
135,추풍령,2015-03-30 08:00,7.5,,1.3,50,75
135,추풍령,2015-03-30 09:00,11.2,,2.8,160,55
135,추풍령,2015-03-30 10:00,14.5,,2.1,160,45
135,추풍령,2015-03-30 11:00,17.3,,2.6,160,40
135,추풍령,2015-03-30 12:00,19,,2.3,180,32
135,추풍령,2015-03-30 13:00,20.8,,2.2,160,29
135,추풍령,2015-03-30 14:00,21.5,,3.1,230,27
135,추풍령,2015-03-30 15:00,22.5,,2.5,180,24
135,추풍령,2015-03-30 16:00,22.9,,4.1,250,20
135,추풍령,2015-03-30 17:00,21.9,,3.3,270,23
135,추풍령,2015-03-30 18:00,20.4,,1.7,290,28
135,추풍령,2015-03-30 19:00,18.7,,2.3,290,34
135,추풍령,2015-03-30 20:00,17.5,,4.8,270,36
135,추풍령,2015-03-30 21:00,16.2,,6.3,270,38
135,추풍령,2015-03-30 22:00,15.2,,5.3,290,37
135,추풍령,2015-03-30 23:00,13.1,,2.3,270,47
135,추풍령,2015-03-31 00:00,10.7,,.6,90,57
135,추풍령,2015-03-31 01:00,9.3,,.9,340,65
135,추풍령,2015-03-31 02:00,8.5,,1,20,77
135,추풍령,2015-03-31 03:00,7.1,,.9,50,84
135,추풍령,2015-03-31 04:00,6.3,,.2,0,87
135,추풍령,2015-03-31 05:00,5.6,,.3,0,87
135,추풍령,2015-03-31 06:00,5.6,,0,0,91
135,추풍령,2015-03-31 07:00,6.1,,0,0,90
135,추풍령,2015-03-31 08:00,8.1,,.5,230,86
135,추풍령,2015-03-31 09:00,9.9,,.5,270,83
135,추풍령,2015-03-31 10:00,11.2,,1.9,160,73
135,추풍령,2015-03-31 11:00,11.7,,2.9,160,76
135,추풍령,2015-03-31 12:00,12.3,0,2.5,160,75
135,추풍령,2015-03-31 13:00,11,,1.7,160,89
135,추풍령,2015-03-31 14:00,12.3,,1.7,90,88
135,추풍령,2015-03-31 15:00,11.7,.9,3,90,89
135,추풍령,2015-03-31 16:00,11.6,,2.8,90,90
135,추풍령,2015-03-31 17:00,11.7,,2.3,140,91
135,추풍령,2015-03-31 18:00,11.7,1.3,1.4,110,92
135,추풍령,2015-03-31 19:00,11.8,,1.2,70,92
135,추풍령,2015-03-31 20:00,12,,2.4,90,92
135,추풍령,2015-03-31 21:00,11.7,0,1,90,93
136,안동,2015-03-28 11:00,14.6,,3.7,290,14
136,안동,2015-03-28 12:00,16.5,,3.9,290,12
136,안동,2015-03-28 13:00,17.4,,4.2,290,12
136,안동,2015-03-28 14:00,19,,5.1,270,11
136,안동,2015-03-28 15:00,19.4,,4.2,320,11
136,안동,2015-03-28 16:00,20,,4,270,11
136,안동,2015-03-28 17:00,19.6,,4.1,270,16
136,안동,2015-03-28 18:00,18.1,,4,270,22
136,안동,2015-03-28 19:00,16.9,,2.8,290,24
136,안동,2015-03-28 20:00,16.3,,3.9,290,27
136,안동,2015-03-28 21:00,15.4,,4.3,290,33
136,안동,2015-03-28 22:00,14.4,,3.5,290,37
136,안동,2015-03-28 23:00,13.7,,4.2,290,46
136,안동,2015-03-29 00:00,11.9,,3.2,320,55
136,안동,2015-03-29 01:00,11.4,,2.4,320,51
136,안동,2015-03-29 02:00,11,,2.5,320,44
136,안동,2015-03-29 03:00,10,,2.4,320,42
136,안동,2015-03-29 04:00,8.4,,1.4,320,45
136,안동,2015-03-29 05:00,8.6,,1.2,340,40
136,안동,2015-03-29 06:00,8,,.7,320,40
136,안동,2015-03-29 07:00,7.4,,1.1,340,44
136,안동,2015-03-29 08:00,9.1,,.9,320,38
136,안동,2015-03-29 09:00,10.5,,1.8,270,34
136,안동,2015-03-29 10:00,12.6,,4,270,30
136,안동,2015-03-29 11:00,13.7,,3.8,290,34
136,안동,2015-03-29 12:00,14.8,,2.5,290,35
136,안동,2015-03-29 13:00,16.9,,2.3,250,33
136,안동,2015-03-29 14:00,18.4,,3.1,290,31
136,안동,2015-03-29 15:00,18.8,,2.5,290,31
136,안동,2015-03-29 16:00,19.4,,2.1,270,28
136,안동,2015-03-29 17:00,19.7,,1,230,26
136,안동,2015-03-29 18:00,18.6,,1.7,200,29
136,안동,2015-03-29 19:00,17.3,,1.5,160,32
136,안동,2015-03-29 20:00,15.1,,2.5,110,37
136,안동,2015-03-29 21:00,13.1,,1.6,90,42
136,안동,2015-03-29 22:00,11.9,,2.6,110,50
136,안동,2015-03-29 23:00,10.7,,1.3,90,57
136,안동,2015-03-30 00:00,10,,.8,140,60
136,안동,2015-03-30 01:00,8.7,,.6,140,64
136,안동,2015-03-30 02:00,7.6,,.6,140,68
136,안동,2015-03-30 03:00,6.9,,.6,140,70
136,안동,2015-03-30 04:00,6,,1.8,140,74
136,안동,2015-03-30 05:00,5.5,,.7,140,75
136,안동,2015-03-30 06:00,4.3,,.3,0,79
136,안동,2015-03-30 07:00,4.7,,1.5,140,79
136,안동,2015-03-30 08:00,6.5,,.9,160,72
136,안동,2015-03-30 09:00,9.1,,1.5,140,64
136,안동,2015-03-30 10:00,13.5,,.8,270,48
136,안동,2015-03-30 11:00,15.8,,1.5,290,44
136,안동,2015-03-30 12:00,19.6,,1.9,290,37
136,안동,2015-03-30 13:00,21,,1.7,290,32
136,안동,2015-03-30 14:00,21.4,,2.3,290,28
136,안동,2015-03-30 15:00,22.5,,3.8,290,24
136,안동,2015-03-30 16:00,22.2,,3.7,270,25
136,안동,2015-03-30 17:00,22.3,,3,250,26
136,안동,2015-03-30 18:00,21.3,,2.5,270,30
136,안동,2015-03-30 19:00,20,,1.8,250,34
136,안동,2015-03-30 20:00,18.8,,1.8,270,38
136,안동,2015-03-30 21:00,17.1,,1.1,270,44
136,안동,2015-03-30 22:00,15.7,,1.3,290,50
136,안동,2015-03-30 23:00,14,,.9,320,52
136,안동,2015-03-31 00:00,13.2,,1.5,320,46
136,안동,2015-03-31 01:00,13.5,,.9,320,45
136,안동,2015-03-31 02:00,11,,1.4,320,57
136,안동,2015-03-31 03:00,11.5,,.8,320,57
136,안동,2015-03-31 04:00,10.3,,.9,140,62
136,안동,2015-03-31 05:00,9.4,,1.2,140,67
136,안동,2015-03-31 06:00,8.9,,.6,140,70
136,안동,2015-03-31 07:00,7.6,,.1,0,76
136,안동,2015-03-31 08:00,10,,.3,0,69
136,안동,2015-03-31 09:00,10.8,,.9,160,67
136,안동,2015-03-31 10:00,12.3,,1,70,64
136,안동,2015-03-31 11:00,13.9,,.5,180,65
136,안동,2015-03-31 12:00,14.8,,.4,0,61
136,안동,2015-03-31 13:00,15.5,,.7,320,59
136,안동,2015-03-31 14:00,14.4,,1.3,250,73
136,안동,2015-03-31 15:00,13,0,1.4,160,87
136,안동,2015-03-31 16:00,12.7,,.5,290,91
136,안동,2015-03-31 17:00,12.4,,.6,320,93
136,안동,2015-03-31 18:00,12.5,4,.4,0,93
136,안동,2015-03-31 19:00,12.3,,.1,0,93
136,안동,2015-03-31 20:00,12.5,,.5,70,93
136,안동,2015-03-31 21:00,12.5,0,.8,140,93
137,상주,2015-03-28 11:00,15.6,,1.4,160,17
137,상주,2015-03-28 12:00,17.7,,2.1,290,11
137,상주,2015-03-28 13:00,18.2,,2.9,270,11
137,상주,2015-03-28 14:00,19.7,,3.5,290,11
137,상주,2015-03-28 15:00,19.9,,3.9,290,12
137,상주,2015-03-28 16:00,20.4,,2.8,270,14
137,상주,2015-03-28 17:00,19.6,,3.3,290,21
137,상주,2015-03-28 18:00,17.6,,3.8,290,28
137,상주,2015-03-28 19:00,16.9,,4.2,270,28
137,상주,2015-03-28 20:00,15.3,,5.1,270,38
137,상주,2015-03-28 21:00,14.3,,2.8,270,37
137,상주,2015-03-28 22:00,13.7,,3,250,32
137,상주,2015-03-28 23:00,12.6,,3.6,250,36
137,상주,2015-03-29 00:00,12.8,,3.8,270,27
137,상주,2015-03-29 01:00,12.5,,4.9,270,23
137,상주,2015-03-29 02:00,11.6,,4.5,270,26
137,상주,2015-03-29 03:00,10.4,,2.2,250,27
137,상주,2015-03-29 04:00,9.8,,1.3,320,29
137,상주,2015-03-29 05:00,10.3,,1.5,250,27
137,상주,2015-03-29 06:00,9.4,,1.6,230,31
137,상주,2015-03-29 07:00,9.3,,1.6,270,33
137,상주,2015-03-29 08:00,10.1,,2.2,270,29
137,상주,2015-03-29 09:00,10.7,,4.1,270,28
137,상주,2015-03-29 10:00,11.7,,1.8,270,32
137,상주,2015-03-29 11:00,13.6,,2.9,270,34
137,상주,2015-03-29 12:00,15,,2.6,250,35
137,상주,2015-03-29 13:00,17.5,,2.5,250,33
137,상주,2015-03-29 14:00,18.3,,2.5,250,32
137,상주,2015-03-29 15:00,20,,3.3,270,29
137,상주,2015-03-29 16:00,19.7,,3.3,270,29
137,상주,2015-03-29 17:00,19.6,,3.2,270,28
137,상주,2015-03-29 18:00,18.6,,3.7,270,29
137,상주,2015-03-29 19:00,17.2,,3,270,34
137,상주,2015-03-29 20:00,15.6,,1.1,270,39
137,상주,2015-03-29 21:00,13.7,,1.1,270,45
137,상주,2015-03-29 22:00,12.2,,.9,110,52
137,상주,2015-03-29 23:00,10.6,,.4,0,58
137,상주,2015-03-30 00:00,9.4,,.6,340,64
137,상주,2015-03-30 01:00,8.7,,.5,200,67
137,상주,2015-03-30 02:00,7.8,,1.8,320,70
137,상주,2015-03-30 03:00,6.9,,1.4,320,74
137,상주,2015-03-30 04:00,5.7,,0,0,77
137,상주,2015-03-30 05:00,4.9,,.2,0,81
137,상주,2015-03-30 06:00,4.3,,.6,90,82
137,상주,2015-03-30 07:00,4.4,,.6,290,83
137,상주,2015-03-30 08:00,7.1,,0,0,72
137,상주,2015-03-30 09:00,9.8,,.9,360,61
137,상주,2015-03-30 10:00,12.7,,1.4,50,52
137,상주,2015-03-30 11:00,16.2,,1.5,90,45
137,상주,2015-03-30 12:00,17.4,,1.6,20,42
137,상주,2015-03-30 13:00,20,,1.3,20,34
137,상주,2015-03-30 14:00,23.5,,2.3,160,28
137,상주,2015-03-30 15:00,23.3,,2.4,180,25
137,상주,2015-03-30 16:00,24.3,,2.2,140,24
137,상주,2015-03-30 17:00,23.4,,1.9,70,25
137,상주,2015-03-30 18:00,22.2,,3,290,26
137,상주,2015-03-30 19:00,21,,3.9,290,28
137,상주,2015-03-30 20:00,19.6,,3,270,32
137,상주,2015-03-30 21:00,18.1,,3.3,270,32
137,상주,2015-03-30 22:00,17.3,,4,270,38
137,상주,2015-03-30 23:00,16.3,,2.5,250,48
137,상주,2015-03-31 00:00,15.5,,2.2,250,55
137,상주,2015-03-31 01:00,14.7,,2.2,270,60
137,상주,2015-03-31 02:00,13.9,,1.3,230,64
137,상주,2015-03-31 03:00,11.7,,1.3,250,71
137,상주,2015-03-31 04:00,11.1,,.5,230,76
137,상주,2015-03-31 05:00,9,,1.1,160,80
137,상주,2015-03-31 06:00,8.3,,0,0,81
137,상주,2015-03-31 07:00,8,,.4,0,82
137,상주,2015-03-31 08:00,9.8,,.1,0,77
137,상주,2015-03-31 09:00,10.8,,.9,340,75
137,상주,2015-03-31 10:00,12.3,,.9,320,70
137,상주,2015-03-31 11:00,13.4,,.8,50,69
137,상주,2015-03-31 12:00,14,,.5,70,67
137,상주,2015-03-31 13:00,14.3,,.9,290,71
137,상주,2015-03-31 14:00,12.9,,.4,0,87
137,상주,2015-03-31 15:00,12.7,.7,1.6,360,89
137,상주,2015-03-31 16:00,12.4,,1.6,20,90
137,상주,2015-03-31 17:00,12.6,,.7,20,91
137,상주,2015-03-31 18:00,12.5,3.6,1.6,20,91
137,상주,2015-03-31 19:00,12.4,,1.4,20,91
137,상주,2015-03-31 20:00,12.5,,1.4,360,91
137,상주,2015-03-31 21:00,12.5,.2,.4,0,91
138,포항,2015-03-28 11:00,17.3,,4.8,230,16
138,포항,2015-03-28 12:00,18.7,,4.4,230,14
138,포항,2015-03-28 13:00,20.1,,4.2,230,14
138,포항,2015-03-28 14:00,21.1,,3.9,250,14
138,포항,2015-03-28 15:00,21.7,,4.6,270,17
138,포항,2015-03-28 16:00,22.3,,3.8,250,18
138,포항,2015-03-28 17:00,21.8,,3.9,270,19
138,포항,2015-03-28 18:00,20.9,,2.1,270,22
138,포항,2015-03-28 19:00,19.2,,3.3,230,34
138,포항,2015-03-28 20:00,18.6,,2.5,230,37
138,포항,2015-03-28 21:00,18.2,,1.8,230,39
138,포항,2015-03-28 22:00,17.3,,2.3,230,42
138,포항,2015-03-28 23:00,16.2,,2.6,250,45
138,포항,2015-03-29 00:00,15.3,,3.4,250,46
138,포항,2015-03-29 01:00,14.9,,2.9,250,47
138,포항,2015-03-29 02:00,14,,1.9,270,45
138,포항,2015-03-29 03:00,13.6,,2.8,250,45
138,포항,2015-03-29 04:00,13.2,,2.8,230,46
138,포항,2015-03-29 05:00,12.5,,2.3,250,51
138,포항,2015-03-29 06:00,11.8,,.8,290,53
138,포항,2015-03-29 07:00,11.5,,1.8,230,50
138,포항,2015-03-29 08:00,12.4,,1.9,230,49
138,포항,2015-03-29 09:00,14,,2.8,250,43
138,포항,2015-03-29 10:00,15.8,,2.7,250,39
138,포항,2015-03-29 11:00,17.5,,3.9,250,37
138,포항,2015-03-29 12:00,18.2,,4.6,270,39
138,포항,2015-03-29 13:00,18.8,,3.8,270,38
138,포항,2015-03-29 14:00,19.9,,1.8,360,38
138,포항,2015-03-29 15:00,19.2,,3.2,70,45
138,포항,2015-03-29 16:00,16.5,,2.4,20,65
138,포항,2015-03-29 17:00,15.3,,3.8,50,55
138,포항,2015-03-29 18:00,14,,2,20,74
138,포항,2015-03-29 19:00,12.8,,1.8,20,81
138,포항,2015-03-29 20:00,12.3,,1.9,20,78
138,포항,2015-03-29 21:00,11.9,,1.4,360,76
138,포항,2015-03-29 22:00,11.2,,.7,340,76
138,포항,2015-03-29 23:00,10.8,,.8,290,77
138,포항,2015-03-30 00:00,10.4,,1,320,74
138,포항,2015-03-30 01:00,9.2,,.3,0,83
138,포항,2015-03-30 02:00,8.4,,.6,250,84
138,포항,2015-03-30 03:00,9.1,,1.6,250,71
138,포항,2015-03-30 04:00,8.9,,2.4,250,74
138,포항,2015-03-30 05:00,8.6,,2.2,250,77
138,포항,2015-03-30 06:00,8.4,,1.1,230,79
138,포항,2015-03-30 07:00,8.4,,1.3,230,79
138,포항,2015-03-30 08:00,9.8,,1.6,200,75
138,포항,2015-03-30 09:00,13.1,,2.2,230,66
138,포항,2015-03-30 10:00,16,,2.7,180,60
138,포항,2015-03-30 11:00,18.4,,2.1,250,50
138,포항,2015-03-30 12:00,19,,3,70,56
138,포항,2015-03-30 13:00,20.4,,4.6,90,46
138,포항,2015-03-30 14:00,21.9,,4.2,140,39
138,포항,2015-03-30 15:00,20.8,,5.2,110,46
138,포항,2015-03-30 16:00,19.9,,6.7,110,49
138,포항,2015-03-30 17:00,20.2,,5,140,51
138,포항,2015-03-30 18:00,19.8,,3.1,160,50
138,포항,2015-03-30 19:00,19,,2.7,180,48
138,포항,2015-03-30 20:00,18.2,,2.9,200,47
138,포항,2015-03-30 21:00,17.5,,2.5,230,49
138,포항,2015-03-30 22:00,16.8,,3.7,230,51
138,포항,2015-03-30 23:00,16.1,,3.1,230,54
138,포항,2015-03-31 00:00,15.7,,2.4,230,57
138,포항,2015-03-31 01:00,15.3,,3.1,250,61
138,포항,2015-03-31 02:00,14.8,,3.2,250,65
138,포항,2015-03-31 03:00,14.3,,2.5,250,68
138,포항,2015-03-31 04:00,14.1,,2.7,230,69
138,포항,2015-03-31 05:00,13.8,,2.4,250,71
138,포항,2015-03-31 06:00,12.9,,2.6,250,75
138,포항,2015-03-31 07:00,12.7,,2.4,230,76
138,포항,2015-03-31 08:00,13.9,,1.5,270,71
138,포항,2015-03-31 09:00,16.1,,2.1,250,62
138,포항,2015-03-31 10:00,18.8,,2.6,270,49
138,포항,2015-03-31 11:00,18.7,,2.2,270,53
138,포항,2015-03-31 12:00,18.5,,1.9,270,55
138,포항,2015-03-31 13:00,18,,2.4,270,63
138,포항,2015-03-31 14:00,18.1,,2.8,250,64
138,포항,2015-03-31 15:00,18.2,,2.5,250,65
138,포항,2015-03-31 16:00,18.5,,2.7,250,66
138,포항,2015-03-31 17:00,18,,4.1,230,70
138,포항,2015-03-31 18:00,17.6,,3.7,230,73
138,포항,2015-03-31 19:00,17.2,,3.5,230,76
138,포항,2015-03-31 20:00,16.6,,3,230,82
138,포항,2015-03-31 21:00,16.4,0,2.9,250,83
140,군산,2015-03-28 11:00,11.9,,1.6,290,52
140,군산,2015-03-28 12:00,14.6,,2.5,320,30
140,군산,2015-03-28 13:00,16.3,,2.1,230,24
140,군산,2015-03-28 14:00,15.3,,4.6,270,19
140,군산,2015-03-28 15:00,14.6,,4.6,250,32
140,군산,2015-03-28 16:00,12.5,,3.5,270,38
140,군산,2015-03-28 17:00,12.1,,3.1,290,45
140,군산,2015-03-28 18:00,10.6,,3.2,290,54
140,군산,2015-03-28 19:00,10,,2.4,290,51
140,군산,2015-03-28 20:00,10.1,,2.5,270,51
140,군산,2015-03-28 21:00,9.4,,1.6,250,59
140,군산,2015-03-28 22:00,8.7,,1.2,250,61
140,군산,2015-03-28 23:00,8.4,,.9,140,64
140,군산,2015-03-29 00:00,8.2,,1.4,110,65
140,군산,2015-03-29 01:00,7.5,,.7,110,71
140,군산,2015-03-29 02:00,5.9,,.5,20,80
140,군산,2015-03-29 03:00,7.4,,1.8,110,73
140,군산,2015-03-29 04:00,7.3,,.6,50,71
140,군산,2015-03-29 05:00,7.1,,1.8,110,66
140,군산,2015-03-29 06:00,6.7,,.6,70,67
140,군산,2015-03-29 07:00,7.1,,.1,0,68
140,군산,2015-03-29 08:00,8,,1.5,110,60
140,군산,2015-03-29 09:00,8.8,,.9,290,59
140,군산,2015-03-29 10:00,9.6,,.5,160,66
140,군산,2015-03-29 11:00,10.6,,1.4,290,60
140,군산,2015-03-29 12:00,12.5,,2.5,290,70
140,군산,2015-03-29 13:00,13.4,,2.9,290,74
140,군산,2015-03-29 14:00,15,,3.3,270,64
140,군산,2015-03-29 15:00,13.9,,4.3,250,77
140,군산,2015-03-29 16:00,13.1,,3.6,270,77
140,군산,2015-03-29 17:00,13,,2.8,270,79
140,군산,2015-03-29 18:00,12.2,,2.6,270,84
140,군산,2015-03-29 19:00,10.1,,1.1,250,94
140,군산,2015-03-29 20:00,9.6,,1.6,250,99
140,군산,2015-03-29 21:00,9.2,,1.9,270,97
140,군산,2015-03-29 22:00,8.5,,.8,140,99
140,군산,2015-03-29 23:00,7.5,,2.4,110,99
140,군산,2015-03-30 00:00,7.4,,1.5,90,99
140,군산,2015-03-30 01:00,7.1,,.9,90,99
140,군산,2015-03-30 02:00,6.8,,1.2,70,99
140,군산,2015-03-30 03:00,5.9,,.5,90,99
140,군산,2015-03-30 04:00,5.8,,0,0,99
140,군산,2015-03-30 05:00,5.2,,.5,50,99
140,군산,2015-03-30 06:00,4.8,,.5,340,99
140,군산,2015-03-30 07:00,4.7,,.8,180,99
140,군산,2015-03-30 08:00,6.7,,.6,160,99
140,군산,2015-03-30 09:00,9.4,,1.5,180,99
140,군산,2015-03-30 10:00,12.6,,.8,270,89
140,군산,2015-03-30 11:00,15.9,,1.9,250,70
140,군산,2015-03-30 12:00,17.1,,3.7,250,64
140,군산,2015-03-30 13:00,17.3,,3.4,250,67
140,군산,2015-03-30 14:00,18.1,,3,250,66
140,군산,2015-03-30 15:00,17.6,,3.2,270,68
140,군산,2015-03-30 16:00,17.2,,3.7,250,65
140,군산,2015-03-30 17:00,15.9,,3.7,250,73
140,군산,2015-03-30 18:00,13.6,,2.1,270,84
140,군산,2015-03-30 19:00,11.5,,2.2,290,92
140,군산,2015-03-30 20:00,10.1,,1.7,270,98
140,군산,2015-03-30 21:00,9.3,,1,340,99
140,군산,2015-03-30 22:00,8.9,,.1,0,99
140,군산,2015-03-30 23:00,8.3,,.5,340,99
140,군산,2015-03-31 00:00,8.9,,.2,0,99
140,군산,2015-03-31 01:00,8.7,,.1,0,99
140,군산,2015-03-31 02:00,8.5,,.1,0,99
140,군산,2015-03-31 03:00,7.6,,.3,0,99
140,군산,2015-03-31 04:00,9.6,,1.2,90,99
140,군산,2015-03-31 05:00,9,,.5,270,99
140,군산,2015-03-31 06:00,9.5,,.1,0,99
140,군산,2015-03-31 07:00,10.1,,.8,110,99
140,군산,2015-03-31 08:00,11,,1,20,99
140,군산,2015-03-31 09:00,12,0,1,70,93
140,군산,2015-03-31 10:00,11.4,,1.7,50,99
140,군산,2015-03-31 11:00,11.1,,2.3,50,99
140,군산,2015-03-31 12:00,12.3,2.9,1.7,50,99
140,군산,2015-03-31 13:00,12.1,,1.8,20,99
140,군산,2015-03-31 14:00,12.5,,1.5,50,99
140,군산,2015-03-31 15:00,12.7,1.3,3,20,99
140,군산,2015-03-31 16:00,12.7,,2.7,20,99
140,군산,2015-03-31 17:00,13.4,,2.3,90,99
140,군산,2015-03-31 18:00,13.3,1,2.5,20,99
140,군산,2015-03-31 19:00,13.4,,2.4,20,99
140,군산,2015-03-31 20:00,13.2,,3.2,20,99
140,군산,2015-03-31 21:00,13.5,,1.5,110,99
143,대구,2015-03-28 11:00,16.2,,1.8,250,20
143,대구,2015-03-28 12:00,17.6,,2.4,290,17
143,대구,2015-03-28 13:00,20.3,,2.5,290,16
143,대구,2015-03-28 14:00,21.2,,1.7,340,17
143,대구,2015-03-28 15:00,21.6,,1.5,340,18
143,대구,2015-03-28 16:00,21.3,,2.9,290,23
143,대구,2015-03-28 17:00,20.6,,2.4,250,27
143,대구,2015-03-28 18:00,19.6,,1.3,270,30
143,대구,2015-03-28 19:00,19,,2.2,230,32
143,대구,2015-03-28 20:00,18.4,,1.9,250,35
143,대구,2015-03-28 21:00,17.8,,2.6,270,37
143,대구,2015-03-28 22:00,16.9,,1.9,270,39
143,대구,2015-03-28 23:00,16.3,,2.2,270,40
143,대구,2015-03-29 00:00,15.5,,2.1,290,45
143,대구,2015-03-29 01:00,14.5,,2,290,50
143,대구,2015-03-29 02:00,13.8,,1.2,290,52
143,대구,2015-03-29 03:00,13.7,,2.3,270,49
143,대구,2015-03-29 04:00,12.5,,1.8,290,45
143,대구,2015-03-29 05:00,11.8,,.6,270,45
143,대구,2015-03-29 06:00,10.5,,1.7,290,53
143,대구,2015-03-29 07:00,11.3,,1.6,270,49
143,대구,2015-03-29 08:00,12.2,,2.2,270,48
143,대구,2015-03-29 09:00,13.9,,.9,290,41
143,대구,2015-03-29 10:00,15.1,,2.2,340,39
143,대구,2015-03-29 11:00,16.3,,2.8,320,40
143,대구,2015-03-29 12:00,17.6,,2.1,320,39
143,대구,2015-03-29 13:00,18.7,,3.1,270,37
143,대구,2015-03-29 14:00,19.8,,3.2,290,34
143,대구,2015-03-29 15:00,20.8,,2.7,320,30
143,대구,2015-03-29 16:00,20.9,,2.4,360,28
143,대구,2015-03-29 17:00,20.4,,1.1,340,29
143,대구,2015-03-29 18:00,19.9,,1.6,340,29
143,대구,2015-03-29 19:00,18.9,,1.4,50,30
143,대구,2015-03-29 20:00,16.7,,3.7,140,38
143,대구,2015-03-29 21:00,15.3,,2.9,140,42
143,대구,2015-03-29 22:00,14.1,,3.4,140,48
143,대구,2015-03-29 23:00,13.3,,3.1,140,54
143,대구,2015-03-30 00:00,12.7,,2.4,90,57
143,대구,2015-03-30 01:00,11.6,,1.6,70,61
143,대구,2015-03-30 02:00,11.3,,2.2,110,63
143,대구,2015-03-30 03:00,9.7,,1.2,70,68
143,대구,2015-03-30 04:00,9.3,,.9,110,70
143,대구,2015-03-30 05:00,8.8,,1.6,90,72
143,대구,2015-03-30 06:00,8,,1.6,110,75
143,대구,2015-03-30 07:00,8.3,,.7,70,75
143,대구,2015-03-30 08:00,9.7,,1.3,70,70
143,대구,2015-03-30 09:00,12,,1.2,140,61
143,대구,2015-03-30 10:00,15,,.9,20,52
143,대구,2015-03-30 11:00,17.5,,.9,360,49
143,대구,2015-03-30 12:00,19.4,,1.5,20,45
143,대구,2015-03-30 13:00,21.9,,1.4,90,39
143,대구,2015-03-30 14:00,22.7,,4.3,270,31
143,대구,2015-03-30 15:00,23.1,,2,250,31
143,대구,2015-03-30 16:00,23.6,,2.3,250,29
143,대구,2015-03-30 17:00,22.7,,2.1,230,33
143,대구,2015-03-30 18:00,21.4,,1.7,250,37
143,대구,2015-03-30 19:00,20,,1.5,180,42
143,대구,2015-03-30 20:00,18.7,,1,180,49
143,대구,2015-03-30 21:00,17.6,,1.6,50,53
143,대구,2015-03-30 22:00,16.8,,1.3,90,56
143,대구,2015-03-30 23:00,16.2,,.5,20,60
143,대구,2015-03-31 00:00,15.3,,1.1,320,67
143,대구,2015-03-31 01:00,14.2,,.7,270,70
143,대구,2015-03-31 02:00,13.8,,.3,0,72
143,대구,2015-03-31 03:00,13.2,,.9,320,76
143,대구,2015-03-31 04:00,12.8,,.3,0,80
143,대구,2015-03-31 05:00,11.6,,.1,0,83
143,대구,2015-03-31 06:00,11.8,,.6,70,85
143,대구,2015-03-31 07:00,11.6,,.7,70,86
143,대구,2015-03-31 08:00,13,,.8,90,82
143,대구,2015-03-31 09:00,13.8,,.4,0,77
143,대구,2015-03-31 10:00,15.1,,.8,90,72
143,대구,2015-03-31 11:00,15.1,,.2,0,72
143,대구,2015-03-31 12:00,15.1,,2,270,76
143,대구,2015-03-31 13:00,14.6,,.5,320,86
143,대구,2015-03-31 14:00,15.2,,.6,90,84
143,대구,2015-03-31 15:00,15.7,0,.8,50,81
143,대구,2015-03-31 16:00,16.1,,.4,0,80
143,대구,2015-03-31 17:00,16,,1.4,320,82
143,대구,2015-03-31 18:00,15.2,.2,1.1,340,88
143,대구,2015-03-31 19:00,14.9,,.7,50,92
143,대구,2015-03-31 20:00,14.9,,.7,20,93
143,대구,2015-03-31 21:00,15,.8,.9,140,96
146,전주,2015-03-28 11:00,16.4,,1.5,270,14
146,전주,2015-03-28 12:00,17.5,,1.8,320,12
146,전주,2015-03-28 13:00,18.8,,2.6,320,11
146,전주,2015-03-28 14:00,17.6,,2,340,16
146,전주,2015-03-28 15:00,17.4,,2.1,290,14
146,전주,2015-03-28 16:00,16.1,,2.8,270,12
146,전주,2015-03-28 17:00,14.8,,2.6,270,17
146,전주,2015-03-28 18:00,13.8,,1.8,320,16
146,전주,2015-03-28 19:00,13,,1.9,320,23
146,전주,2015-03-28 20:00,11.9,,.8,270,28
146,전주,2015-03-28 21:00,11.3,,1.9,270,27
146,전주,2015-03-28 22:00,11,,.5,360,28
146,전주,2015-03-28 23:00,10,,.9,20,31
146,전주,2015-03-29 00:00,9.9,,.9,90,33
146,전주,2015-03-29 01:00,9.5,,.7,90,33
146,전주,2015-03-29 02:00,7.6,,1.3,140,39
146,전주,2015-03-29 03:00,7,,1.6,160,44
146,전주,2015-03-29 04:00,7.1,,.7,160,44
146,전주,2015-03-29 05:00,7,,.6,200,45
146,전주,2015-03-29 06:00,7.3,,1.4,180,45
146,전주,2015-03-29 07:00,7.9,,.7,180,45
146,전주,2015-03-29 08:00,9.1,,.5,110,42
146,전주,2015-03-29 09:00,10.4,,.2,0,38
146,전주,2015-03-29 10:00,11.5,,.9,340,34
146,전주,2015-03-29 11:00,12.8,,1.3,320,35
146,전주,2015-03-29 12:00,14.9,,.7,360,41
146,전주,2015-03-29 13:00,15.9,,1.2,290,40
146,전주,2015-03-29 14:00,17.6,,.9,320,39
