지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%)
98,동두천,2019-03-27 04:00,8.5,,2.3,200,76
98,동두천,2019-03-27 05:00,9.6,,2.3,200,79
98,동두천,2019-03-27 06:00,9.8,,2.3,180,82
98,동두천,2019-03-27 07:00,10.2,,3.5,180,82
98,동두천,2019-03-27 08:00,10.3,,3,180,83
98,동두천,2019-03-27 09:00,10.6,,4,200,82
98,동두천,2019-03-27 10:00,11.5,,3.2,180,78
98,동두천,2019-03-27 11:00,13.5,,5.1,200,70
98,동두천,2019-03-27 12:00,14.1,,2.7,230,65
98,동두천,2019-03-27 13:00,15,,7.8,250,58
98,동두천,2019-03-27 14:00,14.7,,6.1,230,59
98,동두천,2019-03-27 15:00,13.5,,6.9,230,63
98,동두천,2019-03-27 16:00,12.6,,5.4,200,66
98,동두천,2019-03-27 17:00,11.6,,3.4,230,74
98,동두천,2019-03-27 18:00,11,,3.2,250,78
98,동두천,2019-03-27 19:00,10.1,,3.1,270,83
98,동두천,2019-03-27 20:00,9.5,,1,200,87
98,동두천,2019-03-27 21:00,9.6,,1.6,270,87
98,동두천,2019-03-27 22:00,9,,1.9,230,89
98,동두천,2019-03-27 23:00,8.8,,1.7,270,89
98,동두천,2019-03-28 00:00,8.6,,2.5,230,91
98,동두천,2019-03-28 01:00,8.5,,1.7,250,92
98,동두천,2019-03-28 02:00,8.1,,1.6,230,92
98,동두천,2019-03-28 03:00,7.3,,2.3,270,90
98,동두천,2019-03-28 04:00,6.6,,.9,290,91
98,동두천,2019-03-28 05:00,5.5,,1.8,270,94
98,동두천,2019-03-28 06:00,4.4,,.9,20,95
98,동두천,2019-03-28 07:00,4.5,,1.7,360,97
98,동두천,2019-03-28 08:00,5.3,,2,360,81
98,동두천,2019-03-28 09:00,7.3,,1.2,340,74
98,동두천,2019-03-28 10:00,10.3,,1.1,340,64
98,동두천,2019-03-28 11:00,12.2,,1.6,340,31
98,동두천,2019-03-28 12:00,13.3,,2.4,270,41
98,동두천,2019-03-28 13:00,13.8,,2.6,250,33
98,동두천,2019-03-28 14:00,14.1,,2.7,270,31
98,동두천,2019-03-28 15:00,13.7,,2.6,230,35
98,동두천,2019-03-28 16:00,14.1,,2.6,270,28
98,동두천,2019-03-28 17:00,13.3,,3.8,250,25
98,동두천,2019-03-28 18:00,11.6,,4.2,270,29
98,동두천,2019-03-28 19:00,10.5,,2.9,270,31
98,동두천,2019-03-28 20:00,9.5,,3.2,250,39
98,동두천,2019-03-28 21:00,8.7,,2,200,45
98,동두천,2019-03-28 22:00,8.1,,2.1,230,48
98,동두천,2019-03-28 23:00,7.8,,2.1,250,48
98,동두천,2019-03-29 00:00,7.4,,2,340,43
98,동두천,2019-03-29 01:00,6.5,,1.6,360,42
98,동두천,2019-03-29 02:00,6,,1.8,360,37
98,동두천,2019-03-29 03:00,5.5,,3.1,360,32
98,동두천,2019-03-29 04:00,5,,2,360,35
98,동두천,2019-03-29 05:00,5.1,,3,360,43
98,동두천,2019-03-29 06:00,3.7,,2.4,360,61
98,동두천,2019-03-29 07:00,3,,1.2,360,69
98,동두천,2019-03-29 08:00,4.7,,.4,0,64
98,동두천,2019-03-29 09:00,6.3,,.7,360,60
98,동두천,2019-03-29 10:00,9.3,,1.2,320,49
98,동두천,2019-03-29 11:00,11.1,,1.3,320,28
98,동두천,2019-03-29 12:00,12.6,,1.4,320,25
98,동두천,2019-03-29 13:00,14,,1.5,180,25
98,동두천,2019-03-29 14:00,15,,3.4,230,21
98,동두천,2019-03-29 15:00,14.5,,2.1,270,24
98,동두천,2019-03-29 16:00,14.1,,2.9,250,25
98,동두천,2019-03-29 17:00,13.5,,3.1,230,24
98,동두천,2019-03-29 18:00,11.7,,4.4,250,29
98,동두천,2019-03-29 19:00,9.3,,2.9,270,35
98,동두천,2019-03-29 20:00,8.5,,2.1,250,32
98,동두천,2019-03-29 21:00,7.8,,2,230,33
98,동두천,2019-03-29 22:00,7,,1.6,230,34
98,동두천,2019-03-29 23:00,7,,1.6,230,38
98,동두천,2019-03-30 00:00,6.9,,1.5,230,43
98,동두천,2019-03-30 01:00,4.2,,2.7,250,80
98,동두천,2019-03-30 02:00,3.7,,1.9,110,90
98,동두천,2019-03-30 03:00,2.7,.9,1.7,250,96
98,동두천,2019-03-30 04:00,2.7,,2.1,230,97
98,동두천,2019-03-30 05:00,2.7,,1.6,180,98
98,동두천,2019-03-30 06:00,2.9,.1,1.4,180,98
98,동두천,2019-03-30 07:00,3.2,,.4,0,97
98,동두천,2019-03-30 08:00,3.4,,1.3,160,98
98,동두천,2019-03-30 09:00,3.8,0,1.6,250,96
98,동두천,2019-03-30 10:00,4.8,,1.2,230,94
98,동두천,2019-03-30 11:00,5.6,,1.6,230,86
98,동두천,2019-03-30 12:00,6.7,0,3.6,200,79
98,동두천,2019-03-30 13:00,5.4,,3.8,230,91
98,동두천,2019-03-30 14:00,6.8,,4,230,92
98,동두천,2019-03-30 15:00,7.7,1.1,8.3,230,51
98,동두천,2019-03-30 16:00,7.5,,8.7,250,51
98,동두천,2019-03-30 17:00,5.9,,8.4,230,59
98,동두천,2019-03-30 18:00,4.9,0,6.4,270,62
98,동두천,2019-03-30 19:00,2.7,,3.4,230,84
98,동두천,2019-03-30 20:00,2.9,,2.9,250,78
98,동두천,2019-03-30 21:00,2.7,0,2.6,270,80
98,동두천,2019-03-30 22:00,2.7,,1.5,200,86
98,동두천,2019-03-30 23:00,1.8,,1.9,250,96
98,동두천,2019-03-31 00:00,2.4,.7,2.5,270,97
98,동두천,2019-03-31 01:00,2.5,,3.1,270,93
98,동두천,2019-03-31 02:00,2.5,,2.6,250,93
98,동두천,2019-03-31 03:00,2.4,0,4.3,270,91
98,동두천,2019-03-31 04:00,2.2,,2.7,270,90
98,동두천,2019-03-31 05:00,2.2,,3.2,270,87
98,동두천,2019-03-31 06:00,2.2,0,2.3,270,86
98,동두천,2019-03-31 07:00,2,,2.8,290,83
98,동두천,2019-03-31 08:00,2.2,,2.7,250,78
98,동두천,2019-03-31 09:00,2.3,,3.3,270,75
98,동두천,2019-03-31 10:00,4,,4.2,290,71
98,동두천,2019-03-31 11:00,4.3,,4.9,270,64
98,동두천,2019-03-31 12:00,4.5,,4.4,270,62
98,동두천,2019-03-31 13:00,4.4,,4.3,290,63
98,동두천,2019-03-31 14:00,7.2,,3.9,270,55
98,동두천,2019-03-31 15:00,7,,3.8,270,43
98,동두천,2019-03-31 16:00,8.8,,3.8,340,34
98,동두천,2019-03-31 17:00,8.4,,6.1,270,25
98,동두천,2019-03-31 18:00,7,,5.4,290,24
98,동두천,2019-03-31 19:00,4.5,,3.8,290,26
98,동두천,2019-03-31 20:00,3.5,,4.7,320,29
98,동두천,2019-03-31 21:00,3,,3.9,320,37
99,파주,2019-03-23 11:00,5.7,,3.5,270,62
99,파주,2019-03-23 12:00,6.1,0,2.8,360,69
99,파주,2019-03-23 13:00,4.7,,3.7,360,71
99,파주,2019-03-23 14:00,7,,4.5,360,49
99,파주,2019-03-23 15:00,7.8,0,4.9,360,40
99,파주,2019-03-23 16:00,7.3,,5.1,360,35
99,파주,2019-03-23 17:00,6.9,,5.2,360,35
99,파주,2019-03-23 18:00,5.2,,4.8,360,43
99,파주,2019-03-23 19:00,4,,3.6,360,46
99,파주,2019-03-23 20:00,3.4,,2.6,340,46
99,파주,2019-03-23 21:00,2.7,,2.8,340,45
99,파주,2019-03-23 22:00,2,,1.6,360,43
99,파주,2019-03-23 23:00,.8,,.8,290,47
99,파주,2019-03-24 00:00,-1.4,,.9,200,61
99,파주,2019-03-24 01:00,-.1,,.8,250,57
99,파주,2019-03-24 02:00,-1.2,,.9,250,62
99,파주,2019-03-24 03:00,-2.6,,1,180,70
99,파주,2019-03-24 04:00,-2.3,,1.4,180,70
99,파주,2019-03-24 05:00,-4.1,,1.2,180,79
99,파주,2019-03-24 06:00,-4.6,,1,180,83
99,파주,2019-03-24 07:00,-4,,.3,0,80
99,파주,2019-03-24 08:00,-1.1,,0,0,73
99,파주,2019-03-24 09:00,3.5,,1,230,56
99,파주,2019-03-24 10:00,5,,1.3,250,48
99,파주,2019-03-24 11:00,7.6,,3,250,42
99,파주,2019-03-24 12:00,8.2,,4.2,270,34
99,파주,2019-03-24 13:00,8.6,,4.5,270,32
99,파주,2019-03-24 14:00,8.9,,5,270,38
99,파주,2019-03-24 15:00,8.5,,4.5,290,45
99,파주,2019-03-24 16:00,8,,5.3,250,44
99,파주,2019-03-24 17:00,7.6,,4.2,270,39
99,파주,2019-03-24 18:00,6.6,,4.3,270,39
99,파주,2019-03-24 19:00,4.7,,2.5,270,57
99,파주,2019-03-24 20:00,3.9,,3,250,60
99,파주,2019-03-24 21:00,3.1,,2.4,250,69
99,파주,2019-03-24 22:00,2.9,,1.8,250,71
99,파주,2019-03-24 23:00,2.2,,1.1,230,77
99,파주,2019-03-25 00:00,1.9,,1.4,230,79
99,파주,2019-03-25 01:00,3,,1.8,200,73
99,파주,2019-03-25 02:00,3.5,,2,230,75
99,파주,2019-03-25 03:00,4,,2.7,230,74
99,파주,2019-03-25 04:00,4.3,,2.1,230,74
99,파주,2019-03-25 05:00,4.5,,1.8,230,75
99,파주,2019-03-25 06:00,4.6,,2.5,230,76
99,파주,2019-03-25 07:00,4.9,,3,230,76
99,파주,2019-03-25 08:00,5.3,,2.7,230,75
99,파주,2019-03-25 09:00,5.7,,3.3,230,74
99,파주,2019-03-25 10:00,6.1,,3.1,230,72
99,파주,2019-03-25 11:00,7.1,,3,230,71
99,파주,2019-03-25 12:00,8.1,,2.3,250,71
99,파주,2019-03-25 13:00,8.8,,3.8,250,69
99,파주,2019-03-25 14:00,9.5,,3,250,67
99,파주,2019-03-25 15:00,9.8,,4.2,270,67
99,파주,2019-03-25 16:00,10.8,,4.3,270,64
99,파주,2019-03-25 17:00,10,,4.6,270,68
99,파주,2019-03-25 18:00,9.5,,3.2,250,66
99,파주,2019-03-25 19:00,8.1,,2.5,250,69
99,파주,2019-03-25 20:00,8.1,,2.7,250,74
99,파주,2019-03-25 21:00,8,,1.9,250,75
99,파주,2019-03-25 22:00,8,,1.5,290,74
99,파주,2019-03-25 23:00,8.3,,2.9,230,76
99,파주,2019-03-26 00:00,8.1,,3.1,250,78
99,파주,2019-03-26 01:00,7.6,,2.8,230,81
99,파주,2019-03-26 02:00,7.5,,1.8,250,85
99,파주,2019-03-26 03:00,7.4,,1.3,230,86
99,파주,2019-03-26 04:00,7.4,,1.2,250,86
99,파주,2019-03-26 05:00,7.3,,1,270,91
99,파주,2019-03-26 06:00,7,0,1.1,230,94
99,파주,2019-03-26 07:00,6.6,,.4,0,94
99,파주,2019-03-26 08:00,7,,.4,0,94
99,파주,2019-03-26 09:00,8.1,,1.1,270,86
99,파주,2019-03-26 10:00,10.3,,1,50,75
99,파주,2019-03-26 11:00,12.3,,1.8,360,61
99,파주,2019-03-26 12:00,13.6,,1.6,20,47
99,파주,2019-03-26 13:00,15.1,,2.7,270,37
99,파주,2019-03-26 14:00,15.9,,3,290,32
99,파주,2019-03-26 15:00,16.2,,2.2,290,34
99,파주,2019-03-26 16:00,16.6,,1.5,270,33
99,파주,2019-03-26 17:00,16.3,,2.2,270,36
99,파주,2019-03-26 18:00,14.8,,2.8,270,37
99,파주,2019-03-26 19:00,11.1,,1.3,340,55
99,파주,2019-03-26 20:00,8.2,,.3,0,66
99,파주,2019-03-26 21:00,7,,.5,340,74
99,파주,2019-03-26 22:00,4.5,,.2,0,82
99,파주,2019-03-26 23:00,4.5,,.8,160,85
99,파주,2019-03-27 00:00,3.2,,.5,250,89
99,파주,2019-03-27 01:00,2.4,,.2,0,92
99,파주,2019-03-27 02:00,2,,.2,0,91
99,파주,2019-03-27 03:00,1.9,,.7,110,95
99,파주,2019-03-27 04:00,2.4,,.3,0,93
99,파주,2019-03-27 05:00,5.5,,1.6,200,86
99,파주,2019-03-27 06:00,8.3,,2.7,230,86
99,파주,2019-03-27 07:00,9.3,,3.1,230,85
99,파주,2019-03-27 08:00,9.6,,2.4,230,85
99,파주,2019-03-27 09:00,10.3,,3,230,84
99,파주,2019-03-27 10:00,11.6,,3.2,230,77
99,파주,2019-03-27 11:00,13,,4.5,230,70
99,파주,2019-03-27 12:00,14.6,,5.4,250,63
99,파주,2019-03-27 13:00,14.4,,6.1,270,61
99,파주,2019-03-27 14:00,13,,4.8,270,66
99,파주,2019-03-27 15:00,12.5,,4.2,270,68
99,파주,2019-03-27 16:00,11.6,,3.8,250,72
99,파주,2019-03-27 17:00,11.3,,3,250,76
99,파주,2019-03-27 18:00,10.6,,2.1,270,80
99,파주,2019-03-27 19:00,9.8,,1.4,230,83
99,파주,2019-03-27 20:00,9.5,,.7,270,86
99,파주,2019-03-27 21:00,9.1,,1.9,270,87
99,파주,2019-03-27 22:00,8.6,,1.6,270,89
99,파주,2019-03-27 23:00,8.6,,1.3,270,89
99,파주,2019-03-28 00:00,8.3,,1.2,270,90
99,파주,2019-03-28 01:00,7.6,,1.3,270,93
99,파주,2019-03-28 02:00,7.4,,2,270,94
99,파주,2019-03-28 03:00,5.5,,.8,250,96
99,파주,2019-03-28 04:00,3.8,,.3,0,97
99,파주,2019-03-28 05:00,3.4,,1,160,99
99,파주,2019-03-28 06:00,1.1,,.4,0,99
99,파주,2019-03-28 07:00,.6,,.2,0,100
99,파주,2019-03-28 08:00,2.7,,.3,0,100
99,파주,2019-03-28 09:00,5.5,,.9,360,99
99,파주,2019-03-28 10:00,8.1,,1.1,50,63
99,파주,2019-03-28 11:00,10.3,,2.1,360,57
99,파주,2019-03-28 12:00,12.1,,1.3,320,50
99,파주,2019-03-28 13:00,12.7,,2.4,250,42
99,파주,2019-03-28 14:00,12.6,,2.1,320,38
99,파주,2019-03-28 15:00,13.1,,2.1,340,27
99,파주,2019-03-28 16:00,13.2,,2.6,290,24
99,파주,2019-03-28 17:00,12.5,,3,320,27
99,파주,2019-03-28 18:00,11.3,,2,320,33
99,파주,2019-03-28 19:00,9.3,,1.8,270,50
99,파주,2019-03-28 20:00,8,,2.1,250,54
99,파주,2019-03-28 21:00,8,,1.9,250,56
99,파주,2019-03-28 22:00,7.9,,2,270,58
99,파주,2019-03-28 23:00,7.6,,2.1,360,42
99,파주,2019-03-29 00:00,7,,1.3,70,42
99,파주,2019-03-29 01:00,6,,1.6,90,43
99,파주,2019-03-29 02:00,6,,3.1,70,32
99,파주,2019-03-29 03:00,5.6,,2.6,50,32
99,파주,2019-03-29 04:00,5.3,,2,70,34
99,파주,2019-03-29 05:00,5,,1.5,70,37
99,파주,2019-03-29 06:00,3.7,,1.3,110,57
99,파주,2019-03-29 07:00,3.3,,1,70,64
99,파주,2019-03-29 08:00,4.7,,2.4,50,62
99,파주,2019-03-29 09:00,5.9,,1.7,50,58
99,파주,2019-03-29 10:00,8.1,,1.6,50,47
99,파주,2019-03-29 11:00,9.6,,1.9,320,35
99,파주,2019-03-29 12:00,11.7,,1.1,90,31
99,파주,2019-03-29 13:00,12.5,,2.7,270,31
99,파주,2019-03-29 14:00,12.8,,2.8,270,29
99,파주,2019-03-29 15:00,13.7,,3.6,270,25
99,파주,2019-03-29 16:00,13.4,,3.7,250,28
99,파주,2019-03-29 17:00,11.8,,3,340,31
99,파주,2019-03-29 18:00,10.3,,3.3,340,31
99,파주,2019-03-29 19:00,7.7,,1.4,290,37
99,파주,2019-03-29 20:00,7,,1.7,290,48
99,파주,2019-03-29 21:00,6.6,,1,270,52
99,파주,2019-03-29 22:00,6.3,,1.1,230,62
99,파주,2019-03-29 23:00,6.8,,1.6,250,56
99,파주,2019-03-30 00:00,6.8,,2.4,250,57
99,파주,2019-03-30 01:00,4.6,,2.8,270,83
99,파주,2019-03-30 02:00,3.4,,1.2,50,92
99,파주,2019-03-30 03:00,2.9,.8,.8,20,94
99,파주,2019-03-30 04:00,3,,1.1,200,96
99,파주,2019-03-30 05:00,3.2,,.9,180,96
99,파주,2019-03-30 06:00,3.5,.3,1,200,96
99,파주,2019-03-30 07:00,3.7,,.1,0,96
99,파주,2019-03-30 08:00,4.1,,.9,250,96
99,파주,2019-03-30 09:00,5,,1.3,270,90
99,파주,2019-03-30 10:00,5.9,,2.8,250,87
99,파주,2019-03-30 11:00,7.4,,2.1,250,77
99,파주,2019-03-30 12:00,6,0,3.4,250,87
99,파주,2019-03-30 13:00,6.5,,3.8,250,87
99,파주,2019-03-30 14:00,8.6,,4.8,270,59
99,파주,2019-03-30 15:00,8.8,.4,6.1,270,51
99,파주,2019-03-30 16:00,7,,6.8,270,54
99,파주,2019-03-30 17:00,5.6,,5.6,290,62
99,파주,2019-03-30 18:00,3.2,0,5.7,270,80
99,파주,2019-03-30 19:00,3.7,,4,290,70
99,파주,2019-03-30 20:00,3.4,,3.4,320,75
99,파주,2019-03-30 21:00,3.5,0,1.6,290,77
99,파주,2019-03-30 22:00,3.5,,2.6,290,82
99,파주,2019-03-30 23:00,3,,3.6,320,88
99,파주,2019-03-31 00:00,3,.4,1.7,320,87
99,파주,2019-03-31 01:00,2.9,,1.7,320,87
99,파주,2019-03-31 02:00,3,,1.3,290,84
99,파주,2019-03-31 03:00,3,.2,1.2,290,81
99,파주,2019-03-31 04:00,2.9,,2.2,360,80
99,파주,2019-03-31 05:00,2.9,,2.6,360,78
99,파주,2019-03-31 06:00,2.7,,4.7,340,76
99,파주,2019-03-31 07:00,2.6,,1.5,320,75
99,파주,2019-03-31 08:00,3,,2.8,340,72
99,파주,2019-03-31 09:00,3.7,,3.7,340,64
99,파주,2019-03-31 10:00,3.9,,3,320,61
99,파주,2019-03-31 11:00,4.5,,3.8,320,59
99,파주,2019-03-31 12:00,5,,3.5,340,57
99,파주,2019-03-31 13:00,5.6,,2.1,320,57
99,파주,2019-03-31 14:00,7,,1.5,340,48
99,파주,2019-03-31 15:00,8.8,,3.5,340,31
99,파주,2019-03-31 16:00,8.3,,5.6,360,22
99,파주,2019-03-31 17:00,7.9,,5.1,20,24
99,파주,2019-03-31 18:00,6.8,,4.5,360,24
99,파주,2019-03-31 19:00,4.9,,3.5,360,27
99,파주,2019-03-31 20:00,3.9,,2.4,360,36
99,파주,2019-03-31 21:00,3.4,,2.4,340,38
102,백령도,2019-03-23 11:00,4.8,,9.8,340,71
102,백령도,2019-03-23 12:00,4.4,,11.8,340,66
102,백령도,2019-03-23 13:00,4.8,,8.3,340,65
102,백령도,2019-03-23 14:00,5.3,,7.3,340,50
102,백령도,2019-03-23 15:00,5.4,,8.5,320,47
102,백령도,2019-03-23 16:00,4.7,,10.2,320,42
102,백령도,2019-03-23 17:00,4.6,,9.4,320,37
102,백령도,2019-03-23 18:00,4.2,,8.2,320,38
102,백령도,2019-03-23 19:00,3.6,,6.7,320,43
102,백령도,2019-03-23 20:00,3.9,,6.7,320,50
102,백령도,2019-03-23 21:00,4.1,,7.1,320,51
102,백령도,2019-03-23 22:00,4.3,,7,320,52
102,백령도,2019-03-23 23:00,4.2,,6.3,320,53
102,백령도,2019-03-24 00:00,4.1,,5.5,320,55
102,백령도,2019-03-24 01:00,4,,5.6,320,55
102,백령도,2019-03-24 02:00,3.4,,5.1,320,62
102,백령도,2019-03-24 03:00,3.3,,4.6,320,61
102,백령도,2019-03-24 04:00,2.8,,3.5,290,65
102,백령도,2019-03-24 05:00,2.8,,3.8,290,67
102,백령도,2019-03-24 06:00,2.1,,2.4,270,71
102,백령도,2019-03-24 07:00,2.7,,2.9,250,68
102,백령도,2019-03-24 08:00,4,,2.3,250,61
102,백령도,2019-03-24 09:00,5.2,,4.1,250,58
102,백령도,2019-03-24 10:00,5.8,,5.1,230,49
102,백령도,2019-03-24 11:00,6.4,,5.7,230,40
102,백령도,2019-03-24 12:00,6.9,,7.6,250,43
102,백령도,2019-03-24 13:00,7.4,,6.3,230,50
102,백령도,2019-03-24 14:00,6.9,,6.6,200,51
102,백령도,2019-03-24 15:00,7.7,,5.6,200,55
102,백령도,2019-03-24 16:00,7.3,,6.5,200,56
102,백령도,2019-03-24 17:00,6.9,,6.8,230,60
102,백령도,2019-03-24 18:00,6.6,,7.2,230,67
102,백령도,2019-03-24 19:00,6,,5.3,200,77
102,백령도,2019-03-24 20:00,5.9,,4.8,200,81
102,백령도,2019-03-24 21:00,6.2,,5.8,200,84
102,백령도,2019-03-24 22:00,6.2,,5.1,200,87
102,백령도,2019-03-24 23:00,6.2,,4.4,200,89
102,백령도,2019-03-25 00:00,6.4,,4.4,200,92
102,백령도,2019-03-25 01:00,6.5,,4.5,200,93
102,백령도,2019-03-25 02:00,6.2,,3.5,180,95
102,백령도,2019-03-25 03:00,6.5,,4.5,160,96
102,백령도,2019-03-25 04:00,6.5,,4.8,180,95
102,백령도,2019-03-25 05:00,6.4,,3.7,180,94
102,백령도,2019-03-25 06:00,6.3,,3.1,180,95
102,백령도,2019-03-25 07:00,6.4,,3.6,180,95
102,백령도,2019-03-25 08:00,6.9,,2.1,140,95
102,백령도,2019-03-25 09:00,7.6,,2.7,180,93
102,백령도,2019-03-25 10:00,8.5,,5.9,200,89
102,백령도,2019-03-25 11:00,9.5,,6.7,200,85
102,백령도,2019-03-25 12:00,9.9,,8.6,230,81
102,백령도,2019-03-25 13:00,10,,8.1,230,80
102,백령도,2019-03-25 14:00,10.1,,8.3,230,82
102,백령도,2019-03-25 15:00,9.7,,8.2,230,83
102,백령도,2019-03-25 16:00,9.6,,7.5,230,83
102,백령도,2019-03-25 17:00,9.2,,7.3,230,85
102,백령도,2019-03-25 18:00,8.5,,5.3,200,90
102,백령도,2019-03-25 19:00,7.5,,4.6,200,96
102,백령도,2019-03-25 20:00,7.8,,5.3,200,95
102,백령도,2019-03-25 21:00,7.7,,5.3,200,96
102,백령도,2019-03-25 22:00,7.4,,5.3,200,97
102,백령도,2019-03-25 23:00,7.6,,2.9,200,98
102,백령도,2019-03-26 00:00,7.3,,2.5,200,97
102,백령도,2019-03-26 01:00,6.5,,.7,290,97
102,백령도,2019-03-26 02:00,5.5,,1.6,290,99
102,백령도,2019-03-26 03:00,5.7,,2.1,360,100
102,백령도,2019-03-26 04:00,5.4,,1.3,340,100
102,백령도,2019-03-26 05:00,3.7,,1.7,340,100
102,백령도,2019-03-26 06:00,2.4,,1.1,360,100
102,백령도,2019-03-26 07:00,3.6,,1.2,90,100
102,백령도,2019-03-26 08:00,5.8,,1.2,70,100
102,백령도,2019-03-26 09:00,7.5,,.8,90,100
102,백령도,2019-03-26 10:00,9.2,,.6,320,87
