지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%)
98,동두천,2018-03-29 10:00,16.6,,2.2,320,62
98,동두천,2018-03-29 11:00,16.7,,1.3,230,57
98,동두천,2018-03-29 12:00,18.8,,1.9,230,46
98,동두천,2018-03-29 13:00,19.6,,1.7,250,44
98,동두천,2018-03-29 14:00,22.4,,2.1,250,32
98,동두천,2018-03-29 15:00,21.7,,2.9,270,28
98,동두천,2018-03-29 16:00,21.2,,1.6,20,27
98,동두천,2018-03-29 17:00,21.8,,2.9,270,31
98,동두천,2018-03-29 18:00,19.5,,4,290,40
98,동두천,2018-03-29 19:00,17.5,,4.2,270,46
98,동두천,2018-03-29 20:00,15.8,,1.7,200,54
98,동두천,2018-03-29 21:00,14.3,,2,230,53
98,동두천,2018-03-29 22:00,12.4,,1.3,200,61
98,동두천,2018-03-29 23:00,11.3,,.8,360,68
98,동두천,2018-03-30 00:00,10.1,,.5,50,73
98,동두천,2018-03-30 01:00,8.9,,1.2,50,75
98,동두천,2018-03-30 02:00,8.3,,1.7,340,76
98,동두천,2018-03-30 03:00,7.8,,1.3,360,75
98,동두천,2018-03-30 04:00,7.7,,1.4,360,68
98,동두천,2018-03-30 05:00,7.7,,.8,160,65
98,동두천,2018-03-30 06:00,6.9,,1.6,360,70
98,동두천,2018-03-30 07:00,6.5,,1.5,360,73
98,동두천,2018-03-30 08:00,8.3,,1,20,64
98,동두천,2018-03-30 09:00,11.9,,1.2,340,47
98,동두천,2018-03-30 10:00,15.1,,.9,320,36
98,동두천,2018-03-30 11:00,18.8,,1.9,200,28
98,동두천,2018-03-30 12:00,19.7,,3.4,200,29
98,동두천,2018-03-30 13:00,19.5,,1,140,29
98,동두천,2018-03-30 14:00,20.3,,1.6,340,25
98,동두천,2018-03-30 15:00,23.1,,2.5,270,22
98,동두천,2018-03-30 16:00,21.9,,3.4,270,20
98,동두천,2018-03-30 17:00,19.4,,5.2,270,36
98,동두천,2018-03-30 18:00,17.1,,4.6,250,49
98,동두천,2018-03-30 19:00,15.4,,3.3,250,56
98,동두천,2018-03-30 20:00,14.1,,2,230,64
98,동두천,2018-03-30 21:00,13.3,,1.9,230,68
98,동두천,2018-03-30 22:00,12.2,,1.3,230,74
98,동두천,2018-03-30 23:00,11.1,,1.8,270,80
98,동두천,2018-03-31 00:00,10.6,,.2,0,80
98,동두천,2018-03-31 01:00,9.9,,0,0,82
98,동두천,2018-03-31 02:00,9.3,,.6,360,85
98,동두천,2018-03-31 03:00,8.8,,.5,320,86
98,동두천,2018-03-31 04:00,8.4,,.3,0,86
98,동두천,2018-03-31 05:00,8.4,,.4,0,85
98,동두천,2018-03-31 06:00,8.4,,.4,0,86
98,동두천,2018-03-31 07:00,9,,.5,20,83
98,동두천,2018-03-31 08:00,10.6,,.3,0,76
98,동두천,2018-03-31 09:00,14.3,,1.1,160,62
98,동두천,2018-03-31 10:00,15.3,,2.1,290,57
98,동두천,2018-03-31 11:00,17.4,,1.2,290,48
98,동두천,2018-03-31 12:00,18.2,,3,270,39
98,동두천,2018-03-31 13:00,18.3,,3.2,230,40
98,동두천,2018-03-31 14:00,20.1,,4.3,230,35
98,동두천,2018-03-31 15:00,18.5,,5.7,270,38
98,동두천,2018-03-31 16:00,18.3,,4.5,270,33
98,동두천,2018-03-31 17:00,16.8,,3.5,230,35
98,동두천,2018-03-31 18:00,15.8,,3.4,230,40
98,동두천,2018-03-31 19:00,14.7,,3,230,39
98,동두천,2018-03-31 20:00,14.2,,1.7,250,41
98,동두천,2018-03-31 21:00,13.2,,1.3,250,46
99,파주,2018-03-24 11:00,8.7,,2.2,230,60
99,파주,2018-03-24 12:00,11.2,,2.6,200,56
99,파주,2018-03-24 13:00,11.9,,3.7,200,57
99,파주,2018-03-24 14:00,11.1,,4.4,230,63
99,파주,2018-03-24 15:00,11.2,,4.1,230,63
99,파주,2018-03-24 16:00,11.5,,3.9,180,65
99,파주,2018-03-24 17:00,10.2,,4,200,72
99,파주,2018-03-24 18:00,7.8,,3.1,200,82
99,파주,2018-03-24 19:00,6.8,,2.6,200,87
99,파주,2018-03-24 20:00,6.5,,1.8,250,88
99,파주,2018-03-24 21:00,6.3,,2.2,230,89
99,파주,2018-03-24 22:00,5.9,,2.3,200,90
99,파주,2018-03-24 23:00,5.6,,1.6,230,91
99,파주,2018-03-25 00:00,5.3,,1.5,200,91
99,파주,2018-03-25 01:00,4.9,,1.5,180,92
99,파주,2018-03-25 02:00,4.5,,1.3,230,90
99,파주,2018-03-25 03:00,4.4,,1.2,230,89
99,파주,2018-03-25 04:00,4,,1.9,230,90
99,파주,2018-03-25 05:00,3.8,,.7,250,90
99,파주,2018-03-25 06:00,3.8,,.5,270,90
99,파주,2018-03-25 07:00,3.8,,.5,250,90
99,파주,2018-03-25 08:00,4.1,,.8,70,87
99,파주,2018-03-25 09:00,4.7,,1,270,84
99,파주,2018-03-25 10:00,6.5,,.6,270,75
99,파주,2018-03-25 11:00,8.6,,1.3,290,68
99,파주,2018-03-25 12:00,12.4,,2.1,200,51
99,파주,2018-03-25 13:00,11.9,,3,250,53
99,파주,2018-03-25 14:00,14.6,,3.3,200,48
99,파주,2018-03-25 15:00,13.9,,3.6,230,51
99,파주,2018-03-25 16:00,13.8,,3.3,230,54
99,파주,2018-03-25 17:00,12.3,,3.6,250,59
99,파주,2018-03-25 18:00,10,,2.5,290,69
99,파주,2018-03-25 19:00,7.5,,1.4,230,78
99,파주,2018-03-25 20:00,5.8,,1.9,230,88
99,파주,2018-03-25 21:00,4.3,,1,320,93
99,파주,2018-03-25 22:00,4.3,,1.3,200,97
99,파주,2018-03-25 23:00,4.1,,2.2,230,99
99,파주,2018-03-26 00:00,4,,1.2,270,100
99,파주,2018-03-26 01:00,4,,1.4,250,100
99,파주,2018-03-26 02:00,4,,.5,270,100
99,파주,2018-03-26 03:00,3.8,,1.3,320,100
99,파주,2018-03-26 04:00,3.4,,1,320,100
99,파주,2018-03-26 05:00,3.8,,1.2,230,100
99,파주,2018-03-26 06:00,3.6,,1.1,250,100
99,파주,2018-03-26 07:00,3.7,,.3,0,100
99,파주,2018-03-26 08:00,4,,.9,250,100
99,파주,2018-03-26 09:00,4.2,,.3,0,100
99,파주,2018-03-26 10:00,4.6,,.6,230,100
99,파주,2018-03-26 11:00,5.5,,.1,0,100
99,파주,2018-03-26 12:00,7.1,,1.1,250,100
99,파주,2018-03-26 13:00,11.6,,1.7,270,72
99,파주,2018-03-26 14:00,13.8,,3.4,250,55
99,파주,2018-03-26 15:00,15.6,,3.3,230,46
99,파주,2018-03-26 16:00,15.6,,4.2,230,42
99,파주,2018-03-26 17:00,15.3,,2.9,230,46
99,파주,2018-03-26 18:00,13.7,,2.3,230,58
99,파주,2018-03-26 19:00,10.9,,2.4,230,69
99,파주,2018-03-26 20:00,9,,1.5,230,81
99,파주,2018-03-26 21:00,7.6,,.9,180,88
99,파주,2018-03-26 22:00,6.9,,.9,250,91
99,파주,2018-03-26 23:00,5.3,,.3,0,97
99,파주,2018-03-27 00:00,4.2,,.8,140,99
99,파주,2018-03-27 01:00,3.2,,.5,320,100
99,파주,2018-03-27 02:00,2.5,,.2,0,100
99,파주,2018-03-27 03:00,1.7,,.3,0,100
99,파주,2018-03-27 04:00,1.1,,0,0,100
99,파주,2018-03-27 05:00,2.4,,.7,50,100
99,파주,2018-03-27 06:00,2.8,,0,0,100
99,파주,2018-03-27 07:00,3.7,,.5,50,100
99,파주,2018-03-27 08:00,4.7,,1.7,50,100
99,파주,2018-03-27 09:00,7.4,,.4,0,83
99,파주,2018-03-27 10:00,11.3,,1,320,65
99,파주,2018-03-27 11:00,14.4,,2,230,54
99,파주,2018-03-27 12:00,15.8,,3.5,230,52
99,파주,2018-03-27 13:00,16.9,,2.9,230,50
99,파주,2018-03-27 14:00,17.1,,4.8,230,56
99,파주,2018-03-27 15:00,17.4,,4.5,230,56
99,파주,2018-03-27 16:00,17.2,,3.8,230,56
99,파주,2018-03-27 17:00,15.2,,4.5,230,63
99,파주,2018-03-27 18:00,13.3,,3.6,230,73
99,파주,2018-03-27 19:00,11.6,,2.5,230,80
99,파주,2018-03-27 20:00,10.5,,2.3,200,84
99,파주,2018-03-27 21:00,9.4,,1.3,200,89
99,파주,2018-03-27 22:00,9,,.5,250,91
99,파주,2018-03-27 23:00,7.5,,.2,0,96
99,파주,2018-03-28 00:00,6.6,,0,0,98
99,파주,2018-03-28 01:00,6,,.3,0,99
99,파주,2018-03-28 02:00,4.6,,.4,0,99
99,파주,2018-03-28 03:00,3.7,,.8,140,100
99,파주,2018-03-28 04:00,3,,.4,0,100
99,파주,2018-03-28 05:00,2.8,,0,0,100
99,파주,2018-03-28 06:00,2.1,,.5,20,100
99,파주,2018-03-28 07:00,2.1,,.5,360,100
99,파주,2018-03-28 08:00,4.5,,.5,140,100
99,파주,2018-03-28 09:00,7.1,,.7,290,100
99,파주,2018-03-28 10:00,13.2,,2.7,180,84
99,파주,2018-03-28 11:00,15.4,,3.8,200,70
99,파주,2018-03-28 12:00,16.7,,3.8,180,62
99,파주,2018-03-28 13:00,16.6,,5,200,58
99,파주,2018-03-28 14:00,17.1,,5,230,58
99,파주,2018-03-28 15:00,16.9,,4.6,200,58
99,파주,2018-03-28 16:00,15.7,,3.9,230,61
99,파주,2018-03-28 17:00,15.4,,3.2,200,63
99,파주,2018-03-28 18:00,14.4,,2.7,250,67
99,파주,2018-03-28 19:00,13.3,,1.8,230,71
99,파주,2018-03-28 20:00,12.4,,2.4,180,77
99,파주,2018-03-28 21:00,12,,2,180,78
99,파주,2018-03-28 22:00,11.5,,1.5,230,80
99,파주,2018-03-28 23:00,10.3,,1,340,87
99,파주,2018-03-29 00:00,9.4,,.5,110,90
99,파주,2018-03-29 01:00,8.9,,.3,0,91
99,파주,2018-03-29 02:00,9.3,,1,180,93
99,파주,2018-03-29 03:00,10,,.7,20,93
99,파주,2018-03-29 04:00,10.1,,.2,0,92
99,파주,2018-03-29 05:00,10.1,,0,0,92
99,파주,2018-03-29 06:00,10.1,,.9,340,93
99,파주,2018-03-29 07:00,10.6,,2.1,20,91
99,파주,2018-03-29 08:00,11.2,,1.5,20,89
99,파주,2018-03-29 09:00,12.2,,2,50,84
99,파주,2018-03-29 10:00,14.3,,1.7,90,75
99,파주,2018-03-29 11:00,15.2,,.8,320,68
99,파주,2018-03-29 12:00,16.7,,1.6,250,59
99,파주,2018-03-29 13:00,17.9,,1.8,270,54
99,파주,2018-03-29 14:00,19.1,,2.6,180,52
99,파주,2018-03-29 15:00,19.6,,3.1,200,53
99,파주,2018-03-29 16:00,20.1,,3.7,230,51
99,파주,2018-03-29 17:00,19.9,,2.2,270,43
99,파주,2018-03-29 18:00,17.3,,2.7,270,54
99,파주,2018-03-29 19:00,14.8,,2.4,270,63
99,파주,2018-03-29 20:00,12.6,,2.4,230,72
99,파주,2018-03-29 21:00,10.4,,.9,140,81
99,파주,2018-03-29 22:00,7.8,,.8,160,89
99,파주,2018-03-29 23:00,7.7,,.2,0,94
99,파주,2018-03-30 00:00,6.1,,.4,0,96
99,파주,2018-03-30 01:00,5.9,,.7,50,99
99,파주,2018-03-30 02:00,6,,1.5,20,98
99,파주,2018-03-30 03:00,7,,1.7,20,78
99,파주,2018-03-30 04:00,7.4,,3.6,50,68
99,파주,2018-03-30 05:00,7.2,,2.7,50,69
99,파주,2018-03-30 06:00,7.3,,2.7,50,65
99,파주,2018-03-30 07:00,7.3,,4.1,50,63
99,파주,2018-03-30 08:00,8.6,,3.2,50,58
99,파주,2018-03-30 09:00,10.6,,4.2,50,53
99,파주,2018-03-30 10:00,13.6,,3.2,50,45
99,파주,2018-03-30 11:00,16.3,,1.8,340,41
99,파주,2018-03-30 12:00,19.8,,1.9,200,37
99,파주,2018-03-30 13:00,19,,2.6,230,36
99,파주,2018-03-30 14:00,20.1,,2.9,230,29
99,파주,2018-03-30 15:00,20,,3.3,250,31
99,파주,2018-03-30 16:00,20,,3.5,230,38
99,파주,2018-03-30 17:00,17.3,,4.4,230,53
99,파주,2018-03-30 18:00,15.5,,3.9,230,64
99,파주,2018-03-30 19:00,13.2,,1.8,250,71
99,파주,2018-03-30 20:00,11,,1.1,250,81
99,파주,2018-03-30 21:00,9.4,,.4,0,87
99,파주,2018-03-30 22:00,8.9,,.2,0,91
99,파주,2018-03-30 23:00,7.7,,.3,0,96
99,파주,2018-03-31 00:00,7,,0,0,98
99,파주,2018-03-31 01:00,6.1,,0,0,98
99,파주,2018-03-31 02:00,5.2,,1.1,140,98
99,파주,2018-03-31 03:00,5.6,,0,0,99
99,파주,2018-03-31 04:00,4.5,,0,0,99
99,파주,2018-03-31 05:00,5.3,,.5,320,98
99,파주,2018-03-31 06:00,5.6,,.9,340,98
99,파주,2018-03-31 07:00,6.3,,1.5,70,99
99,파주,2018-03-31 08:00,7.8,,.6,340,95
99,파주,2018-03-31 09:00,10.8,,.7,320,80
99,파주,2018-03-31 10:00,14.2,,1.1,180,64
99,파주,2018-03-31 11:00,15.4,,1.7,200,58
99,파주,2018-03-31 12:00,16.9,,2.9,230,53
99,파주,2018-03-31 13:00,18.2,,4.6,230,45
99,파주,2018-03-31 14:00,17.8,,4.1,230,37
99,파주,2018-03-31 15:00,16.7,,3.8,230,39
99,파주,2018-03-31 16:00,16.4,,3.7,200,47
99,파주,2018-03-31 17:00,15.4,,2.7,230,51
99,파주,2018-03-31 18:00,14.8,,2.7,230,50
99,파주,2018-03-31 19:00,12.6,,1.8,230,57
99,파주,2018-03-31 20:00,11.1,,1.2,230,65
99,파주,2018-03-31 21:00,10.5,,2.3,200,70
102,백령도,2018-03-24 11:00,6,,.8,20,96
102,백령도,2018-03-24 12:00,7.3,,1.6,70,93
102,백령도,2018-03-24 13:00,7.6,,.9,70,80
102,백령도,2018-03-24 14:00,9.3,,.7,320,73
102,백령도,2018-03-24 15:00,10,,.9,270,71
102,백령도,2018-03-24 16:00,6.6,,3.6,230,88
102,백령도,2018-03-24 17:00,6.7,,1.9,230,90
102,백령도,2018-03-24 18:00,4.2,,2.2,230,94
102,백령도,2018-03-24 19:00,2.6,,1.6,230,95
102,백령도,2018-03-24 20:00,2.5,,2.3,230,95
102,백령도,2018-03-24 21:00,1.9,,3.2,230,95
102,백령도,2018-03-24 22:00,5.7,,5.3,230,67
102,백령도,2018-03-24 23:00,5.9,,6.8,230,58
102,백령도,2018-03-25 00:00,7.7,,7,250,46
102,백령도,2018-03-25 01:00,5,,5.1,230,62
102,백령도,2018-03-25 02:00,4.4,,4.3,200,71
102,백령도,2018-03-25 03:00,.8,,4.2,180,92
102,백령도,2018-03-25 04:00,1.4,,3.5,140,95
102,백령도,2018-03-25 05:00,1.1,,4.8,110,95
102,백령도,2018-03-25 06:00,1.3,,5.8,140,96
102,백령도,2018-03-25 07:00,1.4,,5.1,140,96
102,백령도,2018-03-25 08:00,1.8,,5.8,110,96
102,백령도,2018-03-25 09:00,2.3,,5.8,110,96
102,백령도,2018-03-25 10:00,2.8,,6.6,140,97
102,백령도,2018-03-25 11:00,3.5,,5,140,97
102,백령도,2018-03-25 12:00,4.1,,5.2,140,96
102,백령도,2018-03-25 13:00,4.8,,5.3,140,96
102,백령도,2018-03-25 14:00,5.4,,4.8,140,95
102,백령도,2018-03-25 15:00,5.1,,4.5,140,95
102,백령도,2018-03-25 16:00,5.4,,3.2,110,95
102,백령도,2018-03-25 17:00,4.8,,4.8,140,95
102,백령도,2018-03-25 18:00,4.4,,4.6,110,96
102,백령도,2018-03-25 19:00,4.1,,5.3,110,96
102,백령도,2018-03-25 20:00,3.8,,7.1,110,96
102,백령도,2018-03-25 21:00,3.7,0,6.3,140,96
102,백령도,2018-03-25 22:00,3.5,,5.4,140,97
102,백령도,2018-03-25 23:00,3.3,,5.7,140,97
102,백령도,2018-03-26 00:00,3,0,5.9,160,97
102,백령도,2018-03-26 01:00,2.9,,5.8,140,97
102,백령도,2018-03-26 02:00,2.7,,5.3,140,97
102,백령도,2018-03-26 03:00,2.7,0,6,140,97
102,백령도,2018-03-26 04:00,2.7,,6.2,160,97
102,백령도,2018-03-26 05:00,2.9,,5,140,97
102,백령도,2018-03-26 06:00,2.8,0,4.8,140,97
102,백령도,2018-03-26 07:00,2.8,,5.9,140,97
102,백령도,2018-03-26 08:00,2.8,,4.8,110,97
102,백령도,2018-03-26 09:00,3,0,5.2,110,97
102,백령도,2018-03-26 10:00,3.4,,4.9,110,97
102,백령도,2018-03-26 11:00,3.7,,5.4,140,97
102,백령도,2018-03-26 12:00,4,,4.9,140,97
102,백령도,2018-03-26 13:00,4.1,,4.9,140,97
102,백령도,2018-03-26 14:00,4.6,,4.5,110,96
102,백령도,2018-03-26 15:00,4.9,,5.6,140,95
102,백령도,2018-03-26 16:00,4.6,,5.2,140,94
102,백령도,2018-03-26 17:00,4.4,,6.5,140,95
102,백령도,2018-03-26 18:00,3.7,,8.8,140,96
102,백령도,2018-03-26 19:00,3.7,,5.5,140,97
102,백령도,2018-03-26 20:00,3.7,,6.2,140,97
102,백령도,2018-03-26 21:00,3.6,,5.5,140,97
102,백령도,2018-03-26 22:00,3.6,,6.7,140,97
102,백령도,2018-03-26 23:00,3.4,,6.3,140,97
102,백령도,2018-03-27 00:00,3.4,,5.8,110,97
102,백령도,2018-03-27 01:00,3.5,,6,140,97
102,백령도,2018-03-27 02:00,3.3,,6.2,110,97
102,백령도,2018-03-27 03:00,3.2,,6.9,110,97
102,백령도,2018-03-27 04:00,3.2,,7.5,110,97
102,백령도,2018-03-27 05:00,3.3,,7.9,110,97
102,백령도,2018-03-27 06:00,3.5,,8.3,140,97
102,백령도,2018-03-27 07:00,3.5,,8.6,110,97
102,백령도,2018-03-27 08:00,4,,6.3,110,97
102,백령도,2018-03-27 09:00,4.3,,7.2,110,97
102,백령도,2018-03-27 10:00,4.7,,5.3,140,97
102,백령도,2018-03-27 11:00,5.5,,6,140,97
102,백령도,2018-03-27 12:00,7.2,,5.6,110,97
102,백령도,2018-03-27 13:00,8,,6.7,110,94
102,백령도,2018-03-27 14:00,8.7,,5.5,140,89
102,백령도,2018-03-27 15:00,10.3,,5.3,140,83
102,백령도,2018-03-27 16:00,10.7,,4.9,160,82
102,백령도,2018-03-27 17:00,9.9,,5.4,160,86
102,백령도,2018-03-27 18:00,10.1,,6.4,160,89
102,백령도,2018-03-27 19:00,9.7,,5.9,180,90
102,백령도,2018-03-27 20:00,10.7,,4.8,180,84
102,백령도,2018-03-27 21:00,10.4,,9.5,200,86
102,백령도,2018-03-27 22:00,10,,11,200,86
102,백령도,2018-03-27 23:00,10.3,,11.5,200,77
102,백령도,2018-03-28 00:00,9.8,,11.9,200,81
102,백령도,2018-03-28 01:00,10.3,,13.4,200,77
102,백령도,2018-03-28 02:00,10.3,,11.9,200,75
102,백령도,2018-03-28 03:00,10.6,,10.6,200,72
102,백령도,2018-03-28 04:00,10.7,,10.9,200,75
102,백령도,2018-03-28 05:00,10.1,,9.9,200,84
102,백령도,2018-03-28 06:00,9.5,,9.6,200,93
102,백령도,2018-03-28 07:00,9.5,,6.9,200,93
102,백령도,2018-03-28 08:00,10.1,,5.2,180,93
102,백령도,2018-03-28 09:00,10.3,,5.8,160,92
102,백령도,2018-03-28 10:00,11.2,,4.8,180,85
102,백령도,2018-03-28 11:00,11.7,,5.8,200,83
102,백령도,2018-03-28 12:00,12.1,,6.4,200,81
102,백령도,2018-03-28 13:00,12.3,,7.6,200,79
102,백령도,2018-03-28 14:00,12.2,,7.6,200,80
102,백령도,2018-03-28 15:00,12.9,,6.5,200,77
102,백령도,2018-03-28 16:00,11.8,,4,200,81
102,백령도,2018-03-28 17:00,10.4,,3.9,160,84
102,백령도,2018-03-28 18:00,8.7,,3.5,140,93
102,백령도,2018-03-28 19:00,7.2,,3.8,140,95
102,백령도,2018-03-28 20:00,6.3,,4.7,110,96
102,백령도,2018-03-28 21:00,5.8,,5.7,140,97
102,백령도,2018-03-28 22:00,5.8,,5.5,140,97
102,백령도,2018-03-28 23:00,5.7,,5.1,110,97
102,백령도,2018-03-29 00:00,5.8,,5,110,97
102,백령도,2018-03-29 01:00,6,,4.6,90,97
102,백령도,2018-03-29 02:00,6.1,,5.7,70,97
102,백령도,2018-03-29 03:00,6.2,,4.4,90,97
102,백령도,2018-03-29 04:00,6.9,,3.5,70,97
102,백령도,2018-03-29 05:00,4.6,,2.3,20,97
102,백령도,2018-03-29 06:00,5.5,,2.2,50,97
102,백령도,2018-03-29 07:00,5,,2.4,20,97
102,백령도,2018-03-29 08:00,5.8,,2.9,70,97
102,백령도,2018-03-29 09:00,8,,3.9,70,97
102,백령도,2018-03-29 10:00,9.2,,2.7,70,97
102,백령도,2018-03-29 11:00,9.7,,1.5,50,86
