,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
0,4구, ,중안, ,유땅, ,삼진, , ,3,1,0,0,0.295,이대형,구장 : 무등,"관중 : 2,476",2006.06.01(목),개시 : 18:30,경기시간 : 3:17,LG,KIA,,,
1, , , , , , , ,우비, ,1,0,0,0,0.200,최동수,구장 : 무등,"관중 : 2,476",2006.06.01(목),개시 : 18:30,경기시간 : 3:17,LG,KIA,,,
2,三땅, ,삼진, , ,유땅,4구,三땅, ,4,0,0,0,0.238,박기남,구장 : 무등,"관중 : 2,476",2006.06.01(목),개시 : 18:30,경기시간 : 3:17,LG,KIA,,,
3,4구, ,우비, , ,4구,우비, ,중안,3,1,0,1,0.287,이병규,구장 : 무등,"관중 : 2,476",2006.06.01(목),개시 : 18:30,경기시간 : 3:17,LG,KIA,,,
4,우비, ,三파, , ,좌안, ,우중안, ,4,2,0,1,0.278,마해영,구장 : 무등,"관중 : 2,476",2006.06.01(목),개시 : 18:30,경기시간 : 3:17,LG,KIA,,,
5, , , , , , , , ,三二병,1,0,0,1,0.195,정의윤,구장 : 무등,"관중 : 2,476",2006.06.01(목),개시 : 18:30,경기시간 : 3:17,LG,KIA,,,
6,좌비, , ,우비, ,고4, ,三안,삼진,4,1,0,2,0.299,박용택,구장 : 무등,"관중 : 2,476",2006.06.01(목),개시 : 18:30,경기시간 : 3:17,LG,KIA,,,
7, ,우비, ,二비, ,우안, , , ,3,1,2,0,0.291,안재만,구장 : 무등,"관중 : 2,476",2006.06.01(목),개시 : 18:30,경기시간 : 3:17,LG,KIA,,,
8, , , , , , , ,삼진, ,1,0,0,0,0.263,최만호,구장 : 무등,"관중 : 2,476",2006.06.01(목),개시 : 18:30,경기시간 : 3:17,LG,KIA,,,
9, ,4구, ,三땅, ,三땅, ,고4, ,2,0,1,1,0.277,조인성,구장 : 무등,"관중 : 2,476",2006.06.01(목),개시 : 18:30,경기시간 : 3:17,LG,KIA,,,
10, ,유비, , ,중비,삼진, , , ,3,0,0,0,0.205,박경수,구장 : 무등,"관중 : 2,476",2006.06.01(목),개시 : 18:30,경기시간 : 3:17,LG,KIA,,,
11, , , , , , , ,우안, ,1,1,2,0,0.203,이종열,구장 : 무등,"관중 : 2,476",2006.06.01(목),개시 : 18:30,경기시간 : 3:17,LG,KIA,,,
12, ,좌비, , ,중비, ,一땅,중안, ,4,1,1,0,0.231,권용관,구장 : 무등,"관중 : 2,476",2006.06.01(목),개시 : 18:30,경기시간 : 3:17,LG,KIA,,,
