,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
0,2땅,3땅, , ,우안, ,3땅, , ,4,1,0,0,0.268,허경민,구장 : 마산,"관중 : 6,719",2016.06.01(수),개시 : 18:30,경기시간 : 2:54,두산,NC,,,
1,4구, ,우안, ,삼진, , ,1땅, ,3,1,0,0,0.312,오재원,구장 : 마산,"관중 : 6,719",2016.06.01(수),개시 : 18:30,경기시간 : 2:54,두산,NC,,,
2,중비, ,우파, ,유2병, , ,삼진, ,4,0,0,0,0.364,민병헌,구장 : 마산,"관중 : 6,719",2016.06.01(수),개시 : 18:30,경기시간 : 2:54,두산,NC,,,
3,4구, ,좌비, , ,우중안, ,좌중홈, ,3,2,1,1,0.372,오재일,구장 : 마산,"관중 : 6,719",2016.06.01(수),개시 : 18:30,경기시간 : 2:54,두산,NC,,,
4,1비, ,3땅, , ,우비, ,좌비, ,4,0,0,0,0.340,양의지,구장 : 마산,"관중 : 6,719",2016.06.01(수),개시 : 18:30,경기시간 : 2:54,두산,NC,,,
5, ,4구, ,좌중2, ,삼진, , ,삼진,3,1,0,0,0.346,김재환,구장 : 마산,"관중 : 6,719",2016.06.01(수),개시 : 18:30,경기시간 : 2:54,두산,NC,,,
6, ,4구, ,좌안, ,중비, , ,삼진,3,1,0,0,0.270,에반스,구장 : 마산,"관중 : 6,719",2016.06.01(수),개시 : 18:30,경기시간 : 2:54,두산,NC,,,
7, ,유직, ,1땅, , ,삼진, ,4구,3,0,0,0,0.257,정수빈,구장 : 마산,"관중 : 6,719",2016.06.01(수),개시 : 18:30,경기시간 : 2:54,두산,NC,,,
8, ,중안, ,우비, , ,삼진, ,유땅,4,1,0,0,0.296,김재호,구장 : 마산,"관중 : 6,719",2016.06.01(수),개시 : 18:30,경기시간 : 2:54,두산,NC,,,
0,4구,중비, ,2땅, , ,중비,투땅, ,4,0,0,0,0.270,이종욱,구장 : 마산,"관중 : 6,719",2016.06.01(수),개시 : 18:30,경기시간 : 2:54,NC,두산,,,
1, , , , , , , , , ,0,0,0,0,0.081,김성욱,구장 : 마산,"관중 : 6,719",2016.06.01(수),개시 : 18:30,경기시간 : 2:54,NC,두산,,,
2,1땅, ,중비,3땅, , , , , ,3,0,0,1,0.200,윤병호,구장 : 마산,"관중 : 6,719",2016.06.01(수),개시 : 18:30,경기시간 : 2:54,NC,두산,,,
3, , , , , , ,4구, , ,0,0,0,0,0.314,김준완,구장 : 마산,"관중 : 6,719",2016.06.01(수),개시 : 18:30,경기시간 : 2:54,NC,두산,,,
4,중안, ,4구, ,2직, ,삼진, , ,3,1,0,1,0.346,나성범,구장 : 마산,"관중 : 6,719",2016.06.01(수),개시 : 18:30,경기시간 : 2:54,NC,두산,,,
