,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
0,투땅,삼진, , ,4구, ,3땅, , ,3,0,0,0,0.218,황재균,구장 : 잠실,"관중 : 9,701",2010.06.01(화),개시 : 18:29,경기시간 : 2:43,넥센,두산,,,
1,좌2, ,4구, ,삼진, , ,2땅, ,3,1,0,1,0.261,김민우,구장 : 잠실,"관중 : 9,701",2010.06.01(화),개시 : 18:29,경기시간 : 2:43,넥센,두산,,,
2,삼진, ,2병, ,1땅, , ,삼진, ,4,0,0,0,0.286,강정호,구장 : 잠실,"관중 : 9,701",2010.06.01(화),개시 : 18:29,경기시간 : 2:43,넥센,두산,,,
3,우안, ,2땅, , ,유땅, ,3땅, ,4,1,1,0,0.299,유한준,구장 : 잠실,"관중 : 9,701",2010.06.01(화),개시 : 18:29,경기시간 : 2:43,넥센,두산,,,
4,3땅, , ,삼진, ,삼진, , ,2땅,4,0,0,0,0.259,클락,구장 : 잠실,"관중 : 9,701",2010.06.01(화),개시 : 18:29,경기시간 : 2:43,넥센,두산,,,
5, ,삼진, ,우중안, ,3실, , , ,3,1,0,0,0.274,송지만,구장 : 잠실,"관중 : 9,701",2010.06.01(화),개시 : 18:29,경기시간 : 2:43,넥센,두산,,,
6, , , , , , , , ,4구,0,0,0,0,0.364,강병식,구장 : 잠실,"관중 : 9,701",2010.06.01(화),개시 : 18:29,경기시간 : 2:43,넥센,두산,,,
7, ,우안, ,2유병, ,유땅, , , ,3,1,0,0,0.118,장영석,구장 : 잠실,"관중 : 9,701",2010.06.01(화),개시 : 18:29,경기시간 : 2:43,넥센,두산,,,
8, , , , , , , , ,우안,1,1,0,0,0.307,이숭용,구장 : 잠실,"관중 : 9,701",2010.06.01(화),개시 : 18:29,경기시간 : 2:43,넥센,두산,,,
9, ,우비, , ,4구, ,삼진, , ,2,0,0,0,0.250,유선정,구장 : 잠실,"관중 : 9,701",2010.06.01(화),개시 : 18:29,경기시간 : 2:43,넥센,두산,,,
10, , , , , , , , ,삼진,1,0,0,0,0.000,허준,구장 : 잠실,"관중 : 9,701",2010.06.01(화),개시 : 18:29,경기시간 : 2:43,넥센,두산,,,
11, ,우안, , ,3희번, ,좌비, ,우비,3,1,0,0,0.319,장민석,구장 : 잠실,"관중 : 9,701",2010.06.01(화),개시 : 18:29,경기시간 : 2:43,넥센,두산,,,
0,우중3, ,유안, ,좌안,중비, , , ,4,3,0,3,0.339,이종욱,구장 : 잠실,"관중 : 9,701",2010.06.01(화),개시 : 18:29,경기시간 : 2:43,두산,넥센,,,
1,유안, ,투희번, ,좌안,삼진, , , ,3,2,1,1,0.321,오재원,구장 : 잠실,"관중 : 9,701",2010.06.01(화),개시 : 18:29,경기시간 : 2:43,두산,넥센,,,
2,좌비, ,좌희비, ,중비, ,중비, , ,3,0,1,0,0.292,김현수,구장 : 잠실,"관중 : 9,701",2010.06.01(화),개시 : 18:29,경기시간 : 2:43,두산,넥센,,,
3, , , , , , , , , ,0,0,0,0,1.000,정수빈,구장 : 잠실,"관중 : 9,701",2010.06.01(화),개시 : 18:29,경기시간 : 2:43,두산,넥센,,,
4,2병, ,중안, ,좌안, ,삼진, , ,4,2,3,1,0.353,김동주,구장 : 잠실,"관중 : 9,701",2010.06.01(화),개시 : 18:29,경기시간 : 2:43,두산,넥센,,,
5, ,우비,좌안, ,좌중2, ,3땅, , ,4,2,0,0,0.333,최준석,구장 : 잠실,"관중 : 9,701",2010.06.01(화),개시 : 18:29,경기시간 : 2:43,두산,넥센,,,
6, , , , , , , , , ,0,0,0,0,0.186,고영민,구장 : 잠실,"관중 : 9,701",2010.06.01(화),개시 : 18:29,경기시간 : 2:43,두산,넥센,,,
7, ,좌중홈,유땅, ,우희비, , , , ,2,1,2,1,0.278,이성열,구장 : 잠실,"관중 : 9,701",2010.06.01(화),개시 : 18:29,경기시간 : 2:43,두산,넥센,,,
8, , , , , , , ,1파, ,1,0,0,0,0.280,임재철,구장 : 잠실,"관중 : 9,701",2010.06.01(화),개시 : 18:29,경기시간 : 2:43,두산,넥센,,,
9, ,우안, ,중비,4구, , , , ,2,1,0,0,0.294,손시헌,구장 : 잠실,"관중 : 9,701",2010.06.01(화),개시 : 18:29,경기시간 : 2:43,두산,넥센,,,
10, , , , , , , ,삼진, ,1,0,0,0,0.188,김재호,구장 : 잠실,"관중 : 9,701",2010.06.01(화),개시 : 18:29,경기시간 : 2:43,두산,넥센,,,
11, ,2유병, ,유땅,삼진, , , , ,3,0,0,0,0.311,양의지,구장 : 잠실,"관중 : 9,701",2010.06.01(화),개시 : 18:29,경기시간 : 2:43,두산,넥센,,,
