,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
0,4구,투땅, ,1유병, , ,2땅,1땅, ,4,0,0,0,0.277,버나디나,구장 : 마산,"관중 : 6,147",2017.06.01(목),개시 : 18:31,경기시간 : 3:34,KIA,NC,,,
1,삼진,우안, , ,삼진, ,1실, ,유땅,5,1,1,1,0.308,이명기,구장 : 마산,"관중 : 6,147",2017.06.01(목),개시 : 18:31,경기시간 : 3:34,KIA,NC,,,
2,3땅,삼진, , ,유땅, ,좌홈, ,좌안,5,2,2,1,0.305,나지완,구장 : 마산,"관중 : 6,147",2017.06.01(목),개시 : 18:31,경기시간 : 3:34,KIA,NC,,,
3, , , , , , , , , ,0,0,0,0,0.250,김호령,구장 : 마산,"관중 : 6,147",2017.06.01(목),개시 : 18:31,경기시간 : 3:34,KIA,NC,,,
4, ,중안,1직, ,4구, ,삼진, ,유2병,4,1,0,1,0.346,최형우,구장 : 마산,"관중 : 6,147",2017.06.01(목),개시 : 18:31,경기시간 : 3:34,KIA,NC,,,
5, ,좌안,삼진, ,유비, ,4구, , ,3,1,0,1,0.327,안치홍,구장 : 마산,"관중 : 6,147",2017.06.01(목),개시 : 18:31,경기시간 : 3:34,KIA,NC,,,
6, ,좌2,좌중2, , ,유땅,2땅, , ,4,2,1,1,0.367,김선빈,구장 : 마산,"관중 : 6,147",2017.06.01(목),개시 : 18:31,경기시간 : 3:34,KIA,NC,,,
7, ,우중2,2땅, , ,좌안, ,1땅, ,4,2,2,1,0.324,최원준,구장 : 마산,"관중 : 6,147",2017.06.01(목),개시 : 18:31,경기시간 : 3:34,KIA,NC,,,
8, ,포희실, ,삼진, ,좌비, ,중안, ,3,1,0,1,0.226,김민식,구장 : 마산,"관중 : 6,147",2017.06.01(목),개시 : 18:31,경기시간 : 3:34,KIA,NC,,,
9, , , , , , , , , ,0,0,0,0,0.500,이진영,구장 : 마산,"관중 : 6,147",2017.06.01(목),개시 : 18:31,경기시간 : 3:34,KIA,NC,,,
10, , , , , , , , , ,0,0,0,0,0.227,한승택,구장 : 마산,"관중 : 6,147",2017.06.01(목),개시 : 18:31,경기시간 : 3:34,KIA,NC,,,
11, ,유땅, ,중안, ,삼진, , , ,3,1,0,0,0.267,고장혁,구장 : 마산,"관중 : 6,147",2017.06.01(목),개시 : 18:31,경기시간 : 3:34,KIA,NC,,,
12, , , , , , , ,1땅, ,1,0,0,0,0.278,서동욱,구장 : 마산,"관중 : 6,147",2017.06.01(목),개시 : 18:31,경기시간 : 3:34,KIA,NC,,,
0,3직,2땅,1땅, ,좌비, , ,투땅, ,5,0,0,1,0.295,이종욱,구장 : 마산,"관중 : 6,147",2017.06.01(목),개시 : 18:31,경기시간 : 3:34,NC,KIA,,,
1,중안,우안, ,4구,사구, , ,1안, ,3,3,0,3,0.366,박민우,구장 : 마산,"관중 : 6,147",2017.06.01(목),개시 : 18:31,경기시간 : 3:34,NC,KIA,,,
2, , , , , , , , , ,0,0,0,0,0.324,이상호,구장 : 마산,"관중 : 6,147",2017.06.01(목),개시 : 18:31,경기시간 : 3:34,NC,KIA,,,
3,우중안,좌중안, ,포파,삼진, , ,삼진, ,5,2,1,2,0.200,김성욱,구장 : 마산,"관중 : 6,147",2017.06.01(목),개시 : 18:31,경기시간 : 3:34,NC,KIA,,,
4,4구,중비, ,좌2, ,3땅, ,삼진, ,4,1,0,0,0.280,스크럭스,구장 : 마산,"관중 : 6,147",2017.06.01(목),개시 : 18:31,경기시간 : 3:34,NC,KIA,,,
5,중안,좌홈, ,4구, ,삼진, , , ,3,2,4,1,0.337,모창민,구장 : 마산,"관중 : 6,147",2017.06.01(목),개시 : 18:31,경기시간 : 3:34,NC,KIA,,,
6,4구,3직, , , , , , , ,1,0,0,0,0.262,권희동,구장 : 마산,"관중 : 6,147",2017.06.01(목),개시 : 18:31,경기시간 : 3:34,NC,KIA,,,
7, , , ,중희비, , , , , ,0,0,1,0,0.158,이호준,구장 : 마산,"관중 : 6,147",2017.06.01(목),개시 : 18:31,경기시간 : 3:34,NC,KIA,,,
8, , , , , ,우비, , , ,1,0,0,0,0.229,김준완,구장 : 마산,"관중 : 6,147",2017.06.01(목),개시 : 18:31,경기시간 : 3:34,NC,KIA,,,
9,1땅, ,유땅,삼진, , ,2비, , ,4,0,0,0,0.315,손시헌,구장 : 마산,"관중 : 6,147",2017.06.01(목),개시 : 18:31,경기시간 : 3:34,NC,KIA,,,
10,삼진, ,좌중홈, ,우비, ,2비, , ,4,1,1,1,0.220,지석훈,구장 : 마산,"관중 : 6,147",2017.06.01(목),개시 : 18:31,경기시간 : 3:34,NC,KIA,,,
11, ,유안,우비, ,4구, ,2땅, , ,3,1,0,0,0.279,김태군,구장 : 마산,"관중 : 6,147",2017.06.01(목),개시 : 18:31,경기시간 : 3:34,NC,KIA,,,
0,1땅, ,포파, , ,삼진, , , ,3,0,0,0,0.288,고종욱,구장 : 잠실,"관중 : 10,720",2017.06.01(목),개시 : 18:30,경기시간 : 2:25,넥센,LG,,,
1, , , , , , , ,1파, ,1,0,0,0,0.335,윤석민,구장 : 잠실,"관중 : 10,720",2017.06.01(목),개시 : 18:30,경기시간 : 2:25,넥센,LG,,,
2, , , , , , , , , ,0,0,0,0,0.000,유재신,구장 : 잠실,"관중 : 10,720",2017.06.01(목),개시 : 18:30,경기시간 : 2:25,넥센,LG,,,
3,3땅, ,3땅, , ,우안, ,좌비, ,4,1,0,1,0.356,서건창,구장 : 잠실,"관중 : 10,720",2017.06.01(목),개시 : 18:30,경기시간 : 2:25,넥센,LG,,,
4,유안, ,3비, , ,우안, ,좌비, ,4,2,0,0,0.365,김웅빈,구장 : 잠실,"관중 : 10,720",2017.06.01(목),개시 : 18:30,경기시간 : 2:25,넥센,LG,,,
5,1비, , ,삼진, ,중희비, , ,우안,3,1,1,0,0.251,김하성,구장 : 잠실,"관중 : 10,720",2017.06.01(목),개시 : 18:30,경기시간 : 2:25,넥센,LG,,,
6, ,유안, ,1땅, ,삼진, , ,삼진,4,1,0,0,0.329,채태인,구장 : 잠실,"관중 : 10,720",2017.06.01(목),개시 : 18:30,경기시간 : 2:25,넥센,LG,,,
7, ,2땅, ,유땅, , ,삼진, ,2비,4,0,0,0,0.259,허정협,구장 : 잠실,"관중 : 10,720",2017.06.01(목),개시 : 18:30,경기시간 : 2:25,넥센,LG,,,
8, ,중비, , ,2비, ,중안, ,중안,4,2,0,0,0.295,김민성,구장 : 잠실,"관중 : 10,720",2017.06.01(목),개시 : 18:30,경기시간 : 2:25,넥센,LG,,,
9, ,좌안, , ,삼진, ,3비, ,중비,4,1,0,0,0.205,박동원,구장 : 잠실,"관중 : 10,720",2017.06.01(목),개시 : 18:30,경기시간 : 2:25,넥센,LG,,,
10, ,투땅, , ,삼진, ,중비, , ,3,0,0,0,0.337,이정후,구장 : 잠실,"관중 : 10,720",2017.06.01(목),개시 : 18:30,경기시간 : 2:25,넥센,LG,,,
0,중비,투땅, , ,좌2, ,2땅, , ,4,1,0,1,0.299,김용의,구장 : 잠실,"관중 : 10,720",2017.06.01(목),개시 : 18:30,경기시간 : 2:25,LG,넥센,,,
1, , , , , , , ,삼진, ,1,0,0,0,0.250,백창수,구장 : 잠실,"관중 : 10,720",2017.06.01(목),개시 : 18:30,경기시간 : 2:25,LG,넥센,,,
2,삼진, ,좌비, ,좌2, ,좌안, , ,4,2,1,2,0.316,안익훈,구장 : 잠실,"관중 : 10,720",2017.06.01(목),개시 : 18:30,경기시간 : 2:25,LG,넥센,,,
3,중안, ,4구, ,우안, ,3실, , ,3,2,1,1,0.337,박용택,구장 : 잠실,"관중 : 10,720",2017.06.01(목),개시 : 18:30,경기시간 : 2:25,LG,넥센,,,
4,1땅, ,3땅, ,32병, ,4구, , ,3,0,0,0,0.279,양석환,구장 : 잠실,"관중 : 10,720",2017.06.01(목),개시 : 18:30,경기시간 : 2:25,LG,넥센,,,
5, ,우중홈, ,1땅,4구, ,삼진, , ,3,1,1,1,0.277,오지환,구장 : 잠실,"관중 : 10,720",2017.06.01(목),개시 : 18:30,경기시간 : 2:25,LG,넥센,,,
6, ,우중2, ,중안,우비, ,중안, , ,4,3,2,1,0.280,채은성,구장 : 잠실,"관중 : 10,720",2017.06.01(목),개시 : 18:30,경기시간 : 2:25,LG,넥센,,,
7, ,중안, ,3비, ,삼진, , , ,3,1,1,0,0.500,김재율,구장 : 잠실,"관중 : 10,720",2017.06.01(목),개시 : 18:30,경기시간 : 2:25,LG,넥센,,,
8, , , , , , ,좌비, , ,1,0,0,0,0.278,히메네스,구장 : 잠실,"관중 : 10,720",2017.06.01(목),개시 : 18:30,경기시간 : 2:25,LG,넥센,,,
9, ,투희번, ,우안, ,투땅, ,3비, ,3,1,0,0,0.333,조윤준,구장 : 잠실,"관중 : 10,720",2017.06.01(목),개시 : 18:30,경기시간 : 2:25,LG,넥센,,,
10, ,3땅, ,유땅, ,삼진, , , ,3,0,0,0,0.286,손주인,구장 : 잠실,"관중 : 10,720",2017.06.01(목),개시 : 18:30,경기시간 : 2:25,LG,넥센,,,
11, , , , , , , ,3땅, ,1,0,0,0,0.226,최재원,구장 : 잠실,"관중 : 10,720",2017.06.01(목),개시 : 18:30,경기시간 : 2:25,LG,넥센,,,
