,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
0,유땅, , ,2직, ,우중2, ,삼진, ,4,1,0,1,0.328,정근우,구장 : 마산,"관중 : 7,697",2017.08.01(화),개시 : 18:31,경기시간 : 3:51,한화,NC,,,
1,좌비, , ,좌안, ,3안, ,중비, ,4,2,0,1,0.262,이용규,구장 : 마산,"관중 : 7,697",2017.08.01(화),개시 : 18:31,경기시간 : 3:51,한화,NC,,,
2,유땅, , ,우중안, ,중희비, , ,3땅,3,1,1,1,0.311,송광민,구장 : 마산,"관중 : 7,697",2017.08.01(화),개시 : 18:31,경기시간 : 3:51,한화,NC,,,
3, ,중비, ,좌중홈, ,삼진, , ,중안,4,2,3,2,0.320,로사리오,구장 : 마산,"관중 : 7,697",2017.08.01(화),개시 : 18:31,경기시간 : 3:51,한화,NC,,,
4, ,4구, ,우비, , ,좌중안, ,좌홈,3,2,2,1,0.337,김태균,구장 : 마산,"관중 : 7,697",2017.08.01(화),개시 : 18:31,경기시간 : 3:51,한화,NC,,,
5, ,2병, ,1땅, , ,좌안, ,삼진,4,1,0,0,0.294,양성우,구장 : 마산,"관중 : 7,697",2017.08.01(화),개시 : 18:31,경기시간 : 3:51,한화,NC,,,
6, , ,좌2, ,좌비, , , , ,2,1,0,0,0.264,최진행,구장 : 마산,"관중 : 7,697",2017.08.01(화),개시 : 18:31,경기시간 : 3:51,한화,NC,,,
7, , , , , , ,3땅, ,유땅,2,0,0,0,0.295,김원석,구장 : 마산,"관중 : 7,697",2017.08.01(화),개시 : 18:31,경기시간 : 3:51,한화,NC,,,
8, , ,1희번, ,2땅, ,2병, , ,2,0,0,0,0.211,차일목,구장 : 마산,"관중 : 7,697",2017.08.01(화),개시 : 18:31,경기시간 : 3:51,한화,NC,,,
9, , ,중비, ,1땅, , ,삼진, ,3,0,0,0,0.256,정경운,구장 : 마산,"관중 : 7,697",2017.08.01(화),개시 : 18:31,경기시간 : 3:51,한화,NC,,,
0,포안,4구, ,삼진, ,중비,우중2,중비, ,5,2,0,1,0.359,박민우,구장 : 마산,"관중 : 7,697",2017.08.01(화),개시 : 18:31,경기시간 : 3:51,NC,한화,,,
1,중직,좌안, ,4구, ,삼진,삼진, , ,4,1,0,0,0.246,김성욱,구장 : 마산,"관중 : 7,697",2017.08.01(화),개시 : 18:31,경기시간 : 3:51,NC,한화,,,
2,우안,2병, ,1안, ,우중2, ,중안, ,5,4,0,2,0.377,나성범,구장 : 마산,"관중 : 7,697",2017.08.01(화),개시 : 18:31,경기시간 : 3:51,NC,한화,,,
3,좌중안, ,사구,삼진, ,우중안, ,삼진, ,4,2,2,1,0.296,스크럭스,구장 : 마산,"관중 : 7,697",2017.08.01(화),개시 : 18:31,경기시간 : 3:51,NC,한화,,,
4,4구, ,중비,우비, ,좌안, ,4구, ,3,1,0,0,0.257,박석민,구장 : 마산,"관중 : 7,697",2017.08.01(화),개시 : 18:31,경기시간 : 3:51,NC,한화,,,
5, , , , , , , , , ,0,0,0,1,0.150,이재율,구장 : 마산,"관중 : 7,697",2017.08.01(화),개시 : 18:31,경기시간 : 3:51,NC,한화,,,
6, , , , , , , , , ,0,0,0,0,0.238,지석훈,구장 : 마산,"관중 : 7,697",2017.08.01(화),개시 : 18:31,경기시간 : 3:51,NC,한화,,,
7,좌비, ,우비, ,4구,4구, ,고4, ,2,0,0,0,0.306,모창민,구장 : 마산,"관중 : 7,697",2017.08.01(화),개시 : 18:31,경기시간 : 3:51,NC,한화,,,
8, , , , , , , , , ,0,0,0,1,0.234,윤병호,구장 : 마산,"관중 : 7,697",2017.08.01(화),개시 : 18:31,경기시간 : 3:51,NC,한화,,,
9,3땅, ,4구, ,3병, ,좌홈,4구, ,3,1,2,1,0.271,권희동,구장 : 마산,"관중 : 7,697",2017.08.01(화),개시 : 18:31,경기시간 : 3:51,NC,한화,,,
10, ,4구,좌중안, ,좌안, ,투땅,우희비, ,3,2,2,0,0.344,손시헌,구장 : 마산,"관중 : 7,697",2017.08.01(화),개시 : 18:31,경기시간 : 3:51,NC,한화,,,
11, ,3땅,삼진, , , , , , ,2,0,0,0,0.176,박광열,구장 : 마산,"관중 : 7,697",2017.08.01(화),개시 : 18:31,경기시간 : 3:51,NC,한화,,,
12, , , , ,중비, , , , ,1,0,0,0,0.288,이호준,구장 : 마산,"관중 : 7,697",2017.08.01(화),개시 : 18:31,경기시간 : 3:51,NC,한화,,,
13, , , , , , ,유비,유중안, ,2,1,1,0,0.253,김태군,구장 : 마산,"관중 : 7,697",2017.08.01(화),개시 : 18:31,경기시간 : 3:51,NC,한화,,,
