,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10
4,2땅, , ,좌중2,좌비, ,우비, , ,4,1,0,1,0.356,에레라,구장 : 마산,관중 : 893,2002.06.01(토),개시 : 18:32,경기시간 : 3:06,롯데,한화,,
5, , , , , , , , , ,0,0,0,0,0.000,박상민,구장 : 마산,관중 : 893,2002.06.01(토),개시 : 18:32,경기시간 : 3:06,롯데,한화,,
6, ,포파, ,사구,좌홈, ,삼진, , ,3,1,2,2,0.266,이대호,구장 : 마산,관중 : 893,2002.06.01(토),개시 : 18:32,경기시간 : 3:06,롯데,한화,,
7, ,삼진, ,사구,삼진, , ,3실, ,3,0,0,1,0.206,조경환,구장 : 마산,관중 : 893,2002.06.01(토),개시 : 18:32,경기시간 : 3:06,롯데,한화,,
8, ,4구, ,중안, ,삼진, ,1땅, ,3,1,1,0,0.350,허문회,구장 : 마산,관중 : 893,2002.06.01(토),개시 : 18:32,경기시간 : 3:06,롯데,한화,,
9, ,좌비, ,우안, ,우비, ,3파, ,4,1,2,0,0.250,최기문,구장 : 마산,관중 : 893,2002.06.01(토),개시 : 18:32,경기시간 : 3:06,롯데,한화,,
10, , ,삼진,삼진, ,2비, , , ,3,0,0,0,0.250,조성환,구장 : 마산,관중 : 893,2002.06.01(토),개시 : 18:32,경기시간 : 3:06,롯데,한화,,
11, , , , , , , ,삼진, ,1,0,0,0,0.182,이동욱,구장 : 마산,관중 : 893,2002.06.01(토),개시 : 18:32,경기시간 : 3:06,롯데,한화,,
12, , , , , , , , , ,0,0,0,0,0.151,김태균,구장 : 마산,관중 : 893,2002.06.01(토),개시 : 18:32,경기시간 : 3:06,롯데,한화,,
13, , ,삼진,삼진, , ,중비, , ,3,0,0,0,0.235,신명철,구장 : 마산,관중 : 893,2002.06.01(토),개시 : 18:32,경기시간 : 3:06,롯데,한화,,
0,3땅, ,우2, ,3땅, , ,좌안, ,4,2,0,1,0.323,채종범,구장 : 무등,"관중 : 3,819",2002.06.01(토),개시 : 18:30,경기시간 : 2:44,SK,KIA,,
1,유비, ,2땅, ,삼진, , ,2땅, ,4,0,0,0,0.261,이진영,구장 : 무등,"관중 : 3,819",2002.06.01(토),개시 : 18:30,경기시간 : 2:44,SK,KIA,,
2,2땅, ,우안, , ,2땅, ,우비, ,4,1,1,0,0.250,잉글린,구장 : 무등,"관중 : 3,819",2002.06.01(토),개시 : 18:30,경기시간 : 2:44,SK,KIA,,
3, ,투땅,1유병, , ,1파, ,우비, ,4,0,0,0,0.346,이호준,구장 : 무등,"관중 : 3,819",2002.06.01(토),개시 : 18:30,경기시간 : 2:44,SK,KIA,,
4, ,우안, ,유비, ,우파, , ,1땅,4,1,0,0,0.207,양현석,구장 : 무등,"관중 : 3,819",2002.06.01(토),개시 : 18:30,경기시간 : 2:44,SK,KIA,,
5, ,중2, ,좌안, , ,좌홈, ,우안,4,4,1,1,0.245,페르난데,구장 : 무등,"관중 : 3,819",2002.06.01(토),개시 : 18:30,경기시간 : 2:44,SK,KIA,,
6, ,사구, ,3비, , ,2땅, ,유땅,3,0,0,0,0.198,김동수,구장 : 무등,"관중 : 3,819",2002.06.01(토),개시 : 18:30,경기시간 : 2:44,SK,KIA,,
7, , , , , , , , , ,0,0,0,0,0.283,양용모,구장 : 무등,"관중 : 3,819",2002.06.01(토),개시 : 18:30,경기시간 : 2:44,SK,KIA,,
8, ,유비, ,삼진, , , , , ,2,0,0,0,0.246,최태원,구장 : 무등,"관중 : 3,819",2002.06.01(토),개시 : 18:30,경기시간 : 2:44,SK,KIA,,
9, , , , , , ,삼진, , ,1,0,0,0,0.375,김재구,구장 : 무등,"관중 : 3,819",2002.06.01(토),개시 : 18:30,경기시간 : 2:44,SK,KIA,,
10, , , , , , , , , ,0,0,0,0,0.267,송재익,구장 : 무등,"관중 : 3,819",2002.06.01(토),개시 : 18:30,경기시간 : 2:44,SK,KIA,,
11, , , , , , , , ,삼진,1,0,0,0,0.263,조원우,구장 : 무등,"관중 : 3,819",2002.06.01(토),개시 : 18:30,경기시간 : 2:44,SK,KIA,,
12, ,좌비, , ,1파, ,유비, , ,3,0,0,0,0.256,김민재,구장 : 무등,"관중 : 3,819",2002.06.01(토),개시 : 18:30,경기시간 : 2:44,SK,KIA,,
0,중비, ,3땅, ,우비, , ,4구, ,3,0,0,1,0.306,이종범,구장 : 무등,"관중 : 3,819",2002.06.01(토),개시 : 18:30,경기시간 : 2:44,KIA,SK,,
1,4구, ,좌2, ,삼진, , ,투안, ,3,2,0,1,0.253,김종국,구장 : 무등,"관중 : 3,819",2002.06.01(토),개시 : 18:30,경기시간 : 2:44,KIA,SK,,
2,우안, ,4구, , ,삼진, ,좌안, ,3,2,2,0,0.322,장성호,구장 : 무등,"관중 : 3,819",2002.06.01(토),개시 : 18:30,경기시간 : 2:44,KIA,SK,,
3,2비, ,유2병, , ,우안, ,3땅, ,4,1,0,0,0.294,신동주,구장 : 무등,"관중 : 3,819",2002.06.01(토),개시 : 18:30,경기시간 : 2:44,KIA,SK,,
4,유직, , ,투땅, , , , , ,2,0,0,0,0.286,김경언,구장 : 무등,"관중 : 3,819",2002.06.01(토),개시 : 18:30,경기시간 : 2:44,KIA,SK,,
5, , , , , ,우비, ,투2병, ,2,0,0,0,0.252,김창희,구장 : 무등,"관중 : 3,819",2002.06.01(토),개시 : 18:30,경기시간 : 2:44,KIA,SK,,
6, ,좌홈, ,좌안, , ,우비, , ,3,2,1,1,0.237,홍세완,구장 : 무등,"관중 : 3,819",2002.06.01(토),개시 : 18:30,경기시간 : 2:44,KIA,SK,,
7, ,우비, ,삼진, , ,좌비, , ,3,0,0,0,0.275,장일현,구장 : 무등,"관중 : 3,819",2002.06.01(토),개시 : 18:30,경기시간 : 2:44,KIA,SK,,
8, ,2직, ,3땅, , ,우안, , ,3,1,0,0,0.278,김상훈,구장 : 무등,"관중 : 3,819",2002.06.01(토),개시 : 18:30,경기시간 : 2:44,KIA,SK,,
9, ,2땅, , ,2땅, ,3땅, , ,3,0,0,0,0.300,정성훈,구장 : 무등,"관중 : 3,819",2002.06.01(토),개시 : 18:30,경기시간 : 2:44,KIA,SK,,
0,중비,좌비, , ,좌비,유땅, ,중비, ,5,0,0,0,0.240,정수근,구장 : 잠실,"관중 : 10,586",2002.06.01(토),개시 : 18:31,경기시간 : 3:31,두산,LG,,
1,사구, ,1파, ,4구, ,우2, ,우안,3,2,0,3,0.292,최경환,구장 : 잠실,"관중 : 10,586",2002.06.01(토),개시 : 18:31,경기시간 : 3:31,두산,LG,,
2,4구, ,좌비, ,좌홈, ,우비, ,4구,3,1,2,1,0.310,김동주,구장 : 잠실,"관중 : 10,586",2002.06.01(토),개시 : 18:31,경기시간 : 3:31,두산,LG,,
3, , , , , , , , , ,0,0,0,0,0.284,전상렬,구장 : 잠실,"관중 : 10,586",2002.06.01(토),개시 : 18:31,경기시간 : 3:31,두산,LG,,
4,4구, ,2비, ,2비, ,유땅, ,삼진,4,0,0,0,0.278,심재학,구장 : 잠실,"관중 : 10,586",2002.06.01(토),개시 : 18:31,경기시간 : 3:31,두산,LG,,
5, , , , , , , , , ,0,0,0,0,0.160,홍원기,구장 : 잠실,"관중 : 10,586",2002.06.01(토),개시 : 18:31,경기시간 : 3:31,두산,LG,,
6,우희비, , ,2비,4구, ,4구, ,우안,2,1,2,1,0.219,우즈,구장 : 잠실,"관중 : 10,586",2002.06.01(토),개시 : 18:31,경기시간 : 3:31,두산,LG,,
7,중비, , ,좌안,삼진, ,삼진, ,3땅,5,1,0,1,0.295,안경현,구장 : 잠실,"관중 : 10,586",2002.06.01(토),개시 : 18:31,경기시간 : 3:31,두산,LG,,
8, ,좌안, ,3땅, ,사구, ,3땅,우중2,4,2,2,0,0.321,홍성흔,구장 : 잠실,"관중 : 10,586",2002.06.01(토),개시 : 18:31,경기시간 : 3:31,두산,LG,,
9, , , , , , , , , ,0,0,0,0,0.267,강인권,구장 : 잠실,"관중 : 10,586",2002.06.01(토),개시 : 18:31,경기시간 : 3:31,두산,LG,,
10, ,투희번, ,좌비, ,유땅, ,삼진,1직,4,0,0,0,0.242,장원진,구장 : 잠실,"관중 : 10,586",2002.06.01(토),개시 : 18:31,경기시간 : 3:31,두산,LG,,
11, ,1땅, , , , , , , ,1,0,0,0,0.250,김호,구장 : 잠실,"관중 : 10,586",2002.06.01(토),개시 : 18:31,경기시간 : 3:31,두산,LG,,
12, , , , ,우홈, , , , ,1,1,1,1,0.345,유재웅,구장 : 잠실,"관중 : 10,586",2002.06.01(토),개시 : 18:31,경기시간 : 3:31,두산,LG,,
13, , , , , ,삼진, ,중안, ,2,1,0,0,0.167,김민호,구장 : 잠실,"관중 : 10,586",2002.06.01(토),개시 : 18:31,경기시간 : 3:31,두산,LG,,
0,좌안, ,2안, ,2땅, , ,1땅, ,4,2,0,1,0.295,박용택,구장 : 잠실,"관중 : 10,586",2002.06.01(토),개시 : 18:31,경기시간 : 3:31,LG,두산,,
1,유땅, ,우안, , ,우안, , , ,3,2,0,0,0.278,이병규,구장 : 잠실,"관중 : 10,586",2002.06.01(토),개시 : 18:31,경기시간 : 3:31,LG,두산,,
2, , , , , , , , ,우중안,1,1,0,0,0.286,최만호,구장 : 잠실,"관중 : 10,586",2002.06.01(토),개시 : 18:31,경기시간 : 3:31,LG,두산,,
3,삼진, ,1땅, , ,2유병, , ,유2병,4,0,0,0,0.307,김재현,구장 : 잠실,"관중 : 10,586",2002.06.01(토),개시 : 18:31,경기시간 : 3:31,LG,두산,,
4, ,중비, ,우비, ,투비, , ,4구,3,0,0,0,0.289,마르티네,구장 : 잠실,"관중 : 10,586",2002.06.01(토),개시 : 18:31,경기시간 : 3:31,LG,두산,,
5, ,우2, ,우안, , , , , ,2,2,0,0,0.246,심성보,구장 : 잠실,"관중 : 10,586",2002.06.01(토),개시 : 18:31,경기시간 : 3:31,LG,두산,,
6, , , , , , ,유비, ,투땅,2,0,0,0,0.202,최동수,구장 : 잠실,"관중 : 10,586",2002.06.01(토),개시 : 18:31,경기시간 : 3:31,LG,두산,,
7, ,1비, ,좌비, , ,중비, , ,3,0,0,0,0.273,이종열,구장 : 잠실,"관중 : 10,586",2002.06.01(토),개시 : 18:31,경기시간 : 3:31,LG,두산,,
8, ,좌비, ,2비, , ,2비, , ,3,0,0,0,0.224,손지환,구장 : 잠실,"관중 : 10,586",2002.06.01(토),개시 : 18:31,경기시간 : 3:31,LG,두산,,
9, , ,포파, , , , , , ,1,0,0,0,0.286,장재중,구장 : 잠실,"관중 : 10,586",2002.06.01(토),개시 : 18:31,경기시간 : 3:31,LG,두산,,
10, , , , ,유땅, , , , ,1,0,0,0,0.240,안상준,구장 : 잠실,"관중 : 10,586",2002.06.01(토),개시 : 18:31,경기시간 : 3:31,LG,두산,,
11, , , , , , , ,좌비, ,1,0,0,0,0.208,조인성,구장 : 잠실,"관중 : 10,586",2002.06.01(토),개시 : 18:31,경기시간 : 3:31,LG,두산,,
12, , ,좌비, ,좌비, , ,유땅, ,3,0,0,0,0.150,유지현,구장 : 잠실,"관중 : 10,586",2002.06.01(토),개시 : 18:31,경기시간 : 3:31,LG,두산,,
0,2땅, ,4구, ,2땅, ,투실, ,3직,4,0,0,1,0.365,이영우,구장 : 마산,관중 : 686,2002.06.02(일),개시 : 18:31,경기시간 : 3:08,한화,롯데,,
1,좌비, ,투땅, ,2땅, ,좌비, ,유땅,5,0,0,0,0.280,데이비스,구장 : 마산,관중 : 686,2002.06.02(일),개시 : 18:31,경기시간 : 3:08,한화,롯데,,
2,중비, , ,2땅, ,중비,우홈, , ,4,1,3,1,0.331,송지만,구장 : 마산,관중 : 686,2002.06.02(일),개시 : 18:31,경기시간 : 3:08,한화,롯데,,
3, ,중안, ,좌2, ,유땅,삼진, , ,4,2,0,1,0.290,김태균,구장 : 마산,관중 : 686,2002.06.02(일),개시 : 18:31,경기시간 : 3:08,한화,롯데,,
4, ,2병, ,삼진, ,중안, ,좌안, ,4,2,0,0,0.252,이도형,구장 : 마산,관중 : 686,2002.06.02(일),개시 : 18:31,경기시간 : 3:08,한화,롯데,,
5, ,중안, ,중안, ,삼진, ,삼진, ,4,2,1,0,0.178,김종석,구장 : 마산,관중 : 686,2002.06.02(일),개시 : 18:31,경기시간 : 3:08,한화,롯데,,
6, ,유땅, ,중안, , ,삼진,중안, ,4,2,0,0,0.270,임수민,구장 : 마산,관중 : 686,2002.06.02(일),개시 : 18:31,경기시간 : 3:08,한화,롯데,,
7, , ,삼진, , , , , , ,1,0,0,0,0.211,허준,구장 : 마산,관중 : 686,2002.06.02(일),개시 : 18:31,경기시간 : 3:08,한화,롯데,,
8, , , ,투땅, , , , , ,1,0,0,0,0.333,강석천,구장 : 마산,관중 : 686,2002.06.02(일),개시 : 18:31,경기시간 : 3:08,한화,롯데,,
9, , , , , , ,좌안,삼진, ,2,1,0,1,0.265,이범호,구장 : 마산,관중 : 686,2002.06.02(일),개시 : 18:31,경기시간 : 3:08,한화,롯데,,
10, , ,삼진, ,1땅, ,포실, ,2땅,4,0,0,1,0.194,김수연,구장 : 마산,관중 : 686,2002.06.02(일),개시 : 18:31,경기시간 : 3:08,한화,롯데,,
0,투땅, ,좌비, , ,2안, ,1땅, ,4,1,0,0,0.280,김대익,구장 : 마산,관중 : 686,2002.06.02(일),개시 : 18:31,경기시간 : 3:08,롯데,한화,,
1,좌비, , ,유땅, , , , , ,2,0,0,0,0.236,김응국,구장 : 마산,관중 : 686,2002.06.02(일),개시 : 18:31,경기시간 : 3:08,롯데,한화,,
2, , , , , ,투희번, ,2직, ,1,0,0,0,0.183,김주찬,구장 : 마산,관중 : 686,2002.06.02(일),개시 : 18:31,경기시간 : 3:08,롯데,한화,,
3,중안, , ,우안, ,고4, ,삼진, ,3,2,0,0,0.368,에레라,구장 : 마산,관중 : 686,2002.06.02(일),개시 : 18:31,경기시간 : 3:08,롯데,한화,,
4, , , , , , , , , ,0,0,0,0,0.000,권오현,구장 : 마산,관중 : 686,2002.06.02(일),개시 : 18:31,경기시간 : 3:08,롯데,한화,,
5,중비, , ,투2병, ,좌비, , ,좌안,4,1,0,0,0.266,이대호,구장 : 마산,관중 : 686,2002.06.02(일),개시 : 18:31,경기시간 : 3:08,롯데,한화,,
6, ,유땅, , ,좌홈,삼진, , ,삼진,4,1,1,1,0.208,조경환,구장 : 마산,관중 : 686,2002.06.02(일),개시 : 18:31,경기시간 : 3:08,롯데,한화,,
7, ,우중안, , ,삼진, , , , ,2,1,0,0,0.355,허문회,구장 : 마산,관중 : 686,2002.06.02(일),개시 : 18:31,경기시간 : 3:08,롯데,한화,,
8, , , , , , ,좌안, ,삼진,2,1,0,0,0.208,이동욱,구장 : 마산,관중 : 686,2002.06.02(일),개시 : 18:31,경기시간 : 3:08,롯데,한화,,
9, ,유2병, , ,중안, , , , ,2,1,0,0,0.254,최기문,구장 : 마산,관중 : 686,2002.06.02(일),개시 : 18:31,경기시간 : 3:08,롯데,한화,,
10, , , , , , ,삼진, ,사구,1,0,0,0,0.171,허일상,구장 : 마산,관중 : 686,2002.06.02(일),개시 : 18:31,경기시간 : 3:08,롯데,한화,,
11, , ,좌비, ,중비, , , , ,2,0,0,0,0.145,김태균,구장 : 마산,관중 : 686,2002.06.02(일),개시 : 18:31,경기시간 : 3:08,롯데,한화,,
12, , , , , , ,2땅, , ,1,0,0,0,0.000,박상민,구장 : 마산,관중 : 686,2002.06.02(일),개시 : 18:31,경기시간 : 3:08,롯데,한화,,
13, , , , , , , , ,투땅,1,0,0,0,0.000,박기혁,구장 : 마산,관중 : 686,2002.06.02(일),개시 : 18:31,경기시간 : 3:08,롯데,한화,,
14, , ,삼진, ,삼진, , , , ,2,0,0,0,0.226,신명철,구장 : 마산,관중 : 686,2002.06.02(일),개시 : 18:31,경기시간 : 3:08,롯데,한화,,
15, , , , , , ,우비, , ,1,0,0,0,0.246,조성환,구장 : 마산,관중 : 686,2002.06.02(일),개시 : 18:31,경기시간 : 3:08,롯데,한화,,
0,유땅, ,1땅,중안, ,중비, ,3땅, ,5,1,0,0,0.319,채종범,구장 : 무등,"관중 : 3,282",2002.06.02(일),개시 : 18:30,경기시간 : 2:59,SK,KIA,,
1,3안, ,포안,투실, ,좌비, , ,삼진,5,2,0,1,0.265,이진영,구장 : 무등,"관중 : 3,282",2002.06.02(일),개시 : 18:30,경기시간 : 2:59,SK,KIA,,
2,삼진, ,좌안,3땅, ,우비, , ,3땅,5,1,0,0,0.244,페르난데,구장 : 무등,"관중 : 3,282",2002.06.02(일),개시 : 18:30,경기시간 : 2:59,SK,KIA,,
3,우안, ,3땅, ,중안, ,삼진, ,삼진,5,2,1,1,0.348,이호준,구장 : 무등,"관중 : 3,282",2002.06.02(일),개시 : 18:30,경기시간 : 2:59,SK,KIA,,
4,유땅, ,1땅, ,좌안, ,삼진, , ,4,1,0,0,0.208,양현석,구장 : 무등,"관중 : 3,282",2002.06.02(일),개시 : 18:30,경기시간 : 2:59,SK,KIA,,
5, ,1땅, ,우안,중희비, ,4구, , ,2,1,1,1,0.269,잉글린,구장 : 무등,"관중 : 3,282",2002.06.02(일),개시 : 18:30,경기시간 : 2:59,SK,KIA,,
6, ,우2, ,우홈,우안, ,유비, , ,4,3,2,1,0.221,김동수,구장 : 무등,"관중 : 3,282",2002.06.02(일),개시 : 18:30,경기시간 : 2:59,SK,KIA,,
7, ,유땅, ,2땅,유땅, , ,좌비, ,4,0,0,0,0.250,김민재,구장 : 무등,"관중 : 3,282",2002.06.02(일),개시 : 18:30,경기시간 : 2:59,SK,KIA,,
8, ,3땅, ,삼진, , , , , ,2,0,0,0,0.241,최태원,구장 : 무등,"관중 : 3,282",2002.06.02(일),개시 : 18:30,경기시간 : 2:59,SK,KIA,,
9, , , , ,투땅, , , , ,1,0,0,0,0.333,김재구,구장 : 무등,"관중 : 3,282",2002.06.02(일),개시 : 18:30,경기시간 : 2:59,SK,KIA,,
10, , , , , , , , , ,0,0,0,0,0.267,송재익,구장 : 무등,"관중 : 3,282",2002.06.02(일),개시 : 18:30,경기시간 : 2:59,SK,KIA,,
11, , , , , , , ,삼진, ,1,0,0,0,0.278,양용모,구장 : 무등,"관중 : 3,282",2002.06.02(일),개시 : 18:30,경기시간 : 2:59,SK,KIA,,
12, , , , , , , , , ,0,0,0,0,0.000,박준서,구장 : 무등,"관중 : 3,282",2002.06.02(일),개시 : 18:30,경기시간 : 2:59,SK,KIA,,
0,중비, ,4구,1파, ,중비, ,유직, ,4,0,0,1,0.300,이종범,구장 : 무등,"관중 : 3,282",2002.06.02(일),개시 : 18:30,경기시간 : 2:59,KIA,SK,,
1,투땅, ,사구, , , , , , ,1,0,0,1,0.251,김종국,구장 : 무등,"관중 : 3,282",2002.06.02(일),개시 : 18:30,경기시간 : 2:59,KIA,SK,,
2, , , ,3땅, ,우중2, ,우비, ,3,1,0,0,0.258,김태룡,구장 : 무등,"관중 : 3,282",2002.06.02(일),개시 : 18:30,경기시간 : 2:59,KIA,SK,,
3,유안, ,우희비,2땅, ,고4, ,중안, ,3,2,1,0,0.328,장성호,구장 : 무등,"관중 : 3,282",2002.06.02(일),개시 : 18:30,경기시간 : 2:59,KIA,SK,,
4,3땅, ,삼진, ,유땅,좌비, ,삼진, ,5,0,0,0,0.280,신동주,구장 : 무등,"관중 : 3,282",2002.06.02(일),개시 : 18:30,경기시간 : 2:59,KIA,SK,,
5, ,4구,4구, ,중비, , , , ,1,0,0,1,0.279,김경언,구장 : 무등,"관중 : 3,282",2002.06.02(일),개시 : 18:30,경기시간 : 2:59,KIA,SK,,
6, , , , , , ,2땅, , ,1,0,0,0,0.250,김창희,구장 : 무등,"관중 : 3,282",2002.06.02(일),개시 : 18:30,경기시간 : 2:59,KIA,SK,,
