,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10
1,4구, ,유땅, ,좌안, , ,二실, ,3,1,0,1,0.248,김수연,구장 : 대전,"관중 : 1,435",2004.07.01(목),개시 : 18:30,경기시간 : 3:11,한화,롯데,,
2,중안, ,유땅, ,좌비, , ,二비, ,4,1,0,1,0.305,이영우,구장 : 대전,"관중 : 1,435",2004.07.01(목),개시 : 18:30,경기시간 : 3:11,한화,롯데,,
3,좌안, ,우안, , ,二땅, ,삼진, ,4,2,1,1,0.337,김태균,구장 : 대전,"관중 : 1,435",2004.07.01(목),개시 : 18:30,경기시간 : 3:11,한화,롯데,,
4,우중안, ,二땅, , ,一땅, ,우비, ,4,1,1,0,0.303,신경현,구장 : 대전,"관중 : 1,435",2004.07.01(목),개시 : 18:30,경기시간 : 3:11,한화,롯데,,
5, , , , , , , , , ,0,0,0,0,0.063,심광호,구장 : 대전,"관중 : 1,435",2004.07.01(목),개시 : 18:30,경기시간 : 3:11,한화,롯데,,
6,우희비, , ,一땅, ,三땅, , ,좌비,3,0,1,0,0.259,조현수,구장 : 대전,"관중 : 1,435",2004.07.01(목),개시 : 18:30,경기시간 : 3:11,한화,롯데,,
7,중비, , ,좌비, , ,좌비, ,좌중2,4,1,0,0,0.228,디아즈,구장 : 대전,"관중 : 1,435",2004.07.01(목),개시 : 18:30,경기시간 : 3:11,한화,롯데,,
8, ,유비, ,중비, , ,중비, , ,3,0,0,0,0.294,이범호,구장 : 대전,"관중 : 1,435",2004.07.01(목),개시 : 18:30,경기시간 : 3:11,한화,롯데,,
9, , , , , , , , , ,0,0,0,0,0.150,백재호,구장 : 대전,"관중 : 1,435",2004.07.01(목),개시 : 18:30,경기시간 : 3:11,한화,롯데,,
10, , , , , , , , ,삼진,1,0,0,0,0.254,장종훈,구장 : 대전,"관중 : 1,435",2004.07.01(목),개시 : 18:30,경기시간 : 3:11,한화,롯데,,
11, ,포파, , ,삼진, ,우비, ,三땅,4,0,0,0,0.260,임수민,구장 : 대전,"관중 : 1,435",2004.07.01(목),개시 : 18:30,경기시간 : 3:11,한화,롯데,,
0,三파, ,중비, , ,4구,4구, ,유땅,3,0,0,1,0.240,김주찬,구장 : 수원,관중 : 627,2004.07.02(금),개시 : 18:29,경기시간 : 2:34,롯데,현대,,
1,二파, , ,중비, , , , , ,2,0,0,0,0.236,박남섭,구장 : 수원,관중 : 627,2004.07.02(금),개시 : 18:29,경기시간 : 2:34,롯데,현대,,
2, , , , , ,삼진,우중홈, , ,2,1,4,1,0.224,이대호,구장 : 수원,관중 : 627,2004.07.02(금),개시 : 18:29,경기시간 : 2:34,롯데,현대,,
3,좌안, , ,二땅, ,포파,우비, , ,4,1,0,0,0.308,라이온,구장 : 수원,관중 : 627,2004.07.02(금),개시 : 18:29,경기시간 : 2:34,롯데,현대,,
4,투땅, , ,유땅, ,중비, ,二직, ,4,0,0,0,0.327,페레즈,구장 : 수원,관중 : 627,2004.07.02(금),개시 : 18:29,경기시간 : 2:34,롯데,현대,,
5, ,三땅, , ,우안, ,二직,유파, ,4,1,0,0,0.284,손인호,구장 : 수원,관중 : 627,2004.07.02(금),개시 : 18:29,경기시간 : 2:34,롯데,현대,,
6, ,삼진, , ,중안, ,우중안,4구, ,3,2,0,1,0.233,박현승,구장 : 수원,관중 : 627,2004.07.02(금),개시 : 18:29,경기시간 : 2:34,롯데,현대,,
7, ,二땅, , ,우비, ,좌비, , ,3,0,0,0,0.280,김대익,구장 : 수원,관중 : 627,2004.07.02(금),개시 : 18:29,경기시간 : 2:34,롯데,현대,,
8, , , , , , , ,투땅, ,1,0,0,0,0.000,박경진,구장 : 수원,관중 : 627,2004.07.02(금),개시 : 18:29,경기시간 : 2:34,롯데,현대,,
9, , ,二땅, ,삼진, , , , ,2,0,0,0,0.196,박기혁,구장 : 수원,관중 : 627,2004.07.02(금),개시 : 18:29,경기시간 : 2:34,롯데,현대,,
10, , , , , , ,좌2, , ,1,1,1,0,0.270,박연수,구장 : 수원,관중 : 627,2004.07.02(금),개시 : 18:29,경기시간 : 2:34,롯데,현대,,
11, , , , , , , , ,二땅,1,0,0,1,0.290,정수근,구장 : 수원,관중 : 627,2004.07.02(금),개시 : 18:29,경기시간 : 2:34,롯데,현대,,
12, , ,우비, ,三파, ,유안, ,좌비,4,1,0,1,0.288,최기문,구장 : 수원,관중 : 627,2004.07.02(금),개시 : 18:29,경기시간 : 2:34,롯데,현대,,
0,중안, ,중비,三땅, , ,중안, , ,4,2,0,0,0.294,전준호,구장 : 수원,관중 : 627,2004.07.02(금),개시 : 18:29,경기시간 : 2:34,현대,롯데,,
1,一희번, ,우안, ,좌비, , ,중비, ,3,1,0,0,0.293,박진만,구장 : 수원,관중 : 627,2004.07.02(금),개시 : 18:29,경기시간 : 2:34,현대,롯데,,
2,우비, ,유땅, ,三땅, , ,좌비, ,4,0,0,0,0.356,브룸바,구장 : 수원,관중 : 627,2004.07.02(금),개시 : 18:29,경기시간 : 2:34,현대,롯데,,
3,좌비, , ,좌안,三땅, , ,중비, ,4,1,0,1,0.282,심정수,구장 : 수원,관중 : 627,2004.07.02(금),개시 : 18:29,경기시간 : 2:34,현대,롯데,,
4, ,유안, ,좌2, ,유땅, , ,중비,4,2,0,1,0.260,정성훈,구장 : 수원,관중 : 627,2004.07.02(금),개시 : 18:29,경기시간 : 2:34,현대,롯데,,
5, ,二유병, ,4구, ,二땅, , ,삼진,3,0,0,1,0.333,전근표,구장 : 수원,관중 : 627,2004.07.02(금),개시 : 18:29,경기시간 : 2:34,현대,롯데,,
6, ,유땅, ,좌안, ,삼진, , ,삼진,4,1,2,0,0.271,송지만,구장 : 수원,관중 : 627,2004.07.02(금),개시 : 18:29,경기시간 : 2:34,현대,롯데,,
7, , ,중안,포희번, , , , , ,1,1,0,0,0.179,김동수,구장 : 수원,관중 : 627,2004.07.02(금),개시 : 18:29,경기시간 : 2:34,현대,롯데,,
8, , , , , , ,삼진, , ,1,0,0,0,0.293,이숭용,구장 : 수원,관중 : 627,2004.07.02(금),개시 : 18:29,경기시간 : 2:34,현대,롯데,,
9, , , , , , , , , ,0,0,0,0,0.297,강귀태,구장 : 수원,관중 : 627,2004.07.02(금),개시 : 18:29,경기시간 : 2:34,현대,롯데,,
10, , ,투희번,二땅, , ,좌비, , ,2,0,1,0,0.261,채종국,구장 : 수원,관중 : 627,2004.07.02(금),개시 : 18:29,경기시간 : 2:34,현대,롯데,,
0,유직, ,유땅, ,중안,사구, ,중안, ,4,2,0,0,0.340,고동진,구장 : 무등,관중 : 618,2004.07.02(금),개시 : 18:30,경기시간 : 3:44,한화,KIA,,
1,二땅, ,4구, ,투안,투땅, ,二유병, ,4,1,0,2,0.248,김수연,구장 : 무등,관중 : 618,2004.07.02(금),개시 : 18:30,경기시간 : 3:44,한화,KIA,,
2,유안, ,중홈, ,사구, ,유직,삼진, ,4,2,2,1,0.308,이영우,구장 : 무등,관중 : 618,2004.07.02(금),개시 : 18:30,경기시간 : 3:44,한화,KIA,,
3,二땅, ,우비, , , , , , ,2,0,0,0,0.335,김태균,구장 : 무등,관중 : 618,2004.07.02(금),개시 : 18:30,경기시간 : 3:44,한화,KIA,,
4, , , , ,우비, ,三실, ,좌중2,3,1,0,2,0.257,장종훈,구장 : 무등,관중 : 618,2004.07.02(금),개시 : 18:30,경기시간 : 3:44,한화,KIA,,
5, ,중안, , , , , , , ,1,1,0,0,0.307,신경현,구장 : 무등,관중 : 618,2004.07.02(금),개시 : 18:30,경기시간 : 3:44,한화,KIA,,
6, , ,유땅, ,좌2, ,삼진, ,一비,4,1,1,0,0.100,심광호,구장 : 무등,관중 : 618,2004.07.02(금),개시 : 18:30,경기시간 : 3:44,한화,KIA,,
7, ,유비, ,사구,삼진, ,우안, ,중안,4,2,1,1,0.267,조현수,구장 : 무등,관중 : 618,2004.07.02(금),개시 : 18:30,경기시간 : 3:44,한화,KIA,,
8, , , , , , , , , ,0,0,0,0,0.083,조윤채,구장 : 무등,관중 : 618,2004.07.02(금),개시 : 18:30,경기시간 : 3:44,한화,KIA,,
9, ,중2, ,유二병, ,우비,4구, ,투二병,4,1,0,0,0.229,디아즈,구장 : 무등,관중 : 618,2004.07.02(금),개시 : 18:30,경기시간 : 3:44,한화,KIA,,
10, ,삼진, ,좌2, ,중비,좌2, , ,4,2,2,0,0.298,이범호,구장 : 무등,관중 : 618,2004.07.02(금),개시 : 18:30,경기시간 : 3:44,한화,KIA,,
11, ,우비, ,유비, ,좌중안,삼진, , ,4,1,0,0,0.260,임수민,구장 : 무등,관중 : 618,2004.07.02(금),개시 : 18:30,경기시간 : 3:44,한화,KIA,,
0,중비,사구, ,좌중2, ,중2,우비, , ,4,2,0,2,0.277,이종범,구장 : 무등,관중 : 618,2004.07.02(금),개시 : 18:30,경기시간 : 3:44,KIA,한화,,
1,유비,좌홈, ,유땅, ,중안,삼진, , ,5,2,3,2,0.258,김종국,구장 : 무등,관중 : 618,2004.07.02(금),개시 : 18:30,경기시간 : 3:44,KIA,한화,,
2,좌중2,一실, ,유땅, ,삼진, ,유땅, ,5,1,0,1,0.308,장성호,구장 : 무등,관중 : 618,2004.07.02(금),개시 : 18:30,경기시간 : 3:44,KIA,한화,,
3,좌안,4구, ,4구, ,고4, ,우비, ,2,1,1,0,0.299,마해영,구장 : 무등,관중 : 618,2004.07.02(금),개시 : 18:30,경기시간 : 3:44,KIA,한화,,
4, , , , , , , , , ,0,0,0,0,0.250,박재홍,구장 : 무등,관중 : 618,2004.07.02(금),개시 : 18:30,경기시간 : 3:44,KIA,한화,,
5,4구,4구, ,삼진, ,중비, ,중비, ,3,0,0,0,0.290,심재학,구장 : 무등,관중 : 618,2004.07.02(금),개시 : 18:30,경기시간 : 3:44,KIA,한화,,
6,우비,삼진, , ,二땅, , , , ,3,0,0,0,0.281,홍세완,구장 : 무등,관중 : 618,2004.07.02(금),개시 : 18:30,경기시간 : 3:44,KIA,한화,,
7, , , , , ,고4, , , ,0,0,0,0,0.262,이재주,구장 : 무등,관중 : 618,2004.07.02(금),개시 : 18:30,경기시간 : 3:44,KIA,한화,,
8, ,중홈,중안, ,삼진, , , , ,3,2,1,1,0.267,김경언,구장 : 무등,관중 : 618,2004.07.02(금),개시 : 18:30,경기시간 : 3:44,KIA,한화,,
9, , , , , ,유땅, , , ,1,0,0,0,0.205,김주형,구장 : 무등,관중 : 618,2004.07.02(금),개시 : 18:30,경기시간 : 3:44,KIA,한화,,
10, , , , , , , , , ,0,0,0,0,0.211,서동욱,구장 : 무등,관중 : 618,2004.07.02(금),개시 : 18:30,경기시간 : 3:44,KIA,한화,,
11, ,삼진,유二병, ,좌비, ,포안, , ,4,1,0,0,0.243,김상훈,구장 : 무등,관중 : 618,2004.07.02(금),개시 : 18:30,경기시간 : 3:44,KIA,한화,,
12, ,二비,一땅, , ,좌중홈,一희번, , ,3,1,1,1,0.234,손지환,구장 : 무등,관중 : 618,2004.07.02(금),개시 : 18:30,경기시간 : 3:44,KIA,한화,,
0,좌비,一땅, ,투땅, ,유땅, , ,유땅,5,0,0,0,0.297,전상렬,구장 : 시민,"관중 : 2,050",2004.07.02(금),개시 : 18:31,경기시간 : 3:22,두산,삼성,,
1,좌안, ,포파, ,삼진,삼진, , ,4구,4,1,0,1,0.306,장원진,구장 : 시민,"관중 : 2,050",2004.07.02(금),개시 : 18:31,경기시간 : 3:22,두산,삼성,,
2, , , , , , , , , ,0,0,0,1,0.091,정원석,구장 : 시민,"관중 : 2,050",2004.07.02(금),개시 : 18:31,경기시간 : 3:22,두산,삼성,,
3, , , , , , , , , ,0,0,0,0,0.200,홍원기,구장 : 시민,"관중 : 2,050",2004.07.02(금),개시 : 18:31,경기시간 : 3:22,두산,삼성,,
4,우안, ,삼진, ,중2, ,우비, ,4구,4,2,0,0,0.321,최경환,구장 : 시민,"관중 : 2,050",2004.07.02(금),개시 : 18:31,경기시간 : 3:22,두산,삼성,,
5,유땅, ,좌안, ,삼진, ,중비, ,사구,4,1,1,0,0.314,김동주,구장 : 시민,"관중 : 2,050",2004.07.02(금),개시 : 18:31,경기시간 : 3:22,두산,삼성,,
6, , , , , , , , , ,0,0,0,0,0.333,나주환,구장 : 시민,"관중 : 2,050",2004.07.02(금),개시 : 18:31,경기시간 : 3:22,두산,삼성,,
7,삼진, ,우안, ,4구, ,一파, ,4구,3,1,1,0,0.315,홍성흔,구장 : 시민,"관중 : 2,050",2004.07.02(금),개시 : 18:31,경기시간 : 3:22,두산,삼성,,
8, ,중안,4구, ,삼진, , ,삼진,포파,4,1,0,0,0.294,안경현,구장 : 시민,"관중 : 2,050",2004.07.02(금),개시 : 18:31,경기시간 : 3:22,두산,삼성,,
9, ,삼진,삼진, , ,삼진, ,삼진, ,4,0,0,0,0.254,이승준,구장 : 시민,"관중 : 2,050",2004.07.02(금),개시 : 18:31,경기시간 : 3:22,두산,삼성,,
10, ,一땅, ,삼진, ,좌중2, ,삼진, ,4,1,0,1,0.260,유재웅,구장 : 시민,"관중 : 2,050",2004.07.02(금),개시 : 18:31,경기시간 : 3:22,두산,삼성,,
11, , , , , , , , , ,0,0,0,0,0.290,김창희,구장 : 시민,"관중 : 2,050",2004.07.02(금),개시 : 18:31,경기시간 : 3:22,두산,삼성,,
12, ,좌안, ,二땅, ,좌2, , ,一파,4,2,1,0,0.247,손시헌,구장 : 시민,"관중 : 2,050",2004.07.02(금),개시 : 18:31,경기시간 : 3:22,두산,삼성,,
0,중비, ,4구, ,4구, ,삼진, , ,2,0,0,1,0.304,박한이,구장 : 시민,"관중 : 2,050",2004.07.02(금),개시 : 18:31,경기시간 : 3:22,삼성,두산,,
1,4구, ,우2, ,우비, ,중안, , ,3,2,1,0,0.294,박종호,구장 : 시민,"관중 : 2,050",2004.07.02(금),개시 : 18:31,경기시간 : 3:22,삼성,두산,,
2,중비, ,삼진, ,우비, ,二땅, , ,4,0,0,0,0.335,양준혁,구장 : 시민,"관중 : 2,050",2004.07.02(금),개시 : 18:31,경기시간 : 3:22,삼성,두산,,
3,二땅, , ,좌중2,유땅, , ,二직, ,4,1,0,1,0.297,진갑용,구장 : 시민,"관중 : 2,050",2004.07.02(금),개시 : 18:31,경기시간 : 3:22,삼성,두산,,
4, ,유땅, ,좌안, ,사구, ,一땅, ,3,1,0,0,0.278,김한수,구장 : 시민,"관중 : 2,050",2004.07.02(금),개시 : 18:31,경기시간 : 3:22,삼성,두산,,
5, ,삼진, ,중비, , , , , ,2,0,0,0,0.275,김승관,구장 : 시민,"관중 : 2,050",2004.07.02(금),개시 : 18:31,경기시간 : 3:22,삼성,두산,,
6, , , , , ,투희번, ,삼진, ,1,0,0,0,0.285,강동우,구장 : 시민,"관중 : 2,050",2004.07.02(금),개시 : 18:31,경기시간 : 3:22,삼성,두산,,
7, ,一비, ,중비, , , , , ,2,0,0,0,0.265,김종훈,구장 : 시민,"관중 : 2,050",2004.07.02(금),개시 : 18:31,경기시간 : 3:22,삼성,두산,,
8, , , , , ,삼진, , , ,1,0,0,0,0.265,오리어리,구장 : 시민,"관중 : 2,050",2004.07.02(금),개시 : 18:31,경기시간 : 3:22,삼성,두산,,
9, , , , , , , , ,삼진,1,0,0,0,0.235,신동주,구장 : 시민,"관중 : 2,050",2004.07.02(금),개시 : 18:31,경기시간 : 3:22,삼성,두산,,
10, , ,三땅,우안, ,좌파, , ,우비,4,1,1,0,0.205,현재윤,구장 : 시민,"관중 : 2,050",2004.07.02(금),개시 : 18:31,경기시간 : 3:22,삼성,두산,,
11, , ,우파,우비, , ,우파, , ,3,0,0,0,0.173,김재걸,구장 : 시민,"관중 : 2,050",2004.07.02(금),개시 : 18:31,경기시간 : 3:22,삼성,두산,,
12, , , , , , , , ,투땅,1,0,0,0,0.125,박정환,구장 : 시민,"관중 : 2,050",2004.07.02(금),개시 : 18:31,경기시간 : 3:22,삼성,두산,,
