,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
0,중비, ,2병, , ,중안, , , ,3,1,0,0,0.364,박경수,구장 : 잠실,"관중 : 6,091",2019.04.02(화),개시 : 18:31,경기시간 : 2:51,KT,두산,,,
1, , , , , , , ,2병, ,1,0,0,0,0.286,김민혁,구장 : 잠실,"관중 : 6,091",2019.04.02(화),개시 : 18:31,경기시간 : 2:51,KT,두산,,,
2,1파, , ,2땅, ,1파, , , ,3,0,0,0,0.297,유한준,구장 : 잠실,"관중 : 6,091",2019.04.02(화),개시 : 18:31,경기시간 : 2:51,KT,두산,,,
3, , , , , , , , ,4구,0,0,0,0,0.000,고명성,구장 : 잠실,"관중 : 6,091",2019.04.02(화),개시 : 18:31,경기시간 : 2:51,KT,두산,,,
4,중비, , ,2땅, ,4구, , ,중안,3,1,0,0,0.410,강백호,구장 : 잠실,"관중 : 6,091",2019.04.02(화),개시 : 18:31,경기시간 : 2:51,KT,두산,,,
5, ,중비, ,삼진, ,삼진, , ,유비,4,0,0,0,0.176,로하스,구장 : 잠실,"관중 : 6,091",2019.04.02(화),개시 : 18:31,경기시간 : 2:51,KT,두산,,,
6, ,유땅, , ,중비, ,우안, ,중비,4,1,0,0,0.257,윤석민,구장 : 잠실,"관중 : 6,091",2019.04.02(화),개시 : 18:31,경기시간 : 2:51,KT,두산,,,
7, ,유땅, , ,좌중2, ,3땅, ,4구,3,1,0,0,0.237,황재균,구장 : 잠실,"관중 : 6,091",2019.04.02(화),개시 : 18:31,경기시간 : 2:51,KT,두산,,,
8, , ,중안, ,좌비, ,유병, , ,3,1,0,0,0.345,장성우,구장 : 잠실,"관중 : 6,091",2019.04.02(화),개시 : 18:31,경기시간 : 2:51,KT,두산,,,
9, , , , , , , , ,좌비,1,0,0,0,0.000,이해창,구장 : 잠실,"관중 : 6,091",2019.04.02(화),개시 : 18:31,경기시간 : 2:51,KT,두산,,,
10, , ,1땅, ,1땅, , ,우비, ,3,0,0,0,0.211,심우준,구장 : 잠실,"관중 : 6,091",2019.04.02(화),개시 : 18:31,경기시간 : 2:51,KT,두산,,,
11, , ,사구, , ,삼진, ,사구, ,1,0,0,0,0.182,오태곤,구장 : 잠실,"관중 : 6,091",2019.04.02(화),개시 : 18:31,경기시간 : 2:51,KT,두산,,,
0,좌안,우2, ,우안, ,4구, , , ,3,3,1,1,0.385,정수빈,구장 : 잠실,"관중 : 6,091",2019.04.02(화),개시 : 18:31,경기시간 : 2:51,두산,KT,,,
1, , , , , , , ,4구, ,0,0,0,1,0.000,김대한,구장 : 잠실,"관중 : 6,091",2019.04.02(화),개시 : 18:31,경기시간 : 2:51,두산,KT,,,
2,우2,중희비, ,삼진, ,우비, ,좌2, ,4,2,3,1,0.406,페르난데,구장 : 잠실,"관중 : 6,091",2019.04.02(화),개시 : 18:31,경기시간 : 2:51,두산,KT,,,
3,유실,유땅, ,4구, ,2땅, ,4구, ,3,0,1,1,0.286,박건우,구장 : 잠실,"관중 : 6,091",2019.04.02(화),개시 : 18:31,경기시간 : 2:51,두산,KT,,,
4,우안, ,삼진,중희비, ,삼진, ,삼진, ,4,1,2,0,0.281,김재환,구장 : 잠실,"관중 : 6,091",2019.04.02(화),개시 : 18:31,경기시간 : 2:51,두산,KT,,,
5,우비, ,삼진,2직, , ,중비, , ,4,0,0,0,0.138,오재일,구장 : 잠실,"관중 : 6,091",2019.04.02(화),개시 : 18:31,경기시간 : 2:51,두산,KT,,,
6,중안, ,2땅, ,중비, ,유땅, , ,4,1,1,0,0.206,허경민,구장 : 잠실,"관중 : 6,091",2019.04.02(화),개시 : 18:31,경기시간 : 2:51,두산,KT,,,
7,2병, , ,중안,2땅, ,중비, , ,4,1,0,1,0.167,김재호,구장 : 잠실,"관중 : 6,091",2019.04.02(화),개시 : 18:31,경기시간 : 2:51,두산,KT,,,
8, , , , , , , , , ,0,0,0,0,0.333,류지혁,구장 : 잠실,"관중 : 6,091",2019.04.02(화),개시 : 18:31,경기시간 : 2:51,두산,KT,,,
9, ,중안, ,1실,우비, , , , ,3,1,0,2,0.200,박세혁,구장 : 잠실,"관중 : 6,091",2019.04.02(화),개시 : 18:31,경기시간 : 2:51,두산,KT,,,
