,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
0,1땅, ,삼진, ,1땅, , ,투안, ,4,1,0,0,0.260,장민석,구장 : 마산,"관중 : 2,443",2013.07.02(화),개시 : 18:29,경기시간 : 2:47,넥센,NC,,,
1,1땅, ,우비, ,좌비, , ,유비, ,4,0,0,0,0.323,문우람,구장 : 마산,"관중 : 2,443",2013.07.02(화),개시 : 18:29,경기시간 : 2:47,넥센,NC,,,
2,4구, , ,우안, ,3땅, ,삼진, ,3,1,0,0,0.289,강정호,구장 : 마산,"관중 : 2,443",2013.07.02(화),개시 : 18:29,경기시간 : 2:47,넥센,NC,,,
3,좌안, , ,우비, ,3땅, ,좌안, ,4,2,0,0,0.310,박병호,구장 : 마산,"관중 : 2,443",2013.07.02(화),개시 : 18:29,경기시간 : 2:47,넥센,NC,,,
4,유땅, , ,2땅, ,우안, ,투땅, ,4,1,0,0,0.280,이택근,구장 : 마산,"관중 : 2,443",2013.07.02(화),개시 : 18:29,경기시간 : 2:47,넥센,NC,,,
5, ,삼진, ,삼진, ,2땅, , ,2땅,4,0,0,0,0.249,이성열,구장 : 마산,"관중 : 2,443",2013.07.02(화),개시 : 18:29,경기시간 : 2:47,넥센,NC,,,
6, ,삼진, , ,1직, ,유비, ,삼진,4,0,0,0,0.295,김민성,구장 : 마산,"관중 : 2,443",2013.07.02(화),개시 : 18:29,경기시간 : 2:47,넥센,NC,,,
7, ,투땅, , ,4구, ,중비, ,삼진,3,0,0,0,0.222,서동욱,구장 : 마산,"관중 : 2,443",2013.07.02(화),개시 : 18:29,경기시간 : 2:47,넥센,NC,,,
8, , ,유땅, ,우안, ,삼진, , ,3,1,0,0,0.193,박동원,구장 : 마산,"관중 : 2,443",2013.07.02(화),개시 : 18:29,경기시간 : 2:47,넥센,NC,,,
0,4구, ,삼진, , ,유안, ,1땅, ,3,1,0,0,0.305,김종호,구장 : 마산,"관중 : 2,443",2013.07.02(화),개시 : 18:29,경기시간 : 2:47,NC,넥센,,,
1,중안, ,중안, , ,포희번, ,우홈, ,3,3,1,1,0.322,모창민,구장 : 마산,"관중 : 2,443",2013.07.02(화),개시 : 18:29,경기시간 : 2:47,NC,넥센,,,
2,삼진, ,삼진, , ,우비, ,우홈, ,4,1,1,1,0.277,나성범,구장 : 마산,"관중 : 2,443",2013.07.02(화),개시 : 18:29,경기시간 : 2:47,NC,넥센,,,
3,4구, , ,우비, ,유땅, ,우중안, ,3,1,0,0,0.278,이호준,구장 : 마산,"관중 : 2,443",2013.07.02(화),개시 : 18:29,경기시간 : 2:47,NC,넥센,,,
