,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
0,우안,4구, ,사구, ,유땅, , ,좌비,3,1,0,1,0.244,임훈,구장 : 목동,"관중 : 5,871",2015.09.01(화),개시 : 18:30,경기시간 : 3:07,LG,넥센,,,
1,삼진,삼진, ,우비, , , , , ,3,0,0,0,0.291,정성훈,구장 : 목동,"관중 : 5,871",2015.09.01(화),개시 : 18:30,경기시간 : 3:07,LG,넥센,,,
2, , , , , ,유안, , ,우비,2,1,1,0,0.230,이병규,구장 : 목동,"관중 : 5,871",2015.09.01(화),개시 : 18:30,경기시간 : 3:07,LG,넥센,,,
3,중안,유땅, , ,우안,중비, , , ,4,2,0,0,0.306,박용택,구장 : 목동,"관중 : 5,871",2015.09.01(화),개시 : 18:30,경기시간 : 3:07,LG,넥센,,,
4, , , , , , , , ,유중안,1,1,0,0,0.200,안익훈,구장 : 목동,"관중 : 5,871",2015.09.01(화),개시 : 18:30,경기시간 : 3:07,LG,넥센,,,
5,좌안, ,우비, ,유직, ,좌비, , ,4,1,1,0,0.266,히메네스,구장 : 목동,"관중 : 5,871",2015.09.01(화),개시 : 18:30,경기시간 : 3:07,LG,넥센,,,
6, , , , , , , , ,좌비,1,0,0,0,0.387,서상우,구장 : 목동,"관중 : 5,871",2015.09.01(화),개시 : 18:30,경기시간 : 3:07,LG,넥센,,,
7,4구, ,삼진, ,중비, , , , ,2,0,0,0,0.262,이진영,구장 : 목동,"관중 : 5,871",2015.09.01(화),개시 : 18:30,경기시간 : 3:07,LG,넥센,,,
8, , , , , , ,우비, , ,1,0,0,0,0.244,채은성,구장 : 목동,"관중 : 5,871",2015.09.01(화),개시 : 18:30,경기시간 : 3:07,LG,넥센,,,
9,삼진, ,유비, ,중비, ,삼진, , ,4,0,0,0,0.256,양석환,구장 : 목동,"관중 : 5,871",2015.09.01(화),개시 : 18:30,경기시간 : 3:07,LG,넥센,,,
10,2땅, , ,4구, ,2땅, ,삼진, ,3,0,0,0,0.276,오지환,구장 : 목동,"관중 : 5,871",2015.09.01(화),개시 : 18:30,경기시간 : 3:07,LG,넥센,,,
11, , , , , , , , , ,0,0,0,0,0.000,장준원,구장 : 목동,"관중 : 5,871",2015.09.01(화),개시 : 18:30,경기시간 : 3:07,LG,넥센,,,
12, ,우중2, ,중비, , , , , ,2,1,0,0,0.260,유강남,구장 : 목동,"관중 : 5,871",2015.09.01(화),개시 : 18:30,경기시간 : 3:07,LG,넥센,,,
13, , , , , ,사구, ,1땅, ,1,0,0,1,0.207,최경철,구장 : 목동,"관중 : 5,871",2015.09.01(화),개시 : 18:30,경기시간 : 3:07,LG,넥센,,,
14, , , , , , , , , ,0,0,0,0,0.000,김재성,구장 : 목동,"관중 : 5,871",2015.09.01(화),개시 : 18:30,경기시간 : 3:07,LG,넥센,,,
15, ,유땅, ,2비, ,좌안, , , ,3,1,0,0,0.256,손주인,구장 : 목동,"관중 : 5,871",2015.09.01(화),개시 : 18:30,경기시간 : 3:07,LG,넥센,,,
16, , , , , , , ,중비, ,1,0,0,0,0.000,박성준,구장 : 목동,"관중 : 5,871",2015.09.01(화),개시 : 18:30,경기시간 : 3:07,LG,넥센,,,
0,삼진, ,2땅, ,삼진,좌안, , , ,4,1,0,1,0.326,고종욱,구장 : 목동,"관중 : 5,871",2015.09.01(화),개시 : 18:30,경기시간 : 3:07,넥센,LG,,,
1, , , , , , ,삼진, , ,1,0,0,0,0.154,임병욱,구장 : 목동,"관중 : 5,871",2015.09.01(화),개시 : 18:30,경기시간 : 3:07,넥센,LG,,,
2,삼진, , ,1땅,4구,우비, , , ,3,0,0,1,0.294,스나이더,구장 : 목동,"관중 : 5,871",2015.09.01(화),개시 : 18:30,경기시간 : 3:07,넥센,LG,,,
3, , , , , , , ,투땅, ,1,0,0,0,0.238,박헌도,구장 : 목동,"관중 : 5,871",2015.09.01(화),개시 : 18:30,경기시간 : 3:07,넥센,LG,,,
4,삼진, , ,우중2,4구,중비, ,중안, ,4,2,0,2,0.304,서건창,구장 : 목동,"관중 : 5,871",2015.09.01(화),개시 : 18:30,경기시간 : 3:07,넥센,LG,,,
5, ,4구, ,좌중2,좌중안,좌홈, ,유직, ,4,3,4,3,0.348,박병호,구장 : 목동,"관중 : 5,871",2015.09.01(화),개시 : 18:30,경기시간 : 3:07,넥센,LG,,,
6, , , , , , , , , ,0,0,0,0,0.500,장영석,구장 : 목동,"관중 : 5,871",2015.09.01(화),개시 : 18:30,경기시간 : 3:07,넥센,LG,,,
7, ,우비, ,투땅,좌홈,중안, , , ,4,2,3,1,0.356,유한준,구장 : 목동,"관중 : 5,871",2015.09.01(화),개시 : 18:30,경기시간 : 3:07,넥센,LG,,,
8, , , , , , , ,좌비, ,1,0,0,0,0.250,문우람,구장 : 목동,"관중 : 5,871",2015.09.01(화),개시 : 18:30,경기시간 : 3:07,넥센,LG,,,
9, ,2땅, ,4구,4구,좌안, , , ,2,1,0,2,0.313,이택근,구장 : 목동,"관중 : 5,871",2015.09.01(화),개시 : 18:30,경기시간 : 3:07,넥센,LG,,,
10, , , , , , , , , ,0,0,0,0,0.280,유재신,구장 : 목동,"관중 : 5,871",2015.09.01(화),개시 : 18:30,경기시간 : 3:07,넥센,LG,,,
11, ,삼진, ,4구,삼진,유땅, , , ,3,0,0,0,0.265,박동원,구장 : 목동,"관중 : 5,871",2015.09.01(화),개시 : 18:30,경기시간 : 3:07,넥센,LG,,,
12, , , , , , , , , ,0,0,0,0,0.267,김재현,구장 : 목동,"관중 : 5,871",2015.09.01(화),개시 : 18:30,경기시간 : 3:07,넥센,LG,,,
13, , ,4구,1안,좌중홈, ,삼진, , ,3,2,4,1,0.189,서동욱,구장 : 목동,"관중 : 5,871",2015.09.01(화),개시 : 18:30,경기시간 : 3:07,넥센,LG,,,
14, , ,3병,3땅,삼진, ,삼진, , ,4,0,0,0,0.000,장시윤,구장 : 목동,"관중 : 5,871",2015.09.01(화),개시 : 18:30,경기시간 : 3:07,넥센,LG,,,
0,좌비, ,좌비, ,유안, ,4구,4구, ,4,1,0,0,0.300,박한이,구장 : 마산,"관중 : 7,058",2015.09.01(화),개시 : 18:30,경기시간 : 4:06,삼성,NC,투땅,,
1,삼진, ,삼진, ,투안, ,투안,좌안, ,6,4,1,1,0.297,박해민,구장 : 마산,"관중 : 7,058",2015.09.01(화),개시 : 18:30,경기시간 : 4:06,삼성,NC,중안,,
2,2땅, , ,사구,3파, ,좌희비, ,우비,4,1,2,1,0.278,나바로,구장 : 마산,"관중 : 7,058",2015.09.01(화),개시 : 18:30,경기시간 : 4:06,삼성,NC,좌중2,,
3, ,삼진, ,3파,4구, ,우비, ,우중2,4,1,0,0,0.318,최형우,구장 : 마산,"관중 : 7,058",2015.09.01(화),개시 : 18:30,경기시간 : 4:06,삼성,NC, ,,
4, , , , , , , , , ,1,0,0,1,0.200,최선호,구장 : 마산,"관중 : 7,058",2015.09.01(화),개시 : 18:30,경기시간 : 4:06,삼성,NC,우비,,
5, ,삼진, ,4구,삼진, ,삼진, ,1땅,4,0,0,0,0.314,박석민,구장 : 마산,"관중 : 7,058",2015.09.01(화),개시 : 18:30,경기시간 : 4:06,삼성,NC, ,,
6, , , , , , , , , ,1,0,0,0,0.189,김재현,구장 : 마산,"관중 : 7,058",2015.09.01(화),개시 : 18:30,경기시간 : 4:06,삼성,NC,유땅,,
7, ,2땅, ,1직, ,유비, ,2땅,좌중홈,5,1,2,1,0.348,이승엽,구장 : 마산,"관중 : 7,058",2015.09.01(화),개시 : 18:30,경기시간 : 4:06,삼성,NC, ,,
8, , ,중안,중안, ,2땅, ,1땅,좌안,5,3,1,0,0.324,채태인,구장 : 마산,"관중 : 7,058",2015.09.01(화),개시 : 18:30,경기시간 : 4:06,삼성,NC, ,,
9, , ,중비,2땅, ,중비, , , ,3,0,0,0,0.235,이흥련,구장 : 마산,"관중 : 7,058",2015.09.01(화),개시 : 18:30,경기시간 : 4:06,삼성,NC, ,,
10, , , , , , , ,유안, ,1,1,0,0,0.319,이지영,구장 : 마산,"관중 : 7,058",2015.09.01(화),개시 : 18:30,경기시간 : 4:06,삼성,NC, ,,
11, , , , , , , , , ,0,0,0,1,0.193,박찬도,구장 : 마산,"관중 : 7,058",2015.09.01(화),개시 : 18:30,경기시간 : 4:06,삼성,NC, ,,
12, , , , , , , , ,좌안,1,1,0,0,1.000,이정식,구장 : 마산,"관중 : 7,058",2015.09.01(화),개시 : 18:30,경기시간 : 4:06,삼성,NC, ,,
13, , ,중안, ,우비, ,4구,좌안,우비,4,2,1,2,0.260,김상수,구장 : 마산,"관중 : 7,058",2015.09.01(화),개시 : 18:30,경기시간 : 4:06,삼성,NC, ,,
14, , , , , , , , , ,0,0,0,0,0.261,백상원,구장 : 마산,"관중 : 7,058",2015.09.01(화),개시 : 18:30,경기시간 : 4:06,삼성,NC, ,,
0,2땅, ,우3, ,유중2, , ,2땅, ,5,2,0,0,0.298,박민우,구장 : 마산,"관중 : 7,058",2015.09.01(화),개시 : 18:30,경기시간 : 4:06,NC,삼성,좌비,,
1,유비, ,2직, ,삼진, , , , ,3,0,0,0,0.296,김종호,구장 : 마산,"관중 : 7,058",2015.09.01(화),개시 : 18:30,경기시간 : 4:06,NC,삼성, ,,
2, , , , , , , , , ,0,0,0,0,0.281,김성욱,구장 : 마산,"관중 : 7,058",2015.09.01(화),개시 : 18:30,경기시간 : 4:06,NC,삼성, ,,
3, , , , , , , ,삼진, ,1,0,0,0,0.301,조영훈,구장 : 마산,"관중 : 7,058",2015.09.01(화),개시 : 18:30,경기시간 : 4:06,NC,삼성, ,,
4, , , , , , , , , ,1,0,0,0,0.143,김준완,구장 : 마산,"관중 : 7,058",2015.09.01(화),개시 : 18:30,경기시간 : 4:06,NC,삼성,삼진,,
5,2파, ,3땅, , ,투땅, , ,좌안,4,1,0,1,0.315,나성범,구장 : 마산,"관중 : 7,058",2015.09.01(화),개시 : 18:30,경기시간 : 4:06,NC,삼성, ,,
6, ,2직,좌비, , ,중비, , ,삼진,4,0,0,0,0.370,테임즈,구장 : 마산,"관중 : 7,058",2015.09.01(화),개시 : 18:30,경기시간 : 4:06,NC,삼성, ,,
7, ,좌중2, ,삼진, ,삼진, , ,좌안,4,2,0,1,0.302,이호준,구장 : 마산,"관중 : 7,058",2015.09.01(화),개시 : 18:30,경기시간 : 4:06,NC,삼성, ,,
8, , , , , , , , , ,0,0,0,1,0.232,최재원,구장 : 마산,"관중 : 7,058",2015.09.01(화),개시 : 18:30,경기시간 : 4:06,NC,삼성, ,,
