,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10
8, , , , , , , , ,2병,1,0,0,0,0.220,박정권,구장 : 시민,"관중 : 6,821",2007.08.05(일),개시 : 17:00,경기시간 : 3:41,SK,삼성,,
9,중희비, ,중비, ,좌안, ,유비, , ,3,1,1,1,0.261,박경완,구장 : 시민,"관중 : 6,821",2007.08.05(일),개시 : 17:00,경기시간 : 3:41,SK,삼성,,
10,우안, ,유땅, ,1땅, ,중비, , ,4,1,1,1,0.293,박재상,구장 : 시민,"관중 : 6,821",2007.08.05(일),개시 : 17:00,경기시간 : 3:41,SK,삼성,,
11,좌안, , ,우비,유실, , ,유땅, ,4,1,2,0,0.277,최정,구장 : 시민,"관중 : 6,821",2007.08.05(일),개시 : 17:00,경기시간 : 3:41,SK,삼성,,
12,우중안, , ,유땅,좌안, , ,좌안, ,4,3,1,0,0.236,정경배,구장 : 시민,"관중 : 6,821",2007.08.05(일),개시 : 17:00,경기시간 : 3:41,SK,삼성,,
13,투번, , ,좌비,1파, , ,유실, ,4,0,0,0,0.237,김강민,구장 : 시민,"관중 : 6,821",2007.08.05(일),개시 : 17:00,경기시간 : 3:41,SK,삼성,,
0,유땅,중안, ,우희비, ,4구, ,우중안, ,3,2,2,0,0.270,박한이,구장 : 시민,"관중 : 6,821",2007.08.05(일),개시 : 17:00,경기시간 : 3:41,삼성,SK,,
1,우안,유땅, ,좌중2, ,4구, ,2직, ,4,2,2,1,0.236,김재걸,구장 : 시민,"관중 : 6,821",2007.08.05(일),개시 : 17:00,경기시간 : 3:41,삼성,SK,,
2,2땅, ,중안,4구, ,4구, ,2땅, ,3,1,0,0,0.328,양준혁,구장 : 시민,"관중 : 6,821",2007.08.05(일),개시 : 17:00,경기시간 : 3:41,삼성,SK,,
3,삼진, ,삼진,좌안, ,삼진, , ,삼진,5,1,1,0,0.245,심정수,구장 : 시민,"관중 : 6,821",2007.08.05(일),개시 : 17:00,경기시간 : 3:41,삼성,SK,,
4, ,중비,좌안,중비, ,3병, , ,중안,5,2,0,0,0.304,박진만,구장 : 시민,"관중 : 6,821",2007.08.05(일),개시 : 17:00,경기시간 : 3:41,삼성,SK,,
5, ,유안,좌비,1땅, , ,중비, ,좌비,5,1,0,1,0.227,채태인,구장 : 시민,"관중 : 6,821",2007.08.05(일),개시 : 17:00,경기시간 : 3:41,삼성,SK,,
6, ,2실, ,중안,유땅, ,4구, ,유땅,4,1,0,2,0.244,신명철,구장 : 시민,"관중 : 6,821",2007.08.05(일),개시 : 17:00,경기시간 : 3:41,삼성,SK,,
7, ,사구, ,우안,우비, ,유직, , ,3,1,0,1,0.254,진갑용,구장 : 시민,"관중 : 6,821",2007.08.05(일),개시 : 17:00,경기시간 : 3:41,삼성,SK,,
8, , , , , , , , , ,0,0,0,0,0.273,김창희,구장 : 시민,"관중 : 6,821",2007.08.05(일),개시 : 17:00,경기시간 : 3:41,삼성,SK,,
9, ,2땅, ,사구, , , , , ,1,0,1,1,0.185,김대익,구장 : 시민,"관중 : 6,821",2007.08.05(일),개시 : 17:00,경기시간 : 3:41,삼성,SK,,
10, , , , ,삼진, , , , ,1,0,0,0,0.282,강봉규,구장 : 시민,"관중 : 6,821",2007.08.05(일),개시 : 17:00,경기시간 : 3:41,삼성,SK,,
11, , , , , , , ,중안, ,1,1,0,0,0.248,김한수,구장 : 시민,"관중 : 6,821",2007.08.05(일),개시 : 17:00,경기시간 : 3:41,삼성,SK,,
12, , , , , , , , , ,0,0,0,0,0.100,강명구,구장 : 시민,"관중 : 6,821",2007.08.05(일),개시 : 17:00,경기시간 : 3:41,삼성,SK,,
0,4구, ,3비, ,삼진, ,우안,우비, ,4,1,0,1,0.303,이종욱,구장 : 잠실,"관중 : 20,256",2007.08.05(일),개시 : 17:01,경기시간 : 4:27,두산,LG, ,
1,우비, ,2땅, , ,1실, , , ,3,0,0,0,0.284,김현수,구장 : 잠실,"관중 : 20,256",2007.08.05(일),개시 : 17:01,경기시간 : 4:27,두산,LG, ,
2, , , , , , ,3땅, ,유비,2,0,1,1,0.174,전상렬,구장 : 잠실,"관중 : 20,256",2007.08.05(일),개시 : 17:01,경기시간 : 4:27,두산,LG, ,
3,사구, , ,중안, ,중안,4구, ,3땅,3,2,0,2,0.263,고영민,구장 : 잠실,"관중 : 20,256",2007.08.05(일),개시 : 17:01,경기시간 : 4:27,두산,LG, ,
4,우중안, , ,좌안, ,좌안,우비, ,2땅,5,3,2,0,0.322,김동주,구장 : 잠실,"관중 : 20,256",2007.08.05(일),개시 : 17:01,경기시간 : 4:27,두산,LG, ,
5,3병, , ,우희비, ,중안, ,중2, ,3,2,2,0,0.242,최준석,구장 : 잠실,"관중 : 20,256",2007.08.05(일),개시 : 17:01,경기시간 : 4:27,두산,LG, ,
6, , , , , , , , , ,1,0,0,1,0.143,정원석,구장 : 잠실,"관중 : 20,256",2007.08.05(일),개시 : 17:01,경기시간 : 4:27,두산,LG,중비,
7, ,투땅, ,3직, ,투땅, ,3안, ,5,1,0,0,0.273,안경현,구장 : 잠실,"관중 : 20,256",2007.08.05(일),개시 : 17:01,경기시간 : 4:27,두산,LG,3땅,
8, ,유땅, ,우비, , , , , ,2,0,0,0,0.250,민병헌,구장 : 잠실,"관중 : 20,256",2007.08.05(일),개시 : 17:01,경기시간 : 4:27,두산,LG, ,
9, , , , , ,2땅, ,좌비, ,3,0,0,0,0.276,윤재국,구장 : 잠실,"관중 : 20,256",2007.08.05(일),개시 : 17:01,경기시간 : 4:27,두산,LG,삼진,
10, ,유땅, , ,중비,유땅, ,2땅, ,4,0,0,0,0.249,채상병,구장 : 잠실,"관중 : 20,256",2007.08.05(일),개시 : 17:01,경기시간 : 4:27,두산,LG, ,
11, , ,삼진, ,삼진, ,좌안,4구, ,3,1,0,1,0.353,오재원,구장 : 잠실,"관중 : 20,256",2007.08.05(일),개시 : 17:01,경기시간 : 4:27,두산,LG, ,
0,2땅,우안, , ,유땅, ,4구,1직, ,5,2,1,1,0.288,이대형,구장 : 잠실,"관중 : 20,256",2007.08.05(일),개시 : 17:01,경기시간 : 4:27,LG,두산,우안,
1,우안, ,좌비, ,삼진, ,중안, ,1직,5,2,1,2,0.282,이종열,구장 : 잠실,"관중 : 20,256",2007.08.05(일),개시 : 17:01,경기시간 : 4:27,LG,두산,4구,
2,우안, ,스낫, ,삼진, ,좌2, ,2땅,5,2,3,0,0.275,발데스,구장 : 잠실,"관중 : 20,256",2007.08.05(일),개시 : 17:01,경기시간 : 4:27,LG,두산,4구,
3,중희비, ,삼진, , ,유땅,우안, ,사구,3,1,1,0,0.304,최동수,구장 : 잠실,"관중 : 20,256",2007.08.05(일),개시 : 17:01,경기시간 : 4:27,LG,두산, ,
4, , , , , , , , , ,0,0,0,0,0.231,박용근,구장 : 잠실,"관중 : 20,256",2007.08.05(일),개시 : 17:01,경기시간 : 4:27,LG,두산, ,
5,유땅, ,2땅, , ,좌파,2땅, ,중안,5,1,0,0,0.277,박용택,구장 : 잠실,"관중 : 20,256",2007.08.05(일),개시 : 17:01,경기시간 : 4:27,LG,두산, ,
6, ,삼진, ,유땅, ,3땅, ,좌중안, ,4,1,0,0,0.293,정의윤,구장 : 잠실,"관중 : 20,256",2007.08.05(일),개시 : 17:01,경기시간 : 4:27,LG,두산, ,
7, , , , , , , , ,1땅,1,0,0,0,0.325,오태근,구장 : 잠실,"관중 : 20,256",2007.08.05(일),개시 : 17:01,경기시간 : 4:27,LG,두산, ,
8, ,4구, ,2땅, , ,좌중2,4구, ,3,1,0,2,0.243,김상현,구장 : 잠실,"관중 : 20,256",2007.08.05(일),개시 : 17:01,경기시간 : 4:27,LG,두산,3땅,
9, ,좌안, ,좌안, , ,삼진,투희번, ,4,2,0,1,0.282,조인성,구장 : 잠실,"관중 : 20,256",2007.08.05(일),개시 : 17:01,경기시간 : 4:27,LG,두산,좌비,
10, ,좌안, ,삼진, , ,우비,4구, ,4,2,1,1,0.237,박경수,구장 : 잠실,"관중 : 20,256",2007.08.05(일),개시 : 17:01,경기시간 : 4:27,LG,두산,우안,
0,우비, ,4구, ,우비, ,4구, , ,2,0,0,0,0.318,전준호,구장 : 대전,"관중 : 3,906",2007.08.05(일),개시 : 17:01,경기시간 : 3:57,현대,한화, , 
1, , , , , , , , ,좌안,1,1,0,0,0.283,강귀태,구장 : 대전,"관중 : 3,906",2007.08.05(일),개시 : 17:01,경기시간 : 3:57,현대,한화, , 
2, , , , , , , , , ,1,1,0,0,0.257,정수성,구장 : 대전,"관중 : 3,906",2007.08.05(일),개시 : 17:01,경기시간 : 3:57,현대,한화, ,좌중안
3,삼진, ,삼진, ,유땅, ,유땅, ,좌안,6,1,0,0,0.256,김일경,구장 : 대전,"관중 : 3,906",2007.08.05(일),개시 : 17:01,경기시간 : 3:57,현대,한화, ,3땅
4,2땅, ,포파, , ,4구, ,삼진, ,4,0,0,0,0.336,이숭용,구장 : 대전,"관중 : 3,906",2007.08.05(일),개시 : 17:01,경기시간 : 3:57,현대,한화,중비, 
5, ,유땅, ,좌안, ,좌비, ,좌안, ,5,2,0,0,0.322,브룸바,구장 : 대전,"관중 : 3,906",2007.08.05(일),개시 : 17:01,경기시간 : 3:57,현대,한화,삼진, 
6, ,3땅, ,32병, ,삼진, ,삼진, ,5,1,0,0,0.301,이택근,구장 : 대전,"관중 : 3,906",2007.08.05(일),개시 : 17:01,경기시간 : 3:57,현대,한화,좌안, 
7, ,유땅, ,좌중안, , ,3땅,삼진, ,5,1,0,0,0.274,정성훈,구장 : 대전,"관중 : 3,906",2007.08.05(일),개시 : 17:01,경기시간 : 3:57,현대,한화,1비, 
8, , ,4구,좌비, , , , , ,1,0,0,0,0.346,강병식,구장 : 대전,"관중 : 3,906",2007.08.05(일),개시 : 17:01,경기시간 : 3:57,현대,한화, , 
9, , , , , , ,중안, ,삼진,3,1,0,1,0.226,유한준,구장 : 대전,"관중 : 3,906",2007.08.05(일),개시 : 17:01,경기시간 : 3:57,현대,한화, ,삼진
10, , ,투희번, ,중비, ,우안, ,중비,4,1,0,0,0.287,김동수,구장 : 대전,"관중 : 3,906",2007.08.05(일),개시 : 17:01,경기시간 : 3:57,현대,한화, ,3땅
11, , ,중안, ,중안, , , , ,2,2,0,0,0.294,황재균,구장 : 대전,"관중 : 3,906",2007.08.05(일),개시 : 17:01,경기시간 : 3:57,현대,한화, , 
12, , , , , , ,우희비, , ,0,0,1,0,0.281,송지만,구장 : 대전,"관중 : 3,906",2007.08.05(일),개시 : 17:01,경기시간 : 3:57,현대,한화, , 
13, , , , , , , , ,4구,1,1,0,0,0.216,차화준,구장 : 대전,"관중 : 3,906",2007.08.05(일),개시 : 17:01,경기시간 : 3:57,현대,한화, ,중안
0,1파, ,좌비, , ,중비, ,투땅, ,4,0,0,0,0.267,김민재,구장 : 대전,"관중 : 3,906",2007.08.05(일),개시 : 17:01,경기시간 : 3:57,한화,현대, ,1희번
1,삼진, , ,중비, ,중비, , , ,3,0,0,0,0.247,조원우,구장 : 대전,"관중 : 3,906",2007.08.05(일),개시 : 17:01,경기시간 : 3:57,한화,현대, , 
2, , , , , , , , , ,0,0,0,0,0.248,이영우,구장 : 대전,"관중 : 3,906",2007.08.05(일),개시 : 17:01,경기시간 : 3:57,한화,현대, , 
3, , , , , , , , ,삼진,1,0,0,0,0.203,이도형,구장 : 대전,"관중 : 3,906",2007.08.05(일),개시 : 17:01,경기시간 : 3:57,한화,현대, , 
4, , , , , , , , , ,1,0,0,0,0.161,김태완,구장 : 대전,"관중 : 3,906",2007.08.05(일),개시 : 17:01,경기시간 : 3:57,한화,현대, ,삼진
5,1땅, , ,유땅, ,2땅, , ,좌비,4,0,0,1,0.330,크루즈,구장 : 대전,"관중 : 3,906",2007.08.05(일),개시 : 17:01,경기시간 : 3:57,한화,현대, ,고4
6, ,중비, ,4구, , ,4구, ,우비,3,1,3,1,0.301,김태균,구장 : 대전,"관중 : 3,906",2007.08.05(일),개시 : 17:01,경기시간 : 3:57,한화,현대, ,좌홈
7, ,좌홈, ,삼진, , ,유비, , ,4,1,1,1,0.249,이범호,구장 : 대전,"관중 : 3,906",2007.08.05(일),개시 : 17:01,경기시간 : 3:57,한화,현대,투땅, 
8, ,우비, , ,4구, , , , ,1,0,0,0,0.230,백재호,구장 : 대전,"관중 : 3,906",2007.08.05(일),개시 : 17:01,경기시간 : 3:57,한화,현대, , 
9, , , , , , ,1파, , ,1,0,0,0,0.272,한상훈,구장 : 대전,"관중 : 3,906",2007.08.05(일),개시 : 17:01,경기시간 : 3:57,한화,현대,4구, 
10, ,3땅, , ,삼진, , , , ,2,0,0,0,0.198,김인철,구장 : 대전,"관중 : 3,906",2007.08.05(일),개시 : 17:01,경기시간 : 3:57,한화,현대, , 
11, , , , , , ,삼진, , ,2,0,0,0,0.250,김동영,구장 : 대전,"관중 : 3,906",2007.08.05(일),개시 : 17:01,경기시간 : 3:57,한화,현대,삼진, 
12, , ,1파, ,중비, , , , ,2,0,0,0,0.213,심광호,구장 : 대전,"관중 : 3,906",2007.08.05(일),개시 : 17:01,경기시간 : 3:57,한화,현대, , 
13, , , , , , , ,유땅, ,2,0,0,0,0.247,신경현,구장 : 대전,"관중 : 3,906",2007.08.05(일),개시 : 17:01,경기시간 : 3:57,한화,현대,유비, 
14, , ,2땅, ,삼진, , ,중비, ,4,1,0,1,0.217,고동진,구장 : 대전,"관중 : 3,906",2007.08.05(일),개시 : 17:01,경기시간 : 3:57,한화,현대, ,좌중안
0,4구, ,3땅, ,삼진, ,유땅, , ,3,0,0,0,0.314,정근우,구장 : 잠실,"관중 : 2,311",2007.08.08(수),개시 : 18:30,경기시간 : 3:03,SK,LG,,
1, , , , , , , , ,우2,1,1,0,0,0.199,김재현,구장 : 잠실,"관중 : 2,311",2007.08.08(수),개시 : 18:30,경기시간 : 3:03,SK,LG,,
2, , , , , , , , , ,0,0,0,0,0.250,정상호,구장 : 잠실,"관중 : 2,311",2007.08.08(수),개시 : 18:30,경기시간 : 3:03,SK,LG,,
3,투희번, ,1땅, ,좌비, ,좌비, ,삼진,4,0,0,0,0.288,박재상,구장 : 잠실,"관중 : 2,311",2007.08.08(수),개시 : 18:30,경기시간 : 3:03,SK,LG,,
4,4구, , ,중안, ,좌안,1비, , ,3,2,0,2,0.265,박경완,구장 : 잠실,"관중 : 2,311",2007.08.08(수),개시 : 18:30,경기시간 : 3:03,SK,LG,,
5,유2병, , ,유직, ,중비, ,좌비, ,4,0,0,0,0.321,이호준,구장 : 잠실,"관중 : 2,311",2007.08.08(수),개시 : 18:30,경기시간 : 3:03,SK,LG,,
6, , , , , , , , , ,0,0,0,0,0.220,박정권,구장 : 잠실,"관중 : 2,311",2007.08.08(수),개시 : 18:30,경기시간 : 3:03,SK,LG,,
7, ,1땅, ,4구, ,우중3, , , ,2,1,1,1,0.337,이진영,구장 : 잠실,"관중 : 2,311",2007.08.08(수),개시 : 18:30,경기시간 : 3:03,SK,LG,,
8, , , , , , , ,우중2, ,1,1,0,0,0.280,조동화,구장 : 잠실,"관중 : 2,311",2007.08.08(수),개시 : 18:30,경기시간 : 3:03,SK,LG,,
9, ,3땅, ,삼진, ,삼진, ,삼진, ,4,0,0,0,0.233,정경배,구장 : 잠실,"관중 : 2,311",2007.08.08(수),개시 : 18:30,경기시간 : 3:03,SK,LG,,
10, ,3실, ,우안, ,유안, ,유땅, ,4,2,2,0,0.280,최정,구장 : 잠실,"관중 : 2,311",2007.08.08(수),개시 : 18:30,경기시간 : 3:03,SK,LG,,
11, ,투땅, ,2땅, ,좌중안, , ,유비,4,1,0,0,0.237,나주환,구장 : 잠실,"관중 : 2,311",2007.08.08(수),개시 : 18:30,경기시간 : 3:03,SK,LG,,
12, , ,1파, ,중비,3땅, , ,유땅,4,0,0,0,0.233,김강민,구장 : 잠실,"관중 : 2,311",2007.08.08(수),개시 : 18:30,경기시간 : 3:03,SK,LG,,
0,3번, ,2비, ,유땅, , , , ,3,0,0,0,0.285,이대형,구장 : 잠실,"관중 : 2,311",2007.08.08(수),개시 : 18:30,경기시간 : 3:03,LG,SK,,
1, , , , , , ,2비, , ,1,0,0,0,0.167,안치용,구장 : 잠실,"관중 : 2,311",2007.08.08(수),개시 : 18:30,경기시간 : 3:03,LG,SK,,
2,중안, ,2땅, ,4구, , ,중비, ,3,1,0,0,0.283,이종열,구장 : 잠실,"관중 : 2,311",2007.08.08(수),개시 : 18:30,경기시간 : 3:03,LG,SK,,
3,2땅, , ,우안,중비, , ,삼진, ,4,1,0,0,0.274,발데스,구장 : 잠실,"관중 : 2,311",2007.08.08(수),개시 : 18:30,경기시간 : 3:03,LG,SK,,
4,우비, , ,중비, ,투땅, , , ,3,0,0,0,0.301,최동수,구장 : 잠실,"관중 : 2,311",2007.08.08(수),개시 : 18:30,경기시간 : 3:03,LG,SK,,
5, , , , , , , ,4구, ,0,0,0,0,0.231,박용근,구장 : 잠실,"관중 : 2,311",2007.08.08(수),개시 : 18:30,경기시간 : 3:03,LG,SK,,
6, ,우2, ,우안, ,삼진, ,1땅, ,4,2,0,0,0.280,박용택,구장 : 잠실,"관중 : 2,311",2007.08.08(수),개시 : 18:30,경기시간 : 3:03,LG,SK,,
7, ,삼진, ,유땅, ,좌비, , ,2비,4,0,0,0,0.285,정의윤,구장 : 잠실,"관중 : 2,311",2007.08.08(수),개시 : 18:30,경기시간 : 3:03,LG,SK,,
8, ,삼진, ,중비, , ,좌비, ,좌비,4,0,0,0,0.240,김상현,구장 : 잠실,"관중 : 2,311",2007.08.08(수),개시 : 18:30,경기시간 : 3:03,LG,SK,,
9, ,우비, , ,좌비, ,유땅, ,유땅,4,0,0,0,0.279,조인성,구장 : 잠실,"관중 : 2,311",2007.08.08(수),개시 : 18:30,경기시간 : 3:03,LG,SK,,
10, , ,3땅, ,좌안, ,유실, , ,3,1,0,0,0.255,권용관,구장 : 잠실,"관중 : 2,311",2007.08.08(수),개시 : 18:30,경기시간 : 3:03,LG,SK,,
0,4구, ,2땅,2땅, ,1땅, , ,3땅,4,0,0,1,0.267,박한이,구장 : 사직,"관중 : 4,391",2007.08.08(수),개시 : 18:30,경기시간 : 3:46,삼성,롯데,,
1,투희번, ,유땅, ,삼진,삼진, , ,2땅,4,0,0,0,0.232,김재걸,구장 : 사직,"관중 : 4,391",2007.08.08(수),개시 : 18:30,경기시간 : 3:46,삼성,롯데,,
2,4구, ,삼진, ,1땅, ,투땅, ,중안,4,1,0,1,0.327,양준혁,구장 : 사직,"관중 : 4,391",2007.08.08(수),개시 : 18:30,경기시간 : 3:46,삼성,롯데,,
3, , , , , , , , , ,0,0,0,0,0.100,강명구,구장 : 사직,"관중 : 4,391",2007.08.08(수),개시 : 18:30,경기시간 : 3:46,삼성,롯데,,
4,좌홈, , ,좌홈,4구, ,3땅, ,좌비,4,2,4,2,0.248,심정수,구장 : 사직,"관중 : 4,391",2007.08.08(수),개시 : 18:30,경기시간 : 3:46,삼성,롯데,,
5,좌안, , ,좌안,우비, ,4구, , ,3,2,0,0,0.309,박진만,구장 : 사직,"관중 : 4,391",2007.08.08(수),개시 : 18:30,경기시간 : 3:46,삼성,롯데,,
6,삼진, , ,좌안, ,우안,삼진, , ,4,2,0,1,0.269,채태인,구장 : 사직,"관중 : 4,391",2007.08.08(수),개시 : 18:30,경기시간 : 3:46,삼성,롯데,,
7, ,삼진, ,1희번, ,우비, ,3땅, ,3,0,0,0,0.241,신명철,구장 : 사직,"관중 : 4,391",2007.08.08(수),개시 : 18:30,경기시간 : 3:46,삼성,롯데,,
8, ,유땅, ,4구, ,4구, ,3비, ,2,0,0,0,0.252,진갑용,구장 : 사직,"관중 : 4,391",2007.08.08(수),개시 : 18:30,경기시간 : 3:46,삼성,롯데,,
9, ,2땅, ,2비, , , , , ,2,0,0,0,0.269,김창희,구장 : 사직,"관중 : 4,391",2007.08.08(수),개시 : 18:30,경기시간 : 3:46,삼성,롯데,,
10, , , , , ,좌안, , , ,1,1,1,0,0.251,김한수,구장 : 사직,"관중 : 4,391",2007.08.08(수),개시 : 18:30,경기시간 : 3:46,삼성,롯데,,
11, , , , , , , ,삼진, ,1,0,0,0,0.279,강봉규,구장 : 사직,"관중 : 4,391",2007.08.08(수),개시 : 18:30,경기시간 : 3:46,삼성,롯데,,
0,2땅,좌안, ,우안, ,삼진, ,4구, ,4,2,1,0,0.288,정수근,구장 : 사직,"관중 : 4,391",2007.08.08(수),개시 : 18:30,경기시간 : 3:46,롯데,삼성,,
1,1안,2땅, ,좌안, , , , , ,3,2,1,0,0.210,이인구,구장 : 사직,"관중 : 4,391",2007.08.08(수),개시 : 18:30,경기시간 : 3:46,롯데,삼성,,
2, , , , , ,유땅, ,삼진, ,2,0,0,0,0.259,김주찬,구장 : 사직,"관중 : 4,391",2007.08.08(수),개시 : 18:30,경기시간 : 3:46,롯데,삼성,,
3,중안, ,삼진,3땅, ,삼진, , ,2비,5,1,0,0,0.325,박현승,구장 : 사직,"관중 : 4,391",2007.08.08(수),개시 : 18:30,경기시간 : 3:46,롯데,삼성,,
4,우비, ,좌안,고4, , ,3땅, ,삼진,4,1,0,0,0.337,이대호,구장 : 사직,"관중 : 4,391",2007.08.08(수),개시 : 18:30,경기시간 : 3:46,롯데,삼성,,
5,좌비, ,삼진,우비, , ,삼진, , ,4,0,0,0,0.167,최길성,구장 : 사직,"관중 : 4,391",2007.08.08(수),개시 : 18:30,경기시간 : 3:46,롯데,삼성,,
6, , , , , , , , ,중2,1,1,0,0,0.275,최기문,구장 : 사직,"관중 : 4,391",2007.08.08(수),개시 : 18:30,경기시간 : 3:46,롯데,삼성,,
7, ,2비,우비, ,중비, ,좌비, ,좌비,5,0,0,0,0.226,페레즈,구장 : 사직,"관중 : 4,391",2007.08.08(수),개시 : 18:30,경기시간 : 3:46,롯데,삼성,,
8, ,좌안, ,중비,유땅, , ,좌2, ,4,2,0,1,0.284,정보명,구장 : 사직,"관중 : 4,391",2007.08.08(수),개시 : 18:30,경기시간 : 3:46,롯데,삼성,,
9, ,4구, ,우홈,우중2, , ,중비, ,3,2,1,1,0.261,강민호,구장 : 사직,"관중 : 4,391",2007.08.08(수),개시 : 18:30,경기시간 : 3:46,롯데,삼성,,
10, ,1비, ,4구,우안, , ,삼진, ,3,1,0,1,0.225,박기혁,구장 : 사직,"관중 : 4,391",2007.08.08(수),개시 : 18:30,경기시간 : 3:46,롯데,삼성,,
0,중비, ,유땅, ,1안, ,유땅, , ,4,1,0,0,0.267,박한이,구장 : 사직,"관중 : 5,412",2007.08.09(목),개시 : 18:30,경기시간 : 3:22,삼성,롯데,,
1, , , , , , , , ,2안,1,1,0,0,0.274,김창희,구장 : 사직,"관중 : 5,412",2007.08.09(목),개시 : 18:30,경기시간 : 3:22,삼성,롯데,,
2,중안, , ,2땅,4구, ,유땅, ,유병,4,1,0,0,0.220,박정환,구장 : 사직,"관중 : 5,412",2007.08.09(목),개시 : 18:30,경기시간 : 3:22,삼성,롯데,,
3,3땅, , ,좌비,1땅, , ,2땅, ,4,0,0,0,0.324,양준혁,구장 : 사직,"관중 : 5,412",2007.08.09(목),개시 : 18:30,경기시간 : 3:22,삼성,롯데,,
4,포파, , ,좌중안, ,삼진, ,좌중안, ,4,2,0,1,0.252,심정수,구장 : 사직,"관중 : 5,412",2007.08.09(목),개시 : 18:30,경기시간 : 3:22,삼성,롯데,,
5, , , , , , , , , ,0,0,0,1,0.185,김대익,구장 : 사직,"관중 : 5,412",2007.08.09(목),개시 : 18:30,경기시간 : 3:22,삼성,롯데,,
6, ,3땅, ,우안, ,4구, , , ,2,1,1,0,0.310,박진만,구장 : 사직,"관중 : 5,412",2007.08.09(목),개시 : 18:30,경기시간 : 3:22,삼성,롯데,,
7, , , , , , , ,4구, ,0,0,0,2,0.100,강명구,구장 : 사직,"관중 : 5,412",2007.08.09(목),개시 : 18:30,경기시간 : 3:22,삼성,롯데,,
8, ,1땅, ,사구, ,포파, ,투땅, ,3,0,0,0,0.248,김한수,구장 : 사직,"관중 : 5,412",2007.08.09(목),개시 : 18:30,경기시간 : 3:22,삼성,롯데,,
9, ,유땅, ,유땅, , , , , ,2,0,0,0,0.240,신명철,구장 : 사직,"관중 : 5,412",2007.08.09(목),개시 : 18:30,경기시간 : 3:22,삼성,롯데,,
10, , , , , ,우2, ,우안, ,2,2,3,0,0.321,채태인,구장 : 사직,"관중 : 5,412",2007.08.09(목),개시 : 18:30,경기시간 : 3:22,삼성,롯데,,
11, , ,삼진, , , , , , ,1,0,0,0,0.251,진갑용,구장 : 사직,"관중 : 5,412",2007.08.09(목),개시 : 18:30,경기시간 : 3:22,삼성,롯데,,
12, , , , ,우비,중비, ,3땅, ,3,0,0,0,0.167,이정식,구장 : 사직,"관중 : 5,412",2007.08.09(목),개시 : 18:30,경기시간 : 3:22,삼성,롯데,,
13, , ,삼진, ,1파, ,유땅, ,우비,4,0,0,0,0.269,강봉규,구장 : 사직,"관중 : 5,412",2007.08.09(목),개시 : 18:30,경기시간 : 3:22,삼성,롯데,,
0,1안, ,3땅,중안, ,3땅, ,좌중2, ,5,3,0,3,0.265,김주찬,구장 : 사직,"관중 : 5,412",2007.08.09(목),개시 : 18:30,경기시간 : 3:22,롯데,삼성,,
1,중비, ,유땅,좌2, ,3땅, , , ,4,1,2,1,0.287,정수근,구장 : 사직,"관중 : 5,412",2007.08.09(목),개시 : 18:30,경기시간 : 3:22,롯데,삼성,,
2, , , , , , , ,좌안, ,1,1,2,0,0.286,최만호,구장 : 사직,"관중 : 5,412",2007.08.09(목),개시 : 18:30,경기시간 : 3:22,롯데,삼성,,
3,2실, ,중안,2땅, , ,2땅, , ,4,1,0,2,0.324,박현승,구장 : 사직,"관중 : 5,412",2007.08.09(목),개시 : 18:30,경기시간 : 3:22,롯데,삼성,,
4, , , , , , , ,3비, ,1,0,0,0,0.167,박남섭,구장 : 사직,"관중 : 5,412",2007.08.09(목),개시 : 18:30,경기시간 : 3:22,롯데,삼성,,
5,3땅, ,좌안,우안, , ,2비,2비, ,5,2,2,0,0.338,이대호,구장 : 사직,"관중 : 5,412",2007.08.09(목),개시 : 18:30,경기시간 : 3:22,롯데,삼성,,
6, , , , , , , , , ,0,0,0,0,0.167,최길성,구장 : 사직,"관중 : 5,412",2007.08.09(목),개시 : 18:30,경기시간 : 3:22,롯데,삼성,,
7,중안, ,4구,삼진, , ,삼진, , ,3,1,1,0,0.261,강민호,구장 : 사직,"관중 : 5,412",2007.08.09(목),개시 : 18:30,경기시간 : 3:22,롯데,삼성,,
8, , , , , , , , , ,0,0,0,0,0.275,최기문,구장 : 사직,"관중 : 5,412",2007.08.09(목),개시 : 18:30,경기시간 : 3:22,롯데,삼성,,
9,2땅, ,좌안, ,유땅, , ,좌홈, ,4,2,2,1,0.242,페레즈,구장 : 사직,"관중 : 5,412",2007.08.09(목),개시 : 18:30,경기시간 : 3:22,롯데,삼성,,
10, , , , , , , , , ,0,0,0,0,0.210,이인구,구장 : 사직,"관중 : 5,412",2007.08.09(목),개시 : 18:30,경기시간 : 3:22,롯데,삼성,,
11, ,삼진, ,우3,삼진, , ,중안, ,4,2,0,2,0.287,정보명,구장 : 사직,"관중 : 5,412",2007.08.09(목),개시 : 18:30,경기시간 : 3:22,롯데,삼성,,
12, ,1파, ,중안,3땅, , ,우안, ,4,2,1,1,0.266,이원석,구장 : 사직,"관중 : 5,412",2007.08.09(목),개시 : 18:30,경기시간 : 3:22,롯데,삼성,,
13, ,좌비, ,투희번, ,투땅, ,유땅, ,3,0,1,1,0.221,박기혁,구장 : 사직,"관중 : 5,412",2007.08.09(목),개시 : 18:30,경기시간 : 3:22,롯데,삼성,,
