,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2
10, , , , , , , , , ,0,0,0,0,0.000,오승택,구장 : 마산,"관중 : 11,000",2017.03.31(금),개시 : 19:02,경기시간 : 3:17,롯데,NC
11, , ,2비, , ,투땅, , , ,2,0,0,0,0.000,문규현,구장 : 마산,"관중 : 11,000",2017.03.31(금),개시 : 19:02,경기시간 : 3:17,롯데,NC
12, , , , , , , ,우안, ,1,1,0,1,1.000,김대우,구장 : 마산,"관중 : 11,000",2017.03.31(금),개시 : 19:02,경기시간 : 3:17,롯데,NC
13, , , , , , , , , ,0,0,0,0,0.000,김동한,구장 : 마산,"관중 : 11,000",2017.03.31(금),개시 : 19:02,경기시간 : 3:17,롯데,NC
0,우비, ,삼진, ,2땅,우비, ,삼진, ,5,0,0,0,0.000,김성욱,구장 : 마산,"관중 : 11,000",2017.03.31(금),개시 : 19:02,경기시간 : 3:17,NC,롯데
1,삼진, ,좌2, ,사구, ,삼진,포파, ,4,1,0,0,0.250,지석훈,구장 : 마산,"관중 : 11,000",2017.03.31(금),개시 : 19:02,경기시간 : 3:17,NC,롯데
2,유안, ,좌비, ,삼진, ,4구, , ,3,1,0,1,0.333,나성범,구장 : 마산,"관중 : 11,000",2017.03.31(금),개시 : 19:02,경기시간 : 3:17,NC,롯데
3,사구, , ,좌2, ,4구,우홈, , ,2,2,2,2,1.000,스크럭스,구장 : 마산,"관중 : 11,000",2017.03.31(금),개시 : 19:02,경기시간 : 3:17,NC,롯데
4,삼진, , ,1땅, ,좌비,4구, , ,3,0,0,0,0.000,박석민,구장 : 마산,"관중 : 11,000",2017.03.31(금),개시 : 19:02,경기시간 : 3:17,NC,롯데
5, , , , , , , , , ,0,0,0,1,0.000,이재율,구장 : 마산,"관중 : 11,000",2017.03.31(금),개시 : 19:02,경기시간 : 3:17,NC,롯데
6, , , , , , , , , ,0,0,0,0,0.000,조평호,구장 : 마산,"관중 : 11,000",2017.03.31(금),개시 : 19:02,경기시간 : 3:17,NC,롯데
7, , , , , , , , , ,0,0,0,0,0.000,도태훈,구장 : 마산,"관중 : 11,000",2017.03.31(금),개시 : 19:02,경기시간 : 3:17,NC,롯데
8, ,2안, ,4구, ,우중2,중비, , ,3,2,0,1,0.667,권희동,구장 : 마산,"관중 : 11,000",2017.03.31(금),개시 : 19:02,경기시간 : 3:17,NC,롯데
9, ,삼진, ,삼진, ,우중2,3안, , ,4,2,3,1,0.500,모창민,구장 : 마산,"관중 : 11,000",2017.03.31(금),개시 : 19:02,경기시간 : 3:17,NC,롯데
10, , , , , , , , , ,0,0,0,0,0.000,이상호,구장 : 마산,"관중 : 11,000",2017.03.31(금),개시 : 19:02,경기시간 : 3:17,NC,롯데
11, ,삼진, ,중비, ,2땅, ,좌2, ,4,1,0,0,0.250,손시헌,구장 : 마산,"관중 : 11,000",2017.03.31(금),개시 : 19:02,경기시간 : 3:17,NC,롯데
12, , ,우비, ,우비,중안, ,우안, ,4,2,1,0,0.500,김태군,구장 : 마산,"관중 : 11,000",2017.03.31(금),개시 : 19:02,경기시간 : 3:17,NC,롯데
0,우안, ,3땅, , ,우비, , , ,3,1,0,0,0.333,김원석,구장 : 잠실,"관중 : 21,121",2017.03.31(금),개시 : 19:02,경기시간 : 3:05,한화,두산
1, , , , , , , ,3실, ,1,0,0,0,0.000,이양기,구장 : 잠실,"관중 : 21,121",2017.03.31(금),개시 : 19:02,경기시간 : 3:05,한화,두산
2, , , , , , , , , ,0,0,0,0,0.000,이동훈,구장 : 잠실,"관중 : 21,121",2017.03.31(금),개시 : 19:02,경기시간 : 3:05,한화,두산
3,투희번, , ,중안, ,삼진, ,삼진, ,3,1,0,0,0.333,장민석,구장 : 잠실,"관중 : 21,121",2017.03.31(금),개시 : 19:02,경기시간 : 3:05,한화,두산
4,4구, , ,중비, ,4구, ,중비, ,2,0,0,0,0.000,김태균,구장 : 잠실,"관중 : 21,121",2017.03.31(금),개시 : 19:02,경기시간 : 3:05,한화,두산
5,2직, , ,우중안, ,유땅, , ,중비,4,1,0,0,0.250,로사리오,구장 : 잠실,"관중 : 21,121",2017.03.31(금),개시 : 19:02,경기시간 : 3:05,한화,두산
6, ,2비, ,4구, , ,우비, ,삼진,3,0,0,0,0.000,최진행,구장 : 잠실,"관중 : 21,121",2017.03.31(금),개시 : 19:02,경기시간 : 3:05,한화,두산
7, ,삼진, ,삼진, , , , , ,2,0,0,0,0.000,임익준,구장 : 잠실,"관중 : 21,121",2017.03.31(금),개시 : 19:02,경기시간 : 3:05,한화,두산
8, , , , , , ,삼진, ,좌비,2,0,0,0,0.000,송광민,구장 : 잠실,"관중 : 21,121",2017.03.31(금),개시 : 19:02,경기시간 : 3:05,한화,두산
9, ,삼진, , ,유땅, ,1파, , ,3,0,0,0,0.000,조인성,구장 : 잠실,"관중 : 21,121",2017.03.31(금),개시 : 19:02,경기시간 : 3:05,한화,두산
10, , , , , , , , , ,0,0,0,0,0.000,차일목,구장 : 잠실,"관중 : 21,121",2017.03.31(금),개시 : 19:02,경기시간 : 3:05,한화,두산
11, , ,삼진, ,투번, , , , ,2,0,0,0,0.000,강경학,구장 : 잠실,"관중 : 21,121",2017.03.31(금),개시 : 19:02,경기시간 : 3:05,한화,두산
12, , , , , , , ,2파, ,1,0,0,0,0.000,정근우,구장 : 잠실,"관중 : 21,121",2017.03.31(금),개시 : 19:02,경기시간 : 3:05,한화,두산
13, , ,2땅, ,우비, , ,좌안, ,3,1,0,0,0.333,신성현,구장 : 잠실,"관중 : 21,121",2017.03.31(금),개시 : 19:02,경기시간 : 3:05,한화,두산
0,삼진, ,우희비, , ,삼진, ,좌중안, ,3,1,1,0,0.333,민병헌,구장 : 잠실,"관중 : 21,121",2017.03.31(금),개시 : 19:02,경기시간 : 3:05,두산,한화
1,중비, ,삼진, , ,사구, ,중안, ,3,1,0,0,0.333,오재원,구장 : 잠실,"관중 : 21,121",2017.03.31(금),개시 : 19:02,경기시간 : 3:05,두산,한화
2,3땅, , ,삼진, ,우희비, ,1비, ,3,0,1,0,0.000,에반스,구장 : 잠실,"관중 : 21,121",2017.03.31(금),개시 : 19:02,경기시간 : 3:05,두산,한화
3, ,삼진, ,좌비, ,1땅, ,4구, ,3,0,0,0,0.000,김재환,구장 : 잠실,"관중 : 21,121",2017.03.31(금),개시 : 19:02,경기시간 : 3:05,두산,한화
4, , , , , , , , , ,0,0,0,0,0.000,조수행,구장 : 잠실,"관중 : 21,121",2017.03.31(금),개시 : 19:02,경기시간 : 3:05,두산,한화
5, ,삼진, ,유땅, , ,유땅,삼진, ,4,0,0,0,0.000,양의지,구장 : 잠실,"관중 : 21,121",2017.03.31(금),개시 : 19:02,경기시간 : 3:05,두산,한화
6, ,중비, , ,1땅, ,4구, , ,2,0,0,0,0.000,오재일,구장 : 잠실,"관중 : 21,121",2017.03.31(금),개시 : 19:02,경기시간 : 3:05,두산,한화
7, , , , , , , ,좌파, ,1,0,0,1,0.000,류지혁,구장 : 잠실,"관중 : 21,121",2017.03.31(금),개시 : 19:02,경기시간 : 3:05,두산,한화
8, , ,유실, ,우비, ,우비, , ,3,0,0,1,0.000,박건우,구장 : 잠실,"관중 : 21,121",2017.03.31(금),개시 : 19:02,경기시간 : 3:05,두산,한화
9, , ,좌2, ,우비, ,좌안, , ,3,2,1,0,0.667,허경민,구장 : 잠실,"관중 : 21,121",2017.03.31(금),개시 : 19:02,경기시간 : 3:05,두산,한화
10, , ,1파, , ,사구,삼진, , ,2,0,0,1,0.000,김재호,구장 : 잠실,"관중 : 21,121",2017.03.31(금),개시 : 19:02,경기시간 : 3:05,두산,한화
0,3직,포안, ,2땅, , ,투실, , ,4,1,1,0,0.250,이대형,구장 : 문학,"관중 : 13,649",2017.03.31(금),개시 : 19:01,경기시간 : 2:57,KT,SK
1, , , , , , , , ,1땅,1,0,0,0,0.000,홍현빈,구장 : 문학,"관중 : 13,649",2017.03.31(금),개시 : 19:01,경기시간 : 2:57,KT,SK
2,좌중2,2비, ,삼진, , ,2안, , ,4,2,0,1,0.500,하준호,구장 : 문학,"관중 : 13,649",2017.03.31(금),개시 : 19:01,경기시간 : 2:57,KT,SK
3,중안,중비, , ,유비, ,유2병, , ,4,1,1,0,0.250,유한준,구장 : 문학,"관중 : 13,649",2017.03.31(금),개시 : 19:01,경기시간 : 2:57,KT,SK
4,2땅, ,삼진, ,삼진, , ,4구, ,3,0,0,0,0.000,모넬,구장 : 문학,"관중 : 13,649",2017.03.31(금),개시 : 19:01,경기시간 : 2:57,KT,SK
5,우중2, ,좌비, ,삼진, , ,우비, ,4,1,0,0,0.250,박경수,구장 : 문학,"관중 : 13,649",2017.03.31(금),개시 : 19:01,경기시간 : 2:57,KT,SK
6,고4, ,2비, , ,투땅, ,우안, ,3,1,0,0,0.333,이진영,구장 : 문학,"관중 : 13,649",2017.03.31(금),개시 : 19:01,경기시간 : 2:57,KT,SK
7,우비, , ,삼진, ,삼진, ,2비, ,4,0,0,0,0.000,이해창,구장 : 문학,"관중 : 13,649",2017.03.31(금),개시 : 19:01,경기시간 : 2:57,KT,SK
8, ,좌홈, ,우안, ,삼진, , ,중비,4,2,1,2,0.500,박기혁,구장 : 문학,"관중 : 13,649",2017.03.31(금),개시 : 19:01,경기시간 : 2:57,KT,SK
9, ,삼진, ,중안, , ,우비, ,포파,4,1,0,0,0.250,심우준,구장 : 문학,"관중 : 13,649",2017.03.31(금),개시 : 19:01,경기시간 : 2:57,KT,SK
0,유땅, ,중안, ,삼진, ,좌안, , ,4,2,1,0,0.500,김강민,구장 : 문학,"관중 : 13,649",2017.03.31(금),개시 : 19:01,경기시간 : 2:57,SK,KT
1,삼진, ,타방, ,중안, ,좌직, , ,3,1,0,0,0.333,김성현,구장 : 문학,"관중 : 13,649",2017.03.31(금),개시 : 19:01,경기시간 : 2:57,SK,KT
2,3땅, ,사구, ,좌2, , ,삼진, ,3,1,1,0,0.333,최정,구장 : 문학,"관중 : 13,649",2017.03.31(금),개시 : 19:01,경기시간 : 2:57,SK,KT
3, ,우비,32병, ,삼진, , ,삼진, ,4,0,0,0,0.000,정의윤,구장 : 문학,"관중 : 13,649",2017.03.31(금),개시 : 19:01,경기시간 : 2:57,SK,KT
4, ,삼진, ,투땅, ,삼진, ,2땅, ,4,0,0,0,0.000,박정권,구장 : 문학,"관중 : 13,649",2017.03.31(금),개시 : 19:01,경기시간 : 2:57,SK,KT
5, ,중안, ,우비, ,우직, , ,삼진,4,1,0,0,0.250,김동엽,구장 : 문학,"관중 : 13,649",2017.03.31(금),개시 : 19:01,경기시간 : 2:57,SK,KT
6, ,2땅, ,유비, ,1땅, , ,우안,4,1,0,0,0.250,한동민,구장 : 문학,"관중 : 13,649",2017.03.31(금),개시 : 19:01,경기시간 : 2:57,SK,KT
7, , , , , , , , , ,0,0,0,0,0.000,정진기,구장 : 문학,"관중 : 13,649",2017.03.31(금),개시 : 19:01,경기시간 : 2:57,SK,KT
8, , ,중안, ,유땅, ,1땅, ,우비,4,1,0,1,0.250,이재원,구장 : 문학,"관중 : 13,649",2017.03.31(금),개시 : 19:01,경기시간 : 2:57,SK,KT
9, , ,투희번, ,우안, ,1땅, ,좌비,3,1,0,1,0.333,박승욱,구장 : 문학,"관중 : 13,649",2017.03.31(금),개시 : 19:01,경기시간 : 2:57,SK,KT
0,2땅, ,우2, , ,유땅, ,좌비/ 삼진, ,5,1,0,0,0.200,버나디나,구장 : 대구,"관중 : 13,505",2017.03.31(금),개시 : 19:00,경기시간 : 3:06,KIA,삼성
1,포땅, ,3파, , ,유실, ,4구,좌비,4,0,0,2,0.000,서동욱,구장 : 대구,"관중 : 13,505",2017.03.31(금),개시 : 19:00,경기시간 : 3:06,KIA,삼성
2,1비, , ,유땅, ,3땅, ,4구,우중홈,4,1,1,2,0.250,김주찬,구장 : 대구,"관중 : 13,505",2017.03.31(금),개시 : 19:00,경기시간 : 3:06,KIA,삼성
3, , , , , , , , , ,0,0,0,0,0.000,이인행,구장 : 대구,"관중 : 13,505",2017.03.31(금),개시 : 19:00,경기시간 : 3:06,KIA,삼성
4, ,3땅, ,삼진, ,우중3, ,4구,중비,4,1,1,1,0.250,최형우,구장 : 대구,"관중 : 13,505",2017.03.31(금),개시 : 19:00,경기시간 : 3:06,KIA,삼성
5, ,좌홈, ,4구, ,유땅, ,우홈,4구,3,2,5,2,0.667,나지완,구장 : 대구,"관중 : 13,505",2017.03.31(금),개시 : 19:00,경기시간 : 3:06,KIA,삼성
6, , , , , , , , , ,0,0,0,0,0.000,노수광,구장 : 대구,"관중 : 13,505",2017.03.31(금),개시 : 19:00,경기시간 : 3:06,KIA,삼성
7, ,2땅, ,3땅, , ,좌안, , ,3,1,0,0,0.333,이범호,구장 : 대구,"관중 : 13,505",2017.03.31(금),개시 : 19:00,경기시간 : 3:06,KIA,삼성
8, , , , , , , ,4구,삼진,1,0,0,0,0.000,이호신,구장 : 대구,"관중 : 13,505",2017.03.31(금),개시 : 19:00,경기시간 : 3:06,KIA,삼성
9, ,3땅, , ,1파, ,좌직,중비, ,4,0,0,0,0.000,김주형,구장 : 대구,"관중 : 13,505",2017.03.31(금),개시 : 19:00,경기시간 : 3:06,KIA,삼성
10, , ,삼진, ,유땅, ,4구, , ,2,0,0,0,0.000,이홍구,구장 : 대구,"관중 : 13,505",2017.03.31(금),개시 : 19:00,경기시간 : 3:06,KIA,삼성
11, , , , , , , ,중안, ,1,1,0,0,1.000,신종길,구장 : 대구,"관중 : 13,505",2017.03.31(금),개시 : 19:00,경기시간 : 3:06,KIA,삼성
12, , , , , , , , , ,0,0,0,0,0.000,한승택,구장 : 대구,"관중 : 13,505",2017.03.31(금),개시 : 19:00,경기시간 : 3:06,KIA,삼성
13, , ,3땅, ,유땅, ,삼진,4구, ,3,0,0,0,0.000,김선빈,구장 : 대구,"관중 : 13,505",2017.03.31(금),개시 : 19:00,경기시간 : 3:06,KIA,삼성
0,1안, ,2직, , ,투땅, ,4구, ,3,1,0,0,0.333,박해민,구장 : 대구,"관중 : 13,505",2017.03.31(금),개시 : 19:00,경기시간 : 3:06,삼성,KIA
1,투희번, , ,유땅, ,3실, ,32병, ,3,0,0,0,0.000,김헌곤,구장 : 대구,"관중 : 13,505",2017.03.31(금),개시 : 19:00,경기시간 : 3:06,삼성,KIA
2,중비, , ,좌홈, ,우중2, , ,좌비,4,2,1,1,0.500,구자욱,구장 : 대구,"관중 : 13,505",2017.03.31(금),개시 : 19:00,경기시간 : 3:06,삼성,KIA
3,유땅, , ,삼진, ,2땅, , ,우중홈,4,1,1,1,0.250,러프,구장 : 대구,"관중 : 13,505",2017.03.31(금),개시 : 19:00,경기시간 : 3:06,삼성,KIA
4, ,삼진, ,우안, , ,중비, ,좌비,4,1,0,0,0.250,이승엽,구장 : 대구,"관중 : 13,505",2017.03.31(금),개시 : 19:00,경기시간 : 3:06,삼성,KIA
5, ,우비, ,2비, , ,유땅, ,유땅,4,0,0,0,0.000,이원석,구장 : 대구,"관중 : 13,505",2017.03.31(금),개시 : 19:00,경기시간 : 3:06,삼성,KIA
6, ,삼진, , ,유직, ,좌안, , ,3,1,0,0,0.333,이지영,구장 : 대구,"관중 : 13,505",2017.03.31(금),개시 : 19:00,경기시간 : 3:06,삼성,KIA
7, , ,1안, ,2땅, , , , ,2,1,0,0,0.500,강한울,구장 : 대구,"관중 : 13,505",2017.03.31(금),개시 : 19:00,경기시간 : 3:06,삼성,KIA
8, , , , , , ,삼진, , ,1,0,0,0,0.000,우동균,구장 : 대구,"관중 : 13,505",2017.03.31(금),개시 : 19:00,경기시간 : 3:06,삼성,KIA
9, , , , , , , , , ,0,0,0,0,0.000,정병곤,구장 : 대구,"관중 : 13,505",2017.03.31(금),개시 : 19:00,경기시간 : 3:06,삼성,KIA
10, , ,삼진, ,삼진, , , , ,2,0,0,0,0.000,조동찬,구장 : 대구,"관중 : 13,505",2017.03.31(금),개시 : 19:00,경기시간 : 3:06,삼성,KIA
11, , , , , , , ,삼진, ,1,0,0,0,0.000,배영섭,구장 : 대구,"관중 : 13,505",2017.03.31(금),개시 : 19:00,경기시간 : 3:06,삼성,KIA
12, , , , , , , , , ,0,0,0,0,0.000,백상원,구장 : 대구,"관중 : 13,505",2017.03.31(금),개시 : 19:00,경기시간 : 3:06,삼성,KIA
0,좌안, ,중홈, ,유땅, , ,투직, ,4,2,1,1,0.500,이형종,구장 : 고척,"관중 : 8,013",2017.03.31(금),개시 : 18:59,경기시간 : 2:52,LG,넥센
1,2유병, ,삼진, ,4구, , ,삼진, ,3,0,0,0,0.000,오지환,구장 : 고척,"관중 : 8,013",2017.03.31(금),개시 : 18:59,경기시간 : 2:52,LG,넥센
2,중안, ,삼진, ,삼진, , ,좌안, ,4,2,0,0,0.500,박용택,구장 : 고척,"관중 : 8,013",2017.03.31(금),개시 : 18:59,경기시간 : 2:52,LG,넥센
3, , , , , , , , , ,0,0,0,0,0.000,황목치승,구장 : 고척,"관중 : 8,013",2017.03.31(금),개시 : 18:59,경기시간 : 2:52,LG,넥센
4,삼진, ,좌비, , ,좌비, ,삼진, ,4,0,0,0,0.000,히메네스,구장 : 고척,"관중 : 8,013",2017.03.31(금),개시 : 18:59,경기시간 : 2:52,LG,넥센
5, ,우비, ,4구, ,삼진, , ,우비,3,0,0,0,0.000,채은성,구장 : 고척,"관중 : 8,013",2017.03.31(금),개시 : 18:59,경기시간 : 2:52,LG,넥센
6, ,4구, ,우비, ,유땅, , , ,2,0,0,1,0.000,최재원,구장 : 고척,"관중 : 8,013",2017.03.31(금),개시 : 18:59,경기시간 : 2:52,LG,넥센
7, , , , , , , , ,1파,1,0,0,0,0.000,손주인,구장 : 고척,"관중 : 8,013",2017.03.31(금),개시 : 18:59,경기시간 : 2:52,LG,넥센
8, ,우비, ,유비, , ,유땅, , ,3,0,0,0,0.000,정성훈,구장 : 고척,"관중 : 8,013",2017.03.31(금),개시 : 18:59,경기시간 : 2:52,LG,넥센
9, , , , , , , , ,삼진,1,0,0,0,0.000,양석환,구장 : 고척,"관중 : 8,013",2017.03.31(금),개시 : 18:59,경기시간 : 2:52,LG,넥센
10, ,중실, ,삼진, , ,삼진, , ,3,0,0,0,0.000,정상호,구장 : 고척,"관중 : 8,013",2017.03.31(금),개시 : 18:59,경기시간 : 2:52,LG,넥센
11, ,유땅, , ,좌비, , , , ,2,0,0,0,0.000,문선재,구장 : 고척,"관중 : 8,013",2017.03.31(금),개시 : 18:59,경기시간 : 2:52,LG,넥센
12, , , , , , ,1땅, , ,1,0,0,0,0.000,임훈,구장 : 고척,"관중 : 8,013",2017.03.31(금),개시 : 18:59,경기시간 : 2:52,LG,넥센
0,3땅, , ,1땅, ,4구, ,삼진, ,3,0,0,0,0.000,서건창,구장 : 고척,"관중 : 8,013",2017.03.31(금),개시 : 18:59,경기시간 : 2:52,넥센,LG
1,2땅, , ,4구, ,투실, ,2땅, ,3,0,1,0,0.000,이택근,구장 : 고척,"관중 : 8,013",2017.03.31(금),개시 : 18:59,경기시간 : 2:52,넥센,LG
2, , , , , , , , , ,0,0,0,0,0.000,김재현,구장 : 고척,"관중 : 8,013",2017.03.31(금),개시 : 18:59,경기시간 : 2:52,넥센,LG
3,3파, , ,유2병, ,2병, , , ,3,0,0,0,0.000,채태인,구장 : 고척,"관중 : 8,013",2017.03.31(금),개시 : 18:59,경기시간 : 2:52,넥센,LG
4, , , , , , , , ,좌2,1,1,0,0,1.000,허정협,구장 : 고척,"관중 : 8,013",2017.03.31(금),개시 : 18:59,경기시간 : 2:52,넥센,LG
5, ,중비, , ,중안, ,중비, ,삼진,4,1,0,0,0.250,윤석민,구장 : 고척,"관중 : 8,013",2017.03.31(금),개시 : 18:59,경기시간 : 2:52,넥센,LG
6, ,3땅, , ,중비, ,우2, , ,3,1,0,0,0.333,대니돈,구장 : 고척,"관중 : 8,013",2017.03.31(금),개시 : 18:59,경기시간 : 2:52,넥센,LG
7, , , , , , , , ,삼진,1,0,0,0,0.000,박정음,구장 : 고척,"관중 : 8,013",2017.03.31(금),개시 : 18:59,경기시간 : 2:52,넥센,LG
8, ,우비, , ,삼진, ,3땅, ,4구,3,0,0,0,0.000,김민성,구장 : 고척,"관중 : 8,013",2017.03.31(금),개시 : 18:59,경기시간 : 2:52,넥센,LG
9, , , , , , , , , ,0,0,0,0,0.000,김지수,구장 : 고척,"관중 : 8,013",2017.03.31(금),개시 : 18:59,경기시간 : 2:52,넥센,LG
10, , ,좌안, ,3땅, ,4구, ,삼진,3,1,0,0,0.333,고종욱,구장 : 고척,"관중 : 8,013",2017.03.31(금),개시 : 18:59,경기시간 : 2:52,넥센,LG
11, , ,삼진, , ,우중3,유직, , ,3,1,0,1,0.333,김하성,구장 : 고척,"관중 : 8,013",2017.03.31(금),개시 : 18:59,경기시간 : 2:52,넥센,LG
12, , ,3직, , ,3파, , , ,2,0,0,0,0.000,박동원,구장 : 고척,"관중 : 8,013",2017.03.31(금),개시 : 18:59,경기시간 : 2:52,넥센,LG
13, , , , , , , ,우비, ,1,0,0,0,0.000,이정후,구장 : 고척,"관중 : 8,013",2017.03.31(금),개시 : 18:59,경기시간 : 2:52,넥센,LG
