,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
0,3파, ,중비, ,좌안, ,삼진, , ,4,1,0,0,0.302,김규민,구장 : 대구,"관중 : 5,015",2018.07.01(일),개시 : 17:59,경기시간 : 2:57,넥센,삼성,,,
1,좌비, ,3땅, ,중비, ,1땅, , ,4,0,0,0,0.324,이택근,구장 : 대구,"관중 : 5,015",2018.07.01(일),개시 : 17:59,경기시간 : 2:57,넥센,삼성,,,
2, , , , , , , , , ,0,0,0,0,0.279,임병욱,구장 : 대구,"관중 : 5,015",2018.07.01(일),개시 : 17:59,경기시간 : 2:57,넥센,삼성,,,
3,3파, , ,우2,중비, , ,삼진, ,4,1,0,1,0.345,김하성,구장 : 대구,"관중 : 5,015",2018.07.01(일),개시 : 17:59,경기시간 : 2:57,넥센,삼성,,,
4, ,유땅, ,삼진,3땅, , ,사구, ,3,0,0,0,0.343,박병호,구장 : 대구,"관중 : 5,015",2018.07.01(일),개시 : 17:59,경기시간 : 2:57,넥센,삼성,,,
5, ,포파, ,좌홈, ,2직, ,삼진, ,4,1,2,1,0.259,초이스,구장 : 대구,"관중 : 5,015",2018.07.01(일),개시 : 17:59,경기시간 : 2:57,넥센,삼성,,,
6, ,1안, ,좌안, ,삼진, ,삼진, ,4,2,0,0,0.274,고종욱,구장 : 대구,"관중 : 5,015",2018.07.01(일),개시 : 17:59,경기시간 : 2:57,넥센,삼성,,,
7, ,좌직, ,3땅, ,좌안, , ,삼진,4,1,0,0,0.272,김민성,구장 : 대구,"관중 : 5,015",2018.07.01(일),개시 : 17:59,경기시간 : 2:57,넥센,삼성,,,
8, , ,삼진,유땅, ,2땅, , ,2땅,4,0,0,0,0.266,김혜성,구장 : 대구,"관중 : 5,015",2018.07.01(일),개시 : 17:59,경기시간 : 2:57,넥센,삼성,,,
9, , ,좌중홈, ,중안, ,삼진, ,좌비,4,2,1,1,0.218,김재현,구장 : 대구,"관중 : 5,015",2018.07.01(일),개시 : 17:59,경기시간 : 2:57,넥센,삼성,,,
0,2땅, ,2땅, ,좌파, ,2땅, , ,4,0,0,0,0.291,박해민,구장 : 대구,"관중 : 5,015",2018.07.01(일),개시 : 17:59,경기시간 : 2:57,삼성,넥센,,,
1,좌비, ,우비, ,좌비, , ,중안, ,4,1,0,1,0.307,김헌곤,구장 : 대구,"관중 : 5,015",2018.07.01(일),개시 : 17:59,경기시간 : 2:57,삼성,넥센,,,
2,4구, ,우비, , ,삼진, ,중안, ,3,1,0,0,0.324,구자욱,구장 : 대구,"관중 : 5,015",2018.07.01(일),개시 : 17:59,경기시간 : 2:57,삼성,넥센,,,
3,삼진, , ,유땅, ,좌비, ,유병, ,4,0,0,0,0.329,러프,구장 : 대구,"관중 : 5,015",2018.07.01(일),개시 : 17:59,경기시간 : 2:57,삼성,넥센,,,
4, ,1땅, ,2비, ,우중안, ,포파, ,4,1,0,0,0.297,이원석,구장 : 대구,"관중 : 5,015",2018.07.01(일),개시 : 17:59,경기시간 : 2:57,삼성,넥센,,,
5, ,4구, ,우안, ,2땅, , ,유비,3,1,0,0,0.293,박한이,구장 : 대구,"관중 : 5,015",2018.07.01(일),개시 : 17:59,경기시간 : 2:57,삼성,넥센,,,
6, ,좌안, ,2땅, , ,투땅, ,삼진,4,1,0,0,0.349,이지영,구장 : 대구,"관중 : 5,015",2018.07.01(일),개시 : 17:59,경기시간 : 2:57,삼성,넥센,,,
7, ,야선, , ,좌안, ,삼진, ,1땅,4,1,0,0,0.267,김상수,구장 : 대구,"관중 : 5,015",2018.07.01(일),개시 : 17:59,경기시간 : 2:57,삼성,넥센,,,
8, ,3병, , ,좌비, ,중안, , ,3,1,0,0,0.254,손주인,구장 : 대구,"관중 : 5,015",2018.07.01(일),개시 : 17:59,경기시간 : 2:57,삼성,넥센,,,
0,2땅, ,1땅, ,2땅, ,삼진, ,삼진,6,1,2,1,0.296,박민우,구장 : 잠실,"관중 : 7,034",2018.07.03(화),개시 : 18:30,경기시간 : 4:27,NC,LG,중3,,
1,2땅, ,유안, ,좌비, , ,삼진,우안,6,3,1,2,0.278,노진혁,구장 : 잠실,"관중 : 7,034",2018.07.03(화),개시 : 18:30,경기시간 : 4:27,NC,LG,좌안,,
2,투땅, ,투땅, ,삼진, , ,좌안,좌비,6,2,0,1,0.322,나성범,구장 : 잠실,"관중 : 7,034",2018.07.03(화),개시 : 18:30,경기시간 : 4:27,NC,LG,우안,,
3, ,우2,우중안, , ,중비, ,삼진, ,4,2,1,1,0.263,스크럭스,구장 : 잠실,"관중 : 7,034",2018.07.03(화),개시 : 18:30,경기시간 : 4:27,NC,LG,4구/ 사구,,
4, ,2땅,삼진, , ,2땅, , ,중안,5,2,2,1,0.283,김성욱,구장 : 잠실,"관중 : 7,034",2018.07.03(화),개시 : 18:30,경기시간 : 4:27,NC,LG,1희번/ 좌2,,
5, ,유땅, ,2땅, ,우안, , , ,3,1,0,0,0.269,최준석,구장 : 잠실,"관중 : 7,034",2018.07.03(화),개시 : 18:30,경기시간 : 4:27,NC,LG, ,,
6, , , , , , , , ,4구,1,1,0,2,0.237,이상호,구장 : 잠실,"관중 : 7,034",2018.07.03(화),개시 : 18:30,경기시간 : 4:27,NC,LG,우안,,
7, , , , , , , , , ,0,0,0,0,0.182,오영수,구장 : 잠실,"관중 : 7,034",2018.07.03(화),개시 : 18:30,경기시간 : 4:27,NC,LG,4구,,
8, ,3땅, ,3직, ,좌비, , ,유실,6,1,1,2,0.192,권희동,구장 : 잠실,"관중 : 7,034",2018.07.03(화),개시 : 18:30,경기시간 : 4:27,NC,LG,중안/ 삼진,,
9, , ,중안,우중안, , ,중비, ,2땅,5,3,2,2,0.208,윤수강,구장 : 잠실,"관중 : 7,034",2018.07.03(화),개시 : 18:30,경기시간 : 4:27,NC,LG,좌중안,,
10, , ,좌홈,삼진, , ,3직, ,중안,5,2,4,1,0.191,손시헌,구장 : 잠실,"관중 : 7,034",2018.07.03(화),개시 : 18:30,경기시간 : 4:27,NC,LG,우비,,
0,중안,3땅, , ,2비,3땅, , ,3안,5,2,1,1,0.356,이형종,구장 : 잠실,"관중 : 7,034",2018.07.03(화),개시 : 18:30,경기시간 : 4:27,LG,NC, ,,
1,유병, ,좌비, ,유안, ,좌비, ,좌비,5,1,0,1,0.290,오지환,구장 : 잠실,"관중 : 7,034",2018.07.03(화),개시 : 18:30,경기시간 : 4:27,LG,NC, ,,
2,좌비, ,좌비, ,우안, ,3땅, ,우안,5,2,2,0,0.315,박용택,구장 : 잠실,"관중 : 7,034",2018.07.03(화),개시 : 18:30,경기시간 : 4:27,LG,NC, ,,
3, ,2땅,좌비, ,중안, ,삼진, ,2실,5,1,1,0,0.354,김현수,구장 : 잠실,"관중 : 7,034",2018.07.03(화),개시 : 18:30,경기시간 : 4:27,LG,NC, ,,
4, ,사구, ,투안,좌비, , ,삼진,3땅,4,1,0,1,0.331,채은성,구장 : 잠실,"관중 : 7,034",2018.07.03(화),개시 : 18:30,경기시간 : 4:27,LG,NC, ,,
5, ,우안, ,중비,1비, , ,우중안, ,5,2,0,1,0.348,이천웅,구장 : 잠실,"관중 : 7,034",2018.07.03(화),개시 : 18:30,경기시간 : 4:27,LG,NC,유땅,,
6, ,좌안, ,우비, ,삼진, , , ,3,1,1,0,0.273,양석환,구장 : 잠실,"관중 : 7,034",2018.07.03(화),개시 : 18:30,경기시간 : 4:27,LG,NC, ,,
7, , , , , , , ,중직, ,2,0,0,0,0.174,윤진호,구장 : 잠실,"관중 : 7,034",2018.07.03(화),개시 : 18:30,경기시간 : 4:27,LG,NC,투땅,,
