,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10
3,삼진, , ,1파, , ,3땅, , ,3,0,0,0,0.290,심정수,구장 : 잠실,"관중 : 3,149",2001.06.01(금),개시 : 18:30,경기시간 : 2:39,현대,두산,,
4, ,우비, , ,삼진, ,1땅, , ,3,0,0,0,0.310,이숭용,구장 : 잠실,"관중 : 3,149",2001.06.01(금),개시 : 18:30,경기시간 : 2:39,현대,두산,,
5, ,3땅, , ,삼진, , ,삼진, ,3,0,0,0,0.270,박경완,구장 : 잠실,"관중 : 3,149",2001.06.01(금),개시 : 18:30,경기시간 : 2:39,현대,두산,,
6, ,1땅, , ,삼진, , , , ,2,0,0,0,0.259,필립스,구장 : 잠실,"관중 : 3,149",2001.06.01(금),개시 : 18:30,경기시간 : 2:39,현대,두산,,
7, , , , , , , ,유땅, ,1,0,0,0,0.250,이명수,구장 : 잠실,"관중 : 3,149",2001.06.01(금),개시 : 18:30,경기시간 : 2:39,현대,두산,,
8, , ,사구, , ,삼진, ,삼진, ,2,0,0,0,0.257,퀸란,구장 : 잠실,"관중 : 3,149",2001.06.01(금),개시 : 18:30,경기시간 : 2:39,현대,두산,,
9, , ,삼진, , ,우비, , , ,2,0,0,0,0.231,장교성,구장 : 잠실,"관중 : 3,149",2001.06.01(금),개시 : 18:30,경기시간 : 2:39,현대,두산,,
10, , , , , , , , ,좌비,1,0,0,0,0.200,김인호,구장 : 잠실,"관중 : 3,149",2001.06.01(금),개시 : 18:30,경기시간 : 2:39,현대,두산,,
0,3땅, ,유땅,우파, , ,삼진,2안, ,5,1,0,0,0.221,김민호,구장 : 잠실,"관중 : 3,149",2001.06.01(금),개시 : 18:30,경기시간 : 2:39,두산,현대,,
1,2땅, ,삼진, ,좌비, ,좌비,삼진, ,5,0,0,0,0.242,전상렬,구장 : 잠실,"관중 : 3,149",2001.06.01(금),개시 : 18:30,경기시간 : 2:39,두산,현대,,
2,3땅, ,4구, ,중비, ,좌홈, , ,3,1,1,1,0.303,우즈,구장 : 잠실,"관중 : 3,149",2001.06.01(금),개시 : 18:30,경기시간 : 2:39,두산,현대,,
3, ,좌안, ,좌비,좌안, ,우안, , ,4,3,0,1,0.368,심재학,구장 : 잠실,"관중 : 3,149",2001.06.01(금),개시 : 18:30,경기시간 : 2:39,두산,현대,,
4, ,1비, ,좌안,우2, , , , ,3,2,0,1,0.281,최훈재,구장 : 잠실,"관중 : 3,149",2001.06.01(금),개시 : 18:30,경기시간 : 2:39,두산,현대,,
5, , , , , , ,투땅, , ,1,0,0,0,0.273,문희성,구장 : 잠실,"관중 : 3,149",2001.06.01(금),개시 : 18:30,경기시간 : 2:39,두산,현대,,
6, ,4구, ,2비,유땅, , ,2땅, ,3,0,0,0,0.262,안경현,구장 : 잠실,"관중 : 3,149",2001.06.01(금),개시 : 18:30,경기시간 : 2:39,두산,현대,,
7, , , , , , , , , ,0,0,0,0,0.147,이종민,구장 : 잠실,"관중 : 3,149",2001.06.01(금),개시 : 18:30,경기시간 : 2:39,두산,현대,,
8, ,삼진, ,우안, ,유땅, ,우안, ,4,2,0,2,0.299,홍성흔,구장 : 잠실,"관중 : 3,149",2001.06.01(금),개시 : 18:30,경기시간 : 2:39,두산,현대,,
9, ,4구, ,중안, ,좌비, ,우2, ,3,2,1,0,0.214,홍원기,구장 : 잠실,"관중 : 3,149",2001.06.01(금),개시 : 18:30,경기시간 : 2:39,두산,현대,,
10, ,유땅, , , , , , , ,1,0,0,0,0.250,전형도,구장 : 잠실,"관중 : 3,149",2001.06.01(금),개시 : 18:30,경기시간 : 2:39,두산,현대,,
11, , , ,2안, , , , , ,1,1,1,0,0.324,장원진,구장 : 잠실,"관중 : 3,149",2001.06.01(금),개시 : 18:30,경기시간 : 2:39,두산,현대,,
12, , , , , ,삼진, ,좌희비, ,1,0,1,0,0.311,정수근,구장 : 잠실,"관중 : 3,149",2001.06.01(금),개시 : 18:30,경기시간 : 2:39,두산,현대,,
0,좌중2, ,중비, , ,삼진,삼진, , ,4,1,0,1,0.327,강동우,구장 : 사직,"관중 : 3,620",2001.06.01(금),개시 : 18:30,경기시간 : 2:56,삼성,롯데,,
1,우홈, ,4구, , ,중안, ,중비, ,3,2,2,2,0.268,박한이,구장 : 사직,"관중 : 3,620",2001.06.01(금),개시 : 18:30,경기시간 : 2:56,삼성,롯데,,
2,1땅, ,유땅, , ,좌중홈, ,2땅, ,4,1,2,1,0.286,이승엽,구장 : 사직,"관중 : 3,620",2001.06.01(금),개시 : 18:30,경기시간 : 2:56,삼성,롯데,,
3,좌비, , ,1비, ,포파, ,중비, ,4,0,0,0,0.288,마르티네,구장 : 사직,"관중 : 3,620",2001.06.01(금),개시 : 18:30,경기시간 : 2:56,삼성,롯데,,
4,포파, , ,3땅, ,삼진, , ,삼진,4,0,0,0,0.316,진갑용,구장 : 사직,"관중 : 3,620",2001.06.01(금),개시 : 18:30,경기시간 : 2:56,삼성,롯데,,
5, ,2땅, ,삼진, , ,투땅, ,삼진,4,0,0,0,0.275,마해영,구장 : 사직,"관중 : 3,620",2001.06.01(금),개시 : 18:30,경기시간 : 2:56,삼성,롯데,,
6, ,삼진, , ,1비, ,유안, ,3땅,4,1,0,0,0.293,김한수,구장 : 사직,"관중 : 3,620",2001.06.01(금),개시 : 18:30,경기시간 : 2:56,삼성,롯데,,
7, ,우안, , ,3땅, ,유땅, , ,3,1,0,1,0.291,박정환,구장 : 사직,"관중 : 3,620",2001.06.01(금),개시 : 18:30,경기시간 : 2:56,삼성,롯데,,
8, ,우비, , ,유땅, ,좌2, , ,3,1,1,0,0.260,정경배,구장 : 사직,"관중 : 3,620",2001.06.01(금),개시 : 18:30,경기시간 : 2:56,삼성,롯데,,
0,삼진, ,좌파, ,4구, , , , ,2,0,0,0,0.290,김대익,구장 : 사직,"관중 : 3,620",2001.06.01(금),개시 : 18:30,경기시간 : 2:56,롯데,삼성,,
1, , , , , , ,유비, ,중안,2,1,0,0,0.278,이계성,구장 : 사직,"관중 : 3,620",2001.06.01(금),개시 : 18:30,경기시간 : 2:56,롯데,삼성,,
2,삼진, ,중비, ,유땅, , , , ,3,0,0,0,0.265,박현승,구장 : 사직,"관중 : 3,620",2001.06.01(금),개시 : 18:30,경기시간 : 2:56,롯데,삼성,,
3, , , , , , ,우비, , ,1,0,0,0,0.213,조성환,구장 : 사직,"관중 : 3,620",2001.06.01(금),개시 : 18:30,경기시간 : 2:56,롯데,삼성,,
4, , , , , , , , ,삼진,1,0,0,0,0.172,신명철,구장 : 사직,"관중 : 3,620",2001.06.01(금),개시 : 18:30,경기시간 : 2:56,롯데,삼성,,
5,2땅, , ,2땅, ,2직, ,중안, ,4,1,0,0,0.312,김응국,구장 : 사직,"관중 : 3,620",2001.06.01(금),개시 : 18:30,경기시간 : 2:56,롯데,삼성,,
6, ,중안, ,삼진, ,4구, ,4구, ,2,1,0,1,0.346,호세,구장 : 사직,"관중 : 3,620",2001.06.01(금),개시 : 18:30,경기시간 : 2:56,롯데,삼성,,
7, ,3파, ,3땅, ,좌2, ,1희번, ,3,1,0,1,0.247,박정태,구장 : 사직,"관중 : 3,620",2001.06.01(금),개시 : 18:30,경기시간 : 2:56,롯데,삼성,,
8, ,좌비, , ,중2,2땅, ,4구, ,3,1,1,1,0.299,조경환,구장 : 사직,"관중 : 3,620",2001.06.01(금),개시 : 18:30,경기시간 : 2:56,롯데,삼성,,
9, ,3비, , ,좌안,좌중2, ,삼진, ,4,2,1,1,0.273,얀,구장 : 사직,"관중 : 3,620",2001.06.01(금),개시 : 18:30,경기시간 : 2:56,롯데,삼성,,
10, , ,1안, ,중희비,우안, ,3땅, ,3,2,2,0,0.320,최기문,구장 : 사직,"관중 : 3,620",2001.06.01(금),개시 : 18:30,경기시간 : 2:56,롯데,삼성,,
11, , ,3직, ,3땅, ,삼진, ,2땅,4,0,0,0,0.303,김민재,구장 : 사직,"관중 : 3,620",2001.06.01(금),개시 : 18:30,경기시간 : 2:56,롯데,삼성,,
0,삼진, ,2땅, ,중안, , , , ,3,1,0,1,0.327,김재현,구장 : 청주,"관중 : 3,943",2001.06.01(금),개시 : 18:30,경기시간 : 4:22,LG,한화,,
1, , , , , ,중안, ,3안, ,2,2,2,1,0.333,박연수,구장 : 청주,"관중 : 3,943",2001.06.01(금),개시 : 18:30,경기시간 : 4:22,LG,한화,,
2, , , , , , , , , ,0,0,0,0,0.214,강민규,구장 : 청주,"관중 : 3,943",2001.06.01(금),개시 : 18:30,경기시간 : 4:22,LG,한화,,
3,4구, ,중비, ,4구,32병, ,2땅, ,3,0,0,0,0.269,유지현,구장 : 청주,"관중 : 3,943",2001.06.01(금),개시 : 18:30,경기시간 : 4:22,LG,한화,,
4,2땅, ,1땅, ,유땅, ,삼진,4구, ,4,0,0,0,0.308,이병규,구장 : 청주,"관중 : 3,943",2001.06.01(금),개시 : 18:30,경기시간 : 4:22,LG,한화,,
5,중안, , ,4구,중안, ,유땅,좌안, ,4,3,2,1,0.310,양준혁,구장 : 청주,"관중 : 3,943",2001.06.01(금),개시 : 18:30,경기시간 : 4:22,LG,한화,,
6,3실, , ,투땅,삼진, , , , ,3,0,0,0,0.200,심성보,구장 : 청주,"관중 : 3,943",2001.06.01(금),개시 : 18:30,경기시간 : 4:22,LG,한화,,
7, , , , , , ,중비,1파, ,2,0,0,0,0.271,최동수,구장 : 청주,"관중 : 3,943",2001.06.01(금),개시 : 18:30,경기시간 : 4:22,LG,한화,,
8,2땅, , ,1땅,3땅, , , , ,3,0,0,0,0.244,서용빈,구장 : 청주,"관중 : 3,943",2001.06.01(금),개시 : 18:30,경기시간 : 4:22,LG,한화,,
9, , , , , , , ,사구,중안,1,1,0,1,0.214,김정민,구장 : 청주,"관중 : 3,943",2001.06.01(금),개시 : 18:30,경기시간 : 4:22,LG,한화,,
10, ,4구, ,4구, , , , , ,0,0,0,0,0.227,장재중,구장 : 청주,"관중 : 3,943",2001.06.01(금),개시 : 18:30,경기시간 : 4:22,LG,한화,,
11, , , , , ,좌홈, ,좌홈,우비,3,2,3,2,0.263,로마이어,구장 : 청주,"관중 : 3,943",2001.06.01(금),개시 : 18:30,경기시간 : 4:22,LG,한화,,
12, ,좌비, ,3실, ,우안, ,삼진,삼진,5,1,0,0,0.253,권용관,구장 : 청주,"관중 : 3,943",2001.06.01(금),개시 : 18:30,경기시간 : 4:22,LG,한화,,
13, ,유땅, ,좌비, ,유땅, ,우안,2비,5,1,0,2,0.279,손지환,구장 : 청주,"관중 : 3,943",2001.06.01(금),개시 : 18:30,경기시간 : 4:22,LG,한화,,
0,좌비, ,삼진,좌안,삼진, , ,삼진,중비,6,1,1,1,0.292,김수연,구장 : 청주,"관중 : 3,943",2001.06.01(금),개시 : 18:30,경기시간 : 4:22,한화,LG,,
1,2땅, ,중안,좌희비,유땅, , ,3땅, ,4,1,1,0,0.280,이영우,구장 : 청주,"관중 : 3,943",2001.06.01(금),개시 : 18:30,경기시간 : 4:22,한화,LG,,
2,좌파, ,우안,좌중2, ,삼진, ,4구, ,4,2,2,1,0.337,데이비스,구장 : 청주,"관중 : 3,943",2001.06.01(금),개시 : 18:30,경기시간 : 4:22,한화,LG,,
3, ,유땅,유땅,중2, ,유땅, ,우안, ,5,2,1,0,0.462,김태균,구장 : 청주,"관중 : 3,943",2001.06.01(금),개시 : 18:30,경기시간 : 4:22,한화,LG,,
4, ,중안,좌비,유땅, ,3땅, , , ,4,1,0,1,0.287,강석천,구장 : 청주,"관중 : 3,943",2001.06.01(금),개시 : 18:30,경기시간 : 4:22,한화,LG,,
5, , , , , , , , , ,0,0,0,0,0.083,방진호,구장 : 청주,"관중 : 3,943",2001.06.01(금),개시 : 18:30,경기시간 : 4:22,한화,LG,,
6, , , , , , , ,4구, ,0,0,0,0,0.000,임주택,구장 : 청주,"관중 : 3,943",2001.06.01(금),개시 : 18:30,경기시간 : 4:22,한화,LG,,
7, , , , , , , , , ,0,0,0,0,0.381,장종훈,구장 : 청주,"관중 : 3,943",2001.06.01(금),개시 : 18:30,경기시간 : 4:22,한화,LG,,
8, , , , , , , , , ,0,0,0,0,0.278,신국환,구장 : 청주,"관중 : 3,943",2001.06.01(금),개시 : 18:30,경기시간 : 4:22,한화,LG,,
9, ,우중2, ,투안/ 유땅, , ,중비,중비, ,5,2,0,2,0.245,조정권,구장 : 청주,"관중 : 3,943",2001.06.01(금),개시 : 18:30,경기시간 : 4:22,한화,LG,,
10, ,1파, ,우중안,좌중안, ,유땅, ,4구,4,2,0,1,0.202,이범호,구장 : 청주,"관중 : 3,943",2001.06.01(금),개시 : 18:30,경기시간 : 4:22,한화,LG,,
11, ,우안, ,4구,좌안, , , , ,2,2,2,1,0.500,신경현,구장 : 청주,"관중 : 3,943",2001.06.01(금),개시 : 18:30,경기시간 : 4:22,한화,LG,,
12, , , , , , ,좌중2, ,투땅,2,1,0,0,0.173,조경택,구장 : 청주,"관중 : 3,943",2001.06.01(금),개시 : 18:30,경기시간 : 4:22,한화,LG,,
13, ,4구, ,4구,유땅, ,2비, ,유땅,3,0,0,1,0.100,서창호,구장 : 청주,"관중 : 3,943",2001.06.01(금),개시 : 18:30,경기시간 : 4:22,한화,LG,,
0,삼진, ,우안, ,삼진, , , , ,3,1,0,1,0.302,김경언,구장 : 인천,"관중 : 2,841",2001.06.02(토),개시 : 18:31,경기시간 : 4:05,KIA,SK,,
1, , , , , ,투희번, ,중안,우비,2,1,0,1,0.300,최익성,구장 : 인천,"관중 : 2,841",2001.06.02(토),개시 : 18:31,경기시간 : 4:05,KIA,SK,,
2,2땅, ,사구, ,중2, , , , ,2,1,0,1,0.286,장일현,구장 : 인천,"관중 : 2,841",2001.06.02(토),개시 : 18:31,경기시간 : 4:05,KIA,SK,,
3, , , , , ,유직, ,삼진, ,2,0,0,0,0.280,신동주,구장 : 인천,"관중 : 2,841",2001.06.02(토),개시 : 18:31,경기시간 : 4:05,KIA,SK,,
4,우2, ,2땅, ,유비,우비, ,1땅, ,5,1,0,0,0.238,장성호,구장 : 인천,"관중 : 2,841",2001.06.02(토),개시 : 18:31,경기시간 : 4:05,KIA,SK,,
5,투땅, ,우2, ,4구, ,삼진,유땅, ,4,1,2,1,0.354,산토스,구장 : 인천,"관중 : 2,841",2001.06.02(토),개시 : 18:31,경기시간 : 4:05,KIA,SK,,
6, ,유땅,중홈, ,사구, ,중안,4구, ,3,2,2,1,0.375,이동수,구장 : 인천,"관중 : 2,841",2001.06.02(토),개시 : 18:31,경기시간 : 4:05,KIA,SK,,
7, ,4구,삼진, , , , , , ,1,0,0,0,0.270,홍세완,구장 : 인천,"관중 : 2,841",2001.06.02(토),개시 : 18:31,경기시간 : 4:05,KIA,SK,,
8, , , , ,삼진, , , , ,1,0,0,0,0.242,정영규,구장 : 인천,"관중 : 2,841",2001.06.02(토),개시 : 18:31,경기시간 : 4:05,KIA,SK,,
9, , , , , , ,좌안,3직, ,2,1,0,0,0.252,김태룡,구장 : 인천,"관중 : 2,841",2001.06.02(토),개시 : 18:31,경기시간 : 4:05,KIA,SK,,
10, ,2땅, ,삼진, ,좌중2,3비, ,1땅,5,1,0,1,0.277,정성훈,구장 : 인천,"관중 : 2,841",2001.06.02(토),개시 : 18:31,경기시간 : 4:05,KIA,SK,,
11, ,2땅, ,삼진, ,3안,3실, ,2땅,5,1,0,1,0.310,김상훈,구장 : 인천,"관중 : 2,841",2001.06.02(토),개시 : 18:31,경기시간 : 4:05,KIA,SK,,
12, , ,삼진,삼진, ,중안,우비, ,중안,5,2,1,0,0.262,김종국,구장 : 인천,"관중 : 2,841",2001.06.02(토),개시 : 18:31,경기시간 : 4:05,KIA,SK,,
0,중홈,3땅, ,우비, ,우비, ,유땅, ,5,1,1,1,0.318,채종범,구장 : 인천,"관중 : 2,841",2001.06.02(토),개시 : 18:31,경기시간 : 4:05,SK,KIA,,
1,1실, ,4구,삼진, ,삼진, , , ,3,0,0,2,0.248,이진영,구장 : 인천,"관중 : 2,841",2001.06.02(토),개시 : 18:31,경기시간 : 4:05,SK,KIA,,
2, , , , , , , , ,중2,1,1,0,1,0.272,조원우,구장 : 인천,"관중 : 2,841",2001.06.02(토),개시 : 18:31,경기시간 : 4:05,SK,KIA,,
3,우2, ,삼진, ,중홈, ,삼진, ,우2,5,3,3,1,0.345,에레라,구장 : 인천,"관중 : 2,841",2001.06.02(토),개시 : 18:31,경기시간 : 4:05,SK,KIA,,
4, , , , , , , , , ,0,0,0,0,0.333,박계원,구장 : 인천,"관중 : 2,841",2001.06.02(토),개시 : 18:31,경기시간 : 4:05,SK,KIA,,
5,투직, ,4구, ,사구, ,중안, ,좌안,3,2,0,1,0.339,브리또,구장 : 인천,"관중 : 2,841",2001.06.02(토),개시 : 18:31,경기시간 : 4:05,SK,KIA,,
6,2땅, ,우안, ,중비, ,유비, ,4구,4,1,1,0,0.289,양현석,구장 : 인천,"관중 : 2,841",2001.06.02(토),개시 : 18:31,경기시간 : 4:05,SK,KIA,,
7,유땅, ,유땅, ,삼진, ,삼진, ,2땅,5,0,1,0,0.200,안재만,구장 : 인천,"관중 : 2,841",2001.06.02(토),개시 : 18:31,경기시간 : 4:05,SK,KIA,,
8, ,삼진,2땅, , , , , , ,2,0,0,0,0.269,강혁,구장 : 인천,"관중 : 2,841",2001.06.02(토),개시 : 18:31,경기시간 : 4:05,SK,KIA,,
9, , , , ,삼진, , , , ,1,0,0,0,0.259,추성건,구장 : 인천,"관중 : 2,841",2001.06.02(토),개시 : 18:31,경기시간 : 4:05,SK,KIA,,
10, , , , , , , ,중안, ,1,1,0,0,0.311,윤재국,구장 : 인천,"관중 : 2,841",2001.06.02(토),개시 : 18:31,경기시간 : 4:05,SK,KIA,,
11, , , , , , , , ,유병,1,0,0,0,0.270,손차훈,구장 : 인천,"관중 : 2,841",2001.06.02(토),개시 : 18:31,경기시간 : 4:05,SK,KIA,,
12, ,3땅, ,사구, ,중비, ,삼진, ,3,0,0,0,0.229,양용모,구장 : 인천,"관중 : 2,841",2001.06.02(토),개시 : 18:31,경기시간 : 4:05,SK,KIA,,
13, , , , , , , , , ,0,0,0,0,0.156,강성우,구장 : 인천,"관중 : 2,841",2001.06.02(토),개시 : 18:31,경기시간 : 4:05,SK,KIA,,
14, ,4구, ,1희번, ,4구, ,포파, ,1,0,0,0,0.236,최태원,구장 : 인천,"관중 : 2,841",2001.06.02(토),개시 : 18:31,경기시간 : 4:05,SK,KIA,,
0,3땅, ,삼진, ,중안, ,1번, ,삼진,5,1,1,1,0.302,전준호,구장 : 잠실,"관중 : 10,086",2001.06.02(토),개시 : 18:30,경기시간 : 4:00,현대,두산, ,
1, , , , , , , , , ,0,0,0,0,0.200,김인호,구장 : 잠실,"관중 : 10,086",2001.06.02(토),개시 : 18:30,경기시간 : 4:00,현대,두산, ,
2,우비, ,사구, ,4구, , ,우안, ,3,2,0,2,0.253,박종호,구장 : 잠실,"관중 : 10,086",2001.06.02(토),개시 : 18:30,경기시간 : 4:00,현대,두산,우안,
3,좌안, ,3땅, ,우2, , ,1파, ,5,2,1,0,0.276,박재홍,구장 : 잠실,"관중 : 10,086",2001.06.02(토),개시 : 18:30,경기시간 : 4:00,현대,두산,좌비,
4,4구, , ,사구,중비, , ,우안, ,3,2,0,0,0.316,이숭용,구장 : 잠실,"관중 : 10,086",2001.06.02(토),개시 : 18:30,경기시간 : 4:00,현대,두산,좌중안,
5,우비, , ,유2병, ,삼진, ,4구, ,3,0,0,0,0.286,심정수,구장 : 잠실,"관중 : 10,086",2001.06.02(토),개시 : 18:30,경기시간 : 4:00,현대,두산,사구,
6, ,좌안, ,2비, ,삼진, ,우희비, ,3,1,2,0,0.271,박경완,구장 : 잠실,"관중 : 10,086",2001.06.02(토),개시 : 18:30,경기시간 : 4:00,현대,두산,4구,
7, ,우비, , ,우안,좌비, ,우비, ,4,1,0,1,0.259,필립스,구장 : 잠실,"관중 : 10,086",2001.06.02(토),개시 : 18:30,경기시간 : 4:00,현대,두산, ,
8, , , , , , , , , ,1,0,0,0,0.246,이명수,구장 : 잠실,"관중 : 10,086",2001.06.02(토),개시 : 18:30,경기시간 : 4:00,현대,두산,유2병,
9, ,32병, , ,삼진, ,유땅, ,삼진,4,0,0,0,0.250,퀸란,구장 : 잠실,"관중 : 10,086",2001.06.02(토),개시 : 18:30,경기시간 : 4:00,현대,두산, ,
10, , ,삼진, ,좌안, ,삼진, ,1땅,4,1,0,0,0.266,박진만,구장 : 잠실,"관중 : 10,086",2001.06.02(토),개시 : 18:30,경기시간 : 4:00,현대,두산, ,
0,삼진,4구, ,삼진, ,1파, , ,유땅,5,0,0,0,0.213,김민호,구장 : 잠실,"관중 : 10,086",2001.06.02(토),개시 : 18:30,경기시간 : 4:00,두산,현대,투땅,
1,4구,4구, ,삼진, , ,중비, ,중비,3,0,0,1,0.307,정수근,구장 : 잠실,"관중 : 10,086",2001.06.02(토),개시 : 18:30,경기시간 : 4:00,두산,현대, ,
2,2땅,삼진, , ,좌중홈, ,우비, ,3땅,5,1,1,1,0.300,우즈,구장 : 잠실,"관중 : 10,086",2001.06.02(토),개시 : 18:30,경기시간 : 4:00,두산,현대, ,
3,중안, ,3파, ,4구, ,3비, , ,4,2,1,1,0.372,심재학,구장 : 잠실,"관중 : 10,086",2001.06.02(토),개시 : 18:30,경기시간 : 4:00,두산,현대,중안,
4,좌비, ,좌안, ,1희번, , ,삼진, ,4,2,0,0,0.268,안경현,구장 : 잠실,"관중 : 10,086",2001.06.02(토),개시 : 18:30,경기시간 : 4:00,두산,현대,2안,
5, ,유땅,좌비, ,삼진, , ,삼진, ,4,0,0,0,0.292,홍성흔,구장 : 잠실,"관중 : 10,086",2001.06.02(토),개시 : 18:30,경기시간 : 4:00,두산,현대,1희선,
6, ,좌안,중안, ,중비, , ,4구, ,3,2,0,1,0.226,홍원기,구장 : 잠실,"관중 : 10,086",2001.06.02(토),개시 : 18:30,경기시간 : 4:00,두산,현대, ,
7, , , , , , , , , ,1,0,0,0,0.277,최훈재,구장 : 잠실,"관중 : 10,086",2001.06.02(토),개시 : 18:30,경기시간 : 4:00,두산,현대,좌비,
8, ,우안,우비, , ,4구, ,4구, ,2,1,0,0,0.292,문희성,구장 : 잠실,"관중 : 10,086",2001.06.02(토),개시 : 18:30,경기시간 : 4:00,두산,현대, ,
