,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
0,삼진, ,중안, ,유땅, ,4구,좌중안, ,4,2,2,0,0.280,오지환,구장 : 무등,"관중 : 12,500",2013.06.01(토),개시 : 17:01,경기시간 : 3:30,LG,KIA,,,
1,좌중안, ,유땅, , ,투파,삼진,2안, ,5,2,0,0,0.252,이대형,구장 : 무등,"관중 : 12,500",2013.06.01(토),개시 : 17:01,경기시간 : 3:30,LG,KIA,,,
2,좌비, , ,우2, ,삼진, ,4구/ 삼진, ,4,1,0,1,0.331,박용택,구장 : 무등,"관중 : 12,500",2013.06.01(토),개시 : 17:01,경기시간 : 3:30,LG,KIA,,,
3, ,좌안, ,중안, ,투땅, ,좌안,우비,5,3,1,1,0.321,정의윤,구장 : 무등,"관중 : 12,500",2013.06.01(토),개시 : 17:01,경기시간 : 3:30,LG,KIA,,,
4, ,1땅, ,유땅, , ,우2,4구,유땅,4,1,0,2,0.364,이병규,구장 : 무등,"관중 : 12,500",2013.06.01(토),개시 : 17:01,경기시간 : 3:30,LG,KIA,,,
5, ,유비, ,투안, , ,투희번,삼진,유땅,4,1,0,0,0.333,권용관,구장 : 무등,"관중 : 12,500",2013.06.01(토),개시 : 17:01,경기시간 : 3:30,LG,KIA,,,
6, ,2땅, ,우비, , ,우중3,중안, ,4,2,2,1,0.315,김용의,구장 : 무등,"관중 : 12,500",2013.06.01(토),개시 : 17:01,경기시간 : 3:30,LG,KIA,,,
7, , ,삼진, ,1파, , , , ,2,0,0,0,0.295,문선재,구장 : 무등,"관중 : 12,500",2013.06.01(토),개시 : 17:01,경기시간 : 3:30,LG,KIA,,,
8, , , , , , ,4구, , ,0,0,0,0,0.346,이진영,구장 : 무등,"관중 : 12,500",2013.06.01(토),개시 : 17:01,경기시간 : 3:30,LG,KIA,,,
9, , , , , , , , , ,0,0,0,0,0.197,정주현,구장 : 무등,"관중 : 12,500",2013.06.01(토),개시 : 17:01,경기시간 : 3:30,LG,KIA,,,
10, , , , , , , ,4구, ,0,0,0,1,0.217,최경철,구장 : 무등,"관중 : 12,500",2013.06.01(토),개시 : 17:01,경기시간 : 3:30,LG,KIA,,,
11, , ,1파, ,삼진, , , , ,2,0,0,0,0.063,윤요섭,구장 : 무등,"관중 : 12,500",2013.06.01(토),개시 : 17:01,경기시간 : 3:30,LG,KIA,,,
12, , , , , , ,삼진,우2, ,2,1,2,1,0.286,정성훈,구장 : 무등,"관중 : 12,500",2013.06.01(토),개시 : 17:01,경기시간 : 3:30,LG,KIA,,,
0,유땅, ,좌비, ,유2병, ,4구, ,1유병,4,0,0,0,0.311,김선빈,구장 : 무등,"관중 : 12,500",2013.06.01(토),개시 : 17:01,경기시간 : 3:30,KIA,LG,,,
1,1파, ,좌중안, , ,유비,유비, , ,4,1,1,0,0.438,김주찬,구장 : 무등,"관중 : 12,500",2013.06.01(토),개시 : 17:01,경기시간 : 3:30,KIA,LG,,,
2,좌비, ,유비, , ,좌안,삼진, , ,4,1,0,0,0.255,이범호,구장 : 무등,"관중 : 12,500",2013.06.01(토),개시 : 17:01,경기시간 : 3:30,KIA,LG,,,
3, ,4구, ,중비, ,3땅, ,우안, ,3,1,0,0,0.313,나지완,구장 : 무등,"관중 : 12,500",2013.06.01(토),개시 : 17:01,경기시간 : 3:30,KIA,LG,,,
4, ,1유병, ,삼진, ,사구, ,좌비, ,3,0,0,0,0.285,최희섭,구장 : 무등,"관중 : 12,500",2013.06.01(토),개시 : 17:01,경기시간 : 3:30,KIA,LG,,,
5, ,좌비, ,2비, ,4구, ,2유병, ,3,0,0,0,0.189,안치홍,구장 : 무등,"관중 : 12,500",2013.06.01(토),개시 : 17:01,경기시간 : 3:30,KIA,LG,,,
6, , ,3땅, ,삼진,유땅, , , ,3,0,0,0,0.306,차일목,구장 : 무등,"관중 : 12,500",2013.06.01(토),개시 : 17:01,경기시간 : 3:30,KIA,LG,,,
7, , , , , , , , , ,0,0,0,0,0.000,이홍구,구장 : 무등,"관중 : 12,500",2013.06.01(토),개시 : 17:01,경기시간 : 3:30,KIA,LG,,,
8, , , , , , , , ,4구,0,0,0,1,0.242,박기남,구장 : 무등,"관중 : 12,500",2013.06.01(토),개시 : 17:01,경기시간 : 3:30,KIA,LG,,,
9, , ,4구, ,좌홈, ,3실, ,우안,3,2,2,2,0.429,김주형,구장 : 무등,"관중 : 12,500",2013.06.01(토),개시 : 17:01,경기시간 : 3:30,KIA,LG,,,
10, , ,1안, ,좌안, ,투희번, ,좌비,3,2,0,0,0.246,이용규,구장 : 무등,"관중 : 12,500",2013.06.01(토),개시 : 17:01,경기시간 : 3:30,KIA,LG,,,
0,삼진, , ,4구,중비, ,사구, , ,2,0,0,1,0.304,김민우,구장 : 잠실,"관중 : 22,338",2013.06.01(토),개시 : 16:59,경기시간 : 3:23,넥센,두산,,,
1, , , , , , , ,삼진, ,1,0,0,0,0.197,박동원,구장 : 잠실,"관중 : 22,338",2013.06.01(토),개시 : 16:59,경기시간 : 3:23,넥센,두산,,,
2,좌파, , ,유땅,4구, ,우중3, ,유땅,4,1,1,2,0.233,서건창,구장 : 잠실,"관중 : 22,338",2013.06.01(토),개시 : 16:59,경기시간 : 3:23,넥센,두산,,,
3,2땅, , ,중안,삼진, ,3파, ,중비,5,1,0,1,0.275,이택근,구장 : 잠실,"관중 : 22,338",2013.06.01(토),개시 : 16:59,경기시간 : 3:23,넥센,두산,,,
4, ,4구, ,4구,2땅, ,좌안, ,1땅,3,1,1,0,0.302,박병호,구장 : 잠실,"관중 : 22,338",2013.06.01(토),개시 : 16:59,경기시간 : 3:23,넥센,두산,,,
5, ,유병, ,3직, ,우중2,중안, , ,4,2,0,0,0.301,강정호,구장 : 잠실,"관중 : 22,338",2013.06.01(토),개시 : 16:59,경기시간 : 3:23,넥센,두산,,,
6, ,삼진, ,4구, ,삼진,삼진, , ,3,0,1,0,0.272,이성열,구장 : 잠실,"관중 : 22,338",2013.06.01(토),개시 : 16:59,경기시간 : 3:23,넥센,두산,,,
7, , ,좌안,좌안, ,삼진, ,삼진, ,4,2,1,0,0.326,김민성,구장 : 잠실,"관중 : 22,338",2013.06.01(토),개시 : 16:59,경기시간 : 3:23,넥센,두산,,,
8, , ,유병,유비, , , , , ,2,0,0,0,0.248,유한준,구장 : 잠실,"관중 : 22,338",2013.06.01(토),개시 : 16:59,경기시간 : 3:23,넥센,두산,,,
9, , , , , ,3파, ,3비, ,2,0,0,0,0.253,장민석,구장 : 잠실,"관중 : 22,338",2013.06.01(토),개시 : 16:59,경기시간 : 3:23,넥센,두산,,,
10, , ,삼진, ,중안, , , , ,2,1,0,0,0.299,허도환,구장 : 잠실,"관중 : 22,338",2013.06.01(토),개시 : 16:59,경기시간 : 3:23,넥센,두산,,,
