,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
0,3땅, ,우2, ,중안, ,우안, ,좌안,5,4,1,0,0.320,정근우,구장 : 목동,"관중 : 5,973",2015.10.01(목),개시 : 18:30,경기시간 : 3:18,한화,넥센,,,
1,투땅, ,2안, ,삼진, ,좌비, ,1땅,5,1,0,0,0.342,이용규,구장 : 목동,"관중 : 5,973",2015.10.01(목),개시 : 18:30,경기시간 : 3:18,한화,넥센,,,
2,좌안, ,삼진, ,유직, ,삼진, ,유안,5,2,1,0,0.290,최진행,구장 : 목동,"관중 : 5,973",2015.10.01(목),개시 : 18:30,경기시간 : 3:18,한화,넥센,,,
3,삼진, , ,유땅, ,우비, ,삼진, ,4,0,0,0,0.319,김태균,구장 : 목동,"관중 : 5,973",2015.10.01(목),개시 : 18:30,경기시간 : 3:18,한화,넥센,,,
4, ,삼진, ,3안, ,중안, ,삼진, ,4,2,0,1,0.282,폭스,구장 : 목동,"관중 : 5,973",2015.10.01(목),개시 : 18:30,경기시간 : 3:18,한화,넥센,,,
5, ,삼진, , , , , , , ,1,0,0,0,0.339,김경언,구장 : 목동,"관중 : 5,973",2015.10.01(목),개시 : 18:30,경기시간 : 3:18,한화,넥센,,,
6, , , ,삼진, ,4구, ,삼진, ,2,0,0,0,0.310,정현석,구장 : 목동,"관중 : 5,973",2015.10.01(목),개시 : 18:30,경기시간 : 3:18,한화,넥센,,,
7, ,삼진, ,4구, ,좌2, , , ,2,1,1,0,0.235,조인성,구장 : 목동,"관중 : 5,973",2015.10.01(목),개시 : 18:30,경기시간 : 3:18,한화,넥센,,,
8, , , , , , , , ,중비,1,0,0,0,0.233,한상훈,구장 : 목동,"관중 : 5,973",2015.10.01(목),개시 : 18:30,경기시간 : 3:18,한화,넥센,,,
9, , ,2땅,삼진, ,삼진, , , ,3,0,0,0,0.333,하주석,구장 : 목동,"관중 : 5,973",2015.10.01(목),개시 : 18:30,경기시간 : 3:18,한화,넥센,,,
10, , , , , , , , ,중안,1,1,0,1,0.253,강경학,구장 : 목동,"관중 : 5,973",2015.10.01(목),개시 : 18:30,경기시간 : 3:18,한화,넥센,,,
11, , ,삼진, ,삼진, ,삼진, , ,3,0,0,0,0.229,신성현,구장 : 목동,"관중 : 5,973",2015.10.01(목),개시 : 18:30,경기시간 : 3:18,한화,넥센,,,
12, , , , , , , , ,4구,0,0,0,0,0.251,이성열,구장 : 목동,"관중 : 5,973",2015.10.01(목),개시 : 18:30,경기시간 : 3:18,한화,넥센,,,
13, , , , , , , , , ,0,0,0,1,0.201,송주호,구장 : 목동,"관중 : 5,973",2015.10.01(목),개시 : 18:30,경기시간 : 3:18,한화,넥센,,,
0,우안,우안, ,우비, , ,좌비, , ,4,2,0,1,0.305,서건창,구장 : 목동,"관중 : 5,973",2015.10.01(목),개시 : 18:30,경기시간 : 3:18,넥센,한화,,,
1,중안,유병, ,삼진, , ,3비, , ,4,1,0,1,0.279,스나이더,구장 : 목동,"관중 : 5,973",2015.10.01(목),개시 : 18:30,경기시간 : 3:18,넥센,한화,,,
2,2실,중안, ,삼진, , ,중비, , ,4,1,1,1,0.321,이택근,구장 : 목동,"관중 : 5,973",2015.10.01(목),개시 : 18:30,경기시간 : 3:18,넥센,한화,,,
3,중비,포파, , ,삼진, , ,3땅, ,4,0,0,0,0.343,박병호,구장 : 목동,"관중 : 5,973",2015.10.01(목),개시 : 18:30,경기시간 : 3:18,넥센,한화,,,
4,4구, ,좌비, ,2비, , ,2비, ,3,0,0,1,0.362,유한준,구장 : 목동,"관중 : 5,973",2015.10.01(목),개시 : 18:30,경기시간 : 3:18,넥센,한화,,,
