,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
0,우비, , ,2땅, , , , , ,2,0,0,0,0.346,이택근,구장 : 시민,"관중 : 5,518",2008.05.01(목),개시 : 18:30,경기시간 : 2:54,우리,삼성,,,
1, , , , ,중안, ,4구, , ,1,1,0,0,0.286,강병식,구장 : 시민,"관중 : 5,518",2008.05.01(목),개시 : 18:30,경기시간 : 2:54,우리,삼성,,,
2, , , , , , , , ,유땅,1,0,0,0,0.000,권도영,구장 : 시민,"관중 : 5,518",2008.05.01(목),개시 : 18:30,경기시간 : 2:54,우리,삼성,,,
3,좌중안, , ,좌2,좌비, ,삼진, , ,4,2,0,0,0.410,전준호,구장 : 시민,"관중 : 5,518",2008.05.01(목),개시 : 18:30,경기시간 : 2:54,우리,삼성,,,
4, , , , , , , , , ,0,0,0,0,0.071,최현종,구장 : 시민,"관중 : 5,518",2008.05.01(목),개시 : 18:30,경기시간 : 2:54,우리,삼성,,,
5,2유병, , ,유비, ,좌안, ,투비, ,4,1,0,1,0.269,이숭용,구장 : 시민,"관중 : 5,518",2008.05.01(목),개시 : 18:30,경기시간 : 2:54,우리,삼성,,,
6, ,우비, ,4구, ,좌안, ,삼진, ,3,1,0,0,0.302,브룸바,구장 : 시민,"관중 : 5,518",2008.05.01(목),개시 : 18:30,경기시간 : 2:54,우리,삼성,,,
7, ,우비, ,중비, ,중안, ,4구, ,3,1,1,0,0.298,송지만,구장 : 시민,"관중 : 5,518",2008.05.01(목),개시 : 18:30,경기시간 : 2:54,우리,삼성,,,
8, ,3파, , ,3실,투땅, ,유비, ,4,0,0,1,0.231,강정호,구장 : 시민,"관중 : 5,518",2008.05.01(목),개시 : 18:30,경기시간 : 2:54,우리,삼성,,,
9, , ,우비, ,투희번,유2병, , ,삼진,3,0,0,0,0.292,황재균,구장 : 시민,"관중 : 5,518",2008.05.01(목),개시 : 18:30,경기시간 : 2:54,우리,삼성,,,
