,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9
3, , ,우파, ,중비, ,유안, , ,3,1,1,0,0.282,최주환,구장 : 잠실,"관중 : 22,103",2016.10.03(월),개시 : 14:02,경기시간 : 3:22,두산,한화,
4, , , , , , , , ,중비,1,0,0,0,0.325,민병헌,구장 : 잠실,"관중 : 22,103",2016.10.03(월),개시 : 14:02,경기시간 : 3:22,두산,한화,
5,좌비, , ,투땅,삼진, ,우비, ,중비,5,0,0,0,0.314,오재일,구장 : 잠실,"관중 : 22,103",2016.10.03(월),개시 : 14:02,경기시간 : 3:22,두산,한화,
6,4구, , ,좌파, ,유비,3파, ,2땅,4,0,0,0,0.326,김재환,구장 : 잠실,"관중 : 22,103",2016.10.03(월),개시 : 14:02,경기시간 : 3:22,두산,한화,
7,중비, , ,우중안, , , , , ,2,1,0,1,0.318,양의지,구장 : 잠실,"관중 : 22,103",2016.10.03(월),개시 : 14:02,경기시간 : 3:22,두산,한화,
8, , , , , ,삼진, ,1땅, ,2,0,0,0,0.196,박세혁,구장 : 잠실,"관중 : 22,103",2016.10.03(월),개시 : 14:02,경기시간 : 3:22,두산,한화,
9, , , , , , , , , ,0,0,0,0,0.167,최재훈,구장 : 잠실,"관중 : 22,103",2016.10.03(월),개시 : 14:02,경기시간 : 3:22,두산,한화,
10, ,삼진, ,중안, ,4구, ,좌중홈, ,3,2,1,2,0.307,에반스,구장 : 잠실,"관중 : 22,103",2016.10.03(월),개시 : 14:02,경기시간 : 3:22,두산,한화,
11, ,1땅, ,좌안, ,1땅, ,삼진, ,4,1,1,1,0.286,국해성,구장 : 잠실,"관중 : 22,103",2016.10.03(월),개시 : 14:02,경기시간 : 3:22,두산,한화,
12, ,중비, ,좌중2, , ,좌중안,4구, ,3,2,2,1,0.288,허경민,구장 : 잠실,"관중 : 22,103",2016.10.03(월),개시 : 14:02,경기시간 : 3:22,두산,한화,
13, , , , , , , , , ,0,0,0,0,0.118,서예일,구장 : 잠실,"관중 : 22,103",2016.10.03(월),개시 : 14:02,경기시간 : 3:22,두산,한화,
14, , ,유땅,삼진, , , , , ,2,0,0,0,0.304,김재호,구장 : 잠실,"관중 : 22,103",2016.10.03(월),개시 : 14:02,경기시간 : 3:22,두산,한화,
15, , , , , , ,4구,우2, ,1,1,0,0,0.250,이원석,구장 : 잠실,"관중 : 22,103",2016.10.03(월),개시 : 14:02,경기시간 : 3:22,두산,한화,
0,좌중안,삼진, , ,좌파,투땅, , , ,4,1,0,0,0.327,김용의,구장 : 대구,"관중 : 19,455",2016.10.03(월),개시 : 14:09,경기시간 : 3:41,LG,삼성,
1, , , , , , ,유땅, ,유땅,2,0,0,0,0.273,안익훈,구장 : 대구,"관중 : 19,455",2016.10.03(월),개시 : 14:09,경기시간 : 3:41,LG,삼성,
2,유2병,좌비, , ,좌홈,3땅, ,좌홈, ,5,2,2,2,0.294,문선재,구장 : 대구,"관중 : 19,455",2016.10.03(월),개시 : 14:09,경기시간 : 3:41,LG,삼성,
3,삼진, ,2안, ,삼진, ,투2안,2땅, ,5,2,0,2,0.349,박용택,구장 : 대구,"관중 : 19,455",2016.10.03(월),개시 : 14:09,경기시간 : 3:41,LG,삼성,
4, ,우2,우2, ,4구, ,유실,유땅, ,4,2,1,2,0.309,히메네스,구장 : 대구,"관중 : 19,455",2016.10.03(월),개시 : 14:09,경기시간 : 3:41,LG,삼성,
5, ,중안,1땅, ,삼진, ,좌2,사구, ,4,2,1,2,0.280,오지환,구장 : 대구,"관중 : 19,455",2016.10.03(월),개시 : 14:09,경기시간 : 3:41,LG,삼성,
6, ,좌2,삼진, , ,3안,우안,유비, ,5,3,3,2,0.285,양석환,구장 : 대구,"관중 : 19,455",2016.10.03(월),개시 : 14:09,경기시간 : 3:41,LG,삼성,
7, ,유땅, ,삼진, ,투희실,우안, , ,3,1,1,0,0.285,이형종,구장 : 대구,"관중 : 19,455",2016.10.03(월),개시 : 14:09,경기시간 : 3:41,LG,삼성,
8, , , , , , , , ,중안,1,1,0,0,0.290,이천웅,구장 : 대구,"관중 : 19,455",2016.10.03(월),개시 : 14:09,경기시간 : 3:41,LG,삼성,
9, ,중안, ,중비, ,1파,포파, , ,4,1,1,0,0.267,유강남,구장 : 대구,"관중 : 19,455",2016.10.03(월),개시 : 14:09,경기시간 : 3:41,LG,삼성,
10, , , , , , , , ,1파,1,0,0,0,0.173,정상호,구장 : 대구,"관중 : 19,455",2016.10.03(월),개시 : 14:09,경기시간 : 3:41,LG,삼성,
11, ,4구, ,중비, , , , , ,1,0,0,0,0.319,손주인,구장 : 대구,"관중 : 19,455",2016.10.03(월),개시 : 14:09,경기시간 : 3:41,LG,삼성,
12, , , , , , , , , ,0,0,0,0,0.276,이병규,구장 : 대구,"관중 : 19,455",2016.10.03(월),개시 : 14:09,경기시간 : 3:41,LG,삼성,
13, , , , , ,사구, , , ,0,0,0,0,0.319,채은성,구장 : 대구,"관중 : 19,455",2016.10.03(월),개시 : 14:09,경기시간 : 3:41,LG,삼성,
14, , , , , , , , , ,0,0,0,0,0.167,황목치승,구장 : 대구,"관중 : 19,455",2016.10.03(월),개시 : 14:09,경기시간 : 3:41,LG,삼성,
15, , , , , , ,우희비, , ,0,0,1,0,0.322,정성훈,구장 : 대구,"관중 : 19,455",2016.10.03(월),개시 : 14:09,경기시간 : 3:41,LG,삼성,
16, , , , , , , , ,2땅,1,0,0,0,0.200,윤진호,구장 : 대구,"관중 : 19,455",2016.10.03(월),개시 : 14:09,경기시간 : 3:41,LG,삼성,
0,삼진, ,중안, , ,4구, ,1땅,삼진,4,1,0,1,0.300,박해민,구장 : 대구,"관중 : 19,455",2016.10.03(월),개시 : 14:09,경기시간 : 3:41,삼성,LG,
1,우2, ,유땅, , ,좌비, ,2땅, ,4,1,0,1,0.296,박한이,구장 : 대구,"관중 : 19,455",2016.10.03(월),개시 : 14:09,경기시간 : 3:41,삼성,LG,
2,삼진, ,좌비, , ,중안, ,4구, ,3,1,0,1,0.350,구자욱,구장 : 대구,"관중 : 19,455",2016.10.03(월),개시 : 14:09,경기시간 : 3:41,삼성,LG,
3,우중안, , ,유땅, ,우중2, ,2땅, ,4,2,3,0,0.374,최형우,구장 : 대구,"관중 : 19,455",2016.10.03(월),개시 : 14:09,경기시간 : 3:41,삼성,LG,
4, , , , , , , , , ,0,0,0,0,0.178,이영욱,구장 : 대구,"관중 : 19,455",2016.10.03(월),개시 : 14:09,경기시간 : 3:41,삼성,LG,
5,중비, , ,삼진, ,중비, , ,4구,3,0,0,0,0.300,이승엽,구장 : 대구,"관중 : 19,455",2016.10.03(월),개시 : 14:09,경기시간 : 3:41,삼성,LG,
6, , , , , , , , , ,0,0,0,0,0.333,이성규,구장 : 대구,"관중 : 19,455",2016.10.03(월),개시 : 14:09,경기시간 : 3:41,삼성,LG,
7, ,좌비, ,1땅, , , , , ,2,0,0,0,0.282,백상원,구장 : 대구,"관중 : 19,455",2016.10.03(월),개시 : 14:09,경기시간 : 3:41,삼성,LG,
8, , , , , ,삼진, , , ,1,0,0,0,0.263,배영섭,구장 : 대구,"관중 : 19,455",2016.10.03(월),개시 : 14:09,경기시간 : 3:41,삼성,LG,
9, , , , , , , , ,4구,0,0,0,0,0.133,성의준,구장 : 대구,"관중 : 19,455",2016.10.03(월),개시 : 14:09,경기시간 : 3:41,삼성,LG,
10, ,3땅, , ,유땅, ,3땅, , ,3,0,0,0,0.273,김상수,구장 : 대구,"관중 : 19,455",2016.10.03(월),개시 : 14:09,경기시간 : 3:41,삼성,LG,
11, , , , , , , , ,삼진,1,0,0,0,0.238,우동균,구장 : 대구,"관중 : 19,455",2016.10.03(월),개시 : 14:09,경기시간 : 3:41,삼성,LG,
12, ,1우안, , ,유땅, ,유직, , ,3,1,0,0,0.297,이지영,구장 : 대구,"관중 : 19,455",2016.10.03(월),개시 : 14:09,경기시간 : 3:41,삼성,LG,
13, , , , , , , , ,사구,0,0,0,0,0.254,이흥련,구장 : 대구,"관중 : 19,455",2016.10.03(월),개시 : 14:09,경기시간 : 3:41,삼성,LG,
14, ,삼진, , ,1땅, ,삼진, , ,3,0,0,0,0.222,김재현,구장 : 대구,"관중 : 19,455",2016.10.03(월),개시 : 14:09,경기시간 : 3:41,삼성,LG,
15, , , , , , , , ,삼진,1,0,0,0,0.250,나성용,구장 : 대구,"관중 : 19,455",2016.10.03(월),개시 : 14:09,경기시간 : 3:41,삼성,LG,
0,3땅, ,투안, ,투땅, ,삼진, ,삼진,5,1,0,1,0.321,이대형,구장 : 광주,"관중 : 10,134",2016.10.03(월),개시 : 13:59,경기시간 : 3:24,KT,KIA,
1,중안, ,4구, ,1비, ,중비, ,유실,4,1,0,2,0.302,오정복,구장 : 광주,"관중 : 10,134",2016.10.03(월),개시 : 13:59,경기시간 : 3:24,KT,KIA,
2,좌2, ,좌2, , ,좌안,유땅, ,유땅,5,3,1,1,0.340,유한준,구장 : 광주,"관중 : 10,134",2016.10.03(월),개시 : 13:59,경기시간 : 3:24,KT,KIA,
3,우희비, ,3땅, , ,좌안, ,2비,우안,4,2,2,1,0.327,이진영,구장 : 광주,"관중 : 10,134",2016.10.03(월),개시 : 13:59,경기시간 : 3:24,KT,KIA,
4, ,삼진,삼진, , , , , , ,2,0,0,0,0.205,남태혁,구장 : 광주,"관중 : 10,134",2016.10.03(월),개시 : 13:59,경기시간 : 3:24,KT,KIA,
5, , , , , ,좌안, , , ,1,1,0,0,0.240,윤요섭,구장 : 광주,"관중 : 10,134",2016.10.03(월),개시 : 13:59,경기시간 : 3:24,KT,KIA,
6, , , , , , , ,4구, ,0,0,0,1,0.212,김연훈,구장 : 광주,"관중 : 10,134",2016.10.03(월),개시 : 13:59,경기시간 : 3:24,KT,KIA,
7, , , , , , , , ,삼진,1,0,0,0,0.219,하준호,구장 : 광주,"관중 : 10,134",2016.10.03(월),개시 : 13:59,경기시간 : 3:24,KT,KIA,
8, ,좌비, ,1파, ,4구, ,3실, ,3,0,1,0,0.238,심우준,구장 : 광주,"관중 : 10,134",2016.10.03(월),개시 : 13:59,경기시간 : 3:24,KT,KIA,
9, ,우안, ,3땅, ,2비, , , ,3,1,0,0,0.239,박용근,구장 : 광주,"관중 : 10,134",2016.10.03(월),개시 : 13:59,경기시간 : 3:24,KT,KIA,
10, , , , , , , ,삼진, ,1,0,0,0,0.139,김동명,구장 : 광주,"관중 : 10,134",2016.10.03(월),개시 : 13:59,경기시간 : 3:24,KT,KIA,
11, , , , , , , , , ,0,0,0,0,0.208,김선민,구장 : 광주,"관중 : 10,134",2016.10.03(월),개시 : 13:59,경기시간 : 3:24,KT,KIA,
12, ,1파, ,2비, ,좌희비, ,중안, ,3,1,2,0,0.201,이해창,구장 : 광주,"관중 : 10,134",2016.10.03(월),개시 : 13:59,경기시간 : 3:24,KT,KIA,
13, , ,삼진, ,유직, , , , ,2,0,0,0,0.203,문상철,구장 : 광주,"관중 : 10,134",2016.10.03(월),개시 : 13:59,경기시간 : 3:24,KT,KIA,
14, , , , , ,투땅, , , ,1,0,0,0,0.315,박경수,구장 : 광주,"관중 : 10,134",2016.10.03(월),개시 : 13:59,경기시간 : 3:24,KT,KIA,
15, , , , , , , ,유땅, ,1,0,0,0,0.270,유민상,구장 : 광주,"관중 : 10,134",2016.10.03(월),개시 : 13:59,경기시간 : 3:24,KT,KIA,
0,삼진/ 유땅, , ,유땅, ,4구,유비, , ,4,0,0,1,0.231,안치홍,구장 : 광주,"관중 : 10,134",2016.10.03(월),개시 : 13:59,경기시간 : 3:24,KIA,KT,
1,좌2,중비, ,좌중3, ,우안, ,우비, ,5,3,0,1,0.308,김선빈,구장 : 광주,"관중 : 10,134",2016.10.03(월),개시 : 13:59,경기시간 : 3:24,KIA,KT,
2,4구,좌2, ,삼진, ,우안, ,유실, ,4,2,1,2,0.347,김주찬,구장 : 광주,"관중 : 10,134",2016.10.03(월),개시 : 13:59,경기시간 : 3:24,KIA,KT,
3,좌중2,좌안, , ,삼진,1파, ,투땅, ,5,2,2,1,0.308,나지완,구장 : 광주,"관중 : 10,134",2016.10.03(월),개시 : 13:59,경기시간 : 3:24,KIA,KT,
4,중안,2유병, , ,중안,중비, ,4구, ,4,2,1,2,0.309,이범호,구장 : 광주,"관중 : 10,134",2016.10.03(월),개시 : 13:59,경기시간 : 3:24,KIA,KT,
5,좌안, ,3땅, ,4구, ,4구, , ,2,1,0,1,0.318,필,구장 : 광주,"관중 : 10,134",2016.10.03(월),개시 : 13:59,경기시간 : 3:24,KIA,KT,
6, , , , , , , ,우안, ,1,1,1,0,0.158,이호신,구장 : 광주,"관중 : 10,134",2016.10.03(월),개시 : 13:59,경기시간 : 3:24,KIA,KT,
7,1실, ,3땅, ,중안, ,포희번, , ,3,1,1,1,0.267,김호령,구장 : 광주,"관중 : 10,134",2016.10.03(월),개시 : 13:59,경기시간 : 3:24,KIA,KT,
8,중안, ,중비, ,삼진, , , , ,3,1,2,0,0.200,한승택,구장 : 광주,"관중 : 10,134",2016.10.03(월),개시 : 13:59,경기시간 : 3:24,KIA,KT,
9, , , , , , ,4구, , ,0,0,0,0,0.313,윤정우,구장 : 광주,"관중 : 10,134",2016.10.03(월),개시 : 13:59,경기시간 : 3:24,KIA,KT,
10, , , , , , , , , ,0,0,0,0,0.213,이성우,구장 : 광주,"관중 : 10,134",2016.10.03(월),개시 : 13:59,경기시간 : 3:24,KIA,KT,
11,중비, , ,2땅, ,좌비, , , ,3,0,0,0,0.313,노수광,구장 : 광주,"관중 : 10,134",2016.10.03(월),개시 : 13:59,경기시간 : 3:24,KIA,KT,
12, , , , , , ,2비, , ,1,0,0,0,0.279,김주형,구장 : 광주,"관중 : 10,134",2016.10.03(월),개시 : 13:59,경기시간 : 3:24,KIA,KT,
0,2땅, , ,투땅, , ,좌안, ,우2,5,2,1,0,0.324,서건창,구장 : 마산,"관중 : 4,069",2016.10.04(화),개시 : 18:30,경기시간 : 3:00,넥센,NC,삼진
1,1직, , ,투땅, , ,1직, , ,3,0,0,0,0.340,고종욱,구장 : 마산,"관중 : 4,069",2016.10.04(화),개시 : 18:30,경기시간 : 3:00,넥센,NC, 
2, , , , , , , , ,유땅,1,0,0,0,0.312,이택근,구장 : 마산,"관중 : 4,069",2016.10.04(화),개시 : 18:30,경기시간 : 3:00,넥센,NC, 
3,2땅, , ,3땅, , ,삼진, , ,4,0,0,0,0.282,김하성,구장 : 마산,"관중 : 4,069",2016.10.04(화),개시 : 18:30,경기시간 : 3:00,넥센,NC,포파
4, ,삼진, , ,1땅, , ,삼진, ,4,1,0,0,0.336,윤석민,구장 : 마산,"관중 : 4,069",2016.10.04(화),개시 : 18:30,경기시간 : 3:00,넥센,NC,좌안
5, , , , , , , , , ,0,0,0,1,0.180,강지광,구장 : 마산,"관중 : 4,069",2016.10.04(화),개시 : 18:30,경기시간 : 3:00,넥센,NC, 
6, ,유비, , ,우비, , ,중비, ,3,0,0,0,0.308,김민성,구장 : 마산,"관중 : 4,069",2016.10.04(화),개시 : 18:30,경기시간 : 3:00,넥센,NC,4구
7, , , , , , , , , ,0,0,0,1,0.417,김웅빈,구장 : 마산,"관중 : 4,069",2016.10.04(화),개시 : 18:30,경기시간 : 3:00,넥센,NC, 
8, ,2땅, , ,유땅, , ,삼진, ,3,0,0,0,0.285,채태인,구장 : 마산,"관중 : 4,069",2016.10.04(화),개시 : 18:30,경기시간 : 3:00,넥센,NC, 
9, , , , , , , , , ,1,1,1,0,0.275,김지수,구장 : 마산,"관중 : 4,069",2016.10.04(화),개시 : 18:30,경기시간 : 3:00,넥센,NC,좌2
10, , ,삼진, , ,유땅, , , ,2,0,0,0,0.249,박동원,구장 : 마산,"관중 : 4,069",2016.10.04(화),개시 : 18:30,경기시간 : 3:00,넥센,NC, 
11, , , , , , , , ,삼진,1,0,0,0,0.297,대니돈,구장 : 마산,"관중 : 4,069",2016.10.04(화),개시 : 18:30,경기시간 : 3:00,넥센,NC, 
12, , , , , , , , , ,0,0,0,0,0.186,김재현,구장 : 마산,"관중 : 4,069",2016.10.04(화),개시 : 18:30,경기시간 : 3:00,넥센,NC,4구
13, , ,3안, , ,중비, , ,2땅,4,1,0,0,0.245,임병욱,구장 : 마산,"관중 : 4,069",2016.10.04(화),개시 : 18:30,경기시간 : 3:00,넥센,NC,삼진
14, , ,우비, , ,3땅, , , ,2,0,0,0,0.091,김민준,구장 : 마산,"관중 : 4,069",2016.10.04(화),개시 : 18:30,경기시간 : 3:00,넥센,NC, 
15, , , , , , , , ,4구,0,0,0,0,0.237,홍성갑,구장 : 마산,"관중 : 4,069",2016.10.04(화),개시 : 18:30,경기시간 : 3:00,넥센,NC, 
16, , , , , , , , , ,0,0,1,1,0.250,유재신,구장 : 마산,"관중 : 4,069",2016.10.04(화),개시 : 18:30,경기시간 : 3:00,넥센,NC,4구
0,투땅, ,4구, ,포번, , ,삼진, ,3,0,0,0,0.339,박민우,구장 : 마산,"관중 : 4,069",2016.10.04(화),개시 : 18:30,경기시간 : 3:00,NC,넥센, 
1, , , , , , , , , ,1,0,0,0,0.220,지석훈,구장 : 마산,"관중 : 4,069",2016.10.04(화),개시 : 18:30,경기시간 : 3:00,NC,넥센,유땅
2,삼진, ,중비, ,유땅, , ,삼진, ,4,0,0,0,0.268,김성욱,구장 : 마산,"관중 : 4,069",2016.10.04(화),개시 : 18:30,경기시간 : 3:00,NC,넥센, 
3, , , , , , , , , ,1,0,0,0,0.290,권희동,구장 : 마산,"관중 : 4,069",2016.10.04(화),개시 : 18:30,경기시간 : 3:00,NC,넥센,중비
4,중안, , ,삼진,3땅, , ,삼진, ,4,1,0,0,0.313,나성범,구장 : 마산,"관중 : 4,069",2016.10.04(화),개시 : 18:30,경기시간 : 3:00,NC,넥센, 
5,삼진, , ,좌안, ,우안, , ,4구,3,2,0,0,0.348,조영훈,구장 : 마산,"관중 : 4,069",2016.10.04(화),개시 : 18:30,경기시간 : 3:00,NC,넥센, 
6, , , , , , , , , ,0,0,0,0,0.300,이상호,구장 : 마산,"관중 : 4,069",2016.10.04(화),개시 : 18:30,경기시간 : 3:00,NC,넥센, 
7, ,3비, ,4구, ,유2병, , ,삼진,3,0,0,1,0.303,박석민,구장 : 마산,"관중 : 4,069",2016.10.04(화),개시 : 18:30,경기시간 : 3:00,NC,넥센, 
8, ,3땅, ,중안, ,유땅, , ,삼진,4,1,0,0,0.328,모창민,구장 : 마산,"관중 : 4,069",2016.10.04(화),개시 : 18:30,경기시간 : 3:00,NC,넥센, 
9, ,유땅, ,좌중안, , ,좌비, ,4구,3,1,1,0,0.302,이종욱,구장 : 마산,"관중 : 4,069",2016.10.04(화),개시 : 18:30,경기시간 : 3:00,NC,넥센, 
10, , ,좌안,유안, , ,좌비, , ,3,2,0,0,0.302,손시헌,구장 : 마산,"관중 : 4,069",2016.10.04(화),개시 : 18:30,경기시간 : 3:00,NC,넥센, 
11, , , , , , , , ,1땅,1,0,0,0,0.299,이호준,구장 : 마산,"관중 : 4,069",2016.10.04(화),개시 : 18:30,경기시간 : 3:00,NC,넥센, 
12, , , , , , , , , ,0,0,0,0,0.000,이민호,구장 : 마산,"관중 : 4,069",2016.10.04(화),개시 : 18:30,경기시간 : 3:00,NC,넥센, 
13, , , , , , , , , ,0,0,0,0,0.000,임창민,구장 : 마산,"관중 : 4,069",2016.10.04(화),개시 : 18:30,경기시간 : 3:00,NC,넥센, 
14, , , , , , , , , ,0,0,0,0,0.000,임정호,구장 : 마산,"관중 : 4,069",2016.10.04(화),개시 : 18:30,경기시간 : 3:00,NC,넥센, 
15, , ,중비,2땅, , ,우비, , ,3,0,0,0,0.229,김태군,구장 : 마산,"관중 : 4,069",2016.10.04(화),개시 : 18:30,경기시간 : 3:00,NC,넥센, 
16, , , , , , , , , ,1,0,0,0,0.282,김종호,구장 : 마산,"관중 : 4,069",2016.10.04(화),개시 : 18:30,경기시간 : 3:00,NC,넥센,삼진
0,삼진,삼진,우비, ,좌안, , ,삼진, ,6,2,0,0,0.253,전준우,구장 : 잠실,"관중 : 15,268",2016.10.04(화),개시 : 18:30,경기시간 : 3:49,롯데,두산,2안
1,삼진,삼진, ,우안,3직, , ,삼진, ,6,2,0,1,0.329,신본기,구장 : 잠실,"관중 : 15,268",2016.10.04(화),개시 : 18:30,경기시간 : 3:49,롯데,두산,좌안
2,좌안, ,우비,우안, ,삼진, ,유땅, ,6,2,0,1,0.323,손아섭,구장 : 잠실,"관중 : 15,268",2016.10.04(화),개시 : 18:30,경기시간 : 3:49,롯데,두산,유땅
3,중안, ,중비,우희비, ,좌안, , ,우비,5,2,2,0,0.331,황재균,구장 : 잠실,"관중 : 15,268",2016.10.04(화),개시 : 18:30,경기시간 : 3:49,롯데,두산,우비
4,4구, ,좌2,삼진, ,2병, , ,유땅,4,1,0,1,0.266,박헌도,구장 : 잠실,"관중 : 15,268",2016.10.04(화),개시 : 18:30,경기시간 : 3:49,롯데,두산, 
5,삼진, ,4구,우안, , ,중비, ,2땅,4,1,0,1,0.326,김문호,구장 : 잠실,"관중 : 15,268",2016.10.04(화),개시 : 18:30,경기시간 : 3:49,롯데,두산, 
6, ,우비,사구,좌비, , ,중안, , ,3,1,0,0,0.289,김상호,구장 : 잠실,"관중 : 15,268",2016.10.04(화),개시 : 18:30,경기시간 : 3:49,롯데,두산, 
7, , , , , , , , , ,0,0,0,0,0.232,나경민,구장 : 잠실,"관중 : 15,268",2016.10.04(화),개시 : 18:30,경기시간 : 3:49,롯데,두산, 
8, , , , , , , , , ,1,1,0,0,0.284,박종윤,구장 : 잠실,"관중 : 15,268",2016.10.04(화),개시 : 18:30,경기시간 : 3:49,롯데,두산,중안
9, ,유안,4구, ,투땅, ,삼진, , ,4,1,1,1,0.245,김동한,구장 : 잠실,"관중 : 15,268",2016.10.04(화),개시 : 18:30,경기시간 : 3:49,롯데,두산,투땅
10, ,중안,4구, ,삼진, , , , ,2,1,1,0,0.296,김사훈,구장 : 잠실,"관중 : 15,268",2016.10.04(화),개시 : 18:30,경기시간 : 3:49,롯데,두산, 
11, , , , , , ,삼진, , ,1,0,0,0,0.259,최준석,구장 : 잠실,"관중 : 15,268",2016.10.04(화),개시 : 18:30,경기시간 : 3:49,롯데,두산, 
12, , , , , , , , , ,1,1,1,0,0.270,김준태,구장 : 잠실,"관중 : 15,268",2016.10.04(화),개시 : 18:30,경기시간 : 3:49,롯데,두산,우2
0,좌2,중비, , ,삼진, ,투땅, ,삼진,5,1,0,1,0.335,박건우,구장 : 잠실,"관중 : 15,268",2016.10.04(화),개시 : 18:30,경기시간 : 3:49,두산,롯데, 
1,3땅,삼진, , ,2땅, ,삼진, , ,4,0,0,0,0.278,국해성,구장 : 잠실,"관중 : 15,268",2016.10.04(화),개시 : 18:30,경기시간 : 3:49,두산,롯데, 
2, , , , , , , , , ,1,1,0,1,0.306,김재호,구장 : 잠실,"관중 : 15,268",2016.10.04(화),개시 : 18:30,경기시간 : 3:49,두산,롯데,우안
3,우안, ,삼진, ,삼진, , ,삼진, ,4,1,0,1,0.313,오재일,구장 : 잠실,"관중 : 15,268",2016.10.04(화),개시 : 18:30,경기시간 : 3:49,두산,롯데,4구
4, , , , , , , , , ,0,0,0,1,0.296,조수행,구장 : 잠실,"관중 : 15,268",2016.10.04(화),개시 : 18:30,경기시간 : 3:49,두산,롯데, 
5,우홈, ,좌비, , ,중비, ,삼진, ,5,1,3,1,0.324,김재환,구장 : 잠실,"관중 : 15,268",2016.10.04(화),개시 : 18:30,경기시간 : 3:49,두산,롯데,1땅
6,중비, ,좌2, , ,우비, , , ,3,1,0,0,0.318,양의지,구장 : 잠실,"관중 : 15,268",2016.10.04(화),개시 : 18:30,경기시간 : 3:49,두산,롯데, 
7, , , , , , , ,중안, ,1,1,0,0,0.201,박세혁,구장 : 잠실,"관중 : 15,268",2016.10.04(화),개시 : 18:30,경기시간 : 3:49,두산,롯데, 
8, , , , , , , , , ,0,0,0,0,0.242,정수빈,구장 : 잠실,"관중 : 15,268",2016.10.04(화),개시 : 18:30,경기시간 : 3:49,두산,롯데, 
9, , , , , , , , , ,0,0,0,0,0.167,최재훈,구장 : 잠실,"관중 : 15,268",2016.10.04(화),개시 : 18:30,경기시간 : 3:49,두산,롯데,사구
10,4구, ,좌비, , ,중2, ,4구, ,2,1,0,1,0.308,에반스,구장 : 잠실,"관중 : 15,268",2016.10.04(화),개시 : 18:30,경기시간 : 3:49,두산,롯데, 
11, , , , , , , , , ,1,1,2,0,0.375,정진호,구장 : 잠실,"관중 : 15,268",2016.10.04(화),개시 : 18:30,경기시간 : 3:49,두산,롯데,우안
12,우비, , ,우안, ,우2, , , ,3,2,1,0,0.316,이원석,구장 : 잠실,"관중 : 15,268",2016.10.04(화),개시 : 18:30,경기시간 : 3:49,두산,롯데, 
13, , , , , , , ,좌비, ,1,0,0,0,0.325,민병헌,구장 : 잠실,"관중 : 15,268",2016.10.04(화),개시 : 18:30,경기시간 : 3:49,두산,롯데, 
14, ,우안, ,유땅, ,1땅, , , ,3,1,0,0,0.283,최주환,구장 : 잠실,"관중 : 15,268",2016.10.04(화),개시 : 18:30,경기시간 : 3:49,두산,롯데, 
15, , , , , , , , ,우비,1,0,0,0,0.111,서예일,구장 : 잠실,"관중 : 15,268",2016.10.04(화),개시 : 18:30,경기시간 : 3:49,두산,롯데, 
16, ,삼진, ,3병, , ,2비, ,유땅,4,0,0,0,0.285,허경민,구장 : 잠실,"관중 : 15,268",2016.10.04(화),개시 : 18:30,경기시간 : 3:49,두산,롯데, 
0,4구, ,유비, ,우비, , , , ,2,0,0,0,0.325,김용의,구장 : 대구,"관중 : 15,675",2016.10.04(화),개시 : 18:31,경기시간 : 3:27,LG,삼성,
1, , , , , , , ,3안, ,1,1,0,1,1.000,조윤준,구장 : 대구,"관중 : 15,675",2016.10.04(화),개시 : 18:31,경기시간 : 3:27,LG,삼성,
2,삼진, ,삼진, , , , , , ,2,0,0,0,0.288,문선재,구장 : 대구,"관중 : 15,675",2016.10.04(화),개시 : 18:31,경기시간 : 3:27,LG,삼성,
3, , , , , ,좌안, ,우홈, ,2,2,2,1,0.295,이천웅,구장 : 대구,"관중 : 15,675",2016.10.04(화),개시 : 18:31,경기시간 : 3:27,LG,삼성,
4,2땅, , ,중비, ,2병, ,좌비, ,4,0,0,0,0.346,박용택,구장 : 대구,"관중 : 15,675",2016.10.04(화),개시 : 18:31,경기시간 : 3:27,LG,삼성,
5,좌파, , ,2안, ,삼진, ,1파, ,4,1,0,0,0.309,히메네스,구장 : 대구,"관중 : 15,675",2016.10.04(화),개시 : 18:31,경기시간 : 3:27,LG,삼성,
6, ,우비, ,중비, , ,우비, ,우비,4,0,0,0,0.316,채은성,구장 : 대구,"관중 : 15,675",2016.10.04(화),개시 : 18:31,경기시간 : 3:27,LG,삼성,
7, ,중안, , ,우비, ,4구, ,삼진,3,1,0,0,0.280,오지환,구장 : 대구,"관중 : 15,675",2016.10.04(화),개시 : 18:31,경기시간 : 3:27,LG,삼성,
8, ,삼진, , ,좌중안, ,삼진, , ,3,1,0,1,0.286,양석환,구장 : 대구,"관중 : 15,675",2016.10.04(화),개시 : 18:31,경기시간 : 3:27,LG,삼성,
9, , , , , , , , ,좌홈,1,1,1,1,0.262,서상우,구장 : 대구,"관중 : 15,675",2016.10.04(화),개시 : 18:31,경기시간 : 3:27,LG,삼성,
10, ,삼진, , ,좌안, , , , ,2,1,0,0,0.178,정상호,구장 : 대구,"관중 : 15,675",2016.10.04(화),개시 : 18:31,경기시간 : 3:27,LG,삼성,
11, , , , , , , , , ,0,0,0,0,0.200,윤진호,구장 : 대구,"관중 : 15,675",2016.10.04(화),개시 : 18:31,경기시간 : 3:27,LG,삼성,
