,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9
7,3파, ,2땅, ,삼진, , ,4구, ,3,0,0,0,0.289,이영욱,구장 : 시민,"관중 : 4,485",2009.07.01(수),개시 : 18:29,경기시간 : 3:08,삼성,KIA,
8, ,2땅, ,1땅, ,1땅, , , ,3,0,0,0,0.260,채태인,구장 : 시민,"관중 : 4,485",2009.07.01(수),개시 : 18:29,경기시간 : 3:08,삼성,KIA,
9, ,우3, ,1땅, ,4구, , , ,2,1,0,1,0.234,진갑용,구장 : 시민,"관중 : 4,485",2009.07.01(수),개시 : 18:29,경기시간 : 3:08,삼성,KIA,
10, ,중안, ,1파, ,2유병, , , ,3,1,1,0,0.284,손주인,구장 : 시민,"관중 : 4,485",2009.07.01(수),개시 : 18:29,경기시간 : 3:08,삼성,KIA,
0,우안, ,유병, ,1땅, ,우희비, ,3땅,4,1,2,0,0.264,민병헌,구장 : 목동,"관중 : 3,310",2009.07.01(수),개시 : 18:30,경기시간 : 3:38,두산,,
1,유병, , ,유땅, ,3땅,삼진, , ,4,0,0,0,0.291,임재철,구장 : 목동,"관중 : 3,310",2009.07.01(수),개시 : 18:30,경기시간 : 3:38,두산,,
2, , , , , , , , ,유땅,1,0,0,0,0.231,김진수,구장 : 목동,"관중 : 3,310",2009.07.01(수),개시 : 18:30,경기시간 : 3:38,두산,,
3,삼진, , ,4구, ,좌비, ,유땅, ,3,0,0,0,0.191,고영민,구장 : 목동,"관중 : 3,310",2009.07.01(수),개시 : 18:30,경기시간 : 3:38,두산,,
4, ,우중홈, ,4구, ,좌2, ,1땅, ,3,2,1,2,0.373,김현수,구장 : 목동,"관중 : 3,310",2009.07.01(수),개시 : 18:30,경기시간 : 3:38,두산,,
5, ,유땅, ,유땅, ,유안, , , ,3,1,1,0,0.273,유재웅,구장 : 목동,"관중 : 3,310",2009.07.01(수),개시 : 18:30,경기시간 : 3:38,두산,,
6, , , , , , , ,우안, ,1,1,0,0,0.266,정수빈,구장 : 목동,"관중 : 3,310",2009.07.01(수),개시 : 18:30,경기시간 : 3:38,두산,,
7, ,사구, ,4구, ,포파, , ,중홈,2,1,1,1,0.276,손시헌,구장 : 목동,"관중 : 3,310",2009.07.01(수),개시 : 18:30,경기시간 : 3:38,두산,,
8, ,유병, ,1비, , , , , ,2,0,0,0,0.223,김재호,구장 : 목동,"관중 : 3,310",2009.07.01(수),개시 : 18:30,경기시간 : 3:38,두산,,
9, , , , , , ,4구, ,좌안,1,1,0,2,0.255,오재원,구장 : 목동,"관중 : 3,310",2009.07.01(수),개시 : 18:30,경기시간 : 3:38,두산,,
10, , ,유땅, ,2땅, , , , ,2,0,0,0,0.231,용덕한,구장 : 목동,"관중 : 3,310",2009.07.01(수),개시 : 18:30,경기시간 : 3:38,두산,,
11, , , , , , ,투실, ,좌2,2,1,0,2,0.200,이성열,구장 : 목동,"관중 : 3,310",2009.07.01(수),개시 : 18:30,경기시간 : 3:38,두산,,
12, , ,4구, ,유비, ,유땅, ,우희비,2,0,2,0,0.230,이원석,구장 : 목동,"관중 : 3,310",2009.07.01(수),개시 : 18:30,경기시간 : 3:38,두산,,
0,우홈,좌비, ,4구, ,중홈,유땅, , ,4,2,2,2,0.287,클락,구장 : 목동,"관중 : 3,310",2009.07.01(수),개시 : 18:30,경기시간 : 3:38,,두산,
1,좌안, ,우안,유병, ,좌중안, ,중안, ,5,4,0,3,0.297,김일경,구장 : 목동,"관중 : 3,310",2009.07.01(수),개시 : 18:30,경기시간 : 3:38,,두산,
2,4구, ,중비, ,2땅,3비, ,좌안, ,4,1,0,0,0.340,이택근,구장 : 목동,"관중 : 3,310",2009.07.01(수),개시 : 18:30,경기시간 : 3:38,,두산,
3, , , , , , , , , ,0,0,0,1,0.242,정수성,구장 : 목동,"관중 : 3,310",2009.07.01(수),개시 : 18:30,경기시간 : 3:38,,두산,
4,유병, ,4구, ,중비, ,좌중2,삼진, ,4,1,0,1,0.264,브룸바,구장 : 목동,"관중 : 3,310",2009.07.01(수),개시 : 18:30,경기시간 : 3:38,,두산,
5,좌중2, ,좌중2, ,4구, ,좌비,우중홈, ,4,3,5,2,0.222,강병식,구장 : 목동,"관중 : 3,310",2009.07.01(수),개시 : 18:30,경기시간 : 3:38,,두산,
6,4구, ,유땅, ,좌안, ,우2,유안, ,4,3,1,1,0.332,송지만,구장 : 목동,"관중 : 3,310",2009.07.01(수),개시 : 18:30,경기시간 : 3:38,,두산,
7,중비, ,좌안, ,중비, ,좌중2,삼진, ,5,2,2,1,0.276,강정호,구장 : 목동,"관중 : 3,310",2009.07.01(수),개시 : 18:30,경기시간 : 3:38,,두산,
8, , , , , , , , , ,0,0,0,0,0.000,김지수,구장 : 목동,"관중 : 3,310",2009.07.01(수),개시 : 18:30,경기시간 : 3:38,,두산,
9, ,삼진,3땅, , ,유땅, , , ,3,0,0,0,0.267,강귀태,구장 : 목동,"관중 : 3,310",2009.07.01(수),개시 : 18:30,경기시간 : 3:38,,두산,
10, , , , , , ,우3,유땅, ,2,1,1,1,0.266,허준,구장 : 목동,"관중 : 3,310",2009.07.01(수),개시 : 18:30,경기시간 : 3:38,,두산,
11, ,중비, ,우안, ,유땅,중희비, , ,3,1,1,0,0.287,황재균,구장 : 목동,"관중 : 3,310",2009.07.01(수),개시 : 18:30,경기시간 : 3:38,,두산,
12, , , , , , , , , ,0,0,0,0,0.232,김민우,구장 : 목동,"관중 : 3,310",2009.07.01(수),개시 : 18:30,경기시간 : 3:38,,두산,
0,우중안, ,삼진, ,우안,1땅, ,삼진, ,5,2,0,1,0.340,박정준,구장 : 잠실,"관중 : 15,452",2009.07.01(수),개시 : 18:29,경기시간 : 3:39,롯데,LG,
1, , , , , , , , , ,0,0,0,0,0.275,이승화,구장 : 잠실,"관중 : 15,452",2009.07.01(수),개시 : 18:29,경기시간 : 3:39,롯데,LG,
2,3안, ,중안, ,4구, ,삼진, ,중안,4,3,0,2,0.286,이인구,구장 : 잠실,"관중 : 15,452",2009.07.01(수),개시 : 18:29,경기시간 : 3:39,롯데,LG,
3,2비, ,우안, ,삼진, ,3땅, ,좌안,5,2,0,0,0.299,조성환,구장 : 잠실,"관중 : 15,452",2009.07.01(수),개시 : 18:29,경기시간 : 3:39,롯데,LG,
4,좌비, ,2비, ,중안, ,우비, ,삼진,5,1,2,0,0.280,이대호,구장 : 잠실,"관중 : 15,452",2009.07.01(수),개시 : 18:29,경기시간 : 3:39,롯데,LG,
5,중비, , ,우비,4구, , ,우안, ,3,1,0,0,0.347,홍성흔,구장 : 잠실,"관중 : 15,452",2009.07.01(수),개시 : 18:29,경기시간 : 3:39,롯데,LG,
6, , , , , , , , ,3직,1,0,0,1,0.211,전준우,구장 : 잠실,"관중 : 15,452",2009.07.01(수),개시 : 18:29,경기시간 : 3:39,롯데,LG,
7, ,삼진, ,2땅,삼진, , ,우중홈,1땅,5,1,2,1,0.226,가르시아,구장 : 잠실,"관중 : 15,452",2009.07.01(수),개시 : 18:29,경기시간 : 3:39,롯데,LG,
8, ,삼진, ,중비, ,중비, ,4구, ,3,0,0,0,0.263,김민성,구장 : 잠실,"관중 : 15,452",2009.07.01(수),개시 : 18:29,경기시간 : 3:39,롯데,LG,
9, ,중비, , ,3직,중안, ,투희번, ,3,1,0,0,0.274,최기문,구장 : 잠실,"관중 : 15,452",2009.07.01(수),개시 : 18:29,경기시간 : 3:39,롯데,LG,
10, , ,삼진, ,4구,삼진, ,2땅, ,3,0,0,1,0.219,박기혁,구장 : 잠실,"관중 : 15,452",2009.07.01(수),개시 : 18:29,경기시간 : 3:39,롯데,LG,
0,중안,투안, ,우비, , ,2땅, , ,4,2,0,1,0.376,박용택,구장 : 잠실,"관중 : 15,452",2009.07.01(수),개시 : 18:29,경기시간 : 3:39,LG,롯데,
1,2땅,4구, , ,투땅, ,유땅, , ,3,0,0,0,0.286,이대형,구장 : 잠실,"관중 : 15,452",2009.07.01(수),개시 : 18:29,경기시간 : 3:39,LG,롯데,
2,좌안,32병, , ,투땅, , ,중비, ,4,1,0,1,0.295,정성훈,구장 : 잠실,"관중 : 15,452",2009.07.01(수),개시 : 18:29,경기시간 : 3:39,LG,롯데,
3,좌홈, ,2땅, ,2땅, , ,좌비, ,4,1,3,1,0.349,페타지니,구장 : 잠실,"관중 : 15,452",2009.07.01(수),개시 : 18:29,경기시간 : 3:39,LG,롯데,
4,3안, ,2땅, , , , , , ,2,1,0,0,0.209,안치용,구장 : 잠실,"관중 : 15,452",2009.07.01(수),개시 : 18:29,경기시간 : 3:39,LG,롯데,
5, , , , , ,삼진, ,중안, ,2,1,0,0,0.265,손인호,구장 : 잠실,"관중 : 15,452",2009.07.01(수),개시 : 18:29,경기시간 : 3:39,LG,롯데,
6,중안, ,좌안, , ,삼진, ,유땅, ,4,2,0,0,0.255,박병호,구장 : 잠실,"관중 : 15,452",2009.07.01(수),개시 : 18:29,경기시간 : 3:39,LG,롯데,
7,유직, , ,좌홈, ,우안, , ,중비,4,2,1,1,0.218,박경수,구장 : 잠실,"관중 : 15,452",2009.07.01(수),개시 : 18:29,경기시간 : 3:39,LG,롯데,
8,삼진, , ,유비, ,유땅, , , ,3,0,0,0,0.237,조인성,구장 : 잠실,"관중 : 15,452",2009.07.01(수),개시 : 18:29,경기시간 : 3:39,LG,롯데,
9, , , , , , , , ,삼진,1,0,0,0,0.326,이진영,구장 : 잠실,"관중 : 15,452",2009.07.01(수),개시 : 18:29,경기시간 : 3:39,LG,롯데,
10, ,3땅, ,중비, , ,유땅, , ,3,0,0,0,0.254,권용관,구장 : 잠실,"관중 : 15,452",2009.07.01(수),개시 : 18:29,경기시간 : 3:39,LG,롯데,
11, , , , , , , , ,1땅,1,0,0,0,0.297,박종호,구장 : 잠실,"관중 : 15,452",2009.07.01(수),개시 : 18:29,경기시간 : 3:39,LG,롯데,
0,4구, ,유안, ,4구, , , , ,1,1,0,0,0.301,강동우,구장 : 문학,"관중 : 6,258",2009.07.01(수),개시 : 18:30,경기시간 : 2:47,한화,SK,
1, , , , , , , ,삼진, ,1,0,0,0,0.222,추승우,구장 : 문학,"관중 : 6,258",2009.07.01(수),개시 : 18:30,경기시간 : 2:47,한화,SK,
2,삼진, ,우비, ,3병, , ,좌2, ,4,1,1,1,0.279,디아즈,구장 : 문학,"관중 : 6,258",2009.07.01(수),개시 : 18:30,경기시간 : 2:47,한화,SK,
3,삼진, ,1파, , ,유땅, ,우중안, ,4,1,1,0,0.323,김태완,구장 : 문학,"관중 : 6,258",2009.07.01(수),개시 : 18:30,경기시간 : 2:47,한화,SK,
4, , , , , , , , , ,0,0,0,0,0.250,오선진,구장 : 문학,"관중 : 6,258",2009.07.01(수),개시 : 18:30,경기시간 : 2:47,한화,SK,
5,삼진, ,중비, , ,좌안, , , ,3,1,0,0,0.302,김태균,구장 : 문학,"관중 : 6,258",2009.07.01(수),개시 : 18:30,경기시간 : 2:47,한화,SK,
6, , , , , , , ,1땅, ,1,0,0,0,0.244,연경흠,구장 : 문학,"관중 : 6,258",2009.07.01(수),개시 : 18:30,경기시간 : 2:47,한화,SK,
7, ,중안, ,4구, ,유병, , , ,2,1,0,0,0.265,이범호,구장 : 문학,"관중 : 6,258",2009.07.01(수),개시 : 18:30,경기시간 : 2:47,한화,SK,
8, , , , , , , ,1땅, ,1,0,0,0,0.000,한윤섭,구장 : 문학,"관중 : 6,258",2009.07.01(수),개시 : 18:30,경기시간 : 2:47,한화,SK,
9, ,삼진, ,중비, , , , , ,2,0,0,0,0.346,이도형,구장 : 문학,"관중 : 6,258",2009.07.01(수),개시 : 18:30,경기시간 : 2:47,한화,SK,
10, , , , , , ,좌비, ,삼진,2,0,0,0,0.224,박노민,구장 : 문학,"관중 : 6,258",2009.07.01(수),개시 : 18:30,경기시간 : 2:47,한화,SK,
11, ,사구, ,삼진, , ,중비, ,4구,2,0,0,0,0.274,송광민,구장 : 문학,"관중 : 6,258",2009.07.01(수),개시 : 18:30,경기시간 : 2:47,한화,SK,
12, ,삼진, ,삼진, , ,삼진, ,삼진,4,0,0,0,0.115,최진행,구장 : 문학,"관중 : 6,258",2009.07.01(수),개시 : 18:30,경기시간 : 2:47,한화,SK,
13, ,유땅, , ,포파, , ,우안,삼진,4,1,0,1,0.163,김민재,구장 : 문학,"관중 : 6,258",2009.07.01(수),개시 : 18:30,경기시간 : 2:47,한화,SK,
0,유땅, ,삼진,4구, , , , , ,2,0,0,1,0.331,정근우,구장 : 문학,"관중 : 6,258",2009.07.01(수),개시 : 18:30,경기시간 : 2:47,SK,한화,
1, , , , ,우안, ,삼진, , ,2,1,0,0,0.396,김연훈,구장 : 문학,"관중 : 6,258",2009.07.01(수),개시 : 18:30,경기시간 : 2:47,SK,한화,
2,유땅, ,우2,중안,3비, , , , ,4,2,1,1,0.299,박재상,구장 : 문학,"관중 : 6,258",2009.07.01(수),개시 : 18:30,경기시간 : 2:47,SK,한화,
3, , , , , , ,3병, , ,1,0,0,0,0.208,정경배,구장 : 문학,"관중 : 6,258",2009.07.01(수),개시 : 18:30,경기시간 : 2:47,SK,한화,
4,우비, ,4구,우안, ,사구, , , ,2,1,1,2,0.254,김재현,구장 : 문학,"관중 : 6,258",2009.07.01(수),개시 : 18:30,경기시간 : 2:47,SK,한화,
5, , , , , , , ,삼진, ,1,0,0,0,0.292,윤요섭,구장 : 문학,"관중 : 6,258",2009.07.01(수),개시 : 18:30,경기시간 : 2:47,SK,한화,
6, ,유땅,좌홈,삼진, , , , , ,3,1,3,1,0.256,박재홍,구장 : 문학,"관중 : 6,258",2009.07.01(수),개시 : 18:30,경기시간 : 2:47,SK,한화,
7, , , , , ,4구, ,중안, ,1,1,0,0,0.178,조동화,구장 : 문학,"관중 : 6,258",2009.07.01(수),개시 : 18:30,경기시간 : 2:47,SK,한화,
8, ,유땅,2비,우비, ,삼진, , , ,4,0,0,0,0.274,박정권,구장 : 문학,"관중 : 6,258",2009.07.01(수),개시 : 18:30,경기시간 : 2:47,SK,한화,
9, , , , , , , ,좌비, ,1,0,0,0,0.256,안경현,구장 : 문학,"관중 : 6,258",2009.07.01(수),개시 : 18:30,경기시간 : 2:47,SK,한화,
10, ,우안, ,중안,좌2,사구, , , ,3,3,0,2,0.253,최정,구장 : 문학,"관중 : 6,258",2009.07.01(수),개시 : 18:30,경기시간 : 2:47,SK,한화,
11, , , , , , , ,유땅, ,1,0,0,0,0.253,모창민,구장 : 문학,"관중 : 6,258",2009.07.01(수),개시 : 18:30,경기시간 : 2:47,SK,한화,
12, ,삼진, ,좌홈,삼진,중희비, , , ,3,1,3,1,0.337,정상호,구장 : 문학,"관중 : 6,258",2009.07.01(수),개시 : 18:30,경기시간 : 2:47,SK,한화,
13, , ,좌중홈,사구,삼진,2비, , , ,3,1,1,2,0.287,나주환,구장 : 문학,"관중 : 6,258",2009.07.01(수),개시 : 18:30,경기시간 : 2:47,SK,한화,
14, , ,2땅,삼진,좌중안, ,중안, , ,4,2,1,0,0.293,김강민,구장 : 문학,"관중 : 6,258",2009.07.01(수),개시 : 18:30,경기시간 : 2:47,SK,한화,
0,중비,유비, ,유땅,유병, ,중홈,중홈,2병,7,2,2,2,0.243,안치홍,구장 : 시민,"관중 : 2,411",2009.07.02(목),개시 : 18:30,경기시간 : 4:05,KIA,삼성,
1,중안,1땅, ,2땅, ,4구,좌안,4구,중비,5,2,0,3,0.178,최경환,구장 : 시민,"관중 : 2,411",2009.07.02(목),개시 : 18:30,경기시간 : 4:05,KIA,삼성,
2,3땅, ,4구,중안, ,좌2,우중2,우안, ,5,4,2,3,0.294,이종범,구장 : 시민,"관중 : 2,411",2009.07.02(목),개시 : 18:30,경기시간 : 4:05,KIA,삼성,
3,2실, ,3안,우중2, ,4구,사구, , ,3,2,1,1,0.274,김상현,구장 : 시민,"관중 : 2,411",2009.07.02(목),개시 : 18:30,경기시간 : 4:05,KIA,삼성,
4, , , , , , , ,중안, ,1,1,0,0,0.500,김형철,구장 : 시민,"관중 : 2,411",2009.07.02(목),개시 : 18:30,경기시간 : 4:05,KIA,삼성,
5,4구, ,좌희비,2땅, ,투땅,4구,중비, ,3,0,1,1,0.250,최희섭,구장 : 시민,"관중 : 2,411",2009.07.02(목),개시 : 18:30,경기시간 : 4:05,KIA,삼성,
6,중비, ,좌안, ,3땅,1파,좌2, ,4구,5,2,3,1,0.225,김상훈,구장 : 시민,"관중 : 2,411",2009.07.02(목),개시 : 18:30,경기시간 : 4:05,KIA,삼성,
7, , , , , , , , , ,0,0,0,0,0.188,차일목,구장 : 시민,"관중 : 2,411",2009.07.02(목),개시 : 18:30,경기시간 : 4:05,KIA,삼성,
8, ,우안,4구, ,4구,삼진,좌안, ,4구,3,2,0,1,0.258,이현곤,구장 : 시민,"관중 : 2,411",2009.07.02(목),개시 : 18:30,경기시간 : 4:05,KIA,삼성,
9, , , , , , , , , ,0,0,0,1,0.171,박기남,구장 : 시민,"관중 : 2,411",2009.07.02(목),개시 : 18:30,경기시간 : 4:05,KIA,삼성,
10, ,투안,3땅, ,좌홈, ,유땅,유땅,4구,5,2,2,1,0.200,이재주,구장 : 시민,"관중 : 2,411",2009.07.02(목),개시 : 18:30,경기시간 : 4:05,KIA,삼성,
11, ,투희번, , , , , , , ,0,0,0,0,0.000,이호신,구장 : 시민,"관중 : 2,411",2009.07.02(목),개시 : 18:30,경기시간 : 4:05,KIA,삼성,
12, , ,삼진, , , , , , ,1,0,0,0,0.268,홍세완,구장 : 시민,"관중 : 2,411",2009.07.02(목),개시 : 18:30,경기시간 : 4:05,KIA,삼성,
13, , , , ,1안, ,중비,2비,좌안,4,2,2,0,0.242,나지완,구장 : 시민,"관중 : 2,411",2009.07.02(목),개시 : 18:30,경기시간 : 4:05,KIA,삼성,
0,우안,중비, ,유땅, , ,우중안, , ,4,2,0,0,0.278,신명철,구장 : 시민,"관중 : 2,411",2009.07.02(목),개시 : 18:30,경기시간 : 4:05,삼성,KIA,
1, , , , , , , , ,우3,1,1,0,1,0.304,이영욱,구장 : 시민,"관중 : 2,411",2009.07.02(목),개시 : 18:30,경기시간 : 4:05,삼성,KIA,
2,1땅, ,우중안,3비, , ,유병, ,우중2,5,2,1,3,0.283,최형우,구장 : 시민,"관중 : 2,411",2009.07.02(목),개시 : 18:30,경기시간 : 4:05,삼성,KIA,
3,좌비, ,중안,유땅, , ,우비, ,4구,4,1,0,2,0.318,강봉규,구장 : 시민,"관중 : 2,411",2009.07.02(목),개시 : 18:30,경기시간 : 4:05,삼성,KIA,
4,4구, ,중2, ,투번, , ,우안,중안,4,3,3,1,0.321,양준혁,구장 : 시민,"관중 : 2,411",2009.07.02(목),개시 : 18:30,경기시간 : 4:05,삼성,KIA,
5, , , , , , , , , ,0,0,0,1,0.233,허승민,구장 : 시민,"관중 : 2,411",2009.07.02(목),개시 : 18:30,경기시간 : 4:05,삼성,KIA,
6,우안, ,4구, ,사구, , ,좌안,유비,3,2,1,1,0.263,박석민,구장 : 시민,"관중 : 2,411",2009.07.02(목),개시 : 18:30,경기시간 : 4:05,삼성,KIA,
7,3땅, ,3희번, ,유병, , ,중안,우중2,4,2,2,0,0.256,조동찬,구장 : 시민,"관중 : 2,411",2009.07.02(목),개시 : 18:30,경기시간 : 4:05,삼성,KIA,
8, ,우비,중안, , ,3비, ,1비,3땅,5,1,1,0,0.233,진갑용,구장 : 시민,"관중 : 2,411",2009.07.02(목),개시 : 18:30,경기시간 : 4:05,삼성,KIA,
9, ,우중안,중희비, , ,삼진, ,2병, ,3,1,1,0,0.286,손주인,구장 : 시민,"관중 : 2,411",2009.07.02(목),개시 : 18:30,경기시간 : 4:05,삼성,KIA,
10, ,우비,유땅, , , , , , ,2,0,0,0,0.143,오정복,구장 : 시민,"관중 : 2,411",2009.07.02(목),개시 : 18:30,경기시간 : 4:05,삼성,KIA,
11, , , , , ,삼진, , ,2땅,2,0,0,0,0.257,채태인,구장 : 시민,"관중 : 2,411",2009.07.02(목),개시 : 18:30,경기시간 : 4:05,삼성,KIA,
0,중비, ,우비, ,1직, ,삼진, , ,4,0,0,0,0.259,정수빈,구장 : 목동,"관중 : 2,121",2009.07.02(목),개시 : 18:50,경기시간 : 3:28,두산,,
1,투땅, ,유땅, ,중비, , ,유땅, ,4,0,0,0,0.248,오재원,구장 : 목동,"관중 : 2,121",2009.07.02(목),개시 : 18:50,경기시간 : 3:28,두산,,
2,중안, ,삼진, , ,1땅, ,중홈, ,4,2,1,1,0.269,민병헌,구장 : 목동,"관중 : 2,121",2009.07.02(목),개시 : 18:50,경기시간 : 3:28,두산,,
3,4구, , ,좌중안, ,삼진, ,2땅, ,3,1,0,0,0.373,김현수,구장 : 목동,"관중 : 2,121",2009.07.02(목),개시 : 18:50,경기시간 : 3:28,두산,,
4,삼진, , ,투땅, ,우비, ,3땅, ,4,0,0,0,0.184,고영민,구장 : 목동,"관중 : 2,121",2009.07.02(목),개시 : 18:50,경기시간 : 3:28,두산,,
5, ,2비, ,4구, , ,우비, ,삼진,3,0,0,0,0.273,손시헌,구장 : 목동,"관중 : 2,121",2009.07.02(목),개시 : 18:50,경기시간 : 3:28,두산,,
6, ,2땅, ,유안, , ,3땅, ,1땅,4,1,0,0,0.290,임재철,구장 : 목동,"관중 : 2,121",2009.07.02(목),개시 : 18:50,경기시간 : 3:28,두산,,
7, ,유땅, ,유병, , ,중안, ,삼진,4,1,0,0,0.231,용덕한,구장 : 목동,"관중 : 2,121",2009.07.02(목),개시 : 18:50,경기시간 : 3:28,두산,,
8, , ,좌홈, ,2땅, ,4구, , ,2,1,1,1,0.234,이원석,구장 : 목동,"관중 : 2,121",2009.07.02(목),개시 : 18:50,경기시간 : 3:28,두산,,
0,투땅, ,4구, ,우중2, ,좌비, ,좌안,4,2,1,1,0.290,클락,구장 : 목동,"관중 : 2,121",2009.07.02(목),개시 : 18:50,경기시간 : 3:28,,두산,
1,좌비, ,중비, ,우중2, ,1땅, , ,4,1,1,0,0.296,김일경,구장 : 목동,"관중 : 2,121",2009.07.02(목),개시 : 18:50,경기시간 : 3:28,,두산,
2,삼진, , ,중비,3직, , ,유땅, ,4,0,0,0,0.335,이택근,구장 : 목동,"관중 : 2,121",2009.07.02(목),개시 : 18:50,경기시간 : 3:28,,두산,
3, ,1땅, ,좌안, ,2직, ,삼진, ,4,1,0,0,0.225,강병식,구장 : 목동,"관중 : 2,121",2009.07.02(목),개시 : 18:50,경기시간 : 3:28,,두산,
4, ,삼진, ,삼진, ,삼진, ,삼진, ,4,0,0,0,0.325,송지만,구장 : 목동,"관중 : 2,121",2009.07.02(목),개시 : 18:50,경기시간 : 3:28,,두산,
5, ,삼진, ,4구, ,우2, , ,4구,2,1,0,0,0.296,이숭용,구장 : 목동,"관중 : 2,121",2009.07.02(목),개시 : 18:50,경기시간 : 3:28,,두산,
6, , , , , , , , , ,0,0,0,1,0.242,정수성,구장 : 목동,"관중 : 2,121",2009.07.02(목),개시 : 18:50,경기시간 : 3:28,,두산,
7, , ,좌중2,4구, ,유땅, , ,투희번,2,1,0,0,0.278,강정호,구장 : 목동,"관중 : 2,121",2009.07.02(목),개시 : 18:50,경기시간 : 3:28,,두산,
8, , ,유땅, , , , , , ,1,0,0,0,0.262,허준,구장 : 목동,"관중 : 2,121",2009.07.02(목),개시 : 18:50,경기시간 : 3:28,,두산,
9, , , ,삼진, , , , , ,1,0,0,0,0.263,브룸바,구장 : 목동,"관중 : 2,121",2009.07.02(목),개시 : 18:50,경기시간 : 3:28,,두산,
10, , , , , , ,유땅, ,삼진,2,0,0,0,0.264,강귀태,구장 : 목동,"관중 : 2,121",2009.07.02(목),개시 : 18:50,경기시간 : 3:28,,두산,
