,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10
8, , , , , , , , , ,0,0,0,0,0.000,박경수,구장 : 문학,"관중 : 11,601",2008.03.29(토),개시 : 14:06,경기시간 : 4:13,LG,SK, , 
9, ,우비,3땅, , ,투희번, ,삼진, ,4,0,0,0,0.000,조인성,구장 : 문학,"관중 : 11,601",2008.03.29(토),개시 : 14:06,경기시간 : 4:13,LG,SK,2비, 
10, ,좌안,삼진, , ,4구, ,좌비, ,4,1,0,0,0.250,김상현,구장 : 문학,"관중 : 11,601",2008.03.29(토),개시 : 14:06,경기시간 : 4:13,LG,SK, ,우비
11, ,2땅, ,중비, ,삼진, , , ,3,0,1,0,0.000,오태근,구장 : 문학,"관중 : 11,601",2008.03.29(토),개시 : 14:06,경기시간 : 4:13,LG,SK, , 
12, , , , , , , , ,좌비,1,0,0,0,0.000,서동욱,구장 : 문학,"관중 : 11,601",2008.03.29(토),개시 : 14:06,경기시간 : 4:13,LG,SK, , 
13, , , , , , , , , ,1,1,0,0,1.000,김준호,구장 : 문학,"관중 : 11,601",2008.03.29(토),개시 : 14:06,경기시간 : 4:13,LG,SK, ,좌안
14, ,우비, ,중비, ,삼진, , ,2땅,5,0,0,0,0.000,권용관,구장 : 문학,"관중 : 11,601",2008.03.29(토),개시 : 14:06,경기시간 : 4:13,LG,SK, ,투병
0,중안, ,우2, ,좌안,4구, ,투땅, ,4,3,1,2,0.750,정근우,구장 : 문학,"관중 : 11,601",2008.03.29(토),개시 : 14:06,경기시간 : 4:13,SK,LG, , 
1,투희번, ,우안, ,우안,우비, ,삼진, ,4,2,1,1,0.500,조동화,구장 : 문학,"관중 : 11,601",2008.03.29(토),개시 : 14:06,경기시간 : 4:13,SK,LG, , 
2,좌비, ,투번, ,2땅, ,우안, ,좌비,5,1,1,0,0.200,이진영,구장 : 문학,"관중 : 11,601",2008.03.29(토),개시 : 14:06,경기시간 : 4:13,SK,LG, , 
3,2비, ,2땅, ,좌안, ,삼진, ,좌비,5,1,1,0,0.200,박정권,구장 : 문학,"관중 : 11,601",2008.03.29(토),개시 : 14:06,경기시간 : 4:13,SK,LG, , 
4, ,3파, ,1파, , , , , ,2,0,0,0,0.000,김재현,구장 : 문학,"관중 : 11,601",2008.03.29(토),개시 : 14:06,경기시간 : 4:13,SK,LG, , 
5, , , , ,삼진, ,4구, ,유비,2,0,0,0,0.000,박재홍,구장 : 문학,"관중 : 11,601",2008.03.29(토),개시 : 14:06,경기시간 : 4:13,SK,LG, , 
6, ,삼진, ,좌비, ,중안,삼진, , ,5,1,0,0,0.200,박재상,구장 : 문학,"관중 : 11,601",2008.03.29(토),개시 : 14:06,경기시간 : 4:13,SK,LG,유땅, 
7, ,4구, ,포파, ,3희번,삼진, , ,3,0,0,0,0.000,최정,구장 : 문학,"관중 : 11,601",2008.03.29(토),개시 : 14:06,경기시간 : 4:13,SK,LG,유땅, 
8, ,삼진, , ,좌2,4구, ,좌안, ,3,2,0,1,0.667,박경완,구장 : 문학,"관중 : 11,601",2008.03.29(토),개시 : 14:06,경기시간 : 4:13,SK,LG,4구, 
9, , ,3비, ,투희번,2땅, ,포희번, ,2,0,0,0,0.000,나주환,구장 : 문학,"관중 : 11,601",2008.03.29(토),개시 : 14:06,경기시간 : 4:13,SK,LG, , 
10, , , , , , , , , ,1,1,1,1,1.000,정상호,구장 : 문학,"관중 : 11,601",2008.03.29(토),개시 : 14:06,경기시간 : 4:13,SK,LG, ,좌홈
0,4구,중희비, ,유병, ,중안,좌비, ,우비,4,1,3,2,0.250,김주찬,구장 : 대전,"관중 : 10,500",2008.03.29(토),개시 : 13:59,경기시간 : 3:16,롯데,한화,,
1,4구,2땅, , ,삼진,좌2,중안, , ,4,2,0,1,0.500,정수근,구장 : 대전,"관중 : 10,500",2008.03.29(토),개시 : 13:59,경기시간 : 3:16,롯데,한화,,
2, , , , , , , , ,3땅,1,0,0,0,0.000,최만호,구장 : 대전,"관중 : 10,500",2008.03.29(토),개시 : 13:59,경기시간 : 3:16,롯데,한화,,
3,유병, ,유땅, ,3땅,중안,삼진, , ,5,1,1,0,0.200,박현승,구장 : 대전,"관중 : 10,500",2008.03.29(토),개시 : 13:59,경기시간 : 3:16,롯데,한화,,
4, , , , , , , , ,유땅,1,0,0,0,0.000,손광민,구장 : 대전,"관중 : 10,500",2008.03.29(토),개시 : 13:59,경기시간 : 3:16,롯데,한화,,
5,우2, ,삼진, ,우안,좌중안, ,좌안, ,5,4,1,0,0.800,이대호,구장 : 대전,"관중 : 10,500",2008.03.29(토),개시 : 13:59,경기시간 : 3:16,롯데,한화,,
6, , , , , , , , , ,0,0,0,1,0.000,이원석,구장 : 대전,"관중 : 10,500",2008.03.29(토),개시 : 13:59,경기시간 : 3:16,롯데,한화,,
7,4구, ,2땅, ,4구,삼진, ,중비, ,3,0,0,0,0.000,가르시아,구장 : 대전,"관중 : 10,500",2008.03.29(토),개시 : 13:59,경기시간 : 3:16,롯데,한화,,
8, , , , , , , , , ,0,0,0,0,0.000,이승화,구장 : 대전,"관중 : 10,500",2008.03.29(토),개시 : 13:59,경기시간 : 3:16,롯데,한화,,
9,고4, , ,3땅,삼진,우비, ,좌홈, ,4,1,2,1,0.250,강민호,구장 : 대전,"관중 : 10,500",2008.03.29(토),개시 : 13:59,경기시간 : 3:16,롯데,한화,,
10,삼진, , ,4구, ,우안,3땅,중홈, ,4,2,1,3,0.500,정보명,구장 : 대전,"관중 : 10,500",2008.03.29(토),개시 : 13:59,경기시간 : 3:16,롯데,한화,,
11, ,좌비, ,중안, ,중안,좌2,2비, ,5,3,0,2,0.600,조성환,구장 : 대전,"관중 : 10,500",2008.03.29(토),개시 : 13:59,경기시간 : 3:16,롯데,한화,,
12, ,4구, ,우안, ,3희번,중안,2직, ,3,2,2,1,0.667,박기혁,구장 : 대전,"관중 : 10,500",2008.03.29(토),개시 : 13:59,경기시간 : 3:16,롯데,한화,,
0,3직, ,좌비, , ,우안, ,삼진, ,4,1,0,0,0.250,김수연,구장 : 대전,"관중 : 10,500",2008.03.29(토),개시 : 13:59,경기시간 : 3:16,한화,롯데,,
1,3직, ,우비, , ,1땅, ,우2, ,4,1,0,0,0.250,추승우,구장 : 대전,"관중 : 10,500",2008.03.29(토),개시 : 13:59,경기시간 : 3:16,한화,롯데,,
2,4구, , ,3비, ,2땅, ,삼진, ,3,0,0,0,0.000,클락,구장 : 대전,"관중 : 10,500",2008.03.29(토),개시 : 13:59,경기시간 : 3:16,한화,롯데,,
3, , , , , , , , , ,0,0,0,0,0.000,고동진,구장 : 대전,"관중 : 10,500",2008.03.29(토),개시 : 13:59,경기시간 : 3:16,한화,롯데,,
4,3땅, , ,중안, , ,우안,사구, ,3,2,0,1,0.667,김태완,구장 : 대전,"관중 : 10,500",2008.03.29(토),개시 : 13:59,경기시간 : 3:16,한화,롯데,,
5, , , , , , , , , ,0,0,0,0,0.000,송광민,구장 : 대전,"관중 : 10,500",2008.03.29(토),개시 : 13:59,경기시간 : 3:16,한화,롯데,,
6, ,1땅, ,우비, , ,우2,좌비, ,4,1,0,0,0.250,이영우,구장 : 대전,"관중 : 10,500",2008.03.29(토),개시 : 13:59,경기시간 : 3:16,한화,롯데,,
7, ,삼진, , ,3땅, ,우비, ,우비,4,0,0,0,0.000,이범호,구장 : 대전,"관중 : 10,500",2008.03.29(토),개시 : 13:59,경기시간 : 3:16,한화,롯데,,
8, ,1땅, , ,중비, , , , ,2,0,0,0,0.000,한상훈,구장 : 대전,"관중 : 10,500",2008.03.29(토),개시 : 13:59,경기시간 : 3:16,한화,롯데,,
9, , , , , , ,3실, , ,1,0,1,0,0.000,이도형,구장 : 대전,"관중 : 10,500",2008.03.29(토),개시 : 13:59,경기시간 : 3:16,한화,롯데,,
10, , , , , , , , ,유비,1,0,0,0,0.000,백승룡,구장 : 대전,"관중 : 10,500",2008.03.29(토),개시 : 13:59,경기시간 : 3:16,한화,롯데,,
11, , ,중안, ,3땅, ,우비, , ,3,1,0,0,0.333,신경현,구장 : 대전,"관중 : 10,500",2008.03.29(토),개시 : 13:59,경기시간 : 3:16,한화,롯데,,
12, , , , , , , , ,4구,0,0,0,0,0.000,이희근,구장 : 대전,"관중 : 10,500",2008.03.29(토),개시 : 13:59,경기시간 : 3:16,한화,롯데,,
13, , ,삼진, , ,유땅, , , ,2,0,0,0,0.000,김민재,구장 : 대전,"관중 : 10,500",2008.03.29(토),개시 : 13:59,경기시간 : 3:16,한화,롯데,,
14, , , , , , ,중비, , ,1,0,0,0,0.000,윤재국,구장 : 대전,"관중 : 10,500",2008.03.29(토),개시 : 13:59,경기시간 : 3:16,한화,롯데,,
15, , , , , , , , ,중비,1,0,0,0,0.000,오선진,구장 : 대전,"관중 : 10,500",2008.03.29(토),개시 : 13:59,경기시간 : 3:16,한화,롯데,,
0,좌비, ,유병, , ,4구, , ,유땅,3,0,0,0,0.375,이용규,구장 : 시민,"관중 : 5,683",2008.03.30(일),개시 : 14:03,경기시간 : 3:08,KIA,삼성,,
1,중비, , ,좌비, ,좌비, , , ,3,0,0,0,0.000,이종범,구장 : 시민,"관중 : 5,683",2008.03.30(일),개시 : 14:03,경기시간 : 3:08,KIA,삼성,,
2, , , , , , , , ,3비,1,0,0,0,0.000,강동우,구장 : 시민,"관중 : 5,683",2008.03.30(일),개시 : 14:03,경기시간 : 3:08,KIA,삼성,,
3,좌비, , ,2직, , ,좌비, ,2땅,4,0,0,0,0.000,장성호,구장 : 시민,"관중 : 5,683",2008.03.30(일),개시 : 14:03,경기시간 : 3:08,KIA,삼성,,
4, ,우비, ,유땅, , ,우비, , ,3,0,0,0,0.000,나지완,구장 : 시민,"관중 : 5,683",2008.03.30(일),개시 : 14:03,경기시간 : 3:08,KIA,삼성,,
5, ,유땅, , ,2땅, ,삼진, , ,3,0,0,0,0.000,최희섭,구장 : 시민,"관중 : 5,683",2008.03.30(일),개시 : 14:03,경기시간 : 3:08,KIA,삼성,,
6, ,유땅, , ,중안, , ,중안, ,3,2,0,0,0.333,이현곤,구장 : 시민,"관중 : 5,683",2008.03.30(일),개시 : 14:03,경기시간 : 3:08,KIA,삼성,,
7, , ,4구, ,2땅, , ,투희번, ,1,0,0,0,0.000,발데스,구장 : 시민,"관중 : 5,683",2008.03.30(일),개시 : 14:03,경기시간 : 3:08,KIA,삼성,,
8, , ,투희번, , ,투땅, , , ,1,0,0,0,0.200,김상훈,구장 : 시민,"관중 : 5,683",2008.03.30(일),개시 : 14:03,경기시간 : 3:08,KIA,삼성,,
9, , , , , , , ,좌비, ,1,0,0,0,0.250,김원섭,구장 : 시민,"관중 : 5,683",2008.03.30(일),개시 : 14:03,경기시간 : 3:08,KIA,삼성,,
10, , , , , , , , , ,0,0,0,0,0.000,차일목,구장 : 시민,"관중 : 5,683",2008.03.30(일),개시 : 14:03,경기시간 : 3:08,KIA,삼성,,
11, , ,4구, , ,2땅, ,2비, ,2,0,0,0,0.200,김종국,구장 : 시민,"관중 : 5,683",2008.03.30(일),개시 : 14:03,경기시간 : 3:08,KIA,삼성,,
0,유땅, ,우홈, ,삼진, ,삼진, , ,4,1,1,1,0.500,박한이,구장 : 시민,"관중 : 5,683",2008.03.30(일),개시 : 14:03,경기시간 : 3:08,삼성,KIA,,
1,유비, ,유땅, , ,투땅, ,좌중2, ,4,1,0,1,0.500,신명철,구장 : 시민,"관중 : 5,683",2008.03.30(일),개시 : 14:03,경기시간 : 3:08,삼성,KIA,,
2,유비, , ,좌안, ,중비, ,4구, ,3,1,0,0,0.286,양준혁,구장 : 시민,"관중 : 5,683",2008.03.30(일),개시 : 14:03,경기시간 : 3:08,삼성,KIA,,
3, , , , , , , , , ,0,0,0,1,0.000,이영욱,구장 : 시민,"관중 : 5,683",2008.03.30(일),개시 : 14:03,경기시간 : 3:08,삼성,KIA,,
4, ,3땅, ,유2병, ,4구, ,우비, ,3,0,0,0,0.143,심정수,구장 : 시민,"관중 : 5,683",2008.03.30(일),개시 : 14:03,경기시간 : 3:08,삼성,KIA,,
5, , , , , , , , , ,0,0,0,0,0.000,오승환,구장 : 시민,"관중 : 5,683",2008.03.30(일),개시 : 14:03,경기시간 : 3:08,삼성,KIA,,
6, ,중비, ,4구, ,4구, ,4구, ,1,0,0,0,0.500,크루즈,구장 : 시민,"관중 : 5,683",2008.03.30(일),개시 : 14:03,경기시간 : 3:08,삼성,KIA,,
7, , , , , , , , , ,0,0,0,0,0.000,손지환,구장 : 시민,"관중 : 5,683",2008.03.30(일),개시 : 14:03,경기시간 : 3:08,삼성,KIA,,
8, ,4구, ,사구, , , , , ,0,0,0,0,0.500,박진만,구장 : 시민,"관중 : 5,683",2008.03.30(일),개시 : 14:03,경기시간 : 3:08,삼성,KIA,,
9, , , , , ,삼진, ,삼진, ,2,0,0,0,0.000,김재걸,구장 : 시민,"관중 : 5,683",2008.03.30(일),개시 : 14:03,경기시간 : 3:08,삼성,KIA,,
10, ,중비, ,유땅, , , , , ,2,0,0,0,0.000,조동찬,구장 : 시민,"관중 : 5,683",2008.03.30(일),개시 : 14:03,경기시간 : 3:08,삼성,KIA,,
11, , , , , , ,좌파, , ,1,0,0,0,0.000,최형우,구장 : 시민,"관중 : 5,683",2008.03.30(일),개시 : 14:03,경기시간 : 3:08,삼성,KIA,,
12, , , , , , , ,좌중안, ,1,1,2,0,1.000,박석민,구장 : 시민,"관중 : 5,683",2008.03.30(일),개시 : 14:03,경기시간 : 3:08,삼성,KIA,,
13, , ,2땅, ,유땅, ,유땅,4구, ,3,0,0,0,0.143,진갑용,구장 : 시민,"관중 : 5,683",2008.03.30(일),개시 : 14:03,경기시간 : 3:08,삼성,KIA,,
14, , ,삼진, ,유직, ,4구,2땅, ,3,0,0,0,0.000,허승민,구장 : 시민,"관중 : 5,683",2008.03.30(일),개시 : 14:03,경기시간 : 3:08,삼성,KIA,,
0,유땅,유땅, , ,3땅, ,우비, ,삼진,5,0,0,0,0.000,이택근,구장 : 잠실,"관중 : 12,592",2008.03.30(일),개시 : 14:04,경기시간 : 3:09,우리,두산,,
1,유비, ,삼진, ,우안, ,우비, ,2유병,5,1,0,0,0.200,이숭용,구장 : 잠실,"관중 : 12,592",2008.03.30(일),개시 : 14:04,경기시간 : 3:09,우리,두산,,
2,4구, ,1직, ,중비, , ,좌중2, ,3,1,0,1,0.333,정성훈,구장 : 잠실,"관중 : 12,592",2008.03.30(일),개시 : 14:04,경기시간 : 3:09,우리,두산,,
3,투안, ,1안, ,1땅, , ,유땅, ,4,2,0,0,0.500,브룸바,구장 : 잠실,"관중 : 12,592",2008.03.30(일),개시 : 14:04,경기시간 : 3:09,우리,두산,,
4,2땅, ,우비, , ,3땅, ,중희비, ,3,0,1,0,0.000,송지만,구장 : 잠실,"관중 : 12,592",2008.03.30(일),개시 : 14:04,경기시간 : 3:09,우리,두산,,
5, ,3땅, ,유직, ,중2, ,우안, ,4,2,0,0,0.500,황재균,구장 : 잠실,"관중 : 12,592",2008.03.30(일),개시 : 14:04,경기시간 : 3:09,우리,두산,,
6, ,중안, ,좌중2, ,삼진, ,우안, ,4,3,0,0,0.750,강정호,구장 : 잠실,"관중 : 12,592",2008.03.30(일),개시 : 14:04,경기시간 : 3:09,우리,두산,,
7, ,중안, ,투땅, ,포파, , , ,3,1,0,0,0.333,강귀태,구장 : 잠실,"관중 : 12,592",2008.03.30(일),개시 : 14:04,경기시간 : 3:09,우리,두산,,
8, , , , , , , ,투땅, ,1,0,0,0,0.000,정종수,구장 : 잠실,"관중 : 12,592",2008.03.30(일),개시 : 14:04,경기시간 : 3:09,우리,두산,,
9, ,좌2, ,1땅, , ,삼진, , ,3,1,0,0,0.333,김일경,구장 : 잠실,"관중 : 12,592",2008.03.30(일),개시 : 14:04,경기시간 : 3:09,우리,두산,,
10, , , , , , , , ,4구,0,0,0,0,0.000,강병식,구장 : 잠실,"관중 : 12,592",2008.03.30(일),개시 : 14:04,경기시간 : 3:09,우리,두산,,
11, , , , , , , , , ,0,0,0,0,0.000,정수성,구장 : 잠실,"관중 : 12,592",2008.03.30(일),개시 : 14:04,경기시간 : 3:09,우리,두산,,
0,2파,좌비, , ,유직, ,좌비, , ,4,0,0,0,0.000,이종욱,구장 : 잠실,"관중 : 12,592",2008.03.30(일),개시 : 14:04,경기시간 : 3:09,두산,우리,,
1,좌비, ,유땅, ,좌안, ,3비, , ,4,1,0,0,0.250,민병헌,구장 : 잠실,"관중 : 12,592",2008.03.30(일),개시 : 14:04,경기시간 : 3:09,두산,우리,,
2,4구, ,삼진, ,삼진, ,4구, , ,2,0,0,0,0.000,고영민,구장 : 잠실,"관중 : 12,592",2008.03.30(일),개시 : 14:04,경기시간 : 3:09,두산,우리,,
3,4구, ,4구, , ,우중안,2직, , ,2,1,0,1,0.500,김동주,구장 : 잠실,"관중 : 12,592",2008.03.30(일),개시 : 14:04,경기시간 : 3:09,두산,우리,,
4, , , , , , , , , ,0,0,0,0,0.000,김진수,구장 : 잠실,"관중 : 12,592",2008.03.30(일),개시 : 14:04,경기시간 : 3:09,두산,우리,,
5,2땅, ,1땅, , ,중비, ,2실, ,4,0,0,0,0.000,김현수,구장 : 잠실,"관중 : 12,592",2008.03.30(일),개시 : 14:04,경기시간 : 3:09,두산,우리,,
6, , , , , , , , , ,0,0,0,1,0.000,전상렬,구장 : 잠실,"관중 : 12,592",2008.03.30(일),개시 : 14:04,경기시간 : 3:09,두산,우리,,
7, ,4구, ,삼진, ,삼진, , , ,2,0,0,1,0.000,채상병,구장 : 잠실,"관중 : 12,592",2008.03.30(일),개시 : 14:04,경기시간 : 3:09,두산,우리,,
8, , , , , , , ,삼진, ,1,0,0,0,0.000,오재원,구장 : 잠실,"관중 : 12,592",2008.03.30(일),개시 : 14:04,경기시간 : 3:09,두산,우리,,
9, ,좌홈, ,2땅, ,4구, ,우안, ,3,2,2,1,0.667,이대수,구장 : 잠실,"관중 : 12,592",2008.03.30(일),개시 : 14:04,경기시간 : 3:09,두산,우리,,
10, , , , , , , , , ,0,0,0,0,0.000,김재호,구장 : 잠실,"관중 : 12,592",2008.03.30(일),개시 : 14:04,경기시간 : 3:09,두산,우리,,
11, ,삼진, ,투땅, ,우안, ,삼진, ,4,1,1,0,0.250,유재웅,구장 : 잠실,"관중 : 12,592",2008.03.30(일),개시 : 14:04,경기시간 : 3:09,두산,우리,,
12, ,투땅, , ,우비,삼진, ,중비, ,4,0,0,0,0.000,정원석,구장 : 잠실,"관중 : 12,592",2008.03.30(일),개시 : 14:04,경기시간 : 3:09,두산,우리,,
0,삼진,삼진, ,유땅, ,유땅, , ,3번,5,0,0,0,0.100,이대형,구장 : 문학,"관중 : 18,362",2008.03.30(일),개시 : 15:02,경기시간 : 3:16,LG,SK,,
1,중안, ,중비,중비, , ,유땅, , ,4,1,0,0,0.250,박경수,구장 : 문학,"관중 : 18,362",2008.03.30(일),개시 : 15:02,경기시간 : 3:16,LG,SK,,
2,삼진, ,중안, ,유안, ,투땅, , ,4,2,0,1,0.375,박용택,구장 : 문학,"관중 : 18,362",2008.03.30(일),개시 : 15:02,경기시간 : 3:16,LG,SK,,
3,삼진, , , , , , , , ,1,0,0,0,0.200,최동수,구장 : 문학,"관중 : 18,362",2008.03.30(일),개시 : 15:02,경기시간 : 3:16,LG,SK,,
4, , ,중안, ,포희번, ,삼진, , ,2,1,0,0,0.500,박용근,구장 : 문학,"관중 : 18,362",2008.03.30(일),개시 : 15:02,경기시간 : 3:16,LG,SK,,
5, ,4구,중안, ,삼진, , ,사구, ,2,1,1,1,0.333,서동욱,구장 : 문학,"관중 : 18,362",2008.03.30(일),개시 : 15:02,경기시간 : 3:16,LG,SK,,
6, , , , , , , , , ,0,0,0,0,0.000,오태근,구장 : 문학,"관중 : 18,362",2008.03.30(일),개시 : 15:02,경기시간 : 3:16,LG,SK,,
7, ,좌안,4구, ,포파, , ,삼진, ,3,1,0,1,0.143,조인성,구장 : 문학,"관중 : 18,362",2008.03.30(일),개시 : 15:02,경기시간 : 3:16,LG,SK,,
8, ,3희번,좌비, , ,삼진, ,삼진, ,3,0,0,0,0.143,김상현,구장 : 문학,"관중 : 18,362",2008.03.30(일),개시 : 15:02,경기시간 : 3:16,LG,SK,,
9, ,중안, ,우비, ,1땅, , ,유땅,4,1,1,0,0.400,김준호,구장 : 문학,"관중 : 18,362",2008.03.30(일),개시 : 15:02,경기시간 : 3:16,LG,SK,,
10, ,투땅, ,4구, ,4구, , ,2땅,2,0,1,0,0.000,권용관,구장 : 문학,"관중 : 18,362",2008.03.30(일),개시 : 15:02,경기시간 : 3:16,LG,SK,,
0,1비, ,4구, , ,우비, ,삼진, ,3,0,0,0,0.000,김강민,구장 : 문학,"관중 : 18,362",2008.03.30(일),개시 : 15:02,경기시간 : 3:16,SK,LG,,
1,투안, ,삼진, , , , , , ,2,1,0,0,0.500,조동화,구장 : 문학,"관중 : 18,362",2008.03.30(일),개시 : 15:02,경기시간 : 3:16,SK,LG,,
2, , , , , ,유직, ,4구, ,1,0,0,0,0.167,이진영,구장 : 문학,"관중 : 18,362",2008.03.30(일),개시 : 15:02,경기시간 : 3:16,SK,LG,,
3,삼진, ,2땅, , ,투땅, , , ,3,0,0,0,0.429,정근우,구장 : 문학,"관중 : 18,362",2008.03.30(일),개시 : 15:02,경기시간 : 3:16,SK,LG,,
4, , , , , , , ,유비, ,1,0,0,0,0.000,김재현,구장 : 문학,"관중 : 18,362",2008.03.30(일),개시 : 15:02,경기시간 : 3:16,SK,LG,,
