,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
0,삼진, ,우안, ,2비, ,우비, ,1땅,5,1,0,0,0.290,조동찬,구장 : 목동,"관중 : 2,512",2010.09.01(수),개시 : 18:29,경기시간 : 3:20,삼성,넥센,,,
1,4구, ,좌비, ,4구, ,2땅, ,우안,3,1,0,1,0.301,박한이,구장 : 목동,"관중 : 2,512",2010.09.01(수),개시 : 18:29,경기시간 : 3:20,삼성,넥센,,,
2, , , , , , , , , ,0,0,0,0,0.250,강명구,구장 : 목동,"관중 : 2,512",2010.09.01(수),개시 : 18:29,경기시간 : 3:20,삼성,넥센,,,
3,유2병, , ,우비,좌2, ,1직, ,삼진,5,1,2,0,0.211,강봉규,구장 : 목동,"관중 : 2,512",2010.09.01(수),개시 : 18:29,경기시간 : 3:20,삼성,넥센,,,
4, ,삼진, ,4구,삼진, , ,4구, ,2,0,0,1,0.308,박석민,구장 : 목동,"관중 : 2,512",2010.09.01(수),개시 : 18:29,경기시간 : 3:20,삼성,넥센,,,
5, ,유땅, ,삼진, ,좌비, ,우안, ,4,1,0,0,0.270,최형우,구장 : 목동,"관중 : 2,512",2010.09.01(수),개시 : 18:29,경기시간 : 3:20,삼성,넥센,,,
6, ,우안, ,4구, ,투땅, ,3희번, ,2,1,0,0,0.289,신명철,구장 : 목동,"관중 : 2,512",2010.09.01(수),개시 : 18:29,경기시간 : 3:20,삼성,넥센,,,
7, , ,우비,2비, , , , , ,2,0,0,0,0.279,오정복,구장 : 목동,"관중 : 2,512",2010.09.01(수),개시 : 18:29,경기시간 : 3:20,삼성,넥센,,,
8, , , , , ,중안, ,2땅, ,2,1,1,0,0.275,이영욱,구장 : 목동,"관중 : 2,512",2010.09.01(수),개시 : 18:29,경기시간 : 3:20,삼성,넥센,,,
9, , ,좌중홈, ,좌안,4구, ,삼진, ,3,2,1,2,0.188,채상병,구장 : 목동,"관중 : 2,512",2010.09.01(수),개시 : 18:29,경기시간 : 3:20,삼성,넥센,,,
10, , , , , , , , , ,0,0,0,0,0.156,현재윤,구장 : 목동,"관중 : 2,512",2010.09.01(수),개시 : 18:29,경기시간 : 3:20,삼성,넥센,,,
11, , ,삼진, ,투희번, , , , ,1,0,0,0,0.226,김상수,구장 : 목동,"관중 : 2,512",2010.09.01(수),개시 : 18:29,경기시간 : 3:20,삼성,넥센,,,
12, , , , , ,삼진, , , ,1,0,0,0,0.287,조영훈,구장 : 목동,"관중 : 2,512",2010.09.01(수),개시 : 18:29,경기시간 : 3:20,삼성,넥센,,,
13, , , , , , , , , ,0,0,0,0,0.216,임익준,구장 : 목동,"관중 : 2,512",2010.09.01(수),개시 : 18:29,경기시간 : 3:20,삼성,넥센,,,
14, , , , , , , , ,삼진,1,0,0,0,0.295,채태인,구장 : 목동,"관중 : 2,512",2010.09.01(수),개시 : 18:29,경기시간 : 3:20,삼성,넥센,,,
0,삼진, ,유비, ,삼진, ,1땅, , ,4,0,0,0,0.286,장민석,구장 : 목동,"관중 : 2,512",2010.09.01(수),개시 : 18:29,경기시간 : 3:20,넥센,삼성,,,
1,유땅, , ,좌중안,4구, ,삼진, , ,3,1,0,2,0.269,김민우,구장 : 목동,"관중 : 2,512",2010.09.01(수),개시 : 18:29,경기시간 : 3:20,넥센,삼성,,,
2,중비, , ,우안,우2, ,좌2, , ,4,3,1,2,0.280,유한준,구장 : 목동,"관중 : 2,512",2010.09.01(수),개시 : 18:29,경기시간 : 3:20,넥센,삼성,,,
