,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
0,2안,삼진, , ,1땅, , ,삼진, ,4,1,0,0,0.305,고종욱,구장 : 잠실,"관중 : 23,220",2015.05.01(금),개시 : 18:30,경기시간 : 2:31,넥센,LG,,,
1, , , , , , , , , ,0,0,0,0,0.234,문우람,구장 : 잠실,"관중 : 23,220",2015.05.01(금),개시 : 18:30,경기시간 : 2:31,넥센,LG,,,
2,삼진, ,1땅, ,1땅, , ,삼진, ,4,0,0,0,0.200,서동욱,구장 : 잠실,"관중 : 23,220",2015.05.01(금),개시 : 18:30,경기시간 : 2:31,넥센,LG,,,
3, , , , , , , , , ,0,0,0,0,0.227,김지수,구장 : 잠실,"관중 : 23,220",2015.05.01(금),개시 : 18:30,경기시간 : 2:31,넥센,LG,,,
4,유땅, ,좌안, , ,3땅, ,좌안, ,4,2,0,0,0.268,이택근,구장 : 잠실,"관중 : 23,220",2015.05.01(금),개시 : 18:30,경기시간 : 2:31,넥센,LG,,,
5,삼진, ,32병, , ,삼진, ,유안, ,4,1,0,0,0.340,박병호,구장 : 잠실,"관중 : 23,220",2015.05.01(금),개시 : 18:30,경기시간 : 2:31,넥센,LG,,,
6, ,4구, ,2비, ,우비, ,우비, ,3,0,0,1,0.373,유한준,구장 : 잠실,"관중 : 23,220",2015.05.01(금),개시 : 18:30,경기시간 : 2:31,넥센,LG,,,
7, ,좌비, ,삼진, , ,우안, ,삼진,4,1,0,0,0.426,김민성,구장 : 잠실,"관중 : 23,220",2015.05.01(금),개시 : 18:30,경기시간 : 2:31,넥센,LG,,,
8, ,좌안, ,3땅, , ,유땅, , ,3,1,0,1,0.350,윤석민,구장 : 잠실,"관중 : 23,220",2015.05.01(금),개시 : 18:30,경기시간 : 2:31,넥센,LG,,,
9, , , , , , , , ,2직,1,0,0,0,0.125,임병욱,구장 : 잠실,"관중 : 23,220",2015.05.01(금),개시 : 18:30,경기시간 : 2:31,넥센,LG,,,
10, ,삼진, , ,삼진, ,중안, ,중비,4,1,0,0,0.323,김하성,구장 : 잠실,"관중 : 23,220",2015.05.01(금),개시 : 18:30,경기시간 : 2:31,넥센,LG,,,
11, ,좌홈, , ,좌안, ,삼진, , ,3,2,3,1,0.295,박동원,구장 : 잠실,"관중 : 23,220",2015.05.01(금),개시 : 18:30,경기시간 : 2:31,넥센,LG,,,
0,2땅, ,중비, , ,1땅, , ,삼진,4,0,0,0,0.252,오지환,구장 : 잠실,"관중 : 23,220",2015.05.01(금),개시 : 18:30,경기시간 : 2:31,LG,넥센,,,
1,중안, ,우비, , ,좌비, , ,유땅,4,1,0,0,0.383,정성훈,구장 : 잠실,"관중 : 23,220",2015.05.01(금),개시 : 18:30,경기시간 : 2:31,LG,넥센,,,
2,1병, , ,중비, , ,유땅, , ,3,0,0,0,0.268,박용택,구장 : 잠실,"관중 : 23,220",2015.05.01(금),개시 : 18:30,경기시간 : 2:31,LG,넥센,,,
