,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10
8, ,좌안, ,3땅, ,1비, ,중2, ,4,2,0,0,0.500,홍성흔,구장 : 사직,"관중 : 28,500",2010.03.27(토),개시 : 14:00,경기시간 : 3:04,롯데,넥센,,
9, , , , , , , , , ,0,0,0,0,0.000,전준우,구장 : 사직,"관중 : 28,500",2010.03.27(토),개시 : 14:00,경기시간 : 3:04,롯데,넥센,,
10, ,4구, ,3땅, ,중안, ,삼진, ,3,1,0,0,0.333,김민성,구장 : 사직,"관중 : 28,500",2010.03.27(토),개시 : 14:00,경기시간 : 3:04,롯데,넥센,,
11, ,삼진, , ,4구,3땅, , ,우비,3,0,0,0,0.000,박기혁,구장 : 사직,"관중 : 28,500",2010.03.27(토),개시 : 14:00,경기시간 : 3:04,롯데,넥센,,
0,좌비, ,삼진, ,3땅, , ,3땅, ,4,0,0,0,0.000,박용택,구장 : 대구,"관중 : 10,000",2010.03.27(토),개시 : 14:02,경기시간 : 4:11,LG,삼성, , 
1, , , , , , , , , ,0,0,0,0,0.000,박병호,구장 : 대구,"관중 : 10,000",2010.03.27(토),개시 : 14:02,경기시간 : 4:11,LG,삼성, , 
2, , , , , , , , , ,2,0,0,0,0.000,최동수,구장 : 대구,"관중 : 10,000",2010.03.27(토),개시 : 14:02,경기시간 : 4:11,LG,삼성,유땅,2땅
3,우중안, ,중비, ,중비, , ,투땅, ,4,1,0,1,0.250,이대형,구장 : 대구,"관중 : 10,000",2010.03.27(토),개시 : 14:02,경기시간 : 4:11,LG,삼성,4구, 
4,우안, , ,중비, ,중비, ,2땅, ,5,1,0,0,0.200,이택근,구장 : 대구,"관중 : 10,000",2010.03.27(토),개시 : 14:02,경기시간 : 4:11,LG,삼성,3땅, 
5,좌희비, , ,삼진, ,우안, , ,1직,4,1,1,0,0.250,이병규,구장 : 대구,"관중 : 10,000",2010.03.27(토),개시 : 14:02,경기시간 : 4:11,LG,삼성, ,2땅
6,삼진, , ,1파, ,2병, , ,삼진,4,0,0,1,0.000,정성훈,구장 : 대구,"관중 : 10,000",2010.03.27(토),개시 : 14:02,경기시간 : 4:11,LG,삼성, ,4구
7, ,1땅, , ,우중안, ,유땅, ,우홈,5,3,1,3,0.600,이진영,구장 : 대구,"관중 : 10,000",2010.03.27(토),개시 : 14:02,경기시간 : 4:11,LG,삼성, ,좌안
8, ,2땅, , ,좌2, ,1비, ,투땅,5,1,0,1,0.200,조인성,구장 : 대구,"관중 : 10,000",2010.03.27(토),개시 : 14:02,경기시간 : 4:11,LG,삼성, ,삼진
9, , , , , , , , , ,0,0,0,0,0.000,김태군,구장 : 대구,"관중 : 10,000",2010.03.27(토),개시 : 14:02,경기시간 : 4:11,LG,삼성, , 
10, ,삼진, , ,우홈, ,우중안, , ,4,2,3,1,0.500,오지환,구장 : 대구,"관중 : 10,000",2010.03.27(토),개시 : 14:02,경기시간 : 4:11,LG,삼성,삼진,4구
11, , ,유땅, ,삼진, ,삼진, , ,3,0,0,0,0.000,박경수,구장 : 대구,"관중 : 10,000",2010.03.27(토),개시 : 14:02,경기시간 : 4:11,LG,삼성, , 
12, , , , , , , , , ,1,1,0,0,1.000,안치용,구장 : 대구,"관중 : 10,000",2010.03.27(토),개시 : 14:02,경기시간 : 4:11,LG,삼성,2안, 
13, , , , , , , , , ,1,1,2,0,1.000,박용근,구장 : 대구,"관중 : 10,000",2010.03.27(토),개시 : 14:02,경기시간 : 4:11,LG,삼성, ,중안
0,2땅, ,1땅, ,2땅,삼진, ,3직, ,6,0,0,0,0.000,이영욱,구장 : 대구,"관중 : 10,000",2010.03.27(토),개시 : 14:02,경기시간 : 4:11,삼성,LG,삼진, 
1,4구, ,유땅, ,좌안, ,유땅,삼진, ,4,1,0,0,0.250,강봉규,구장 : 대구,"관중 : 10,000",2010.03.27(토),개시 : 14:02,경기시간 : 4:11,삼성,LG,4구, 
2,사구, ,3땅, ,좌안, ,2비, ,4구,4,1,0,0,0.250,박석민,구장 : 대구,"관중 : 10,000",2010.03.27(토),개시 : 14:02,경기시간 : 4:11,삼성,LG,삼진, 
3,좌비, , ,2땅,3땅, ,중비, , ,4,0,0,0,0.000,최형우,구장 : 대구,"관중 : 10,000",2010.03.27(토),개시 : 14:02,경기시간 : 4:11,삼성,LG, , 
4, , , , , , , , ,투비,1,0,0,0,0.000,허승민,구장 : 대구,"관중 : 10,000",2010.03.27(토),개시 : 14:02,경기시간 : 4:11,삼성,LG, , 
5, , , , , , , , , ,1,1,0,0,1.000,박한이,구장 : 대구,"관중 : 10,000",2010.03.27(토),개시 : 14:02,경기시간 : 4:11,삼성,LG, ,우안
6,4구, , ,유땅, ,좌비, ,2직,2땅,4,0,0,0,0.000,양준혁,구장 : 대구,"관중 : 10,000",2010.03.27(토),개시 : 14:02,경기시간 : 4:11,삼성,LG, ,4구
7, , , , , , , , , ,0,0,0,0,0.000,손주인,구장 : 대구,"관중 : 10,000",2010.03.27(토),개시 : 14:02,경기시간 : 4:11,삼성,LG, , 
8,좌비, , ,좌안, ,좌안, ,우안, ,4,3,0,2,0.750,채태인,구장 : 대구,"관중 : 10,000",2010.03.27(토),개시 : 14:02,경기시간 : 4:11,삼성,LG, , 
9, , , , , , , , , ,0,0,0,1,0.000,강명구,구장 : 대구,"관중 : 10,000",2010.03.27(토),개시 : 14:02,경기시간 : 4:11,삼성,LG, , 
10, , , , , , , , ,우비,2,0,0,0,0.000,조영훈,구장 : 대구,"관중 : 10,000",2010.03.27(토),개시 : 14:02,경기시간 : 4:11,삼성,LG, ,유땅
11, ,삼진, ,좌중홈, ,우비, ,4구, ,3,1,2,1,0.333,진갑용,구장 : 대구,"관중 : 10,000",2010.03.27(토),개시 : 14:02,경기시간 : 4:11,삼성,LG, , 
12, , , , , , , , , ,0,0,0,1,0.000,김상수,구장 : 대구,"관중 : 10,000",2010.03.27(토),개시 : 14:02,경기시간 : 4:11,삼성,LG, , 
13, , , , , , , , , ,0,0,0,0,0.000,현재윤,구장 : 대구,"관중 : 10,000",2010.03.27(토),개시 : 14:02,경기시간 : 4:11,삼성,LG,4구, 
14, , , , , , , , , ,1,0,0,0,0.000,채상병,구장 : 대구,"관중 : 10,000",2010.03.27(토),개시 : 14:02,경기시간 : 4:11,삼성,LG, ,삼진
15, ,포파, ,우비, ,4구, ,사구, ,2,0,0,0,0.000,박진만,구장 : 대구,"관중 : 10,000",2010.03.27(토),개시 : 14:02,경기시간 : 4:11,삼성,LG,투희번,4구
16, ,우비, , ,중비,중안, ,좌안, ,5,2,3,0,0.400,신명철,구장 : 대구,"관중 : 10,000",2010.03.27(토),개시 : 14:02,경기시간 : 4:11,삼성,LG,고4,삼진
0,4구,삼진, , ,투땅,유땅, ,2비, ,4,0,0,1,0.222,강동우,구장 : 문학,"관중 : 21,510",2010.03.28(일),개시 : 14:01,경기시간 : 3:27,한화,SK,,
1,우2,1직, , ,4구, ,좌안,포파, ,4,2,0,1,0.571,이대수,구장 : 문학,"관중 : 21,510",2010.03.28(일),개시 : 14:01,경기시간 : 3:27,한화,SK,,
2,4구, ,중비, ,4구, ,유땅, ,4구,2,0,0,1,0.200,김태완,구장 : 문학,"관중 : 21,510",2010.03.28(일),개시 : 14:01,경기시간 : 3:27,한화,SK,,
3,삼진, ,2땅, ,삼진, ,2비, ,2비,5,0,0,0,0.000,최진행,구장 : 문학,"관중 : 21,510",2010.03.28(일),개시 : 14:01,경기시간 : 3:27,한화,SK,,
4,3땅, ,우비, ,1땅, ,좌안, , ,4,1,1,0,0.200,이도형,구장 : 문학,"관중 : 21,510",2010.03.28(일),개시 : 14:01,경기시간 : 3:27,한화,SK,,
5, , , , , , , , , ,0,0,0,0,0.000,한윤섭,구장 : 문학,"관중 : 21,510",2010.03.28(일),개시 : 14:01,경기시간 : 3:27,한화,SK,,
6, , , , , , , , ,삼진,1,0,0,0,0.000,오선진,구장 : 문학,"관중 : 21,510",2010.03.28(일),개시 : 14:01,경기시간 : 3:27,한화,SK,,
7,중안, , ,우비, ,3안,4구, ,중안,4,3,1,0,0.500,정원석,구장 : 문학,"관중 : 21,510",2010.03.28(일),개시 : 14:01,경기시간 : 3:27,한화,SK,,
8,4구, , ,2땅, ,투희번,4구, ,2비,2,0,1,0,0.000,송광민,구장 : 문학,"관중 : 21,510",2010.03.28(일),개시 : 14:01,경기시간 : 3:27,한화,SK,,
9,삼진, , ,삼진, ,4구, , , ,2,0,0,0,0.000,이희근,구장 : 문학,"관중 : 21,510",2010.03.28(일),개시 : 14:01,경기시간 : 3:27,한화,SK,,
10, , , , , , ,좌비, , ,1,0,0,0,0.200,이영우,구장 : 문학,"관중 : 21,510",2010.03.28(일),개시 : 14:01,경기시간 : 3:27,한화,SK,,
11, , , , , , , , , ,0,0,0,0,0.000,신경현,구장 : 문학,"관중 : 21,510",2010.03.28(일),개시 : 14:01,경기시간 : 3:27,한화,SK,,
12, ,중비, , ,좌안, , , , ,2,1,0,0,0.667,정현석,구장 : 문학,"관중 : 21,510",2010.03.28(일),개시 : 14:01,경기시간 : 3:27,한화,SK,,
13, , , , , ,삼진, , , ,1,0,0,0,0.500,전근표,구장 : 문학,"관중 : 21,510",2010.03.28(일),개시 : 14:01,경기시간 : 3:27,한화,SK,,
14, , , , , , , ,삼진, ,1,0,0,0,0.000,이여상,구장 : 문학,"관중 : 21,510",2010.03.28(일),개시 : 14:01,경기시간 : 3:27,한화,SK,,
15, , , , , , , , , ,0,0,0,0,0.000,추승우,구장 : 문학,"관중 : 21,510",2010.03.28(일),개시 : 14:01,경기시간 : 3:27,한화,SK,,
0,2땅, ,포파, ,유땅,4구, ,삼진, ,4,0,0,0,0.250,정근우,구장 : 문학,"관중 : 21,510",2010.03.28(일),개시 : 14:01,경기시간 : 3:27,SK,한화,,
1,우홈, ,4구, ,좌비,2땅, ,삼진, ,4,1,1,1,0.143,박재상,구장 : 문학,"관중 : 21,510",2010.03.28(일),개시 : 14:01,경기시간 : 3:27,SK,한화,,
2,삼진, ,2땅, , , , , , ,2,0,1,0,0.000,김재현,구장 : 문학,"관중 : 21,510",2010.03.28(일),개시 : 14:01,경기시간 : 3:27,SK,한화,,
3, , , , ,좌비, ,중안,좌비, ,3,1,0,0,0.333,박재홍,구장 : 문학,"관중 : 21,510",2010.03.28(일),개시 : 14:01,경기시간 : 3:27,SK,한화,,
4,삼진, ,4구, , ,우안,우비, , ,3,1,0,1,0.429,박정권,구장 : 문학,"관중 : 21,510",2010.03.28(일),개시 : 14:01,경기시간 : 3:27,SK,한화,,
5, ,1땅,2땅, , ,사구,3직, , ,3,0,0,1,0.000,최정,구장 : 문학,"관중 : 21,510",2010.03.28(일),개시 : 14:01,경기시간 : 3:27,SK,한화,,
6, ,삼진, ,2비, ,투희선, ,중안, ,3,1,0,2,0.200,나주환,구장 : 문학,"관중 : 21,510",2010.03.28(일),개시 : 14:01,경기시간 : 3:27,SK,한화,,
7, ,삼진, ,3땅, ,좌안, ,사구, ,3,1,2,0,0.333,박경완,구장 : 문학,"관중 : 21,510",2010.03.28(일),개시 : 14:01,경기시간 : 3:27,SK,한화,,
8, , ,중안,1직, ,삼진, ,4구, ,3,1,0,1,0.167,김강민,구장 : 문학,"관중 : 21,510",2010.03.28(일),개시 : 14:01,경기시간 : 3:27,SK,한화,,
9, , ,투안, ,우안,중안, ,4구, ,3,3,1,0,0.600,조동화,구장 : 문학,"관중 : 21,510",2010.03.28(일),개시 : 14:01,경기시간 : 3:27,SK,한화,,
0,유비, ,중안, ,2땅,3안,삼진, ,우안,6,3,0,1,0.500,김민우,구장 : 사직,"관중 : 23,916",2010.03.28(일),개시 : 14:01,경기시간 : 3:28,넥센,롯데,,
1,3땅, ,좌홈, ,4구, ,중안, , ,3,2,2,1,0.333,유한준,구장 : 사직,"관중 : 23,916",2010.03.28(일),개시 : 14:01,경기시간 : 3:28,넥센,롯데,,
2, , , , , , ,우안, ,삼진,2,1,0,1,0.333,정수성,구장 : 사직,"관중 : 23,916",2010.03.28(일),개시 : 14:01,경기시간 : 3:28,넥센,롯데,,
3,중안, ,중비, ,중안, ,중안/ 4구, , ,4,3,0,1,0.429,클락,구장 : 사직,"관중 : 23,916",2010.03.28(일),개시 : 14:01,경기시간 : 3:28,넥센,롯데,,
4, , , , , , , , ,유땅,1,0,0,0,0.000,조재호,구장 : 사직,"관중 : 23,916",2010.03.28(일),개시 : 14:01,경기시간 : 3:28,넥센,롯데,,
5,중실, ,좌중2, ,3땅, ,3안/ 좌비, , ,5,2,0,1,0.222,송지만,구장 : 사직,"관중 : 23,916",2010.03.28(일),개시 : 14:01,경기시간 : 3:28,넥센,롯데,,
6,4구, ,중비, ,2땅, ,좌중안,2땅, ,4,1,2,1,0.143,강정호,구장 : 사직,"관중 : 23,916",2010.03.28(일),개시 : 14:01,경기시간 : 3:28,넥센,롯데,,
7,투땅, ,중비, , ,투땅,투안, , ,4,1,0,1,0.429,이숭용,구장 : 사직,"관중 : 23,916",2010.03.28(일),개시 : 14:01,경기시간 : 3:28,넥센,롯데,,
8, , , , , , , ,4구, ,0,0,0,0,0.000,강병식,구장 : 사직,"관중 : 23,916",2010.03.28(일),개시 : 14:01,경기시간 : 3:28,넥센,롯데,,
9, ,우안, ,유땅, ,우안,좌홈, , ,4,3,4,2,0.500,강귀태,구장 : 사직,"관중 : 23,916",2010.03.28(일),개시 : 14:01,경기시간 : 3:28,넥센,롯데,,
10, , , , , , , ,32병, ,1,0,0,0,0.000,허준,구장 : 사직,"관중 : 23,916",2010.03.28(일),개시 : 14:01,경기시간 : 3:28,넥센,롯데,,
11, ,삼진, ,3땅, , , , , ,2,0,0,0,0.000,오윤,구장 : 사직,"관중 : 23,916",2010.03.28(일),개시 : 14:01,경기시간 : 3:28,넥센,롯데,,
12, , , , , ,우비,유땅, ,삼진,3,0,0,0,0.000,황재균,구장 : 사직,"관중 : 23,916",2010.03.28(일),개시 : 14:01,경기시간 : 3:28,넥센,롯데,,
13, ,3땅, ,1땅, ,좌홈,좌홈, , ,4,2,3,2,0.286,김일경,구장 : 사직,"관중 : 23,916",2010.03.28(일),개시 : 14:01,경기시간 : 3:28,넥센,롯데,,
14, , , , , , , , ,좌안,1,1,0,0,1.000,권도영,구장 : 사직,"관중 : 23,916",2010.03.28(일),개시 : 14:01,경기시간 : 3:28,넥센,롯데,,
0,우비, ,우비, ,3땅, ,삼진, , ,4,0,0,0,0.333,김주찬,구장 : 사직,"관중 : 23,916",2010.03.28(일),개시 : 14:01,경기시간 : 3:28,롯데,넥센,,
