,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
0,중안,三안, , ,삼진, ,삼진, , ,4,2,0,1,0.326,이병규,구장 : 잠실,"관중 : 8,536",2005.08.02(화),개시 : 18:31,경기시간 : 3:04,LG,두산,,,
1, , , , , , , , ,4구,0,0,0,0,0.276,이성열,구장 : 잠실,"관중 : 8,536",2005.08.02(화),개시 : 18:31,경기시간 : 3:04,LG,두산,,,
2,4구,중비, , ,삼진, , , , ,2,0,0,1,0.083,김태완,구장 : 잠실,"관중 : 8,536",2005.08.02(화),개시 : 18:31,경기시간 : 3:04,LG,두산,,,
3, , , , , , ,좌안, ,유비,2,1,0,0,0.219,안상준,구장 : 잠실,"관중 : 8,536",2005.08.02(화),개시 : 18:31,경기시간 : 3:04,LG,두산,,,
4,중안, ,좌중안, ,유땅, ,중비, ,중비,5,2,1,1,0.343,최동수,구장 : 잠실,"관중 : 8,536",2005.08.02(화),개시 : 18:31,경기시간 : 3:04,LG,두산,,,
5,중비, ,우2, , ,삼진, ,삼진, ,4,1,0,0,0.299,박용택,구장 : 잠실,"관중 : 8,536",2005.08.02(화),개시 : 18:31,경기시간 : 3:04,LG,두산,,,
6,사구, ,포비, , ,우중안, ,三비, ,3,1,0,0,0.238,정의윤,구장 : 잠실,"관중 : 8,536",2005.08.02(화),개시 : 18:31,경기시간 : 3:04,LG,두산,,,
7,우희비, ,중희비, , ,우안, ,좌안, ,2,2,2,0,0.286,클리어,구장 : 잠실,"관중 : 8,536",2005.08.02(화),개시 : 18:31,경기시간 : 3:04,LG,두산,,,
8,二비, , ,삼진, ,우비, ,삼진, ,4,0,0,0,0.302,박기남,구장 : 잠실,"관중 : 8,536",2005.08.02(화),개시 : 18:31,경기시간 : 3:04,LG,두산,,,
9, ,우비, ,우비, , , , , ,2,0,0,0,0.234,김정민,구장 : 잠실,"관중 : 8,536",2005.08.02(화),개시 : 18:31,경기시간 : 3:04,LG,두산,,,
