,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
0,중비,우안,우비, , ,유땅, , , ,4,1,1,0,0.283,강동우,구장 : 잠실,"관중 : 22,151",2012.06.01(금),개시 : 18:31,경기시간 : 3:25,한화,LG,,,
1, , , , , , ,삼진, , ,1,0,0,0,0.222,오재필,구장 : 잠실,"관중 : 22,151",2012.06.01(금),개시 : 18:31,경기시간 : 3:25,한화,LG,,,
2,우안,삼진, ,유땅, ,1파, ,1땅, ,5,1,0,1,0.244,한상훈,구장 : 잠실,"관중 : 22,151",2012.06.01(금),개시 : 18:31,경기시간 : 3:25,한화,LG,,,
3, , , , , , , , , ,0,0,0,0,0.220,이여상,구장 : 잠실,"관중 : 22,151",2012.06.01(금),개시 : 18:31,경기시간 : 3:25,한화,LG,,,
4,우안,우안, ,좌안, ,중안, ,삼진, ,5,4,2,1,0.295,장성호,구장 : 잠실,"관중 : 22,151",2012.06.01(금),개시 : 18:31,경기시간 : 3:25,한화,LG,,,
5,좌중2,삼진, ,유2병, ,2비, ,4구, ,4,1,1,0,0.427,김태균,구장 : 잠실,"관중 : 22,151",2012.06.01(금),개시 : 18:31,경기시간 : 3:25,한화,LG,,,
6, , , , , , , , , ,0,0,0,0,0.143,이준수,구장 : 잠실,"관중 : 22,151",2012.06.01(금),개시 : 18:31,경기시간 : 3:25,한화,LG,,,
7,우희비, ,좌중2, ,3땅, ,좌중2, , ,3,2,1,1,0.310,최진행,구장 : 잠실,"관중 : 22,151",2012.06.01(금),개시 : 18:31,경기시간 : 3:25,한화,LG,,,
8, , , , , , , ,중비, ,1,0,0,1,0.139,양성우,구장 : 잠실,"관중 : 22,151",2012.06.01(금),개시 : 18:31,경기시간 : 3:25,한화,LG,,,
9,유땅, ,2땅, ,우중3, ,2실, ,우비,5,1,0,1,0.295,김경언,구장 : 잠실,"관중 : 22,151",2012.06.01(금),개시 : 18:31,경기시간 : 3:25,한화,LG,,,
10, ,유땅,좌2, ,중희비, ,2유병, , ,3,1,2,1,0.257,이대수,구장 : 잠실,"관중 : 22,151",2012.06.01(금),개시 : 18:31,경기시간 : 3:25,한화,LG,,,
