,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
0,一땅, ,삼진, ,투희번, , , , ,2,0,0,0,0.000,정수근,구장 : 시민,"관중 : 12,000",2006.04.08(토),개시 : 16:04,경기시간 : 3:41,롯데,삼성,,,
1, , , , , ,유비, , , ,1,0,0,0,0.000,최준석,구장 : 시민,"관중 : 12,000",2006.04.08(토),개시 : 16:04,경기시간 : 3:41,롯데,삼성,,,
2, , , , , , , ,삼진, ,1,0,0,0,0.000,이승화,구장 : 시민,"관중 : 12,000",2006.04.08(토),개시 : 16:04,경기시간 : 3:41,롯데,삼성,,,
3,삼진, ,一땅, ,삼진, ,유땅, ,一비,5,0,0,0,0.000,신명철,구장 : 시민,"관중 : 12,000",2006.04.08(토),개시 : 16:04,경기시간 : 3:41,롯데,삼성,,,
4,좌비, ,4구, ,삼진, ,삼진, ,사구,3,0,0,0,0.000,마이로우,구장 : 시민,"관중 : 12,000",2006.04.08(토),개시 : 16:04,경기시간 : 3:41,롯데,삼성,,,
5, ,좌비,삼진, , ,4구,4구, ,우안,3,1,0,1,0.333,호세,구장 : 시민,"관중 : 12,000",2006.04.08(토),개시 : 16:04,경기시간 : 3:41,롯데,삼성,,,
6, , , , , , , , , ,0,0,0,0,0.000,박정준,구장 : 시민,"관중 : 12,000",2006.04.08(토),개시 : 16:04,경기시간 : 3:41,롯데,삼성,,,
7, ,우2, ,유땅, ,우안,二땅, ,4구,4,2,0,2,0.500,이대호,구장 : 시민,"관중 : 12,000",2006.04.08(토),개시 : 16:04,경기시간 : 3:41,롯데,삼성,,,
8, ,중비, ,중비, ,三파, ,三비, ,4,0,0,0,0.000,손인호,구장 : 시민,"관중 : 12,000",2006.04.08(토),개시 : 16:04,경기시간 : 3:41,롯데,삼성,,,
9, , , , , , , , ,우비,1,0,0,0,0.000,박현승,구장 : 시민,"관중 : 12,000",2006.04.08(토),개시 : 16:04,경기시간 : 3:41,롯데,삼성,,,
10, , , , , , , , , ,0,0,0,0,0.000,이왕기,구장 : 시민,"관중 : 12,000",2006.04.08(토),개시 : 16:04,경기시간 : 3:41,롯데,삼성,,,
11, ,4구, ,사구, ,4구, ,좌안, ,1,1,0,1,1.000,박기혁,구장 : 시민,"관중 : 12,000",2006.04.08(토),개시 : 16:04,경기시간 : 3:41,롯데,삼성,,,
12, ,좌중2, ,삼진, ,사구, ,4구, ,2,1,3,0,0.500,강민호,구장 : 시민,"관중 : 12,000",2006.04.08(토),개시 : 16:04,경기시간 : 3:41,롯데,삼성,,,
13, ,三직, , ,중안,우희비, ,一파, ,3,1,1,0,0.333,이원석,구장 : 시민,"관중 : 12,000",2006.04.08(토),개시 : 16:04,경기시간 : 3:41,롯데,삼성,,,
0,三비, ,二실, ,우비, ,좌비, , ,4,0,0,0,0.000,박한이,구장 : 시민,"관중 : 12,000",2006.04.08(토),개시 : 16:04,경기시간 : 3:41,삼성,롯데,,,
1,三땅, ,삼진, ,중비, ,二비, , ,4,0,0,0,0.000,김창희,구장 : 시민,"관중 : 12,000",2006.04.08(토),개시 : 16:04,경기시간 : 3:41,삼성,롯데,,,
2,중비, , ,우홈, ,4구, ,二땅, ,3,1,1,2,0.333,양준혁,구장 : 시민,"관중 : 12,000",2006.04.08(토),개시 : 16:04,경기시간 : 3:41,삼성,롯데,,,
3, ,유땅, ,좌비, ,三실, ,三땅, ,4,0,0,0,0.000,진갑용,구장 : 시민,"관중 : 12,000",2006.04.08(토),개시 : 16:04,경기시간 : 3:41,삼성,롯데,,,
4, ,중비, ,중안, ,三희번, ,삼진, ,3,1,0,0,0.333,김대익,구장 : 시민,"관중 : 12,000",2006.04.08(토),개시 : 16:04,경기시간 : 3:41,삼성,롯데,,,
5, , , , , , , , , ,0,0,0,0,0.000,김종훈,구장 : 시민,"관중 : 12,000",2006.04.08(토),개시 : 16:04,경기시간 : 3:41,삼성,롯데,,,
6, ,유땅, ,유땅, ,우희비, , ,삼진,3,0,1,0,0.000,김한수,구장 : 시민,"관중 : 12,000",2006.04.08(토),개시 : 16:04,경기시간 : 3:41,삼성,롯데,,,
7, , ,유비,三땅, ,삼진, , ,삼진,4,0,0,0,0.000,조동찬,구장 : 시민,"관중 : 12,000",2006.04.08(토),개시 : 16:04,경기시간 : 3:41,삼성,롯데,,,
8, , ,우안, ,사구, ,좌안, ,우비,3,2,0,0,0.667,박진만,구장 : 시민,"관중 : 12,000",2006.04.08(토),개시 : 16:04,경기시간 : 3:41,삼성,롯데,,,
9, , ,중비, ,一희번, ,좌비, , ,2,0,0,0,0.000,박종호,구장 : 시민,"관중 : 12,000",2006.04.08(토),개시 : 16:04,경기시간 : 3:41,삼성,롯데,,,
10, , , , , , , , , ,0,0,0,0,0.000,김재걸,구장 : 시민,"관중 : 12,000",2006.04.08(토),개시 : 16:04,경기시간 : 3:41,삼성,롯데,,,
0,삼진, ,三파, , ,二땅, ,중안, ,4,1,0,0,0.250,이대형,구장 : 잠실,"관중 : 22,580",2006.04.08(토),개시 : 16:06,경기시간 : 3:12,LG,두산,,,
1,삼진, , ,유땅, ,4구, ,좌안, ,3,1,0,0,0.333,박경수,구장 : 잠실,"관중 : 22,580",2006.04.08(토),개시 : 16:06,경기시간 : 3:12,LG,두산,,,
2,一땅, , ,우2, ,좌비, ,삼진, ,4,1,0,0,0.250,이병규,구장 : 잠실,"관중 : 22,580",2006.04.08(토),개시 : 16:06,경기시간 : 3:12,LG,두산,,,
