,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
0,유땅, ,3땅, ,2비, ,삼진,삼진,2땅,6,0,0,0,0.300,김호령,구장 : 고척,"관중 : 14,110",2016.07.01(금),개시 : 18:29,경기시간 : 3:22,KIA,넥센,,,
1,중비, ,4구, , ,중안,중안,삼진, ,4,2,0,1,0.301,노수광,구장 : 고척,"관중 : 14,110",2016.07.01(금),개시 : 18:29,경기시간 : 3:22,KIA,넥센,,,
2,중비, ,유땅, , ,삼진, , , ,3,0,0,0,0.333,김주찬,구장 : 고척,"관중 : 14,110",2016.07.01(금),개시 : 18:29,경기시간 : 3:22,KIA,넥센,,,
3, , , , , , ,좌안, ,4구,1,1,0,1,0.256,강한울,구장 : 고척,"관중 : 14,110",2016.07.01(금),개시 : 18:29,경기시간 : 3:22,KIA,넥센,,,
4, ,좌중안, ,3안, ,4구, , , ,2,2,0,1,0.312,이범호,구장 : 고척,"관중 : 14,110",2016.07.01(금),개시 : 18:29,경기시간 : 3:22,KIA,넥센,,,
5, , , , , , ,1안, ,좌홈,2,2,2,1,0.272,김주형,구장 : 고척,"관중 : 14,110",2016.07.01(금),개시 : 18:29,경기시간 : 3:22,KIA,넥센,,,
6, ,유병, ,좌비, ,좌2,유땅, , ,4,1,1,0,0.310,필,구장 : 고척,"관중 : 14,110",2016.07.01(금),개시 : 18:29,경기시간 : 3:22,KIA,넥센,,,
7, , , , , , , , ,2땅,1,0,0,0,0.208,윤완주,구장 : 고척,"관중 : 14,110",2016.07.01(금),개시 : 18:29,경기시간 : 3:22,KIA,넥센,,,
8, ,좌중3, ,삼진, ,중희비, ,1안,우안,4,3,1,2,0.301,서동욱,구장 : 고척,"관중 : 14,110",2016.07.01(금),개시 : 18:29,경기시간 : 3:22,KIA,넥센,,,
9, ,4구, ,포파, ,4구, ,좌안,4구,2,1,0,1,0.296,나지완,구장 : 고척,"관중 : 14,110",2016.07.01(금),개시 : 18:29,경기시간 : 3:22,KIA,넥센,,,
10, ,2비, , , , , , , ,1,0,0,0,0.328,이홍구,구장 : 고척,"관중 : 14,110",2016.07.01(금),개시 : 18:29,경기시간 : 3:22,KIA,넥센,,,
11, , , , ,2비,삼진, ,좌희비,좌중안,3,1,3,0,0.182,백용환,구장 : 고척,"관중 : 14,110",2016.07.01(금),개시 : 18:29,경기시간 : 3:22,KIA,넥센,,,
12, , ,삼진, ,유땅, ,삼진,좌안, ,4,1,0,0,0.230,고영우,구장 : 고척,"관중 : 14,110",2016.07.01(금),개시 : 18:29,경기시간 : 3:22,KIA,넥센,,,
13, , , , , , , , ,1땅,1,0,0,0,0.339,신종길,구장 : 고척,"관중 : 14,110",2016.07.01(금),개시 : 18:29,경기시간 : 3:22,KIA,넥센,,,
0,1땅, ,우안,좌중2,우비, ,유땅, , ,5,2,0,2,0.293,서건창,구장 : 고척,"관중 : 14,110",2016.07.01(금),개시 : 18:29,경기시간 : 3:22,넥센,KIA,,,
1,유땅, ,2안,우홈,삼진, , , , ,4,2,2,2,0.335,고종욱,구장 : 고척,"관중 : 14,110",2016.07.01(금),개시 : 18:29,경기시간 : 3:22,넥센,KIA,,,
2, , , , , , , ,포파, ,1,0,0,0,0.235,장영석,구장 : 고척,"관중 : 14,110",2016.07.01(금),개시 : 18:29,경기시간 : 3:22,넥센,KIA,,,
3,중안, ,좌안,1땅, ,좌비, ,유비, ,5,2,2,1,0.310,김하성,구장 : 고척,"관중 : 14,110",2016.07.01(금),개시 : 18:29,경기시간 : 3:22,넥센,KIA,,,
4, , , , , , , , , ,0,0,0,0,0.367,김지수,구장 : 고척,"관중 : 14,110",2016.07.01(금),개시 : 18:29,경기시간 : 3:22,넥센,KIA,,,
5,우비, ,좌안,중안, ,좌홈, ,4구, ,4,3,2,2,0.342,윤석민,구장 : 고척,"관중 : 14,110",2016.07.01(금),개시 : 18:29,경기시간 : 3:22,넥센,KIA,,,
6, , , , , , , , , ,0,0,0,0,0.307,박정음,구장 : 고척,"관중 : 14,110",2016.07.01(금),개시 : 18:29,경기시간 : 3:22,넥센,KIA,,,
7, ,좌중2,우희비,우비, ,투땅, ,2땅, ,4,1,1,1,0.279,대니돈,구장 : 고척,"관중 : 14,110",2016.07.01(금),개시 : 18:29,경기시간 : 3:22,넥센,KIA,,,
8, ,우안,우안,삼진, ,좌홈, , , ,4,3,1,1,0.292,김민성,구장 : 고척,"관중 : 14,110",2016.07.01(금),개시 : 18:29,경기시간 : 3:22,넥센,KIA,,,
9, ,좌희비,중희비, ,중비,유땅, , , ,2,0,2,0,0.284,채태인,구장 : 고척,"관중 : 14,110",2016.07.01(금),개시 : 18:29,경기시간 : 3:22,넥센,KIA,,,
