,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9
9, , ,삼진,4구, , , , , ,1,0,0,0,0.229,주효상,구장 : 문학,"관중 : 5,976",2018.08.01(수),개시 : 18:30,경기시간 : 3:21,넥센,SK,
10, , , , , ,좌안, , , ,1,1,1,0,0.307,이택근,구장 : 문학,"관중 : 5,976",2018.08.01(수),개시 : 18:30,경기시간 : 3:21,넥센,SK,
11, , , , , , , ,투땅, ,1,0,0,0,0.203,김재현,구장 : 문학,"관중 : 5,976",2018.08.01(수),개시 : 18:30,경기시간 : 3:21,넥센,SK,
0,우비, ,중비,좌안, ,우안,우안, , ,5,3,1,2,0.328,노수광,구장 : 문학,"관중 : 5,976",2018.08.01(수),개시 : 18:30,경기시간 : 3:21,SK,넥센,
1, , , , , , , , , ,0,0,0,0,0.000,박희수,구장 : 문학,"관중 : 5,976",2018.08.01(수),개시 : 18:30,경기시간 : 3:21,SK,넥센,
2, , , , , , , ,유비, ,1,0,0,0,0.000,강지광,구장 : 문학,"관중 : 5,976",2018.08.01(수),개시 : 18:30,경기시간 : 3:21,SK,넥센,
3,삼진, ,우홈,우홈, ,사구, , , ,3,2,4,3,0.269,한동민,구장 : 문학,"관중 : 5,976",2018.08.01(수),개시 : 18:30,경기시간 : 3:21,SK,넥센,
4, , , , , , ,중안,3땅, ,2,1,1,0,0.265,김동엽,구장 : 문학,"관중 : 5,976",2018.08.01(수),개시 : 18:30,경기시간 : 3:21,SK,넥센,
5,중안, ,3땅,중안, ,좌중홈, , , ,4,3,3,2,0.333,로맥,구장 : 문학,"관중 : 5,976",2018.08.01(수),개시 : 18:30,경기시간 : 3:21,SK,넥센,
6, , , , , , ,1비, , ,1,0,0,0,0.274,나주환,구장 : 문학,"관중 : 5,976",2018.08.01(수),개시 : 18:30,경기시간 : 3:21,SK,넥센,
7,유땅, , ,좌안/ 중안, ,좌2, , , ,4,3,0,1,0.320,이재원,구장 : 문학,"관중 : 5,976",2018.08.01(수),개시 : 18:30,경기시간 : 3:21,SK,넥센,
8, , , , , , ,삼진, , ,1,0,0,0,0.198,이성우,구장 : 문학,"관중 : 5,976",2018.08.01(수),개시 : 18:30,경기시간 : 3:21,SK,넥센,
9, ,좌비, ,우홈/ 중안, ,삼진, , , ,4,2,3,1,0.320,최항,구장 : 문학,"관중 : 5,976",2018.08.01(수),개시 : 18:30,경기시간 : 3:21,SK,넥센,
10, , , , , , , ,4구, ,0,0,0,1,0.321,윤정우,구장 : 문학,"관중 : 5,976",2018.08.01(수),개시 : 18:30,경기시간 : 3:21,SK,넥센,
11, ,1땅, ,우안/ 좌직, ,중비, , , ,4,1,0,1,0.277,김성현,구장 : 문학,"관중 : 5,976",2018.08.01(수),개시 : 18:30,경기시간 : 3:21,SK,넥센,
12, , , , , , , ,3실, ,1,0,0,1,0.200,이대수,구장 : 문학,"관중 : 5,976",2018.08.01(수),개시 : 18:30,경기시간 : 3:21,SK,넥센,
13, ,좌중2, ,중비,유땅,2땅, ,1안, ,5,2,1,0,0.253,정진기,구장 : 문학,"관중 : 5,976",2018.08.01(수),개시 : 18:30,경기시간 : 3:21,SK,넥센,
14, ,중비, ,삼진,유비, ,좌안,2땅, ,5,1,0,1,0.299,김강민,구장 : 문학,"관중 : 5,976",2018.08.01(수),개시 : 18:30,경기시간 : 3:21,SK,넥센,
15, , ,삼진,좌안,유땅, ,투땅,우안, ,5,2,1,1,0.353,박승욱,구장 : 문학,"관중 : 5,976",2018.08.01(수),개시 : 18:30,경기시간 : 3:21,SK,넥센,
0,우중홈, ,4구,삼진, ,우안, ,투땅, ,4,2,1,2,0.286,노진혁,구장 : 대구,"관중 : 8,519",2018.08.01(수),개시 : 18:30,경기시간 : 3:32,NC,삼성,
1,투땅, ,좌중2, ,1땅,투땅, , ,삼진,5,1,1,1,0.220,권희동,구장 : 대구,"관중 : 8,519",2018.08.01(수),개시 : 18:30,경기시간 : 3:32,NC,삼성,
2,중비, ,중3, ,4구, ,2땅, ,좌홈,4,2,2,2,0.328,나성범,구장 : 대구,"관중 : 8,519",2018.08.01(수),개시 : 18:30,경기시간 : 3:32,NC,삼성,
3,삼진, ,좌홈, ,좌비, ,우중2, ,좌안,5,3,2,2,0.257,스크럭스,구장 : 대구,"관중 : 8,519",2018.08.01(수),개시 : 18:30,경기시간 : 3:32,NC,삼성,
4, ,우비,3땅, ,사구, ,2땅, ,삼진,4,0,0,0,0.281,이우성,구장 : 대구,"관중 : 8,519",2018.08.01(수),개시 : 18:30,경기시간 : 3:32,NC,삼성,
5, ,2땅, ,중비,2땅, ,2땅, ,중2,5,1,1,0,0.259,김성욱,구장 : 대구,"관중 : 8,519",2018.08.01(수),개시 : 18:30,경기시간 : 3:32,NC,삼성,
6, ,삼진, ,좌2, ,좌안, ,4구,2땅,4,2,0,1,0.208,지석훈,구장 : 대구,"관중 : 8,519",2018.08.01(수),개시 : 18:30,경기시간 : 3:32,NC,삼성,
7, , ,좌비,좌홈, ,중비, ,포파, ,4,1,2,1,0.210,김찬형,구장 : 대구,"관중 : 8,519",2018.08.01(수),개시 : 18:30,경기시간 : 3:32,NC,삼성,
8, , ,삼진,삼진, ,중비, , , ,3,0,0,0,0.159,김형준,구장 : 대구,"관중 : 8,519",2018.08.01(수),개시 : 18:30,경기시간 : 3:32,NC,삼성,
9, , , , , , , ,투땅, ,1,0,0,0,0.262,최준석,구장 : 대구,"관중 : 8,519",2018.08.01(수),개시 : 18:30,경기시간 : 3:32,NC,삼성,
10, , , , , , , , , ,0,0,0,0,0.148,정범모,구장 : 대구,"관중 : 8,519",2018.08.01(수),개시 : 18:30,경기시간 : 3:32,NC,삼성,
0,삼진,우직, ,좌비, , ,2땅, ,삼진,5,0,0,0,0.287,박해민,구장 : 대구,"관중 : 8,519",2018.08.01(수),개시 : 18:30,경기시간 : 3:32,삼성,NC,
1,삼진,4구, ,삼진, , ,투실, ,삼진,4,0,0,1,0.322,구자욱,구장 : 대구,"관중 : 8,519",2018.08.01(수),개시 : 18:30,경기시간 : 3:32,삼성,NC,
2,우안,3파, , ,중비, ,좌중2, , ,4,2,1,1,0.315,이원석,구장 : 대구,"관중 : 8,519",2018.08.01(수),개시 : 18:30,경기시간 : 3:32,삼성,NC,
3,4구, ,좌비, ,삼진, ,삼진, , ,3,0,0,1,0.320,러프,구장 : 대구,"관중 : 8,519",2018.08.01(수),개시 : 18:30,경기시간 : 3:32,삼성,NC,
4,좌안, ,사구, ,유땅, , ,3비, ,3,1,1,1,0.313,김헌곤,구장 : 대구,"관중 : 8,519",2018.08.01(수),개시 : 18:30,경기시간 : 3:32,삼성,NC,
5,4구, ,삼진, , ,좌직, ,삼진, ,3,0,0,0,0.296,최영진,구장 : 대구,"관중 : 8,519",2018.08.01(수),개시 : 18:30,경기시간 : 3:32,삼성,NC,
6,좌2, ,2비, , ,삼진, , , ,3,1,2,0,0.368,이지영,구장 : 대구,"관중 : 8,519",2018.08.01(수),개시 : 18:30,경기시간 : 3:32,삼성,NC,
7, , , , , , , ,2땅, ,1,0,0,0,0.283,박한이,구장 : 대구,"관중 : 8,519",2018.08.01(수),개시 : 18:30,경기시간 : 3:32,삼성,NC,
8, , , , , , , , , ,0,0,0,0,0.000,권정웅,구장 : 대구,"관중 : 8,519",2018.08.01(수),개시 : 18:30,경기시간 : 3:32,삼성,NC,
9,2땅, , ,삼진, ,2땅, , , ,3,0,0,0,0.256,손주인,구장 : 대구,"관중 : 8,519",2018.08.01(수),개시 : 18:30,경기시간 : 3:32,삼성,NC,
10, , , , , , , , ,4구,0,0,0,0,0.243,김성훈,구장 : 대구,"관중 : 8,519",2018.08.01(수),개시 : 18:30,경기시간 : 3:32,삼성,NC,
11, ,중비, ,좌홈, , ,삼진, ,포땅,4,1,1,1,0.253,김상수,구장 : 대구,"관중 : 8,519",2018.08.01(수),개시 : 18:30,경기시간 : 3:32,삼성,NC,
0,우비, ,삼진, ,4구, ,우비, ,유땅,4,0,0,0,0.341,전준우,구장 : 광주,"관중 : 7,018",2018.08.01(수),개시 : 18:29,경기시간 : 3:13,롯데,KIA,
1,삼진, ,4구, ,좌비, ,중2, ,삼진,4,1,0,0,0.295,나경민,구장 : 광주,"관중 : 7,018",2018.08.01(수),개시 : 18:29,경기시간 : 3:13,롯데,KIA,
2,좌파, ,1땅, , ,4구,삼진, , ,3,0,0,1,0.339,손아섭,구장 : 광주,"관중 : 7,018",2018.08.01(수),개시 : 18:29,경기시간 : 3:13,롯데,KIA,
3, ,3땅, ,삼진, ,좌안,좌비, , ,4,1,0,0,0.332,이대호,구장 : 광주,"관중 : 7,018",2018.08.01(수),개시 : 18:29,경기시간 : 3:13,롯데,KIA,
4, , , , , , , , , ,0,0,0,0,0.276,정훈,구장 : 광주,"관중 : 7,018",2018.08.01(수),개시 : 18:29,경기시간 : 3:13,롯데,KIA,
5, ,유땅, ,중안, ,중2, ,투땅, ,4,2,1,0,0.299,번즈,구장 : 광주,"관중 : 7,018",2018.08.01(수),개시 : 18:29,경기시간 : 3:13,롯데,KIA,
6, ,4구, ,삼진, ,삼진, ,삼진, ,3,0,0,0,0.305,민병헌,구장 : 광주,"관중 : 7,018",2018.08.01(수),개시 : 18:29,경기시간 : 3:13,롯데,KIA,
7, ,중비, , ,유안,삼진, , , ,3,1,0,0,0.299,신본기,구장 : 광주,"관중 : 7,018",2018.08.01(수),개시 : 18:29,경기시간 : 3:13,롯데,KIA,
8, , , , , , , ,우비, ,1,0,0,0,0.255,문규현,구장 : 광주,"관중 : 7,018",2018.08.01(수),개시 : 18:29,경기시간 : 3:13,롯데,KIA,
9, , ,삼진, ,삼진, , , , ,2,0,0,0,0.235,한동희,구장 : 광주,"관중 : 7,018",2018.08.01(수),개시 : 18:29,경기시간 : 3:13,롯데,KIA,
10, , , , , ,고4, , , ,0,0,0,0,0.290,채태인,구장 : 광주,"관중 : 7,018",2018.08.01(수),개시 : 18:29,경기시간 : 3:13,롯데,KIA,
11, , , , , , , , ,4구,0,0,0,0,0.208,김동한,구장 : 광주,"관중 : 7,018",2018.08.01(수),개시 : 18:29,경기시간 : 3:13,롯데,KIA,
12, , ,사구, ,3실,삼진, , , ,2,0,0,0,0.225,안중열,구장 : 광주,"관중 : 7,018",2018.08.01(수),개시 : 18:29,경기시간 : 3:13,롯데,KIA,
13, , , , , , , , ,3땅,1,0,0,0,0.127,나종덕,구장 : 광주,"관중 : 7,018",2018.08.01(수),개시 : 18:29,경기시간 : 3:13,롯데,KIA,
0,4구,우중3, ,우비, ,좌2, ,2땅, ,4,2,3,0,0.308,버나디나,구장 : 광주,"관중 : 7,018",2018.08.01(수),개시 : 18:29,경기시간 : 3:13,KIA,롯데,
1,2땅,2땅, ,삼진, ,유비, ,좌비, ,5,0,0,1,0.261,최원준,구장 : 광주,"관중 : 7,018",2018.08.01(수),개시 : 18:29,경기시간 : 3:13,KIA,롯데,
2,우안,중비, ,삼진, ,3비, ,좌비, ,5,1,0,0,0.327,최형우,구장 : 광주,"관중 : 7,018",2018.08.01(수),개시 : 18:29,경기시간 : 3:13,KIA,롯데,
3, , , , , , , , , ,0,0,0,0,0.000,유승철,구장 : 광주,"관중 : 7,018",2018.08.01(수),개시 : 18:29,경기시간 : 3:13,KIA,롯데,
4,삼진, ,좌중2, ,2땅, ,유땅, , ,4,1,0,1,0.367,안치홍,구장 : 광주,"관중 : 7,018",2018.08.01(수),개시 : 18:29,경기시간 : 3:13,KIA,롯데,
5,좌안, ,우2, ,좌안, ,유땅, , ,4,3,2,1,0.327,김주찬,구장 : 광주,"관중 : 7,018",2018.08.01(수),개시 : 18:29,경기시간 : 3:13,KIA,롯데,
6, , , , , , , , , ,0,0,0,0,0.268,홍재호,구장 : 광주,"관중 : 7,018",2018.08.01(수),개시 : 18:29,경기시간 : 3:13,KIA,롯데,
7,삼진, ,유땅, ,32병, ,좌2, , ,4,1,0,0,0.242,나지완,구장 : 광주,"관중 : 7,018",2018.08.01(수),개시 : 18:29,경기시간 : 3:13,KIA,롯데,
8, , , , , , , , , ,0,0,0,1,0.217,박준태,구장 : 광주,"관중 : 7,018",2018.08.01(수),개시 : 18:29,경기시간 : 3:13,KIA,롯데,
9, ,좌안,중안, , , , , , ,2,2,1,1,0.390,류승현,구장 : 광주,"관중 : 7,018",2018.08.01(수),개시 : 18:29,경기시간 : 3:13,KIA,롯데,
10, , , , , ,우비,중2, , ,2,1,1,0,0.281,김선빈,구장 : 광주,"관중 : 7,018",2018.08.01(수),개시 : 18:29,경기시간 : 3:13,KIA,롯데,
11, ,1희번,유비, , ,2안,우안, , ,3,2,0,1,0.238,김민식,구장 : 광주,"관중 : 7,018",2018.08.01(수),개시 : 18:29,경기시간 : 3:13,KIA,롯데,
12, ,유안,유땅, , ,우3,중비, , ,4,2,1,2,0.291,이명기,구장 : 광주,"관중 : 7,018",2018.08.01(수),개시 : 18:29,경기시간 : 3:13,KIA,롯데,
0,1땅, ,4구, ,유비, ,유2병, , ,3,0,0,0,0.284,강백호,구장 : 대전,"관중 : 7,896",2018.08.01(수),개시 : 18:30,경기시간 : 3:11,KT,한화,
1, , , , , , , , , ,0,0,0,0,0.206,김지열,구장 : 대전,"관중 : 7,896",2018.08.01(수),개시 : 18:30,경기시간 : 3:11,KT,한화,
2,삼진, ,삼진, , ,삼진, ,2땅, ,4,0,0,0,0.158,하준호,구장 : 대전,"관중 : 7,896",2018.08.01(수),개시 : 18:30,경기시간 : 3:11,KT,한화,
3,4구, ,삼진, , ,삼진, ,유땅, ,3,0,0,0,0.295,이진영,구장 : 대전,"관중 : 7,896",2018.08.01(수),개시 : 18:30,경기시간 : 3:11,KT,한화,
4,4구, , ,4구, ,우중2, ,4구, ,1,1,0,2,0.312,로하스,구장 : 대전,"관중 : 7,896",2018.08.01(수),개시 : 18:30,경기시간 : 3:11,KT,한화,
5,중비, , ,중안, ,좌2, ,2비, ,4,2,1,0,0.282,박경수,구장 : 대전,"관중 : 7,896",2018.08.01(수),개시 : 18:30,경기시간 : 3:11,KT,한화,
6, ,삼진, ,좌희비, ,삼진, , ,우홈,3,1,2,1,0.292,황재균,구장 : 대전,"관중 : 7,896",2018.08.01(수),개시 : 18:30,경기시간 : 3:11,KT,한화,
7, ,유땅, ,우파, , ,중안, , ,3,1,0,0,0.282,윤석민,구장 : 대전,"관중 : 7,896",2018.08.01(수),개시 : 18:30,경기시간 : 3:11,KT,한화,
8, , , , , , , , ,우안,1,1,0,0,0.273,오태곤,구장 : 대전,"관중 : 7,896",2018.08.01(수),개시 : 18:30,경기시간 : 3:11,KT,한화,
9, ,삼진, , ,2비, ,삼진, , ,3,0,0,0,0.244,이해창,구장 : 대전,"관중 : 7,896",2018.08.01(수),개시 : 18:30,경기시간 : 3:11,KT,한화,
10, , , , , , , , ,2비,1,0,0,0,0.342,유한준,구장 : 대전,"관중 : 7,896",2018.08.01(수),개시 : 18:30,경기시간 : 3:11,KT,한화,
11, , ,삼진, ,삼진, ,우안, ,유비,4,1,0,0,0.251,심우준,구장 : 대전,"관중 : 7,896",2018.08.01(수),개시 : 18:30,경기시간 : 3:11,KT,한화,
0,유비, ,중비, ,중비, , ,우중안, ,4,1,0,1,0.284,정근우,구장 : 대전,"관중 : 7,896",2018.08.01(수),개시 : 18:30,경기시간 : 3:11,한화,KT,
1,4구, ,유비, ,삼진, , , , ,2,0,0,0,0.226,정은원,구장 : 대전,"관중 : 7,896",2018.08.01(수),개시 : 18:30,경기시간 : 3:11,한화,KT,
2, , , , , , , ,투희번, ,0,0,0,0,0.200,김태연,구장 : 대전,"관중 : 7,896",2018.08.01(수),개시 : 18:30,경기시간 : 3:11,한화,KT,
3,4구, ,좌중안, ,투땅, , ,2땅, ,3,1,0,0,0.335,강경학,구장 : 대전,"관중 : 7,896",2018.08.01(수),개시 : 18:30,경기시간 : 3:11,한화,KT,
4,4구, ,2땅, , ,좌비, ,좌중안, ,3,1,1,0,0.327,호잉,구장 : 대전,"관중 : 7,896",2018.08.01(수),개시 : 18:30,경기시간 : 3:11,한화,KT,
5,3병, , ,4구, ,2직, ,우비, ,3,0,0,1,0.260,백창수,구장 : 대전,"관중 : 7,896",2018.08.01(수),개시 : 18:30,경기시간 : 3:11,한화,KT,
6, , , , , , , , , ,0,0,0,0,0.227,김민하,구장 : 대전,"관중 : 7,896",2018.08.01(수),개시 : 18:30,경기시간 : 3:11,한화,KT,
7, ,3안, ,좌홈, ,우비, , , ,3,2,2,2,0.307,이성열,구장 : 대전,"관중 : 7,896",2018.08.01(수),개시 : 18:30,경기시간 : 3:11,한화,KT,
8, ,중안, ,우비, , , , , ,2,1,0,0,0.250,지성준,구장 : 대전,"관중 : 7,896",2018.08.01(수),개시 : 18:30,경기시간 : 3:11,한화,KT,
9, , , , , , ,2땅, , ,1,0,0,0,0.248,최재훈,구장 : 대전,"관중 : 7,896",2018.08.01(수),개시 : 18:30,경기시간 : 3:11,한화,KT,
10, ,2땅, ,2땅, , ,투땅, , ,3,0,1,0,0.357,이동훈,구장 : 대전,"관중 : 7,896",2018.08.01(수),개시 : 18:30,경기시간 : 3:11,한화,KT,
11, ,삼진, ,삼진, , ,투땅, , ,3,0,0,0,0.226,하주석,구장 : 대전,"관중 : 7,896",2018.08.01(수),개시 : 18:30,경기시간 : 3:11,한화,KT,
0,삼진,삼진, ,사구, ,우안, ,좌홈, ,4,2,1,1,0.332,이형종,구장 : 잠실,"관중 : 13,304",2018.08.02(목),개시 : 18:29,경기시간 : 3:48,LG,두산,
1,우중홈, ,1파,3비, ,4구, ,삼진, ,4,1,1,1,0.275,오지환,구장 : 잠실,"관중 : 13,304",2018.08.02(목),개시 : 18:29,경기시간 : 3:48,LG,두산,
2,투땅, ,삼진, ,우중홈,2병, ,좌비, ,5,1,1,1,0.294,박용택,구장 : 잠실,"관중 : 13,304",2018.08.02(목),개시 : 18:29,경기시간 : 3:48,LG,두산,
3,2땅, ,좌안, ,좌비, ,1땅,유땅, ,5,1,0,0,0.358,김현수,구장 : 잠실,"관중 : 13,304",2018.08.02(목),개시 : 18:29,경기시간 : 3:48,LG,두산,
4, ,4구,삼진, ,삼진, ,4구, ,좌직,3,0,0,2,0.337,채은성,구장 : 잠실,"관중 : 13,304",2018.08.02(목),개시 : 18:29,경기시간 : 3:48,LG,두산,
5, ,좌안, ,좌비,우3, ,4구, ,좌안,4,3,0,0,0.374,이천웅,구장 : 잠실,"관중 : 13,304",2018.08.02(목),개시 : 18:29,경기시간 : 3:48,LG,두산,
6, ,좌비, ,투땅,4구, , , , ,2,0,0,0,0.270,양석환,구장 : 잠실,"관중 : 13,304",2018.08.02(목),개시 : 18:29,경기시간 : 3:48,LG,두산,
7, , , , , , ,4구, , ,0,0,0,0,0.273,서상우,구장 : 잠실,"관중 : 13,304",2018.08.02(목),개시 : 18:29,경기시간 : 3:48,LG,두산,
8, , , , , , , , , ,0,0,0,0,0.258,윤진호,구장 : 잠실,"관중 : 13,304",2018.08.02(목),개시 : 18:29,경기시간 : 3:48,LG,두산,
9, , , , , , , , ,삼진,1,0,0,0,0.212,김재율,구장 : 잠실,"관중 : 13,304",2018.08.02(목),개시 : 18:29,경기시간 : 3:48,LG,두산,
10, ,2비, ,사구,투땅, ,중희비, , ,2,0,1,0,0.282,유강남,구장 : 잠실,"관중 : 13,304",2018.08.02(목),개시 : 18:29,경기시간 : 3:48,LG,두산,
11, ,좌2, ,좌안, ,우비,2땅, , ,4,2,1,0,0.259,정주현,구장 : 잠실,"관중 : 13,304",2018.08.02(목),개시 : 18:29,경기시간 : 3:48,LG,두산,
0,4구,우중2, ,우안, ,좌안, ,사구, ,3,3,1,2,0.276,류지혁,구장 : 잠실,"관중 : 13,304",2018.08.02(목),개시 : 18:29,경기시간 : 3:48,두산,LG,
1,우비,4구, ,4구, ,좌비, , , ,2,0,0,0,0.316,최주환,구장 : 잠실,"관중 : 13,304",2018.08.02(목),개시 : 18:29,경기시간 : 3:48,두산,LG,
2,우안,유비, ,좌비, ,좌희비, , , ,3,1,1,1,0.345,오재원,구장 : 잠실,"관중 : 13,304",2018.08.02(목),개시 : 18:29,경기시간 : 3:48,두산,LG,
3,4구,2땅, ,삼진, ,1땅, , , ,3,0,0,0,0.344,김재환,구장 : 잠실,"관중 : 13,304",2018.08.02(목),개시 : 18:29,경기시간 : 3:48,두산,LG,
4,좌중안, ,2땅, , , , , , ,2,1,2,0,0.318,박건우,구장 : 잠실,"관중 : 13,304",2018.08.02(목),개시 : 18:29,경기시간 : 3:48,두산,LG,
