,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10
11, , , , , , , , , ,0,0,0,0,0.105,서한규,구장 : 무등,"관중 : 1,368",2002.07.02(화),개시 : 18:30,경기시간 : 3:10,현대,KIA,,
12, ,유땅, ,좌중2, ,투땅, ,3땅, ,4,1,1,1,0.229,박진만,구장 : 무등,"관중 : 1,368",2002.07.02(화),개시 : 18:30,경기시간 : 3:10,현대,KIA,,
0,유땅, ,2비, ,삼진, ,중비,3파, ,5,0,0,0,0.315,이종범,구장 : 무등,"관중 : 1,368",2002.07.02(화),개시 : 18:30,경기시간 : 3:10,KIA,현대,,
1,중비, ,유안, ,좌2, ,4구,3땅, ,4,2,1,2,0.280,김종국,구장 : 무등,"관중 : 1,368",2002.07.02(화),개시 : 18:30,경기시간 : 3:10,KIA,현대,,
2,중비, ,유땅, ,4구, ,우안, , ,3,1,0,2,0.347,장성호,구장 : 무등,"관중 : 1,368",2002.07.02(화),개시 : 18:30,경기시간 : 3:10,KIA,현대,,
3, ,1파,사구, ,사구, ,2비, , ,2,0,0,0,0.293,펨버튼,구장 : 무등,"관중 : 1,368",2002.07.02(화),개시 : 18:30,경기시간 : 3:10,KIA,현대,,
4, ,좌비,유땅, ,우중2, ,우홈, , ,4,2,5,1,0.286,김경언,구장 : 무등,"관중 : 1,368",2002.07.02(화),개시 : 18:30,경기시간 : 3:10,KIA,현대,,
5, ,삼진, ,유비,삼진, ,중안, , ,4,1,0,0,0.243,김창희,구장 : 무등,"관중 : 1,368",2002.07.02(화),개시 : 18:30,경기시간 : 3:10,KIA,현대,,
6, , ,4구,삼진, ,3비,삼진, , ,3,0,0,1,0.350,김상현,구장 : 무등,"관중 : 1,368",2002.07.02(화),개시 : 18:30,경기시간 : 3:10,KIA,현대,,
7, , , , , , , , , ,0,0,0,0,0.238,김태룡,구장 : 무등,"관중 : 1,368",2002.07.02(화),개시 : 18:30,경기시간 : 3:10,KIA,현대,,
8, , ,우중2,1땅, ,2땅, ,3땅, ,4,1,0,1,0.270,김상훈,구장 : 무등,"관중 : 1,368",2002.07.02(화),개시 : 18:30,경기시간 : 3:10,KIA,현대,,
9, , ,유안, ,우비,2땅, ,중안, ,4,2,1,0,0.318,정성훈,구장 : 무등,"관중 : 1,368",2002.07.02(화),개시 : 18:30,경기시간 : 3:10,KIA,현대,,
0,사구, ,좌비, ,2땅, , ,좌비, ,3,0,0,0,0.276,전상렬,구장 : 시민,"관중 : 1,137",2002.07.02(화),개시 : 18:30,경기시간 : 2:51,두산,삼성,,
1,좌비, ,좌비, , ,1땅, ,우홈, ,4,1,1,1,0.316,최경환,구장 : 시민,"관중 : 1,137",2002.07.02(화),개시 : 18:30,경기시간 : 2:51,두산,삼성,,
2,삼진, , ,좌중2, ,1땅, ,우중홈, ,4,2,1,2,0.341,김동주,구장 : 시민,"관중 : 1,137",2002.07.02(화),개시 : 18:30,경기시간 : 2:51,두산,삼성,,
3,삼진, , ,좌비, ,2땅, ,투땅, ,4,0,0,0,0.303,심재학,구장 : 시민,"관중 : 1,137",2002.07.02(화),개시 : 18:30,경기시간 : 2:51,두산,삼성,,
4, , , , , , , , , ,0,0,0,0,0.236,정수근,구장 : 시민,"관중 : 1,137",2002.07.02(화),개시 : 18:30,경기시간 : 2:51,두산,삼성,,
5, ,중3, ,3땅, , ,중안, ,3땅,4,2,0,1,0.268,장원진,구장 : 시민,"관중 : 1,137",2002.07.02(화),개시 : 18:30,경기시간 : 2:51,두산,삼성,,
6, ,2땅, ,좌안, , ,1희번, ,4구,2,1,2,0,0.301,안경현,구장 : 시민,"관중 : 1,137",2002.07.02(화),개시 : 18:30,경기시간 : 2:51,두산,삼성,,
7, ,3땅, ,삼진, , ,1땅, ,1파,4,0,0,0,0.303,홍성흔,구장 : 시민,"관중 : 1,137",2002.07.02(화),개시 : 18:30,경기시간 : 2:51,두산,삼성,,
8, ,삼진, , ,삼진, ,삼진, , ,3,0,0,0,0.226,유재웅,구장 : 시민,"관중 : 1,137",2002.07.02(화),개시 : 18:30,경기시간 : 2:51,두산,삼성,,
9, , , , , , , , ,삼진,1,0,0,0,0.262,우즈,구장 : 시민,"관중 : 1,137",2002.07.02(화),개시 : 18:30,경기시간 : 2:51,두산,삼성,,
10, , ,삼진, ,2땅, , ,2땅, ,3,0,0,0,0.136,김민호,구장 : 시민,"관중 : 1,137",2002.07.02(화),개시 : 18:30,경기시간 : 2:51,두산,삼성,,
0,좌2, ,4구, ,유땅, , ,삼진, ,3,1,0,1,0.278,강동우,구장 : 시민,"관중 : 1,137",2002.07.02(화),개시 : 18:30,경기시간 : 2:51,삼성,두산,,
1,1안, ,투땅, , ,삼진, , , ,3,1,0,0,0.268,박한이,구장 : 시민,"관중 : 1,137",2002.07.02(화),개시 : 18:30,경기시간 : 2:51,삼성,두산,,
2, , , , , , , ,유실, ,1,0,0,0,0.182,김승권,구장 : 시민,"관중 : 1,137",2002.07.02(화),개시 : 18:30,경기시간 : 2:51,삼성,두산,,
3,우희비, ,3파, , ,우2, ,삼진, ,3,1,1,0,0.343,이승엽,구장 : 시민,"관중 : 1,137",2002.07.02(화),개시 : 18:30,경기시간 : 2:51,삼성,두산,,
4,좌비, , ,삼진, ,유땅, ,우중안, ,4,1,1,0,0.310,마해영,구장 : 시민,"관중 : 1,137",2002.07.02(화),개시 : 18:30,경기시간 : 2:51,삼성,두산,,
5,삼진, , ,삼진, ,유땅, , , ,3,0,0,0,0.263,양준혁,구장 : 시민,"관중 : 1,137",2002.07.02(화),개시 : 18:30,경기시간 : 2:51,삼성,두산,,
6, , , , , , , ,4구, ,0,0,0,0,0.111,임재철,구장 : 시민,"관중 : 1,137",2002.07.02(화),개시 : 18:30,경기시간 : 2:51,삼성,두산,,
7, ,유땅, ,유땅, , ,삼진,유땅, ,4,0,0,0,0.278,브리또,구장 : 시민,"관중 : 1,137",2002.07.02(화),개시 : 18:30,경기시간 : 2:51,삼성,두산,,
8, ,3땅, , ,우3, ,삼진, ,2땅,4,1,0,1,0.296,김한수,구장 : 시민,"관중 : 1,137",2002.07.02(화),개시 : 18:30,경기시간 : 2:51,삼성,두산,,
9, ,우비, , ,유땅, ,중비, ,중비,4,0,0,0,0.278,진갑용,구장 : 시민,"관중 : 1,137",2002.07.02(화),개시 : 18:30,경기시간 : 2:51,삼성,두산,,
10, , ,삼진, , , , , , ,1,0,0,0,0.255,박정환,구장 : 시민,"관중 : 1,137",2002.07.02(화),개시 : 18:30,경기시간 : 2:51,삼성,두산,,
11, , , , ,삼진, , , , ,1,0,0,0,0.500,이준민,구장 : 시민,"관중 : 1,137",2002.07.02(화),개시 : 18:30,경기시간 : 2:51,삼성,두산,,
12, , , , , , , , , ,0,0,0,0,0.211,김재걸,구장 : 시민,"관중 : 1,137",2002.07.02(화),개시 : 18:30,경기시간 : 2:51,삼성,두산,,
13, , , , , , , ,4구,유땅,1,0,0,1,0.292,김종훈,구장 : 시민,"관중 : 1,137",2002.07.02(화),개시 : 18:30,경기시간 : 2:51,삼성,두산,,
0,좌중안,3번, ,삼진, ,중안, ,중안, ,5,3,0,2,0.364,이영우,구장 : 잠실,"관중 : 1,863",2002.07.02(화),개시 : 18:31,경기시간 : 3:53,한화,LG,,
1,4구,우안, ,삼진, ,4구, ,4구, ,2,1,0,2,0.262,임수민,구장 : 잠실,"관중 : 1,863",2002.07.02(화),개시 : 18:31,경기시간 : 3:53,한화,LG,,
2,우안,4구, , ,좌홈,우안, ,삼진, ,4,3,4,2,0.299,송지만,구장 : 잠실,"관중 : 1,863",2002.07.02(화),개시 : 18:31,경기시간 : 3:53,한화,LG,,
3,중안,삼진, , ,유땅,삼진, , ,좌홈,5,2,2,1,0.297,데이비스,구장 : 잠실,"관중 : 1,863",2002.07.02(화),개시 : 18:31,경기시간 : 3:53,한화,LG,,
4,중희비, ,3땅, ,삼진, ,중비, ,삼진,4,0,1,0,0.263,이도형,구장 : 잠실,"관중 : 1,863",2002.07.02(화),개시 : 18:31,경기시간 : 3:53,한화,LG,,
5,유비, ,1땅, ,중비, ,삼진, ,삼진,5,0,0,0,0.234,김태균,구장 : 잠실,"관중 : 1,863",2002.07.02(화),개시 : 18:31,경기시간 : 3:53,한화,LG,,
6,4구, ,유땅, , ,4구,삼진, ,삼진,3,0,0,0,0.233,장종훈,구장 : 잠실,"관중 : 1,863",2002.07.02(화),개시 : 18:31,경기시간 : 3:53,한화,LG,,
7,중비, , ,4구, ,삼진, , , ,2,0,0,0,0.180,조경택,구장 : 잠실,"관중 : 1,863",2002.07.02(화),개시 : 18:31,경기시간 : 3:53,한화,LG,,
8, , , , , , , ,유땅, ,1,0,0,0,0.313,강석천,구장 : 잠실,"관중 : 1,863",2002.07.02(화),개시 : 18:31,경기시간 : 3:53,한화,LG,,
9, , , , , , , , , ,0,0,0,0,0.000,채상병,구장 : 잠실,"관중 : 1,863",2002.07.02(화),개시 : 18:31,경기시간 : 3:53,한화,LG,,
10, ,좌비, ,투땅, , , , , ,2,0,0,0,0.206,허준,구장 : 잠실,"관중 : 1,863",2002.07.02(화),개시 : 18:31,경기시간 : 3:53,한화,LG,,
11, , , , , , , , , ,0,0,0,0,0.209,김수연,구장 : 잠실,"관중 : 1,863",2002.07.02(화),개시 : 18:31,경기시간 : 3:53,한화,LG,,
12, , , , , , , , , ,0,0,0,0,0.167,황우구,구장 : 잠실,"관중 : 1,863",2002.07.02(화),개시 : 18:31,경기시간 : 3:53,한화,LG,,
13, , , , , ,유땅, , , ,1,0,0,0,0.188,김종석,구장 : 잠실,"관중 : 1,863",2002.07.02(화),개시 : 18:31,경기시간 : 3:53,한화,LG,,
14, , , , , , , ,좌비, ,1,0,0,1,0.200,이범호,구장 : 잠실,"관중 : 1,863",2002.07.02(화),개시 : 18:31,경기시간 : 3:53,한화,LG,,
0,중안,고4, ,고4, ,삼진,1땅, , ,3,1,0,1,0.284,이병규,구장 : 잠실,"관중 : 1,863",2002.07.02(화),개시 : 18:31,경기시간 : 3:53,LG,한화,,
1,2땅,삼진, ,우안, ,3땅, ,중안, ,5,2,2,1,0.306,이종열,구장 : 잠실,"관중 : 1,863",2002.07.02(화),개시 : 18:31,경기시간 : 3:53,LG,한화,,
2,3직, ,2땅,삼진, , , , , ,3,0,0,0,0.301,박용택,구장 : 잠실,"관중 : 1,863",2002.07.02(화),개시 : 18:31,경기시간 : 3:53,LG,한화,,
3, , , , , ,삼진, , , ,1,0,0,0,0.231,김현민,구장 : 잠실,"관중 : 1,863",2002.07.02(화),개시 : 18:31,경기시간 : 3:53,LG,한화,,
4, , , , , , , ,3희실, ,0,0,0,0,0.233,심성보,구장 : 잠실,"관중 : 1,863",2002.07.02(화),개시 : 18:31,경기시간 : 3:53,LG,한화,,
5,유땅, ,1땅, ,좌중3, ,삼진,1파, ,5,1,0,1,0.290,마르티네,구장 : 잠실,"관중 : 1,863",2002.07.02(화),개시 : 18:31,경기시간 : 3:53,LG,한화,,
6, ,유비,중안, ,좌2, ,4구,고4, ,3,2,1,2,0.247,최동수,구장 : 잠실,"관중 : 1,863",2002.07.02(화),개시 : 18:31,경기시간 : 3:53,LG,한화,,
7, ,삼진,삼진, ,1희번, , , , ,2,0,0,0,0.287,서용빈,구장 : 잠실,"관중 : 1,863",2002.07.02(화),개시 : 18:31,경기시간 : 3:53,LG,한화,,
8, , , , , , ,좌홈, , ,1,1,2,1,0.208,박연수,구장 : 잠실,"관중 : 1,863",2002.07.02(화),개시 : 18:31,경기시간 : 3:53,LG,한화,,
9, , , , , , , ,삼진, ,1,0,0,0,0.000,이상훈,구장 : 잠실,"관중 : 1,863",2002.07.02(화),개시 : 18:31,경기시간 : 3:53,LG,한화,,
10, ,중안, ,중안,2땅, ,우비,좌비, ,5,2,0,2,0.274,장재중,구장 : 잠실,"관중 : 1,863",2002.07.02(화),개시 : 18:31,경기시간 : 3:53,LG,한화,,
11, ,우안, ,삼진,중안, ,4구, , ,3,2,1,1,0.224,유지현,구장 : 잠실,"관중 : 1,863",2002.07.02(화),개시 : 18:31,경기시간 : 3:53,LG,한화,,
12, ,우안, ,삼진, ,4구,좌2, , ,3,2,2,0,0.230,권용관,구장 : 잠실,"관중 : 1,863",2002.07.02(화),개시 : 18:31,경기시간 : 3:53,LG,한화,,
0,우안, ,3땅, ,4구, ,투땅, ,중안,4,2,0,0,0.295,이진영,구장 : 사직,관중 : 225,2002.07.03(수),개시 : 14:59,경기시간 : 2:39,SK,롯데,,
1,2유병, ,유비, ,3땅, ,1땅, , ,4,0,0,0,0.249,김민재,구장 : 사직,관중 : 225,2002.07.03(수),개시 : 14:59,경기시간 : 2:39,SK,롯데,,
2,좌2, , ,3땅, ,투땅,삼진, , ,4,1,0,0,0.316,채종범,구장 : 사직,관중 : 225,2002.07.03(수),개시 : 14:59,경기시간 : 2:39,SK,롯데,,
3,4구, , ,2땅, ,3땅, ,삼진, ,3,0,0,0,0.270,페르난데,구장 : 사직,관중 : 225,2002.07.03(수),개시 : 14:59,경기시간 : 2:39,SK,롯데,,
4,3땅, , ,3비, ,좌안, ,4구, ,3,1,0,1,0.323,이호준,구장 : 사직,관중 : 225,2002.07.03(수),개시 : 14:59,경기시간 : 2:39,SK,롯데,,
5, ,2땅, , ,2땅,사구, , , ,2,0,0,1,0.227,양현석,구장 : 사직,관중 : 225,2002.07.03(수),개시 : 14:59,경기시간 : 2:39,SK,롯데,,
6, , , , , , , ,3파, ,1,0,0,0,0.260,조원우,구장 : 사직,관중 : 225,2002.07.03(수),개시 : 14:59,경기시간 : 2:39,SK,롯데,,
7, ,중비, , ,좌홈,4구, ,유땅, ,3,1,1,1,0.298,잉글린,구장 : 사직,관중 : 225,2002.07.03(수),개시 : 14:59,경기시간 : 2:39,SK,롯데,,
8, ,3땅, , ,3땅, , , , ,2,0,0,0,0.253,최태원,구장 : 사직,관중 : 225,2002.07.03(수),개시 : 14:59,경기시간 : 2:39,SK,롯데,,
9, , , , , ,좌안, , , ,1,1,2,0,0.206,김기태,구장 : 사직,관중 : 225,2002.07.03(수),개시 : 14:59,경기시간 : 2:39,SK,롯데,,
10, , , , , , , , ,우비,1,0,0,0,0.240,송재익,구장 : 사직,관중 : 225,2002.07.03(수),개시 : 14:59,경기시간 : 2:39,SK,롯데,,
11, , ,유땅, ,우안,2땅, , ,중비,4,1,0,0,0.250,강성우,구장 : 사직,관중 : 225,2002.07.03(수),개시 : 14:59,경기시간 : 2:39,SK,롯데,,
0,투번, , ,우안, ,삼진, ,중안, ,4,2,0,0,0.318,에레라,구장 : 사직,관중 : 225,2002.07.03(수),개시 : 14:59,경기시간 : 2:39,롯데,SK,,
1,좌비, , ,3땅, ,삼진, ,1땅, ,4,0,0,0,0.216,신명철,구장 : 사직,관중 : 225,2002.07.03(수),개시 : 14:59,경기시간 : 2:39,롯데,SK,,
2,3땅, , ,3파, , ,중안, ,3안,4,2,0,1,0.205,김주찬,구장 : 사직,관중 : 225,2002.07.03(수),개시 : 14:59,경기시간 : 2:39,롯데,SK,,
3, ,2땅, , ,3땅, ,2땅, ,투유병,4,0,0,0,0.253,김응국,구장 : 사직,관중 : 225,2002.07.03(수),개시 : 14:59,경기시간 : 2:39,롯데,SK,,
4, ,삼진, , ,유땅, ,좌희비, ,삼진,3,0,1,0,0.227,조경환,구장 : 사직,관중 : 225,2002.07.03(수),개시 : 14:59,경기시간 : 2:39,롯데,SK,,
5, ,1땅, , ,우안, ,3파, , ,3,1,0,0,0.285,최기문,구장 : 사직,관중 : 225,2002.07.03(수),개시 : 14:59,경기시간 : 2:39,롯데,SK,,
6, , ,유땅, ,중안, , ,중안, ,3,2,0,0,0.290,이대호,구장 : 사직,관중 : 225,2002.07.03(수),개시 : 14:59,경기시간 : 2:39,롯데,SK,,
7, , , , , , , , , ,0,0,0,0,0.167,박상민,구장 : 사직,관중 : 225,2002.07.03(수),개시 : 14:59,경기시간 : 2:39,롯데,SK,,
8, , , , , , , , , ,0,0,0,0,0.156,이동욱,구장 : 사직,관중 : 225,2002.07.03(수),개시 : 14:59,경기시간 : 2:39,롯데,SK,,
9, , ,1땅, ,중비, , , , ,2,0,0,0,0.208,김정현,구장 : 사직,관중 : 225,2002.07.03(수),개시 : 14:59,경기시간 : 2:39,롯데,SK,,
10, , , , , , , ,2유병, ,1,0,0,0,0.294,허문회,구장 : 사직,관중 : 225,2002.07.03(수),개시 : 14:59,경기시간 : 2:39,롯데,SK,,
11, , ,1땅, , ,유땅, , , ,2,0,0,0,0.206,김태균,구장 : 사직,관중 : 225,2002.07.03(수),개시 : 14:59,경기시간 : 2:39,롯데,SK,,
12, , , , , , , ,우안, ,1,1,0,0,0.200,박정태,구장 : 사직,관중 : 225,2002.07.03(수),개시 : 14:59,경기시간 : 2:39,롯데,SK,,
13, , , , , , , , , ,0,0,0,0,0.174,박기혁,구장 : 사직,관중 : 225,2002.07.03(수),개시 : 14:59,경기시간 : 2:39,롯데,SK,,
0,1땅, ,2비, , ,2비, ,유병, ,5,0,0,0,0.288,이진영,구장 : 사직,관중 : 533,2002.07.03(수),개시 : 18:02,경기시간 : 3:00,SK,롯데,1땅,
1,좌비, , ,유땅, ,1실, , ,좌중3,5,2,1,1,0.252,김민재,구장 : 사직,관중 : 533,2002.07.03(수),개시 : 18:02,경기시간 : 3:00,SK,롯데,좌안,
2,2안, , ,2땅, ,우비, , ,좌안,5,2,1,0,0.317,채종범,구장 : 사직,관중 : 533,2002.07.03(수),개시 : 18:02,경기시간 : 3:00,SK,롯데,2땅,
3,2비, , ,좌안, ,2땅, , ,우비,4,1,0,0,0.269,페르난데,구장 : 사직,관중 : 533,2002.07.03(수),개시 : 18:02,경기시간 : 3:00,SK,롯데, ,
4, ,3땅, ,1땅, , ,삼진, ,3땅,4,0,0,0,0.318,이호준,구장 : 사직,관중 : 533,2002.07.03(수),개시 : 18:02,경기시간 : 3:00,SK,롯데, ,
5, ,삼진, , ,1땅, ,1땅, ,우안,4,1,0,0,0.208,김기태,구장 : 사직,관중 : 533,2002.07.03(수),개시 : 18:02,경기시간 : 3:00,SK,롯데, ,
6, ,2비, , ,중안, ,좌비, ,2비,4,1,0,0,0.295,잉글린,구장 : 사직,관중 : 533,2002.07.03(수),개시 : 18:02,경기시간 : 3:00,SK,롯데, ,
7, , ,1비, , , , , , ,1,0,0,0,0.194,정상호,구장 : 사직,관중 : 533,2002.07.03(수),개시 : 18:02,경기시간 : 3:00,SK,롯데, ,
8, , , , ,삼진, , , , ,1,0,0,0,0.225,양현석,구장 : 사직,관중 : 533,2002.07.03(수),개시 : 18:02,경기시간 : 3:00,SK,롯데, ,
9, , , , , , , , , ,0,0,0,0,0.250,강성우,구장 : 사직,관중 : 533,2002.07.03(수),개시 : 18:02,경기시간 : 3:00,SK,롯데, ,
10, , , , , , , ,삼진, ,2,0,0,0,0.230,양용모,구장 : 사직,관중 : 533,2002.07.03(수),개시 : 18:02,경기시간 : 3:00,SK,롯데,2땅,
11, , ,2땅, ,삼진, , , , ,2,0,0,0,0.250,최태원,구장 : 사직,관중 : 533,2002.07.03(수),개시 : 18:02,경기시간 : 3:00,SK,롯데, ,
12, , , , , , , ,4구, ,0,0,0,0,0.260,조원우,구장 : 사직,관중 : 533,2002.07.03(수),개시 : 18:02,경기시간 : 3:00,SK,롯데, ,
13, , , , , , , , , ,1,1,0,1,0.269,송재익,구장 : 사직,관중 : 533,2002.07.03(수),개시 : 18:02,경기시간 : 3:00,SK,롯데,좌2,
0,좌비, ,우홈, , ,3희번, ,1땅, ,3,1,1,1,0.318,에레라,구장 : 사직,관중 : 533,2002.07.03(수),개시 : 18:02,경기시간 : 3:00,롯데,SK, ,
1,사구, ,2땅, , ,유땅, , , ,2,0,0,0,0.197,박정태,구장 : 사직,관중 : 533,2002.07.03(수),개시 : 18:02,경기시간 : 3:00,롯데,SK, ,
2, , , , , , , , ,투땅,1,0,0,0,0.214,신명철,구장 : 사직,관중 : 533,2002.07.03(수),개시 : 18:02,경기시간 : 3:00,롯데,SK, ,
3,중비, , ,3땅, ,삼진, , ,포파,4,0,0,0,0.198,김주찬,구장 : 사직,관중 : 533,2002.07.03(수),개시 : 18:02,경기시간 : 3:00,롯데,SK, ,
4,3땅, , ,1파, , ,삼진, ,삼진,4,0,0,0,0.223,조경환,구장 : 사직,관중 : 533,2002.07.03(수),개시 : 18:02,경기시간 : 3:00,롯데,SK, ,
5, ,2땅, ,좌파, , ,2땅, , ,3,0,0,0,0.286,허문회,구장 : 사직,관중 : 533,2002.07.03(수),개시 : 18:02,경기시간 : 3:00,롯데,SK, ,
6, , , , , , , , , ,1,0,0,0,0.152,이동욱,구장 : 사직,관중 : 533,2002.07.03(수),개시 : 18:02,경기시간 : 3:00,롯데,SK,삼진,
7, ,1땅, , ,삼진, ,4구, , ,3,0,0,0,0.287,이대호,구장 : 사직,관중 : 533,2002.07.03(수),개시 : 18:02,경기시간 : 3:00,롯데,SK,투땅,
8, ,우비, , ,우비, ,3땅, , ,4,0,0,0,0.179,김정현,구장 : 사직,관중 : 533,2002.07.03(수),개시 : 18:02,경기시간 : 3:00,롯데,SK,삼진,
9, , ,1파, ,삼진, , ,삼진, ,3,0,0,0,0.200,김태균,구장 : 사직,관중 : 533,2002.07.03(수),개시 : 18:02,경기시간 : 3:00,롯데,SK, ,
10, , ,1땅, , , , , , ,1,0,0,0,0.286,박경진,구장 : 사직,관중 : 533,2002.07.03(수),개시 : 18:02,경기시간 : 3:00,롯데,SK, ,
11, , , , , ,중안, , , ,1,1,0,0,0.257,김응국,구장 : 사직,관중 : 533,2002.07.03(수),개시 : 18:02,경기시간 : 3:00,롯데,SK, ,
12, , , , , , , ,우비, ,1,0,0,0,0.283,최기문,구장 : 사직,관중 : 533,2002.07.03(수),개시 : 18:02,경기시간 : 3:00,롯데,SK, ,
0,1땅,좌안,좌안, ,유땅, ,삼진, ,3땅,6,2,1,1,0.280,전상렬,구장 : 시민,"관중 : 1,570",2002.07.03(수),개시 : 18:30,경기시간 : 3:10,두산,삼성,,
1,4구,우중홈,4구, ,4구, ,삼진, ,1땅,3,1,4,1,0.317,최경환,구장 : 시민,"관중 : 1,570",2002.07.03(수),개시 : 18:30,경기시간 : 3:10,두산,삼성,,
2,우2,2비,좌비, ,포비, , ,2땅, ,5,1,0,0,0.338,김동주,구장 : 시민,"관중 : 1,570",2002.07.03(수),개시 : 18:30,경기시간 : 3:10,두산,삼성,,
3,4구,4구, ,중비, ,좌비, , , ,2,0,0,0,0.300,심재학,구장 : 시민,"관중 : 1,570",2002.07.03(수),개시 : 18:30,경기시간 : 3:10,두산,삼성,,
4, , , , , , , ,중2, ,1,1,0,1,0.238,정수근,구장 : 시민,"관중 : 1,570",2002.07.03(수),개시 : 18:30,경기시간 : 3:10,두산,삼성,,
5,삼진,삼진, ,삼진, ,유땅, , , ,4,0,0,0,0.258,우즈,구장 : 시민,"관중 : 1,570",2002.07.03(수),개시 : 18:30,경기시간 : 3:10,두산,삼성,,
6, , , , , , , ,1안, ,1,1,0,0,0.260,송원국,구장 : 시민,"관중 : 1,570",2002.07.03(수),개시 : 18:30,경기시간 : 3:10,두산,삼성,,
7,1파, ,좌안,2땅, ,유땅, ,2희비, ,4,1,1,1,0.300,안경현,구장 : 시민,"관중 : 1,570",2002.07.03(수),개시 : 18:30,경기시간 : 3:10,두산,삼성,,
8, ,중안,좌중안, ,투땅, ,우안,중안, ,5,4,0,2,0.281,장원진,구장 : 시민,"관중 : 1,570",2002.07.03(수),개시 : 18:30,경기시간 : 3:10,두산,삼성,,
9, ,좌중안,우비, ,좌중홈, ,3실,중비, ,5,2,1,2,0.305,홍성흔,구장 : 시민,"관중 : 1,570",2002.07.03(수),개시 : 18:30,경기시간 : 3:10,두산,삼성,,
10, ,우비,2비, ,4구, ,3희번, ,중비,3,0,1,0,0.130,김민호,구장 : 시민,"관중 : 1,570",2002.07.03(수),개시 : 18:30,경기시간 : 3:10,두산,삼성,,
0,4구, ,유땅, ,포파, ,삼진, , ,3,0,0,0,0.283,김종훈,구장 : 시민,"관중 : 1,570",2002.07.03(수),개시 : 18:30,경기시간 : 3:10,삼성,두산,,
1,삼진, ,포파, ,좌비, , ,삼진, ,4,0,0,0,0.274,브리또,구장 : 시민,"관중 : 1,570",2002.07.03(수),개시 : 18:30,경기시간 : 3:10,삼성,두산,,
2,2유병, , ,삼진, ,삼진, ,우중홈, ,4,1,1,1,0.342,이승엽,구장 : 시민,"관중 : 1,570",2002.07.03(수),개시 : 18:30,경기시간 : 3:10,삼성,두산,,
3, ,4구, ,중안, ,스낫, ,2비, ,3,1,0,2,0.310,마해영,구장 : 시민,"관중 : 1,570",2002.07.03(수),개시 : 18:30,경기시간 : 3:10,삼성,두산,,
4, ,중안, ,유2병, ,1땅, ,우비, ,4,1,0,0,0.295,김한수,구장 : 시민,"관중 : 1,570",2002.07.03(수),개시 : 18:30,경기시간 : 3:10,삼성,두산,,
5, ,투땅, , ,삼진,중3, , ,삼진,4,1,1,0,0.277,강동우,구장 : 시민,"관중 : 1,570",2002.07.03(수),개시 : 18:30,경기시간 : 3:10,삼성,두산,,
6, ,우안, , ,좌중홈,유땅, , ,3땅,4,2,2,1,0.282,진갑용,구장 : 시민,"관중 : 1,570",2002.07.03(수),개시 : 18:30,경기시간 : 3:10,삼성,두산,,
7, ,2유병, , ,우안, ,삼진, ,삼진,4,1,0,0,0.268,박한이,구장 : 시민,"관중 : 1,570",2002.07.03(수),개시 : 18:30,경기시간 : 3:10,삼성,두산,,
