,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10
1,우비, ,유땅, ,삼진, ,3땅, , ,4,0,1,0,0.000,손아섭,구장 : 사직,"관중 : 24,500",2019.03.23(토),개시 : 14:00,경기시간 : 3:25,롯데,키움,,
2,3땅, ,삼진, ,우안, ,2땅, , ,4,1,0,1,0.250,전준우,구장 : 사직,"관중 : 24,500",2019.03.23(토),개시 : 14:00,경기시간 : 3:25,롯데,키움,,
3, ,삼진, ,4구,삼진, ,삼진, , ,3,0,0,0,0.000,이대호,구장 : 사직,"관중 : 24,500",2019.03.23(토),개시 : 14:00,경기시간 : 3:25,롯데,키움,,
4, ,사구, ,유파,우중2, , ,1땅, ,3,1,3,0,0.333,채태인,구장 : 사직,"관중 : 24,500",2019.03.23(토),개시 : 14:00,경기시간 : 3:25,롯데,키움,,
5, , , , , , , , , ,0,0,0,0,0.000,오윤석,구장 : 사직,"관중 : 24,500",2019.03.23(토),개시 : 14:00,경기시간 : 3:25,롯데,키움,,
6, ,3비, ,우안,3땅, , ,좌직, ,4,1,0,0,0.250,한동희,구장 : 사직,"관중 : 24,500",2019.03.23(토),개시 : 14:00,경기시간 : 3:25,롯데,키움,,
7, ,3땅, ,삼진, ,우안, ,우비, ,4,1,0,0,0.250,아수아헤,구장 : 사직,"관중 : 24,500",2019.03.23(토),개시 : 14:00,경기시간 : 3:25,롯데,키움,,
8, , ,3땅,삼진, , , , , ,2,0,0,0,0.000,안중열,구장 : 사직,"관중 : 24,500",2019.03.23(토),개시 : 14:00,경기시간 : 3:25,롯데,키움,,
9, , , , , ,삼진, , , ,1,0,0,0,0.000,김문호,구장 : 사직,"관중 : 24,500",2019.03.23(토),개시 : 14:00,경기시간 : 3:25,롯데,키움,,
10, , , , , , , , , ,0,0,0,0,0.000,나종덕,구장 : 사직,"관중 : 24,500",2019.03.23(토),개시 : 14:00,경기시간 : 3:25,롯데,키움,,
11, , , , , , , , ,삼진,1,0,0,0,0.000,전병우,구장 : 사직,"관중 : 24,500",2019.03.23(토),개시 : 14:00,경기시간 : 3:25,롯데,키움,,
12, , ,2실, ,우안,유땅, , , ,3,1,0,2,0.333,신본기,구장 : 사직,"관중 : 24,500",2019.03.23(토),개시 : 14:00,경기시간 : 3:25,롯데,키움,,
13, , , , , , , , ,삼진,1,0,0,0,0.000,정훈,구장 : 사직,"관중 : 24,500",2019.03.23(토),개시 : 14:00,경기시간 : 3:25,롯데,키움,,
0,4구, ,좌비, , ,투유병, , , ,2,0,0,0,0.000,박해민,구장 : 창원,"관중 : 22,112",2019.03.23(토),개시 : 14:00,경기시간 : 2:32,삼성,NC,,
1, , , , , , , , ,3안,1,1,0,0,1.000,최영진,구장 : 창원,"관중 : 22,112",2019.03.23(토),개시 : 14:00,경기시간 : 2:32,삼성,NC,,
2,유병, ,3파, , ,삼진, , ,삼진,4,0,0,0,0.000,구자욱,구장 : 창원,"관중 : 22,112",2019.03.23(토),개시 : 14:00,경기시간 : 2:32,삼성,NC,,
3,유땅, , ,유실, , ,3땅, ,삼진,4,0,0,0,0.000,이원석,구장 : 창원,"관중 : 22,112",2019.03.23(토),개시 : 14:00,경기시간 : 2:32,삼성,NC,,
4, ,좌중안, ,32병, , ,삼진, ,좌비,4,1,0,0,0.250,러프,구장 : 창원,"관중 : 22,112",2019.03.23(토),개시 : 14:00,경기시간 : 2:32,삼성,NC,,
5, ,3땅, ,유땅, , ,3안, , ,3,1,0,0,0.333,김동엽,구장 : 창원,"관중 : 22,112",2019.03.23(토),개시 : 14:00,경기시간 : 2:32,삼성,NC,,
6, ,3땅, , ,투땅, ,유땅, , ,3,0,0,0,0.000,김헌곤,구장 : 창원,"관중 : 22,112",2019.03.23(토),개시 : 14:00,경기시간 : 2:32,삼성,NC,,
7, ,우비, , ,삼진, , ,2비, ,3,0,0,0,0.000,강민호,구장 : 창원,"관중 : 22,112",2019.03.23(토),개시 : 14:00,경기시간 : 2:32,삼성,NC,,
8, , , , , , , , , ,0,0,0,0,0.000,김민수,구장 : 창원,"관중 : 22,112",2019.03.23(토),개시 : 14:00,경기시간 : 2:32,삼성,NC,,
9, , ,중비, ,2땅, , ,우비, ,3,0,0,0,0.000,이학주,구장 : 창원,"관중 : 22,112",2019.03.23(토),개시 : 14:00,경기시간 : 2:32,삼성,NC,,
10, , ,중안, , ,4구, ,중비, ,2,1,0,0,0.500,김상수,구장 : 창원,"관중 : 22,112",2019.03.23(토),개시 : 14:00,경기시간 : 2:32,삼성,NC,,
0,중안,중안, ,중안, ,투땅, , , ,4,3,0,2,0.750,이상호,구장 : 창원,"관중 : 22,112",2019.03.23(토),개시 : 14:00,경기시간 : 2:32,NC,삼성,,
1,4구,우홈, ,4구, ,삼진, , , ,2,1,2,3,0.500,노진혁,구장 : 창원,"관중 : 22,112",2019.03.23(토),개시 : 14:00,경기시간 : 2:32,NC,삼성,,
2, , , , , , , , , ,0,0,0,0,0.000,손시헌,구장 : 창원,"관중 : 22,112",2019.03.23(토),개시 : 14:00,경기시간 : 2:32,NC,삼성,,
3,삼진,중안, ,4구, ,3땅, , , ,3,1,0,0,0.333,박석민,구장 : 창원,"관중 : 22,112",2019.03.23(토),개시 : 14:00,경기시간 : 2:32,NC,삼성,,
4,좌홈,중안, ,4구, , ,유땅, , ,3,2,3,1,0.667,베탄코트,구장 : 창원,"관중 : 22,112",2019.03.23(토),개시 : 14:00,경기시간 : 2:32,NC,삼성,,
5,우홈,유땅, ,4구, , ,삼진, , ,3,1,2,1,0.333,양의지,구장 : 창원,"관중 : 22,112",2019.03.23(토),개시 : 14:00,경기시간 : 2:32,NC,삼성,,
6,유땅, ,유비,투땅, , ,투땅, , ,4,0,0,0,0.000,모창민,구장 : 창원,"관중 : 22,112",2019.03.23(토),개시 : 14:00,경기시간 : 2:32,NC,삼성,,
7,유땅, ,좌비, ,3땅, , ,유땅, ,4,0,0,0,0.000,권희동,구장 : 창원,"관중 : 22,112",2019.03.23(토),개시 : 14:00,경기시간 : 2:32,NC,삼성,,
8, ,1땅,삼진, ,중비, , ,삼진, ,4,0,0,0,0.000,지석훈,구장 : 창원,"관중 : 22,112",2019.03.23(토),개시 : 14:00,경기시간 : 2:32,NC,삼성,,
9, ,삼진, ,좌비,삼진, , ,중비, ,4,0,0,0,0.000,김성욱,구장 : 창원,"관중 : 22,112",2019.03.23(토),개시 : 14:00,경기시간 : 2:32,NC,삼성,,
0,좌안, ,삼진, ,유땅, , ,좌2, ,4,2,1,0,0.500,이형종,구장 : 광주,"관중 : 20,500",2019.03.23(토),개시 : 14:00,경기시간 : 3:04,LG,KIA,,
1,2유병, , ,삼진, ,삼진, ,삼진, ,4,0,0,0,0.000,오지환,구장 : 광주,"관중 : 20,500",2019.03.23(토),개시 : 14:00,경기시간 : 3:04,LG,KIA,,
2,삼진, , ,삼진, ,중비, ,유땅, ,4,0,0,0,0.000,김현수,구장 : 광주,"관중 : 20,500",2019.03.23(토),개시 : 14:00,경기시간 : 3:04,LG,KIA,,
3, ,삼진, ,삼진, ,3직, , ,삼진,4,0,0,0,0.000,조셉,구장 : 광주,"관중 : 20,500",2019.03.23(토),개시 : 14:00,경기시간 : 3:04,LG,KIA,,
4, ,좌비, , ,중2, ,중안, ,삼진,4,2,0,1,0.500,채은성,구장 : 광주,"관중 : 20,500",2019.03.23(토),개시 : 14:00,경기시간 : 3:04,LG,KIA,,
5, ,중2, , ,중비, ,4구, ,중안,3,2,0,0,0.667,박용택,구장 : 광주,"관중 : 20,500",2019.03.23(토),개시 : 14:00,경기시간 : 3:04,LG,KIA,,
6, , , , , , , , , ,0,0,0,0,0.000,신민재,구장 : 광주,"관중 : 20,500",2019.03.23(토),개시 : 14:00,경기시간 : 3:04,LG,KIA,,
7, ,삼진, , ,유땅, , , , ,2,0,0,0,0.000,양종민,구장 : 광주,"관중 : 20,500",2019.03.23(토),개시 : 14:00,경기시간 : 3:04,LG,KIA,,
8, , , , , , ,1유병, , ,1,0,0,0,0.000,서상우,구장 : 광주,"관중 : 20,500",2019.03.23(토),개시 : 14:00,경기시간 : 3:04,LG,KIA,,
9, , , , , , , , ,2땅,1,0,0,0,0.000,윤진호,구장 : 광주,"관중 : 20,500",2019.03.23(토),개시 : 14:00,경기시간 : 3:04,LG,KIA,,
10, , ,중안, ,좌안, , ,삼진, ,3,2,1,0,0.667,유강남,구장 : 광주,"관중 : 20,500",2019.03.23(토),개시 : 14:00,경기시간 : 3:04,LG,KIA,,
11, , ,유2병, ,4구, , ,4구, ,1,0,0,1,0.000,정주현,구장 : 광주,"관중 : 20,500",2019.03.23(토),개시 : 14:00,경기시간 : 3:04,LG,KIA,,
0,4구,우비, , ,삼진, , ,2땅, ,3,0,0,0,0.000,김선빈,구장 : 광주,"관중 : 20,500",2019.03.23(토),개시 : 14:00,경기시간 : 3:04,KIA,LG,,
1,좌안, ,투땅, ,2땅, , ,삼진, ,4,1,0,0,0.250,해즐베이,구장 : 광주,"관중 : 20,500",2019.03.23(토),개시 : 14:00,경기시간 : 3:04,KIA,LG,,
2,4구, ,3땅, , ,삼진, ,2땅, ,3,0,0,0,0.000,안치홍,구장 : 광주,"관중 : 20,500",2019.03.23(토),개시 : 14:00,경기시간 : 3:04,KIA,LG,,
3,투포병, ,좌비, , ,좌비, , ,1땅,4,0,0,0,0.000,최형우,구장 : 광주,"관중 : 20,500",2019.03.23(토),개시 : 14:00,경기시간 : 3:04,KIA,LG,,
4,3땅, , ,좌2, ,삼진, , ,중비,4,1,0,0,0.250,김주찬,구장 : 광주,"관중 : 20,500",2019.03.23(토),개시 : 14:00,경기시간 : 3:04,KIA,LG,,
5, ,우안, ,삼진, , ,2땅, ,삼진,4,1,0,0,0.250,이명기,구장 : 광주,"관중 : 20,500",2019.03.23(토),개시 : 14:00,경기시간 : 3:04,KIA,LG,,
6, ,사구, ,중비, , ,중비, , ,2,0,0,0,0.000,나지완,구장 : 광주,"관중 : 20,500",2019.03.23(토),개시 : 14:00,경기시간 : 3:04,KIA,LG,,
7, ,3희번, ,좌비, , ,포파, , ,2,0,0,0,0.000,한승택,구장 : 광주,"관중 : 20,500",2019.03.23(토),개시 : 14:00,경기시간 : 3:04,KIA,LG,,
8, ,투땅, , ,우비, , ,4구, ,2,0,0,0,0.000,최원준,구장 : 광주,"관중 : 20,500",2019.03.23(토),개시 : 14:00,경기시간 : 3:04,KIA,LG,,
0,4구, ,삼진, ,삼진, ,삼진,중희비, ,3,0,1,1,0.375,정근우,구장 : 잠실,"관중 : 25,000",2019.03.24(일),개시 : 14:00,경기시간 : 2:55,한화,두산,,
1, , , , , , , , , ,0,0,0,0,0.000,양성우,구장 : 잠실,"관중 : 25,000",2019.03.24(일),개시 : 14:00,경기시간 : 2:55,한화,두산,,
2,삼진, ,삼진, , , , , , ,2,0,0,0,0.000,장진혁,구장 : 잠실,"관중 : 25,000",2019.03.24(일),개시 : 14:00,경기시간 : 2:55,한화,두산,,
3, , , , , ,삼진,우안,중안, ,3,2,2,0,0.400,김민하,구장 : 잠실,"관중 : 25,000",2019.03.24(일),개시 : 14:00,경기시간 : 2:55,한화,두산,,
4,우비, ,유땅, , ,우비,2유병,유안, ,5,1,0,0,0.222,송광민,구장 : 잠실,"관중 : 25,000",2019.03.24(일),개시 : 14:00,경기시간 : 2:55,한화,두산,,
5,우2, , ,중비, ,포땅, ,4구/ 좌비, ,4,1,0,2,0.500,호잉,구장 : 잠실,"관중 : 25,000",2019.03.24(일),개시 : 14:00,경기시간 : 2:55,한화,두산,,
6,중안, , ,삼진, , ,2실, , ,3,1,2,0,0.429,김태균,구장 : 잠실,"관중 : 25,000",2019.03.24(일),개시 : 14:00,경기시간 : 2:55,한화,두산,,
7, , , , , , , ,3실,삼진,2,0,0,2,0.000,노시환,구장 : 잠실,"관중 : 25,000",2019.03.24(일),개시 : 14:00,경기시간 : 2:55,한화,두산,,
8,삼진, , ,4구, , ,중안,4구,2땅,3,1,0,2,0.400,이성열,구장 : 잠실,"관중 : 25,000",2019.03.24(일),개시 : 14:00,경기시간 : 2:55,한화,두산,,
9, ,우비, ,삼진, , ,4구,좌안, ,3,1,1,2,0.429,최재훈,구장 : 잠실,"관중 : 25,000",2019.03.24(일),개시 : 14:00,경기시간 : 2:55,한화,두산,,
10, , , , , , , , ,우비,1,0,0,0,0.000,지성준,구장 : 잠실,"관중 : 25,000",2019.03.24(일),개시 : 14:00,경기시간 : 2:55,한화,두산,,
11, ,투땅, , ,삼진, ,1실,중2, ,4,1,2,2,0.125,하주석,구장 : 잠실,"관중 : 25,000",2019.03.24(일),개시 : 14:00,경기시간 : 2:55,한화,두산,,
12, , , , , , , , , ,0,0,0,0,0.000,오선진,구장 : 잠실,"관중 : 25,000",2019.03.24(일),개시 : 14:00,경기시간 : 2:55,한화,두산,,
13, ,중비, , ,유땅, ,중안,2땅, ,4,1,2,0,0.143,정은원,구장 : 잠실,"관중 : 25,000",2019.03.24(일),개시 : 14:00,경기시간 : 2:55,한화,두산,,
0,우안, ,2직, , ,투땅, , ,유2병,4,1,0,0,0.125,허경민,구장 : 잠실,"관중 : 25,000",2019.03.24(일),개시 : 14:00,경기시간 : 2:55,두산,한화,,
1,1파, , ,삼진, , ,투땅, , ,3,0,0,0,0.167,정수빈,구장 : 잠실,"관중 : 25,000",2019.03.24(일),개시 : 14:00,경기시간 : 2:55,두산,한화,,
2, , , , , , , , ,좌안,1,1,1,0,1.000,정병곤,구장 : 잠실,"관중 : 25,000",2019.03.24(일),개시 : 14:00,경기시간 : 2:55,두산,한화,,
3,중비, , ,좌비, , ,3땅, ,2땅,4,0,0,0,0.250,박건우,구장 : 잠실,"관중 : 25,000",2019.03.24(일),개시 : 14:00,경기시간 : 2:55,두산,한화,,
4,삼진, , ,우비, , ,삼진, , ,3,0,0,0,0.000,김재환,구장 : 잠실,"관중 : 25,000",2019.03.24(일),개시 : 14:00,경기시간 : 2:55,두산,한화,,
5, ,투땅, , ,삼진, , ,4구, ,2,0,0,0,0.000,오재일,구장 : 잠실,"관중 : 25,000",2019.03.24(일),개시 : 14:00,경기시간 : 2:55,두산,한화,,
6, ,삼진, , ,2비, , , , ,2,0,0,0,0.333,페르난데,구장 : 잠실,"관중 : 25,000",2019.03.24(일),개시 : 14:00,경기시간 : 2:55,두산,한화,,
7, , , , , , , ,2유병, ,1,0,0,0,0.000,국해성,구장 : 잠실,"관중 : 25,000",2019.03.24(일),개시 : 14:00,경기시간 : 2:55,두산,한화,,
8, ,삼진, , ,삼진, , , , ,2,0,0,0,0.000,오재원,구장 : 잠실,"관중 : 25,000",2019.03.24(일),개시 : 14:00,경기시간 : 2:55,두산,한화,,
9, , , , , , , ,중비, ,1,0,0,0,0.000,김대한,구장 : 잠실,"관중 : 25,000",2019.03.24(일),개시 : 14:00,경기시간 : 2:55,두산,한화,,
10, , ,1땅, , ,좌비, , , ,2,0,0,0,0.200,박세혁,구장 : 잠실,"관중 : 25,000",2019.03.24(일),개시 : 14:00,경기시간 : 2:55,두산,한화,,
11, , , , , , , , ,좌중안,1,1,0,1,1.000,장승현,구장 : 잠실,"관중 : 25,000",2019.03.24(일),개시 : 14:00,경기시간 : 2:55,두산,한화,,
12, , ,좌비, , ,삼진, , , ,2,0,0,0,0.000,김재호,구장 : 잠실,"관중 : 25,000",2019.03.24(일),개시 : 14:00,경기시간 : 2:55,두산,한화,,
13, , , , , , , , ,사구,0,0,0,0,0.000,류지혁,구장 : 잠실,"관중 : 25,000",2019.03.24(일),개시 : 14:00,경기시간 : 2:55,두산,한화,,
0,포파, ,유비, ,삼진,우비, , ,삼진,5,0,0,0,0.100,황재균,구장 : 문학,"관중 : 15,421",2019.03.24(일),개시 : 13:59,경기시간 : 3:31,KT,SK,,
1,유비, ,삼진, ,4구, ,삼진, , ,3,0,0,0,0.143,박경수,구장 : 문학,"관중 : 15,421",2019.03.24(일),개시 : 13:59,경기시간 : 3:31,KT,SK,,
2,좌중안, , ,우2,삼진, ,좌비, , ,4,2,0,0,0.333,강백호,구장 : 문학,"관중 : 15,421",2019.03.24(일),개시 : 13:59,경기시간 : 3:31,KT,SK,,
3,삼진, , ,4구, ,4구,1땅, , ,2,0,0,1,0.000,로하스,구장 : 문학,"관중 : 15,421",2019.03.24(일),개시 : 13:59,경기시간 : 3:31,KT,SK,,
4, ,삼진, ,3비, ,우안, ,중비, ,4,1,0,0,0.250,유한준,구장 : 문학,"관중 : 15,421",2019.03.24(일),개시 : 13:59,경기시간 : 3:31,KT,SK,,
5, ,3비, ,삼진, ,유안, , , ,3,1,1,0,0.286,윤석민,구장 : 문학,"관중 : 15,421",2019.03.24(일),개시 : 13:59,경기시간 : 3:31,KT,SK,,
6, , , , , , , ,1땅, ,1,0,0,1,0.000,심우준,구장 : 문학,"관중 : 15,421",2019.03.24(일),개시 : 13:59,경기시간 : 3:31,KT,SK,,
7, ,우안, ,삼진, ,포땅, ,1파, ,4,1,0,1,0.286,오태곤,구장 : 문학,"관중 : 15,421",2019.03.24(일),개시 : 13:59,경기시간 : 3:31,KT,SK,,
8, ,유땅, , ,3땅,삼진, , ,유땅,4,0,0,0,0.250,장성우,구장 : 문학,"관중 : 15,421",2019.03.24(일),개시 : 13:59,경기시간 : 3:31,KT,SK,,
9, , ,사구, ,중안,좌안, , , ,2,2,2,0,1.000,김민혁,구장 : 문학,"관중 : 15,421",2019.03.24(일),개시 : 13:59,경기시간 : 3:31,KT,SK,,
