,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
0,3땅, ,투땅, ,우중안, ,2직, ,좌안,5,2,0,0,0.316,김주찬,구장 : 무등,"관중 : 6,119",2010.04.02(금),개시 : 18:30,경기시간 : 2:48,롯데,KIA,,,
1,3파, , ,2땅,유비, , ,좌안,2땅,5,1,0,1,0.357,손아섭,구장 : 무등,"관중 : 6,119",2010.04.02(금),개시 : 18:30,경기시간 : 2:48,롯데,KIA,,,
2,3땅, , ,우안, ,중안, ,삼진, ,4,2,0,1,0.200,조성환,구장 : 무등,"관중 : 6,119",2010.04.02(금),개시 : 18:30,경기시간 : 2:48,롯데,KIA,,,
3, ,3직, ,우비, ,우안, ,4구, ,3,1,0,0,0.385,이대호,구장 : 무등,"관중 : 6,119",2010.04.02(금),개시 : 18:30,경기시간 : 2:48,롯데,KIA,,,
4, , , , , , , , , ,0,0,0,0,0.500,전준우,구장 : 무등,"관중 : 6,119",2010.04.02(금),개시 : 18:30,경기시간 : 2:48,롯데,KIA,,,
5, ,삼진, ,우안, ,1땅, ,중안, ,4,2,2,0,0.250,가르시아,구장 : 무등,"관중 : 6,119",2010.04.02(금),개시 : 18:30,경기시간 : 2:48,롯데,KIA,,,
6, ,중비, ,4구, ,삼진, ,3직, ,3,0,0,0,0.357,홍성흔,구장 : 무등,"관중 : 6,119",2010.04.02(금),개시 : 18:30,경기시간 : 2:48,롯데,KIA,,,
7, , ,유땅,삼진, ,3땅, ,삼진, ,4,0,0,0,0.125,강민호,구장 : 무등,"관중 : 6,119",2010.04.02(금),개시 : 18:30,경기시간 : 2:48,롯데,KIA,,,
8, , ,좌비, ,삼진, ,투땅, ,삼진,4,0,0,0,0.000,이승화,구장 : 무등,"관중 : 6,119",2010.04.02(금),개시 : 18:30,경기시간 : 2:48,롯데,KIA,,,
9, , ,우안, ,우비, ,우파, ,삼진,4,1,0,0,0.077,박기혁,구장 : 무등,"관중 : 6,119",2010.04.02(금),개시 : 18:30,경기시간 : 2:48,롯데,KIA,,,
0,2땅,2땅, , ,좌비, ,유실, , ,4,0,0,0,0.200,이용규,구장 : 무등,"관중 : 6,119",2010.04.02(금),개시 : 18:30,경기시간 : 2:48,KIA,롯데,,,
1,3땅, ,투땅, ,3실, ,투희번, , ,3,0,0,0,0.316,김원섭,구장 : 무등,"관중 : 6,119",2010.04.02(금),개시 : 18:30,경기시간 : 2:48,KIA,롯데,,,
2,삼진, ,우안, ,3땅, ,고4, , ,3,1,0,0,0.438,나지완,구장 : 무등,"관중 : 6,119",2010.04.02(금),개시 : 18:30,경기시간 : 2:48,KIA,롯데,,,
3, , , , , , , , , ,0,0,0,0,0.000,김선빈,구장 : 무등,"관중 : 6,119",2010.04.02(금),개시 : 18:30,경기시간 : 2:48,KIA,롯데,,,
4, ,사구,4구, ,유비, ,1유병, , ,2,0,0,0,0.167,최희섭,구장 : 무등,"관중 : 6,119",2010.04.02(금),개시 : 18:30,경기시간 : 2:48,KIA,롯데,,,
5, ,3땅,유2병, , ,사구, ,좌비, ,3,0,0,2,0.222,김상현,구장 : 무등,"관중 : 6,119",2010.04.02(금),개시 : 18:30,경기시간 : 2:48,KIA,롯데,,,
