,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,HP,SO,SB,CS,SH,GDP,E,컴프야P,ground
2017년 06월 06일,53,48,18,11,6,0,1,12,10,3,1,8,0,0,1,0,1,336,잠실
2017년 06월 06일,36,33,9,5,1,0,3,5,5,3,0,3,0,1,0,2,1,194,인천
2017년 06월 06일,,,,,,,,,,,,,,,,,,,수원
2017년 06월 06일,,,,,,,,,,,,,,,,,,,광주
2017년 06월 06일,43,35,7,4,1,1,1,5,5,7,1,9,1,0,0,0,0,136,마산
2017년 06월 07일,40,37,10,4,5,0,1,7,6,3,0,9,0,0,0,0,1,146,잠실
2017년 06월 07일,39,38,12,8,4,0,0,6,5,1,0,9,2,0,0,2,1,129,인천
2017년 06월 07일,43,39,12,11,0,1,0,11,10,3,0,9,1,0,1,0,0,207,수원
2017년 06월 07일,33,31,5,5,0,0,0,0,0,2,0,7,1,0,0,1,1,-72,광주
2017년 06월 07일,39,38,11,10,0,0,1,4,3,0,1,6,0,0,0,1,0,70,마산
2017년 06월 08일,38,33,6,5,0,0,1,3,3,4,0,10,2,0,1,1,0,48,잠실
2017년 06월 08일,43,39,12,10,2,0,0,6,5,3,0,5,0,0,1,0,0,161,인천
2017년 06월 08일,36,30,8,7,1,0,0,5,5,1,3,4,0,0,2,1,0,106,수원
2017년 06월 08일,36,33,11,8,2,1,0,4,4,1,0,4,0,0,2,2,0,126,광주
2017년 06월 08일,33,31,5,3,2,0,0,0,0,1,1,5,0,0,0,1,1,-59,마산
2017년 06월 09일,34,34,8,5,3,0,0,1,1,0,0,10,0,0,0,1,0,-26,잠실
2017년 06월 09일,44,37,13,8,4,0,1,8,7,4,2,6,0,1,1,0,0,253,대전
2017년 06월 09일,41,36,11,7,2,0,2,7,7,5,0,8,0,1,0,2,0,216,광주
2017년 06월 09일,40,34,7,5,2,0,0,4,4,5,0,7,0,0,1,0,0,68,울산
2017년 06월 09일,41,38,7,4,0,1,2,5,5,3,0,12,2,1,0,1,1,92,마산
2017년 06월 10일,39,33,7,3,2,0,2,4,4,5,0,3,1,0,1,1,1,167,잠실
2017년 06월 10일,33,33,9,7,2,0,0,2,2,0,0,5,0,0,0,2,1,1,대전
2017년 06월 10일,45,39,13,9,3,0,1,8,8,5,0,6,0,0,1,0,0,255,광주
2017년 06월 10일,39,37,9,4,1,0,4,6,6,2,0,5,0,0,0,2,2,202,울산
2017년 06월 10일,37,30,4,3,1,0,0,1,1,5,1,6,0,0,1,0,2,-47,마산
2017년 06월 11일,31,31,4,2,1,0,1,1,1,0,0,9,0,0,0,0,1,-54,잠실
2017년 06월 11일,43,37,11,8,1,1,1,7,7,3,2,9,0,0,1,0,1,193,대전
2017년 06월 11일,34,31,3,3,0,0,0,2,2,3,0,6,0,0,0,1,1,-88,광주
2017년 06월 11일,38,37,9,7,1,0,1,4,3,0,1,8,0,0,0,0,2,38,울산
2017년 06월 11일,34,33,8,8,0,0,0,0,0,1,0,8,0,0,0,2,0,-56,마산
2017년 06월 13일,37,34,11,10,0,0,1,4,4,3,0,5,0,1,0,2,0,102,잠실
2017년 06월 13일,51,42,17,14,3,0,0,14,14,7,2,4,0,0,0,2,1,354,고척
2017년 06월 13일,48,40,17,12,5,0,0,11,11,4,2,7,0,0,2,1,0,333,인천
2017년 06월 13일,36,33,6,6,0,0,0,0,0,3,0,8,0,0,0,0,1,-70,포항
2017년 06월 13일,44,34,10,7,2,0,1,10,10,7,1,6,0,0,2,2,1,259,사직
2017년 06월 14일,42,32,9,5,3,0,1,5,5,8,0,8,1,0,2,2,0,192,잠실
2017년 06월 14일,43,39,15,14,0,0,1,4,4,1,2,6,2,0,1,2,0,178,고척
2017년 06월 14일,37,32,6,3,1,0,2,3,3,4,1,7,1,1,0,1,1,82,인천
2017년 06월 14일,41,36,10,8,2,0,0,7,6,2,1,7,1,0,2,0,0,128,포항
2017년 06월 14일,44,36,11,8,2,0,1,6,4,8,0,6,1,1,0,1,0,194,사직
2017년 06월 15일,52,45,18,11,3,2,2,12,12,5,1,7,0,0,1,0,0,440,잠실
2017년 06월 15일,50,42,15,13,2,0,0,9,9,6,0,5,0,0,2,0,0,248,고척
2017년 06월 15일,37,32,8,8,0,0,0,3,3,5,0,5,0,2,0,1,0,37,인천
2017년 06월 15일,35,32,8,4,4,0,0,2,2,1,2,3,0,1,0,1,2,28,포항
2017년 06월 15일,43,36,12,7,4,0,1,7,7,3,2,11,1,0,2,0,0,238,사직
2017년 06월 16일,45,35,15,13,2,0,0,11,11,5,1,6,1,1,4,1,1,305,잠실
2017년 06월 16일,31,29,5,4,0,0,1,1,1,2,0,6,0,0,0,3,0,-19,고척
2017년 06월 16일,50,41,19,10,3,0,6,15,14,4,2,4,0,1,3,2,1,633,수원
2017년 06월 16일,35,34,7,3,3,0,1,2,2,0,1,3,0,0,0,0,0,80,대구
2017년 06월 16일,43,40,14,5,7,0,2,9,9,2,0,8,0,0,1,0,1,323,광주
2017년 06월 17일,38,35,9,7,2,0,0,4,4,2,1,6,0,0,0,1,0,66,잠실
2017년 06월 17일,33,28,2,1,0,0,1,2,1,4,1,7,0,0,0,1,0,-22,고척
2017년 06월 17일,42,38,12,6,2,1,3,9,7,2,1,12,1,0,1,0,0,297,수원
2017년 06월 17일,50,42,17,8,7,0,2,14,14,4,3,4,0,1,1,1,0,493,대구
2017년 06월 17일,41,34,9,7,1,0,1,3,3,5,1,11,0,1,1,0,0,72,광주
2017년 06월 18일,47,43,17,13,3,0,1,11,9,2,1,4,2,0,1,1,2,297,잠실
2017년 06월 18일,39,36,11,9,0,0,2,3,3,2,0,10,0,0,1,1,0,105,고척
2017년 06월 18일,46,43,18,7,6,0,5,13,13,1,1,7,2,0,1,2,2,547,수원
2017년 06월 18일,40,38,12,9,0,0,3,5,5,2,0,5,0,0,0,1,3,195,대구
2017년 06월 18일,51,42,18,11,4,0,3,16,16,6,1,4,1,1,2,0,1,546,광주
2017년 06월 20일,35,34,7,4,1,0,2,3,3,1,0,2,0,0,0,0,1,90,잠실
2017년 06월 20일,34,33,7,7,0,0,0,1,1,1,0,4,0,0,0,2,0,-36,인천
2017년 06월 20일,46,41,16,11,4,0,1,10,10,3,1,6,0,0,1,1,2,307,수원
2017년 06월 20일,39,34,9,6,2,0,1,5,4,4,1,9,1,0,0,2,0,109,대전
2017년 06월 20일,,,,,,,,,,,,,,,,,,,광주
2017년 06월 21일,41,35,9,6,1,0,2,10,7,2,2,5,2,0,2,0,0,254,잠실
2017년 06월 21일,40,30,5,4,0,0,1,2,2,7,2,3,1,0,1,1,0,95,인천
2017년 06월 21일,46,42,13,10,0,0,3,10,10,4,0,8,2,0,0,0,1,326,수원
2017년 06월 21일,38,30,9,8,1,0,0,6,6,6,1,10,1,2,1,2,0,126,대전
2017년 06월 21일,47,44,15,12,1,1,1,8,8,3,0,8,0,0,0,0,0,210,광주
2017년 06월 22일,39,36,11,7,2,1,1,5,4,2,1,10,1,1,0,1,1,119,잠실
2017년 06월 22일,41,37,10,6,1,0,3,6,6,3,1,6,0,0,0,0,0,216,인천
2017년 06월 22일,39,34,8,3,4,0,1,3,3,3,2,9,1,0,0,1,1,97,수원
2017년 06월 22일,51,47,20,12,4,2,2,12,12,4,0,7,1,0,0,2,1,421,대전
2017년 06월 22일,39,38,11,6,4,0,1,5,5,0,0,9,0,0,1,0,0,129,광주
2017년 06월 23일,36,33,7,7,0,0,0,1,1,3,0,5,0,0,0,1,0,-24,잠실
2017년 06월 23일,37,36,10,7,2,0,1,3,3,1,0,12,0,0,0,0,0,50,고척
2017년 06월 23일,37,32,6,3,3,0,0,2,2,3,1,5,2,0,1,0,2,22,인천
2017년 06월 23일,37,32,6,5,0,1,0,3,3,5,0,8,0,0,0,1,0,12,대구
2017년 06월 23일,37,34,9,8,1,0,0,1,1,2,1,8,0,1,0,2,1,-20,마산
2017년 06월 24일,42,38,13,11,2,0,0,8,8,2,2,7,0,0,0,2,1,172,잠실
2017년 06월 24일,42,37,12,8,3,0,1,8,7,5,0,8,0,0,0,3,0,217,고척
2017년 06월 24일,33,31,5,5,0,0,0,1,1,2,0,7,0,0,0,1,0,-47,인천
2017년 06월 24일,34,31,8,7,0,0,1,2,2,1,1,3,0,0,1,3,2,34,대구
2017년 06월 24일,34,30,8,7,1,0,0,1,1,3,0,4,0,0,1,3,1,-13,마산
2017년 06월 25일,39,37,11,9,0,0,2,4,4,1,1,6,1,1,0,0,0,162,잠실
2017년 06월 25일,35,35,8,5,2,0,1,2,2,0,0,12,2,1,0,0,0,20,고척
2017년 06월 25일,40,35,11,7,2,0,2,6,6,4,0,7,0,1,1,1,1,185,인천
2017년 06월 25일,46,37,10,7,1,0,2,7,6,3,2,7,0,0,4,1,2,186,대구
2017년 06월 25일,40,33,6,3,1,0,2,6,5,6,1,7,1,1,0,0,0,128,마산
2017년 06월 27일,38,31,5,3,1,0,1,5,4,3,3,7,0,0,1,0,0,89,잠실
2017년 06월 27일,36,31,7,6,1,0,0,1,1,3,2,7,1,3,0,1,1,-9,청주
2017년 06월 27일,39,35,9,5,2,1,1,4,3,3,0,5,2,0,1,1,2,119,광주
2017년 06월 27일,60,49,15,10,4,0,1,10,8,7,3,8,1,1,1,1,1,263,사직
2017년 06월 27일,33,32,7,7,0,0,0,2,1,1,0,5,0,0,0,2,1,-42,마산
2017년 06월 28일,39,34,10,8,2,0,0,3,2,4,0,5,0,1,1,0,0,82,잠실
2017년 06월 28일,43,40,10,6,2,0,2,5,4,3,0,7,0,0,0,0,2,118,청주
2017년 06월 28일,38,37,10,7,2,0,1,4,4,1,0,10,0,0,0,0,2,58,광주
2017년 06월 28일,57,48,16,12,2,1,1,9,8,6,0,11,1,1,3,1,3,222,사직
2017년 06월 28일,38,35,8,7,1,0,0,3,3,2,1,5,0,0,0,1,0,23,마산
2017년 06월 29일,41,36,9,7,1,0,1,3,3,3,2,9,0,0,0,0,0,71,잠실
2017년 06월 29일,36,34,9,7,1,0,1,5,4,1,0,4,0,0,1,2,0,116,청주
2017년 06월 29일,30,30,4,3,1,0,0,1,1,0,0,9,0,0,0,2,0,-90,광주
2017년 06월 29일,,,,,,,,,,,,,,,,,,,사직
2017년 06월 29일,,,,,,,,,,,,,,,,,,,마산
2017년 06월 30일,41,35,12,6,2,2,2,10,10,4,0,6,1,0,2,1,0,362,잠실
2017년 06월 30일,41,35,11,10,1,0,0,5,5,3,0,2,1,0,3,0,0,146,인천
2017년 06월 30일,45,42,15,9,2,1,3,9,9,1,2,7,2,0,0,0,1,365,수원
2017년 06월 30일,48,39,13,7,4,0,2,8,8,7,1,12,0,0,1,0,1,263,대전
2017년 06월 30일,34,31,6,4,2,0,0,0,0,2,0,5,0,0,1,1,1,-38,사직
2017년 07월 01일,44,39,13,9,3,0,1,10,10,2,0,9,0,0,3,1,2,244,잠실
2017년 07월 01일,39,34,10,10,0,0,0,7,7,2,1,7,2,1,2,1,0,144,인천
2017년 07월 01일,,,,,,,,,,,,,,,,,,,수원
2017년 07월 01일,36,33,11,8,2,0,1,3,3,2,0,4,0,0,1,4,1,106,대전
2017년 07월 01일,42,37,13,10,0,0,3,5,5,5,0,6,1,0,0,3,0,237,사직
2017년 07월 02일,41,34,14,9,2,1,2,13,12,4,2,7,1,0,1,0,0,436,잠실
2017년 07월 02일,29,24,10,6,1,0,3,5,5,4,1,4,1,0,0,1,0,274,인천
2017년 07월 02일,30,27,9,6,3,0,0,5,5,3,0,6,0,0,0,0,0,135,수원
2017년 07월 02일,,,,,,,,,,,,,,,,,,,대전
2017년 07월 02일,36,30,5,5,0,0,0,1,1,5,1,8,0,1,0,1,2,-64,사직
2017년 07월 04일,34,33,6,5,1,0,0,1,1,1,0,5,0,0,0,0,1,-46,잠실
2017년 07월 04일,38,35,9,4,3,0,2,5,5,2,1,6,0,0,0,0,0,163,고척
2017년 07월 04일,48,44,17,10,3,1,3,15,14,3,1,11,1,0,0,0,0,473,인천
2017년 07월 04일,37,33,6,6,0,0,0,2,2,2,2,11,0,0,0,1,0,-38,포항
2017년 07월 04일,,,,,,,,,,,,,,,,,,,마산
2017년 07월 05일,33,27,4,2,2,0,0,1,1,3,1,6,0,0,2,2,0,-34,잠실
2017년 07월 05일,41,37,12,9,2,0,1,7,7,3,0,12,0,1,1,0,0,154,고척
2017년 07월 05일,53,48,21,12,3,0,6,17,16,4,1,7,0,0,0,0,1,623,인천
2017년 07월 05일,41,37,10,8,2,0,0,5,5,2,2,5,1,1,0,0,2,94,포항
2017년 07월 05일,46,39,13,9,3,0,1,12,10,6,0,8,1,0,1,0,1,289,마산
2017년 07월 06일,,,,,,,,,,,,,,,,,,,잠실
2017년 07월 06일,40,37,13,8,2,0,3,6,5,3,0,10,1,0,0,2,1,230,고척
2017년 07월 06일,40,30,10,7,2,0,1,5,5,6,1,1,2,0,3,3,0,245,인천
2017년 07월 06일,34,33,9,6,1,0,2,4,4,0,0,6,0,0,1,2,1,129,포항
2017년 07월 06일,,,,,,,,,,,,,,,,,,,마산
2017년 07월 07일,,,,,,,,,,,,,,,,,,,잠실
2017년 07월 07일,,,,,,,,,,,,,,,,,,,수원
2017년 07월 07일,42,39,14,9,2,0,3,9,9,2,1,2,0,0,0,1,0,342,대구
2017년 07월 07일,40,34,11,7,0,0,4,6,6,2,2,7,0,0,2,1,0,290,사직
2017년 07월 07일,43,40,13,4,5,0,4,6,6,3,0,11,0,0,0,0,1,308,마산
2017년 07월 08일,40,36,11,9,1,0,1,6,6,4,0,3,1,0,0,2,1,180,잠실
2017년 07월 08일,58,47,20,10,6,0,4,20,20,8,2,8,0,0,1,0,0,678,수원
2017년 07월 08일,42,35,10,3,2,0,5,10,9,4,2,8,1,0,1,3,0,397,대구
2017년 07월 08일,38,34,8,5,2,0,1,4,4,3,0,6,0,0,1,1,1,74,사직
2017년 07월 08일,,,,,,,,,,,,,,,,,,,마산
2017년 07월 09일,23,23,5,2,3,0,0,2,1,0,0,2,0,0,0,0,1,13,잠실
2017년 07월 09일,,,,,,,,,,,,,,,,,,,수원
2017년 07월 09일,36,32,6,6,0,0,0,2,1,4,0,8,0,0,0,1,1,-49,대구
2017년 07월 09일,42,35,9,7,1,0,1,6,6,6,1,9,0,1,0,2,0,137,사직
2017년 07월 09일,41,36,13,9,2,0,2,4,4,2,2,6,0,0,1,1,0,199,마산
2017년 07월 11일,40,37,9,6,1,0,2,5,5,3,0,4,0,0,0,0,0,170,잠실
2017년 07월 11일,33,31,5,4,0,0,1,1,1,1,0,5,0,0,1,0,1,-9,인천
2017년 07월 11일,37,31,8,5,1,0,2,4,4,5,0,6,0,0,1,2,2,129,수원
2017년 07월 11일,47,40,11,6,3,0,2,5,5,5,0,8,2,0,2,3,1,193,대전
2017년 07월 11일,42,38,12,10,2,0,0,4,4,4,0,3,0,0,0,1,0,108,광주
2017년 07월 12일,35,33,8,7,1,0,0,3,3,0,2,9,0,0,0,2,0,-2,잠실
2017년 07월 12일,51,38,14,10,1,0,3,12,11,8,3,6,0,0,2,0,2,404,인천
2017년 07월 12일,44,37,16,12,4,0,0,11,11,3,2,8,3,0,2,3,0,339,수원
2017년 07월 12일,41,34,10,8,1,0,1,8,7,3,1,4,0,0,3,1,1,209,대전
2017년 07월 12일,50,38,11,8,2,0,1,6,6,6,4,9,0,0,2,1,0,185,광주
2017년 07월 13일,37,36,10,8,2,0,0,4,4,1,0,8,0,1,0,0,0,47,잠실
2017년 07월 13일,46,40,16,12,1,0,3,9,9,3,1,3,1,1,2,1,2,366,인천
2017년 07월 13일,49,40,12,8,2,1,1,8,7,6,1,6,1,0,2,0,0,257,수원
2017년 07월 13일,40,34,12,8,3,0,1,4,3,3,1,6,0,2,2,1,0,155,대전
2017년 07월 13일,33,32,6,6,0,0,0,1,1,1,0,9,0,1,0,0,0,-67,광주
2017년 07월 18일,35,32,6,5,1,0,0,2,1,1,1,6,0,0,1,0,0,-25,잠실
2017년 07월 18일,42,39,11,6,3,0,2,4,4,3,0,8,1,2,0,0,0,182,고척
2017년 07월 18일,37,34,10,6,3,0,1,6,6,2,1,3,0,2,0,2,0,177,인천
2017년 07월 18일,45,41,14,9,3,0,2,7,7,3,1,6,0,0,0,0,2,255,청주
2017년 07월 18일,31,27,3,3,0,0,0,2,2,1,2,7,0,0,1,2,1,-68,울산
2017년 07월 19일,34,31,6,4,1,0,1,2,2,2,1,2,0,0,0,2,2,29,잠실
2017년 07월 19일,37,34,8,6,1,0,1,2,2,2,1,8,0,0,0,3,0,27,고척
2017년 07월 19일,44,35,10,5,4,0,1,8,8,8,0,10,0,0,1,1,0,217,인천
2017년 07월 19일,53,45,19,11,6,0,2,13,11,7,0,6,3,1,1,0,2,463,청주
2017년 07월 19일,37,34,7,3,2,0,2,3,3,3,0,6,0,0,0,0,0,120,울산
2017년 07월 20일,45,36,10,7,3,0,0,9,9,6,3,7,2,0,0,1,1,195,잠실
2017년 07월 20일,46,42,17,14,3,0,0,8,8,3,0,9,1,0,1,1,2,216,고척
2017년 07월 20일,42,37,11,4,4,1,2,14,14,2,1,8,0,0,2,0,0,377,인천
2017년 07월 20일,44,39,12,4,4,1,3,7,6,2,2,7,1,0,1,0,0,329,청주
2017년 07월 20일,49,43,8,7,1,0,0,4,3,5,0,11,1,0,1,1,0,-13,울산
2017년 07월 21일,39,34,9,5,1,0,3,6,6,4,1,7,1,1,0,1,0,204,잠실
2017년 07월 21일,36,35,8,8,0,0,0,0,0,1,0,10,2,0,0,0,1,-54,고척
2017년 07월 21일,52,45,16,11,2,0,3,10,10,5,1,8,0,0,1,3,0,340,대구
2017년 07월 21일,43,36,10,6,3,0,1,4,4,6,0,9,2,1,1,1,0,178,광주
2017년 07월 21일,42,38,14,9,2,0,3,6,6,3,0,6,0,0,1,1,1,262,마산
2017년 07월 22일,37,35,10,10,0,0,0,1,1,0,0,4,0,0,2,2,0,7,잠실
2017년 07월 22일,41,32,10,6,3,0,1,8,8,6,2,4,0,1,1,2,1,237,고척
2017년 07월 22일,,,,,,,,,,,,,,,,,,,대구
2017년 07월 22일,32,28,2,2,0,0,0,1,1,1,2,14,1,0,1,0,0,-80,광주
2017년 07월 22일,37,34,7,6,1,0,0,2,2,3,0,9,0,0,0,1,1,-25,마산
2017년 07월 23일,42,37,13,10,2,0,1,7,7,3,0,3,2,0,2,0,1,232,잠실
2017년 07월 23일,37,34,8,5,2,0,1,4,4,1,0,10,3,0,2,0,1,95,고척
2017년 07월 23일,36,32,7,4,0,0,3,6,6,2,1,7,0,0,1,2,2,144,대구
2017년 07월 23일,35,32,8,7,1,0,0,3,3,2,0,8,0,0,1,1,0,33,광주
2017년 07월 23일,37,33,7,6,0,0,1,1,1,3,1,11,0,0,0,1,1,-18,마산
2017년 07월 25일,40,38,10,6,1,0,3,6,6,1,1,9,0,0,0,0,0,205,잠실
2017년 07월 25일,45,42,15,10,2,0,3,6,6,3,0,6,1,0,0,0,0,295,수원
2017년 07월 25일,35,32,6,4,2,0,0,1,1,2,0,10,0,0,1,0,1,-42,대구
2017년 07월 25일,54,44,15,11,1,0,3,10,9,6,3,5,2,0,1,0,0,379,광주
2017년 07월 25일,,,,,,,,,,,,,,,,,,,사직
2017년 07월 26일,32,28,5,4,0,1,0,3,2,2,1,6,0,0,1,3,0,-3,잠실
2017년 07월 26일,42,38,13,9,4,0,0,7,7,3,0,6,2,0,1,0,0,230,수원
2017년 07월 26일,35,31,6,4,2,0,0,1,1,4,0,8,0,1,0,1,0,-25,대구
2017년 07월 26일,47,40,9,6,1,0,2,7,7,6,1,4,1,0,0,2,1,186,광주
2017년 07월 26일,41,37,12,8,2,0,2,8,7,4,0,6,1,0,0,3,2,209,사직
2017년 07월 27일,39,32,7,5,2,0,0,3,3,5,1,6,0,0,1,2,0,49,잠실
2017년 07월 27일,38,32,8,4,2,1,1,5,5,5,1,5,1,2,0,2,0,163,수원
2017년 07월 27일,40,34,13,11,1,0,1,7,7,3,1,8,0,1,2,2,0,203,대구
2017년 07월 27일,33,31,3,3,0,0,0,1,0,2,0,7,1,0,0,0,0,-87,광주
2017년 07월 27일,44,37,13,10,1,0,2,6,5,5,0,8,0,0,2,0,0,234,사직
2017년 07월 28일,46,43,8,6,2,0,0,3,2,3,0,7,0,0,0,1,0,-23,잠실
2017년 07월 28일,47,45,19,10,7,0,2,9,9,2,0,7,0,0,0,1,1,372,고척
2017년 07월 28일,42,40,14,8,6,0,0,7,7,2,0,5,1,0,0,1,1,200,인천
2017년 07월 28일,43,37,7,2,2,1,2,5,5,5,0,6,1,0,1,0,2,183,수원
2017년 07월 28일,33,27,2,1,0,0,1,3,3,4,1,6,1,0,1,1,0,24,대전
2017년 07월 29일,36,32,5,3,1,0,1,2,2,4,0,6,1,0,0,0,0,51,잠실
2017년 07월 29일,40,38,11,8,3,0,0,1,1,1,1,8,1,0,0,0,0,38,고척
2017년 07월 29일,34,31,8,7,1,0,0,1,0,2,1,4,0,0,0,3,0,-18,인천
2017년 07월 29일,38,32,8,7,0,0,1,3,3,3,2,6,2,1,1,2,1,78,수원
2017년 07월 29일,45,44,19,15,1,0,3,12,12,0,0,4,1,0,1,1,0,425,대전
2017년 07월 30일,36,30,5,3,0,0,2,4,4,4,0,6,0,0,2,0,0,99,잠실
2017년 07월 30일,37,36,10,7,0,1,2,4,2,1,0,3,0,0,0,2,0,127,고척
2017년 07월 30일,36,30,4,2,1,0,1,3,3,2,3,10,0,0,1,0,0,44,인천
2017년 07월 30일,41,38,13,9,2,0,2,8,8,1,0,4,0,0,2,0,1,286,수원
2017년 07월 30일,43,33,10,6,2,0,2,9,8,3,3,6,0,0,4,0,0,293,대전
2017년 08월 01일,31,28,2,2,0,0,0,0,0,2,1,7,0,0,0,1,0,-104,잠실
2017년 08월 01일,30,29,3,3,0,0,0,0,0,1,0,14,0,0,0,1,0,-144,고척
2017년 08월 01일,48,44,19,13,2,1,3,12,12,3,0,6,0,0,1,0,0,453,대구
2017년 08월 01일,51,42,19,15,3,0,1,15,15,4,3,2,0,0,2,1,1,446,광주
2017년 08월 01일,34,31,10,6,2,0,2,6,6,1,0,4,0,1,2,2,0,188,마산
2017년 08월 02일,43,39,13,10,2,0,1,4,4,2,1,9,3,1,1,0,0,146,잠실
2017년 08월 02일,39,35,11,8,1,0,2,4,4,4,0,5,1,0,0,3,1,154,고척
2017년 08월 02일,40,38,11,8,2,0,1,5,5,1,0,8,0,0,1,0,1,140,대구
2017년 08월 02일,,,,,,,,,,,,,,,,,,,광주
2017년 08월 02일,35,32,9,6,0,0,3,6,6,0,1,4,0,1,2,1,0,220,마산
2017년 08월 03일,37,34,8,5,1,0,2,6,6,2,0,6,0,0,1,0,1,135,잠실
2017년 08월 03일,38,37,11,5,5,0,1,3,3,0,1,6,0,1,0,0,0,116,고척
2017년 08월 03일,48,42,17,8,8,0,1,14,14,5,0,6,0,0,1,1,0,438,대구
2017년 08월 03일,40,36,11,8,2,0,1,3,3,4,0,9,0,0,0,1,0,95,광주
2017년 08월 03일,37,28,3,3,0,0,0,2,2,9,0,7,0,0,0,1,2,-46,마산
2017년 08월 04일,47,40,16,11,3,0,2,11,10,5,0,6,0,0,2,2,2,345,잠실
2017년 08월 04일,42,38,13,10,2,1,0,6,6,2,2,5,1,1,0,2,0,187,수원
2017년 08월 04일,34,34,9,6,1,0,2,3,3,0,0,9,0,1,0,1,1,80,대전
2017년 08월 04일,42,37,11,7,2,0,2,8,8,4,0,13,0,0,1,0,1,202,사직
2017년 08월 04일,39,34,9,5,3,0,1,4,4,4,0,8,1,2,1,0,1,129,마산
2017년 08월 05일,35,31,6,5,0,0,1,2,1,2,0,8,1,0,2,1,0,33,잠실
2017년 08월 05일,39,35,11,9,2,0,0,3,3,3,0,5,0,1,1,0,1,63,수원
2017년 08월 05일,42,35,10,4,4,0,2,7,7,6,1,5,1,0,0,2,0,270,대전
2017년 08월 05일,45,42,11,8,0,0,3,4,4,3,0,10,1,0,0,0,0,155,사직
2017년 08월 05일,45,36,13,9,3,0,1,9,9,5,1,6,2,0,3,1,1,305,마산
2017년 08월 06일,45,41,14,6,5,1,2,10,9,3,1,7,0,0,0,0,0,350,잠실
2017년 08월 06일,36,33,9,7,2,0,0,3,3,0,1,11,0,0,2,1,2,22,수원
2017년 08월 06일,,,,,,,,,,,,,,,,,,,대전
2017년 08월 06일,38,33,8,4,3,0,1,4,4,4,0,6,0,0,1,1,0,113,사직
2017년 08월 06일,33,31,7,6,0,0,1,1,1,1,1,3,0,0,0,1,1,9,마산
2017년 08월 08일,37,31,6,4,2,0,0,1,1,4,0,9,0,0,2,0,0,-8,잠실
2017년 08월 08일,30,29,5,4,0,1,0,0,0,1,0,4,0,0,0,2,0,-59,인천
2017년 08월 08일,45,35,12,5,4,0,3,10,10,7,0,11,2,1,3,0,1,380,대구
2017년 08월 08일,39,36,12,9,2,0,1,5,5,3,0,7,2,1,0,2,0,174,광주
2017년 08월 08일,40,37,12,7,3,0,2,4,4,3,0,8,0,1,0,1,0,164,사직
2017년 08월 09일,46,44,21,13,6,1,1,12,12,1,0,4,0,0,1,1,1,426,잠실
2017년 08월 09일,47,39,14,8,5,0,1,10,7,8,0,4,2,0,0,1,0,322,인천
2017년 08월 09일,41,34,11,9,2,0,0,4,4,3,3,11,1,0,1,2,0,94,대구
2017년 08월 09일,31,30,4,3,1,0,0,1,1,1,0,5,1,0,0,1,1,-59,광주
2017년 08월 09일,39,34,10,5,3,1,1,6,6,2,1,3,4,0,2,2,1,233,사직
2017년 08월 10일,40,36,9,6,3,0,0,2,2,2,2,8,0,0,0,0,0,55,잠실
2017년 08월 10일,43,36,12,6,4,1,1,7,7,4,1,4,0,0,2,1,0,286,고척
2017년 08월 10일,,,,,,,,,,,,,,,,,,,수원
2017년 08월 10일,,,,,,,,,,,,,,,,,,,대전
2017년 08월 10일,31,30,6,4,0,0,2,2,2,1,0,9,0,0,0,2,0,34,마산
2017년 08월 11일,36,33,7,5,1,0,1,2,2,3,0,9,0,1,0,0,1,6,잠실
2017년 08월 11일,37,33,8,7,1,0,0,3,3,3,1,7,0,0,0,2,0,20,고척
2017년 08월 11일,45,35,13,9,2,1,1,8,8,5,2,8,0,0,3,1,0,270,수원
2017년 08월 11일,35,34,7,5,1,0,1,3,3,1,0,8,0,0,0,0,0,28,대전
2017년 08월 11일,50,41,9,4,4,0,1,5,5,8,1,14,2,1,0,0,0,148,마산
2017년 08월 12일,36,33,7,4,3,0,0,0,0,2,0,8,0,0,1,0,0,-24,잠실
2017년 08월 12일,38,36,10,6,2,0,2,6,4,1,1,7,1,0,0,1,0,173,고척
2017년 08월 12일,38,33,8,5,2,0,1,3,3,5,0,4,0,0,0,3,2,73,인천
2017년 08월 12일,42,38,15,10,3,0,2,7,7,2,0,7,0,0,2,2,0,250,대구
2017년 08월 12일,43,39,16,12,2,0,2,10,10,2,0,4,1,0,2,1,1,333,광주
2017년 08월 13일,34,30,5,4,1,0,0,1,1,3,0,8,1,0,1,2,1,-46,잠실
2017년 08월 13일,37,35,8,6,1,0,1,1,1,1,1,9,0,0,0,0,1,-3,고척
2017년 08월 13일,46,41,19,10,5,0,4,11,10,4,1,7,1,1,0,1,0,486,인천
2017년 08월 13일,44,35,11,10,1,0,0,9,9,8,0,4,0,0,1,1,0,220,대구
2017년 08월 13일,,,,,,,,,,,,,,,,,,,광주
2017년 08월 15일,,,,,,,,,,,,,,,,,,,잠실
2017년 08월 15일,,,,,,,,,,,,,,,,,,,대전
2017년 08월 15일,,,,,,,,,,,,,,,,,,,대구
2017년 08월 15일,34,33,6,3,2,0,1,2,2,1,0,8,0,0,0,0,0,22,광주
2017년 08월 15일,37,33,8,5,2,0,1,6,6,3,1,6,1,1,0,0,1,127,사직
2017년 08월 16일,38,36,7,4,2,1,0,1,1,0,1,12,0,0,1,0,0,-27,잠실
