지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%)
273,문경,2017-03-31 19:00,6.8,,.4,0,85
273,문경,2017-03-31 20:00,6.5,,.2,0,85
273,문경,2017-03-31 21:00,6,1.5,1.3,90,84
276,청송군,2017-03-31 11:00,6.4,,1.2,70,81
276,청송군,2017-03-31 12:00,7.3,.5,.4,0,79
276,청송군,2017-03-31 13:00,7.4,,.9,70,76
276,청송군,2017-03-31 14:00,7.2,,1.8,140,78
276,청송군,2017-03-31 15:00,7.3,,.7,90,73
276,청송군,2017-03-31 16:00,8.5,,.8,70,66
276,청송군,2017-03-31 17:00,8.5,,2,110,60
276,청송군,2017-03-31 18:00,8.1,,2.1,90,62
276,청송군,2017-03-31 19:00,7.2,,1,90,66
276,청송군,2017-03-31 20:00,6,,.2,0,78
276,청송군,2017-03-31 21:00,6,.5,.2,0,83
277,영덕,2017-03-31 11:00,7.8,,1,50,89
277,영덕,2017-03-31 12:00,8.4,.5,1.9,70,82
277,영덕,2017-03-31 13:00,10.1,,2.8,20,74
277,영덕,2017-03-31 14:00,9.6,,1.8,50,68
277,영덕,2017-03-31 15:00,9.6,,2.4,20,70
277,영덕,2017-03-31 16:00,10.1,,2.8,20,64
277,영덕,2017-03-31 17:00,9.2,,3.3,20,70
277,영덕,2017-03-31 18:00,8,,2.8,360,83
277,영덕,2017-03-31 19:00,7.1,,4.6,50,92
277,영덕,2017-03-31 20:00,6.5,,1.5,290,95
277,영덕,2017-03-31 21:00,6.5,.5,.5,290,94
278,의성,2017-03-31 11:00,9,,1.3,90,79
278,의성,2017-03-31 12:00,8.7,.5,2.2,20,80
278,의성,2017-03-31 13:00,9.3,,1.9,50,74
278,의성,2017-03-31 14:00,10.7,,1.7,110,65
278,의성,2017-03-31 15:00,10.2,,2.4,70,67
278,의성,2017-03-31 16:00,9.9,,1.4,110,66
278,의성,2017-03-31 17:00,9.8,,.6,160,65
278,의성,2017-03-31 18:00,9.9,,.8,180,63
278,의성,2017-03-31 19:00,9.3,,1.3,70,70
278,의성,2017-03-31 20:00,8.7,,.7,320,75
278,의성,2017-03-31 21:00,7.8,0,.8,20,78
279,구미,2017-03-31 11:00,9.2,,1.4,70,97
279,구미,2017-03-31 12:00,9.9,.3,.8,50,86
279,구미,2017-03-31 13:00,10.5,,1,250,84
279,구미,2017-03-31 14:00,11.4,,.9,20,77
279,구미,2017-03-31 15:00,11,0,1.9,70,73
279,구미,2017-03-31 16:00,10.6,,2.1,70,77
279,구미,2017-03-31 17:00,10.5,,1.8,90,75
279,구미,2017-03-31 18:00,10.3,0,1.9,70,77
279,구미,2017-03-31 19:00,10.1,,.2,0,79
279,구미,2017-03-31 20:00,9.6,,.6,50,84
279,구미,2017-03-31 21:00,8.3,1.1,.4,0,99
281,영천,2017-03-31 11:00,10,,2.8,90,68
281,영천,2017-03-31 12:00,9.2,0,4.4,90,71
281,영천,2017-03-31 13:00,10,,3.5,90,64
281,영천,2017-03-31 14:00,10.2,,2.5,110,62
281,영천,2017-03-31 15:00,9.8,,2.9,70,64
281,영천,2017-03-31 16:00,10,,2.1,110,61
281,영천,2017-03-31 17:00,9.7,,1.5,110,62
281,영천,2017-03-31 18:00,9.6,,1.7,110,59
281,영천,2017-03-31 19:00,8.9,,1,90,64
281,영천,2017-03-31 20:00,8.3,,.7,110,67
281,영천,2017-03-31 21:00,8.3,,.1,0,70
283,경주시,2017-03-31 11:00,8.4,,3,20,87
283,경주시,2017-03-31 12:00,8.8,.2,4.7,360,84
283,경주시,2017-03-31 13:00,8.9,,3.8,20,74
283,경주시,2017-03-31 14:00,9.5,,3.6,20,73
283,경주시,2017-03-31 15:00,10.1,0,3.5,20,66
283,경주시,2017-03-31 16:00,9.5,,3.4,20,67
283,경주시,2017-03-31 17:00,9.5,,3.3,20,67
283,경주시,2017-03-31 18:00,9.4,,1.9,50,68
283,경주시,2017-03-31 19:00,7.9,,1.1,20,74
283,경주시,2017-03-31 20:00,6.4,,.7,180,82
283,경주시,2017-03-31 21:00,6.8,,1.6,230,83
284,거창,2017-03-31 11:00,9.2,,1.1,340,78
284,거창,2017-03-31 12:00,10.1,0,1.3,290,71
284,거창,2017-03-31 13:00,10.9,,1.2,70,68
284,거창,2017-03-31 14:00,12.4,,1.3,90,63
284,거창,2017-03-31 15:00,12.2,0,1.7,160,61
284,거창,2017-03-31 16:00,10.6,,1.9,110,70
284,거창,2017-03-31 17:00,8.9,,1.9,140,85
284,거창,2017-03-31 18:00,7.7,4.4,.9,160,95
284,거창,2017-03-31 19:00,7.4,,.9,180,97
284,거창,2017-03-31 20:00,7.4,,.1,0,96
284,거창,2017-03-31 21:00,7.1,3.1,.1,0,97
285,합천,2017-03-31 11:00,11.3,,2.1,20,58
285,합천,2017-03-31 12:00,11.5,0,2.7,20,55
285,합천,2017-03-31 13:00,12,,3.4,20,55
285,합천,2017-03-31 14:00,12.7,,2.4,20,50
285,합천,2017-03-31 15:00,12.5,,2.8,50,48
285,합천,2017-03-31 16:00,12.2,,2.8,70,53
285,합천,2017-03-31 17:00,11.5,,2.1,70,54
285,합천,2017-03-31 18:00,10.2,0,1.7,50,54
285,합천,2017-03-31 19:00,8.7,,.4,0,79
285,합천,2017-03-31 20:00,8.3,,1,230,85
285,합천,2017-03-31 21:00,8.1,2.5,.6,200,90
288,밀양,2017-03-31 11:00,12.2,,1.8,20,52
288,밀양,2017-03-31 12:00,12.5,0,2.3,20,51
288,밀양,2017-03-31 13:00,11.7,,2.8,20,54
288,밀양,2017-03-31 14:00,12.1,,1.5,20,52
288,밀양,2017-03-31 15:00,12.3,,2.9,20,56
288,밀양,2017-03-31 16:00,12.1,,2,50,55
288,밀양,2017-03-31 17:00,11.1,,2.1,20,56
288,밀양,2017-03-31 18:00,11,,1.1,50,56
288,밀양,2017-03-31 19:00,10.8,,1.1,50,56
288,밀양,2017-03-31 20:00,10.4,,1.2,50,56
288,밀양,2017-03-31 21:00,10.1,,1.2,50,56
289,산청,2017-03-31 11:00,9.3,,.8,160,83
289,산청,2017-03-31 12:00,10.4,.1,1,250,74
289,산청,2017-03-31 13:00,11.4,,.5,250,69
289,산청,2017-03-31 14:00,12.5,,.6,290,63
289,산청,2017-03-31 15:00,12,,.9,250,63
289,산청,2017-03-31 16:00,13.2,,1.3,90,56
289,산청,2017-03-31 17:00,10.8,,2.1,90,69
289,산청,2017-03-31 18:00,9,1.1,.7,110,91
289,산청,2017-03-31 19:00,8.2,,.8,20,95
289,산청,2017-03-31 20:00,8,,.8,140,95
289,산청,2017-03-31 21:00,7.5,3.6,1.3,140,92
294,거제,2017-03-31 11:00,10.4,,1,110,83
294,거제,2017-03-31 12:00,10.8,.5,1.8,90,78
294,거제,2017-03-31 13:00,11.6,,1.8,90,71
294,거제,2017-03-31 14:00,11.6,,2.6,110,70
294,거제,2017-03-31 15:00,11.8,,2.8,110,67
294,거제,2017-03-31 16:00,12.1,,2.8,90,64
294,거제,2017-03-31 17:00,11.3,,2.4,90,71
294,거제,2017-03-31 18:00,10.8,,2.8,110,70
294,거제,2017-03-31 19:00,10.6,,2.1,110,71
294,거제,2017-03-31 20:00,10.5,,1.1,70,69
294,거제,2017-03-31 21:00,10.3,,.5,320,70
295,남해,2017-03-31 11:00,10.6,,1.7,360,78
295,남해,2017-03-31 12:00,11.3,0,1.5,360,70
295,남해,2017-03-31 13:00,12.6,,.9,50,61
295,남해,2017-03-31 14:00,13,,1.1,20,64
295,남해,2017-03-31 15:00,13.5,,1.2,70,59
295,남해,2017-03-31 16:00,13.2,,1.4,90,60
295,남해,2017-03-31 17:00,12.9,,1.4,90,61
295,남해,2017-03-31 18:00,11.8,,1.4,110,66
295,남해,2017-03-31 19:00,10.4,,.4,0,77
295,남해,2017-03-31 20:00,9,,1,270,91
295,남해,2017-03-31 21:00,8.7,2.5,.3,0,93
