,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
0,삼진,투땅, , ,좌중안,1땅, ,우안, ,5,2,0,2,0.241,클락,구장 : 잠실,"관중 : 22,511",2010.05.01(토),개시 : 17:01,경기시간 : 3:20,넥센,두산,,,
1,2비, ,삼진, ,투희번,우희비, ,삼진, ,3,0,1,0,0.225,김민우,구장 : 잠실,"관중 : 22,511",2010.05.01(토),개시 : 17:01,경기시간 : 3:20,넥센,두산,,,
2,삼진, ,1땅, ,좌안,4구, ,좌홈, ,4,2,4,2,0.247,유한준,구장 : 잠실,"관중 : 22,511",2010.05.01(토),개시 : 17:01,경기시간 : 3:20,넥센,두산,,,
3, ,4구,4구, ,중2,중비, ,삼진, ,3,1,2,2,0.242,송지만,구장 : 잠실,"관중 : 22,511",2010.05.01(토),개시 : 17:01,경기시간 : 3:20,넥센,두산,,,
4, ,유땅,우비, ,투2안, ,3땅,좌비, ,5,1,0,1,0.245,강정호,구장 : 잠실,"관중 : 22,511",2010.05.01(토),개시 : 17:01,경기시간 : 3:20,넥센,두산,,,
5, ,투안, ,삼진, , , , , ,2,1,0,1,0.200,오윤,구장 : 잠실,"관중 : 22,511",2010.05.01(토),개시 : 17:01,경기시간 : 3:20,넥센,두산,,,
6, , , , ,우비, ,우안, ,포비,3,1,0,0,0.350,강병식,구장 : 잠실,"관중 : 22,511",2010.05.01(토),개시 : 17:01,경기시간 : 3:20,넥센,두산,,,
7, ,4구, ,우비,좌2, ,3비, , ,3,1,2,0,0.345,이숭용,구장 : 잠실,"관중 : 22,511",2010.05.01(토),개시 : 17:01,경기시간 : 3:20,넥센,두산,,,
8, , , , , , , , ,4구,0,0,0,0,0.348,장민석,구장 : 잠실,"관중 : 22,511",2010.05.01(토),개시 : 17:01,경기시간 : 3:20,넥센,두산,,,
9, ,좌안, ,유직,유땅, ,삼진, ,중비,5,1,2,0,0.273,유선정,구장 : 잠실,"관중 : 22,511",2010.05.01(토),개시 : 17:01,경기시간 : 3:20,넥센,두산,,,
10, ,중비, , ,중안,중2, ,3안, ,4,3,0,3,0.351,권도영,구장 : 잠실,"관중 : 22,511",2010.05.01(토),개시 : 17:01,경기시간 : 3:20,넥센,두산,,,
11, , , , , , , , ,중비,1,0,0,0,0.267,조재호,구장 : 잠실,"관중 : 22,511",2010.05.01(토),개시 : 17:01,경기시간 : 3:20,넥센,두산,,,
12, , , , , , , , , ,0,0,0,0,0.222,이창섭,구장 : 잠실,"관중 : 22,511",2010.05.01(토),개시 : 17:01,경기시간 : 3:20,넥센,두산,,,
0,사구, ,삼진, , ,삼진, , , ,2,0,0,0,0.191,고영민,구장 : 잠실,"관중 : 22,511",2010.05.01(토),개시 : 17:01,경기시간 : 3:20,두산,넥센,,,
1, , , , , , , ,좌안, ,1,1,0,1,0.321,오재원,구장 : 잠실,"관중 : 22,511",2010.05.01(토),개시 : 17:01,경기시간 : 3:20,두산,넥센,,,
2,사구, , ,유땅, ,4구, ,1땅, ,2,0,0,0,0.333,임재철,구장 : 잠실,"관중 : 22,511",2010.05.01(토),개시 : 17:01,경기시간 : 3:20,두산,넥센,,,
3, , , , , , , , , ,0,0,0,0,0.263,민병헌,구장 : 잠실,"관중 : 22,511",2010.05.01(토),개시 : 17:01,경기시간 : 3:20,두산,넥센,,,
4,좌비, , ,중비, ,사구, ,우안, ,3,1,1,0,0.276,이성열,구장 : 잠실,"관중 : 22,511",2010.05.01(토),개시 : 17:01,경기시간 : 3:20,두산,넥센,,,
5,2땅, , ,좌홈, ,4구, ,좌비, ,3,1,1,1,0.310,김현수,구장 : 잠실,"관중 : 22,511",2010.05.01(토),개시 : 17:01,경기시간 : 3:20,두산,넥센,,,
6, ,3비, ,투직, ,유직, ,중비, ,4,0,0,0,0.290,김동주,구장 : 잠실,"관중 : 22,511",2010.05.01(토),개시 : 17:01,경기시간 : 3:20,두산,넥센,,,
7, ,우안, , ,삼진, ,투땅, ,우비,4,1,0,0,0.341,최준석,구장 : 잠실,"관중 : 22,511",2010.05.01(토),개시 : 17:01,경기시간 : 3:20,두산,넥센,,,
8, ,투유병, , ,중안, ,2땅, ,3땅,4,1,0,0,0.299,손시헌,구장 : 잠실,"관중 : 22,511",2010.05.01(토),개시 : 17:01,경기시간 : 3:20,두산,넥센,,,
9, , ,유비, , , , , , ,1,0,0,0,0.250,양의지,구장 : 잠실,"관중 : 22,511",2010.05.01(토),개시 : 17:01,경기시간 : 3:20,두산,넥센,,,
10, , , , ,삼진, , , , ,1,0,0,0,0.143,용덕한,구장 : 잠실,"관중 : 22,511",2010.05.01(토),개시 : 17:01,경기시간 : 3:20,두산,넥센,,,
11, , , , , , ,우비, ,삼진,2,0,0,0,0.273,유재웅,구장 : 잠실,"관중 : 22,511",2010.05.01(토),개시 : 17:01,경기시간 : 3:20,두산,넥센,,,
12, , ,4구, ,투땅, , ,좌홈, ,2,1,1,1,0.269,이원석,구장 : 잠실,"관중 : 22,511",2010.05.01(토),개시 : 17:01,경기시간 : 3:20,두산,넥센,,,
0,삼진, ,우비, , ,유땅,2땅, , ,4,0,0,0,0.274,이대형,구장 : 문학,"관중 : 28,000",2010.05.01(토),개시 : 17:01,경기시간 : 3:02,LG,SK,,,
1,2땅, , ,좌홈, ,2땅, ,삼진, ,4,1,1,1,0.250,이병규,구장 : 문학,"관중 : 28,000",2010.05.01(토),개시 : 17:01,경기시간 : 3:02,LG,SK,,,
2,투안, , ,2땅, ,삼진, ,2안, ,4,2,0,0,0.200,박용택,구장 : 문학,"관중 : 28,000",2010.05.01(토),개시 : 17:01,경기시간 : 3:02,LG,SK,,,
