,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
0,우중안,중비,좌2, ,二땅, , ,삼진, ,5,2,2,1,0.216,이병규,구장 : 군산,"관중 : 3,856",2004.05.01(토),개시 : 18:31,경기시간 : 3:15,LG,KIA,,,
1,4구,우안, ,우안,좌비, , ,三비, ,4,2,2,2,0.300,최만호,구장 : 군산,"관중 : 3,856",2004.05.01(토),개시 : 18:31,경기시간 : 3:15,LG,KIA,,,
2,좌중3,좌비, ,一안, ,삼진, , , ,4,2,2,1,0.349,마틴,구장 : 군산,"관중 : 3,856",2004.05.01(토),개시 : 18:31,경기시간 : 3:15,LG,KIA,,,
3, , , , , , , , ,一땅,1,0,0,0,0.289,박용택,구장 : 군산,"관중 : 3,856",2004.05.01(토),개시 : 18:31,경기시간 : 3:15,LG,KIA,,,
4, , , , , , , , , ,0,0,0,0,0.188,이용규,구장 : 군산,"관중 : 3,856",2004.05.01(토),개시 : 18:31,경기시간 : 3:15,LG,KIA,,,
5,좌비, ,중안,중비, ,三파, , ,좌비,5,1,0,1,0.220,김재현,구장 : 군산,"관중 : 3,856",2004.05.01(토),개시 : 18:31,경기시간 : 3:15,LG,KIA,,,
6,삼진, ,포파,三땅, ,유땅, , ,유땅,5,0,1,0,0.303,김상현,구장 : 군산,"관중 : 3,856",2004.05.01(토),개시 : 18:31,경기시간 : 3:15,LG,KIA,,,
7,삼진, ,좌홈,三땅, , ,三땅, , ,4,1,2,1,0.304,최동수,구장 : 군산,"관중 : 3,856",2004.05.01(토),개시 : 18:31,경기시간 : 3:15,LG,KIA,,,
8, ,4구,우비, ,4구, ,중비, , ,2,0,0,1,0.276,조인성,구장 : 군산,"관중 : 3,856",2004.05.01(토),개시 : 18:31,경기시간 : 3:15,LG,KIA,,,
9, ,4구,4구, ,우안, ,二땅, , ,2,1,0,2,0.269,이종열,구장 : 군산,"관중 : 3,856",2004.05.01(토),개시 : 18:31,경기시간 : 3:15,LG,KIA,,,
10, ,투희번,좌안, ,투번, , ,삼진, ,3,1,0,1,0.184,권용관,구장 : 군산,"관중 : 3,856",2004.05.01(토),개시 : 18:31,경기시간 : 3:15,LG,KIA,,,
0,우안,三땅, ,좌안, ,중2, ,중비, ,5,3,2,0,0.276,이종범,구장 : 군산,"관중 : 3,856",2004.05.01(토),개시 : 18:31,경기시간 : 3:15,KIA,LG,,,
1,투직, ,중안,우비, ,우비, ,二비, ,5,1,0,0,0.232,김종국,구장 : 군산,"관중 : 3,856",2004.05.01(토),개시 : 18:31,경기시간 : 3:15,KIA,LG,,,
2,우안, ,좌안,4구, , ,중안, ,좌비,4,3,0,0,0.286,장성호,구장 : 군산,"관중 : 3,856",2004.05.01(토),개시 : 18:31,경기시간 : 3:15,KIA,LG,,,
3,一파, ,투유병,三二병, , ,二직, ,二직,5,0,0,0,0.300,홍세완,구장 : 군산,"관중 : 3,856",2004.05.01(토),개시 : 18:31,경기시간 : 3:15,KIA,LG,,,
4, ,우비,三땅, ,삼진, ,4구, ,二땅,4,0,0,1,0.209,마해영,구장 : 군산,"관중 : 3,856",2004.05.01(토),개시 : 18:31,경기시간 : 3:15,KIA,LG,,,
