,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
0,좌중3,중안,삼진, ,좌안,1파, , ,2땅,6,3,1,2,0.300,이상호,구장 : 무등,"관중 : 3,677",2013.09.01(일),개시 : 17:02,경기시간 : 3:16,NC,KIA,,,
1, , , , , , , , , ,0,0,0,0,0.000,김진성,구장 : 무등,"관중 : 3,677",2013.09.01(일),개시 : 17:02,경기시간 : 3:16,NC,KIA,,,
2,4구,중안, ,좌비,3땅, ,우비, ,1직,5,1,0,1,0.238,박정준,구장 : 무등,"관중 : 3,677",2013.09.01(일),개시 : 17:02,경기시간 : 3:16,NC,KIA,,,
3, , , , , , , , , ,0,0,0,0,0.285,김종호,구장 : 무등,"관중 : 3,677",2013.09.01(일),개시 : 17:02,경기시간 : 3:16,NC,KIA,,,
4,우희비,우비, ,유실,중비, , , , ,3,0,1,1,0.252,나성범,구장 : 무등,"관중 : 3,677",2013.09.01(일),개시 : 17:02,경기시간 : 3:16,NC,KIA,,,
5, , , , , , ,삼진, ,우안,2,1,0,0,0.217,박으뜸,구장 : 무등,"관중 : 3,677",2013.09.01(일),개시 : 17:02,경기시간 : 3:16,NC,KIA,,,
6,삼진,좌희비, ,우안, ,중홈, , , ,3,2,2,2,0.291,이호준,구장 : 무등,"관중 : 3,677",2013.09.01(일),개시 : 17:02,경기시간 : 3:16,NC,KIA,,,
7, , , , , , ,삼진, ,유비,2,0,0,0,0.000,이창섭,구장 : 무등,"관중 : 3,677",2013.09.01(일),개시 : 17:02,경기시간 : 3:16,NC,KIA,,,
8,우중3,3땅, ,좌비, ,좌홈, , , ,4,2,2,1,0.305,모창민,구장 : 무등,"관중 : 3,677",2013.09.01(일),개시 : 17:02,경기시간 : 3:16,NC,KIA,,,
9, , , , , , , ,2실, ,1,0,0,0,0.275,이현곤,구장 : 무등,"관중 : 3,677",2013.09.01(일),개시 : 17:02,경기시간 : 3:16,NC,KIA,,,
10,중비, ,1땅,우홈, ,우안, ,1땅, ,5,2,3,2,0.294,조영훈,구장 : 무등,"관중 : 3,677",2013.09.01(일),개시 : 17:02,경기시간 : 3:16,NC,KIA,,,
11, ,좌안,중안,유땅, ,4구, ,4구, ,3,2,0,1,0.105,최재원,구장 : 무등,"관중 : 3,677",2013.09.01(일),개시 : 17:02,경기시간 : 3:16,NC,KIA,,,
12, ,우2,중비, ,삼진,1땅, ,3땅, ,5,1,0,1,0.224,노진혁,구장 : 무등,"관중 : 3,677",2013.09.01(일),개시 : 17:02,경기시간 : 3:16,NC,KIA,,,
13, , , , , , , , , ,0,0,0,0,0.258,박민우,구장 : 무등,"관중 : 3,677",2013.09.01(일),개시 : 17:02,경기시간 : 3:16,NC,KIA,,,
14, ,우중2,우중안, ,4구,중희비, ,삼진, ,3,2,3,1,0.240,김태군,구장 : 무등,"관중 : 3,677",2013.09.01(일),개시 : 17:02,경기시간 : 3:16,NC,KIA,,,
15, , , , , , , , , ,0,0,0,0,0.154,이태원,구장 : 무등,"관중 : 3,677",2013.09.01(일),개시 : 17:02,경기시간 : 3:16,NC,KIA,,,
0,4구, ,좌비, ,중안, , , , ,2,1,0,0,0.290,이용규,구장 : 무등,"관중 : 3,677",2013.09.01(일),개시 : 17:02,경기시간 : 3:16,KIA,NC,,,
1, , , , , , ,중안, ,1땅,2,1,0,0,0.500,백용환,구장 : 무등,"관중 : 3,677",2013.09.01(일),개시 : 17:02,경기시간 : 3:16,KIA,NC,,,
2,삼진, ,유2병, ,3땅, , , , ,3,0,0,0,0.252,안치홍,구장 : 무등,"관중 : 3,677",2013.09.01(일),개시 : 17:02,경기시간 : 3:16,KIA,NC,,,
3, , , , , , ,삼진, ,투땅,2,0,0,0,0.156,윤완주,구장 : 무등,"관중 : 3,677",2013.09.01(일),개시 : 17:02,경기시간 : 3:16,KIA,NC,,,
4,좌비, , ,삼진,삼진, , , , ,3,0,0,0,0.325,신종길,구장 : 무등,"관중 : 3,677",2013.09.01(일),개시 : 17:02,경기시간 : 3:16,KIA,NC,,,
5, , , , , , ,삼진, , ,1,0,0,0,0.000,서용주,구장 : 무등,"관중 : 3,677",2013.09.01(일),개시 : 17:02,경기시간 : 3:16,KIA,NC,,,
6,삼진, , ,중안,삼진, , , , ,3,1,0,1,0.296,나지완,구장 : 무등,"관중 : 3,677",2013.09.01(일),개시 : 17:02,경기시간 : 3:16,KIA,NC,,,
7, , , , , , , ,우비, ,1,0,0,0,0.167,이준호,구장 : 무등,"관중 : 3,677",2013.09.01(일),개시 : 17:02,경기시간 : 3:16,KIA,NC,,,
8, ,좌홈, ,좌안, ,우비, , , ,3,2,1,2,0.259,이범호,구장 : 무등,"관중 : 3,677",2013.09.01(일),개시 : 17:02,경기시간 : 3:16,KIA,NC,,,
9, , , , , , , ,4구, ,0,0,0,0,0.222,홍재호,구장 : 무등,"관중 : 3,677",2013.09.01(일),개시 : 17:02,경기시간 : 3:16,KIA,NC,,,
10, ,1땅, ,좌2, ,삼진, ,2유병, ,4,1,1,0,0.250,이종환,구장 : 무등,"관중 : 3,677",2013.09.01(일),개시 : 17:02,경기시간 : 3:16,KIA,NC,,,
11, ,삼진, ,사구, ,좌안, , ,중안,3,2,0,0,0.269,김주형,구장 : 무등,"관중 : 3,677",2013.09.01(일),개시 : 17:02,경기시간 : 3:16,KIA,NC,,,
12, ,좌비, ,중희비, , , , , ,1,0,1,0,0.262,차일목,구장 : 무등,"관중 : 3,677",2013.09.01(일),개시 : 17:02,경기시간 : 3:16,KIA,NC,,,
13, , , , , ,삼진, , , ,1,0,0,0,0.152,이홍구,구장 : 무등,"관중 : 3,677",2013.09.01(일),개시 : 17:02,경기시간 : 3:16,KIA,NC,,,
14, , , , , , , , ,삼진,1,0,0,0,0.000,최훈락,구장 : 무등,"관중 : 3,677",2013.09.01(일),개시 : 17:02,경기시간 : 3:16,KIA,NC,,,
15, , ,4구,삼진, , , , , ,1,0,0,0,0.248,박기남,구장 : 무등,"관중 : 3,677",2013.09.01(일),개시 : 17:02,경기시간 : 3:16,KIA,NC,,,
16, , , , , , ,삼진, , ,1,0,0,0,0.091,고영우,구장 : 무등,"관중 : 3,677",2013.09.01(일),개시 : 17:02,경기시간 : 3:16,KIA,NC,,,
17, , , , , , , , ,좌안,1,1,0,0,1.000,유재혁,구장 : 무등,"관중 : 3,677",2013.09.01(일),개시 : 17:02,경기시간 : 3:16,KIA,NC,,,
0,2땅, ,사구, ,우비, , ,4구, ,2,0,0,0,0.298,배영섭,구장 : 잠실,"관중 : 22,398",2013.09.01(일),개시 : 16:59,경기시간 : 2:47,삼성,두산,,,
1,좌안, ,삼진, ,2땅, , , , ,3,1,0,0,0.273,정형식,구장 : 잠실,"관중 : 22,398",2013.09.01(일),개시 : 16:59,경기시간 : 2:47,삼성,두산,,,
2, , , , , , , ,2비, ,1,0,0,0,0.148,강봉규,구장 : 잠실,"관중 : 22,398",2013.09.01(일),개시 : 16:59,경기시간 : 2:47,삼성,두산,,,
3,중안, ,2비, , ,우안, ,좌안, ,4,3,0,0,0.305,최형우,구장 : 잠실,"관중 : 22,398",2013.09.01(일),개시 : 16:59,경기시간 : 2:47,삼성,두산,,,
4, , , , , , , , , ,0,0,0,0,0.196,강명구,구장 : 잠실,"관중 : 22,398",2013.09.01(일),개시 : 16:59,경기시간 : 2:47,삼성,두산,,,
5,포파, , ,3파, ,중비, ,1파, ,4,0,0,0,0.304,박석민,구장 : 잠실,"관중 : 22,398",2013.09.01(일),개시 : 16:59,경기시간 : 2:47,삼성,두산,,,
6,삼진, , ,우비, ,2유병, ,1땅, ,4,0,0,0,0.258,이승엽,구장 : 잠실,"관중 : 22,398",2013.09.01(일),개시 : 16:59,경기시간 : 2:47,삼성,두산,,,
7, ,중비, ,우안, , ,4구, ,삼진,3,1,0,0,0.282,박한이,구장 : 잠실,"관중 : 22,398",2013.09.01(일),개시 : 16:59,경기시간 : 2:47,삼성,두산,,,
8, ,유땅, ,중비, , ,우비, , ,3,0,0,0,0.258,김태완,구장 : 잠실,"관중 : 22,398",2013.09.01(일),개시 : 16:59,경기시간 : 2:47,삼성,두산,,,
9, , , , , , , , ,1땅,1,0,0,0,0.204,우동균,구장 : 잠실,"관중 : 22,398",2013.09.01(일),개시 : 16:59,경기시간 : 2:47,삼성,두산,,,
10, ,좌비, , ,3땅, ,우비, ,좌안,4,1,0,0,0.274,진갑용,구장 : 잠실,"관중 : 22,398",2013.09.01(일),개시 : 16:59,경기시간 : 2:47,삼성,두산,,,
11, , , , , , , , , ,0,0,0,0,0.233,정병곤,구장 : 잠실,"관중 : 22,398",2013.09.01(일),개시 : 16:59,경기시간 : 2:47,삼성,두산,,,
12, , ,유비, ,우안, ,3땅, ,1비,4,1,0,0,0.285,김상수,구장 : 잠실,"관중 : 22,398",2013.09.01(일),개시 : 16:59,경기시간 : 2:47,삼성,두산,,,
0,유실,좌비, ,2비, , ,좌중안, , ,4,1,0,1,0.317,이종욱,구장 : 잠실,"관중 : 22,398",2013.09.01(일),개시 : 16:59,경기시간 : 2:47,두산,삼성,,,
