,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
0,투땅, ,유비,투땅, ,3땅, ,4구, ,4,0,0,0,0.000,이용규,구장 : 문학,"관중 : 27,600",2012.04.07(토),개시 : 13:58,경기시간 : 3:29,KIA,SK,,,
1,좌중안, ,삼진, ,1땅,1땅, ,3땅, ,5,1,0,0,0.200,신종길,구장 : 문학,"관중 : 27,600",2012.04.07(토),개시 : 13:58,경기시간 : 3:29,KIA,SK,,,
2, , , , , , , , , ,0,0,0,0,0.000,이현곤,구장 : 문학,"관중 : 27,600",2012.04.07(토),개시 : 13:58,경기시간 : 3:29,KIA,SK,,,
3,삼진, ,4구, ,삼진, ,3땅, ,4구,3,0,0,1,0.000,안치홍,구장 : 문학,"관중 : 27,600",2012.04.07(토),개시 : 13:58,경기시간 : 3:29,KIA,SK,,,
4,2땅, ,좌2, ,중안, ,중안, ,삼진,5,3,1,0,0.600,나지완,구장 : 문학,"관중 : 27,600",2012.04.07(토),개시 : 13:58,경기시간 : 3:29,KIA,SK,,,
5, ,유땅,1비, ,좌안, ,삼진, , ,4,1,0,0,0.250,김상현,구장 : 문학,"관중 : 27,600",2012.04.07(토),개시 : 13:58,경기시간 : 3:29,KIA,SK,,,
6, , , , , , , , ,삼진,1,0,0,0,0.000,이준호,구장 : 문학,"관중 : 27,600",2012.04.07(토),개시 : 13:58,경기시간 : 3:29,KIA,SK,,,
7, ,4구, ,삼진,2땅, ,포파, , ,3,0,0,0,0.000,김원섭,구장 : 문학,"관중 : 27,600",2012.04.07(토),개시 : 13:58,경기시간 : 3:29,KIA,SK,,,
8, , , , , , , , ,삼진,1,0,0,0,0.000,송산,구장 : 문학,"관중 : 27,600",2012.04.07(토),개시 : 13:58,경기시간 : 3:29,KIA,SK,,,
9, ,유땅, ,4구, ,사구, ,2땅, ,2,0,0,1,0.000,차일목,구장 : 문학,"관중 : 27,600",2012.04.07(토),개시 : 13:58,경기시간 : 3:29,KIA,SK,,,
10, ,4구, ,우비, , , , , ,1,0,0,0,0.000,박기남,구장 : 문학,"관중 : 27,600",2012.04.07(토),개시 : 13:58,경기시간 : 3:29,KIA,SK,,,
11, , , , , ,사구, , , ,0,0,0,0,0.000,최훈락,구장 : 문학,"관중 : 27,600",2012.04.07(토),개시 : 13:58,경기시간 : 3:29,KIA,SK,,,
12, , , , , , , ,4구, ,0,0,0,0,0.000,홍재호,구장 : 문학,"관중 : 27,600",2012.04.07(토),개시 : 13:58,경기시간 : 3:29,KIA,SK,,,
13, ,2땅, ,좌2, ,2땅, ,중비, ,4,1,1,0,0.250,김선빈,구장 : 문학,"관중 : 27,600",2012.04.07(토),개시 : 13:58,경기시간 : 3:29,KIA,SK,,,
0,3안,중안, ,삼진, , ,투안,우중2, ,5,4,1,2,0.800,정근우,구장 : 문학,"관중 : 27,600",2012.04.07(토),개시 : 13:58,경기시간 : 3:29,SK,KIA,,,
1,2실,1비, ,우비, , ,투희실,1땅, ,4,0,0,1,0.000,박재상,구장 : 문학,"관중 : 27,600",2012.04.07(토),개시 : 13:58,경기시간 : 3:29,SK,KIA,,,
2,좌안,4구, , ,좌안, ,4구,삼진, ,3,2,1,2,0.667,최정,구장 : 문학,"관중 : 27,600",2012.04.07(토),개시 : 13:58,경기시간 : 3:29,SK,KIA,,,
3,좌안,우중2, , ,유병, ,3땅, , ,4,2,3,0,0.500,안치용,구장 : 문학,"관중 : 27,600",2012.04.07(토),개시 : 13:58,경기시간 : 3:29,SK,KIA,,,
4,우파,3비, , ,2실, ,우안, , ,4,1,1,0,0.250,박정권,구장 : 문학,"관중 : 27,600",2012.04.07(토),개시 : 13:58,경기시간 : 3:29,SK,KIA,,,
5,유땅, ,2땅, ,3땅, ,유땅, , ,4,0,0,0,0.000,김강민,구장 : 문학,"관중 : 27,600",2012.04.07(토),개시 : 13:58,경기시간 : 3:29,SK,KIA,,,
6,고4, ,3땅, , ,우비, ,좌중2, ,3,1,0,0,0.333,조인성,구장 : 문학,"관중 : 27,600",2012.04.07(토),개시 : 13:58,경기시간 : 3:29,SK,KIA,,,
7, , , , , , , , , ,0,0,0,0,0.000,김재현,구장 : 문학,"관중 : 27,600",2012.04.07(토),개시 : 13:58,경기시간 : 3:29,SK,KIA,,,
8, , , , , , , , , ,0,0,0,0,0.000,최경철,구장 : 문학,"관중 : 27,600",2012.04.07(토),개시 : 13:58,경기시간 : 3:29,SK,KIA,,,
9,3땅, ,1직, , ,중비, ,4구, ,3,0,0,1,0.000,최윤석,구장 : 문학,"관중 : 27,600",2012.04.07(토),개시 : 13:58,경기시간 : 3:29,SK,KIA,,,
10, ,좌비, ,2비, ,2땅, ,1땅, ,4,0,0,0,0.000,임훈,구장 : 문학,"관중 : 27,600",2012.04.07(토),개시 : 13:58,경기시간 : 3:29,SK,KIA,,,
0,삼진,투땅, ,1땅, , , , , ,3,0,0,0,0.000,고동진,구장 : 사직,"관중 : 28,000",2012.04.07(토),개시 : 13:58,경기시간 : 3:29,한화,롯데,,,
1, , , , , ,삼진, , , ,1,0,0,0,0.000,이양기,구장 : 사직,"관중 : 28,000",2012.04.07(토),개시 : 13:58,경기시간 : 3:29,한화,롯데,,,
2, , , , , , , ,유병, ,1,0,0,0,0.000,정범모,구장 : 사직,"관중 : 28,000",2012.04.07(토),개시 : 13:58,경기시간 : 3:29,한화,롯데,,,
