,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
0,삼진, ,1땅, ,2땅, , ,1땅, ,4,0,0,0,0.297,정은원,구장 : 잠실,"관중 : 10,360",2019.07.02(화),개시 : 18:31,경기시간 : 2:51,한화,LG,,,
1,좌비, ,1땅, , , , , , ,2,0,0,0,0.218,강경학,구장 : 잠실,"관중 : 10,360",2019.07.02(화),개시 : 18:31,경기시간 : 2:51,한화,LG,,,
2, , , , ,삼진, , ,중안, ,2,1,0,0,0.333,박한결,구장 : 잠실,"관중 : 10,360",2019.07.02(화),개시 : 18:31,경기시간 : 2:51,한화,LG,,,
3,2안, ,유실, , ,3안, ,우비, ,4,2,0,1,0.274,호잉,구장 : 잠실,"관중 : 10,360",2019.07.02(화),개시 : 18:31,경기시간 : 2:51,한화,LG,,,
4, , , , , , , , , ,0,0,0,0,0.000,이원석,구장 : 잠실,"관중 : 10,360",2019.07.02(화),개시 : 18:31,경기시간 : 2:51,한화,LG,,,
5,중안, ,삼진, , ,삼진, ,삼진, ,4,1,1,0,0.255,이성열,구장 : 잠실,"관중 : 10,360",2019.07.02(화),개시 : 18:31,경기시간 : 2:51,한화,LG,,,
6, , , , , , , , , ,0,0,0,0,0.240,변우혁,구장 : 잠실,"관중 : 10,360",2019.07.02(화),개시 : 18:31,경기시간 : 2:51,한화,LG,,,
7,2땅, , ,삼진, ,유2병, , , ,3,0,0,0,0.318,김태균,구장 : 잠실,"관중 : 10,360",2019.07.02(화),개시 : 18:31,경기시간 : 2:51,한화,LG,,,
8, , , , , , , , ,2비,1,0,0,0,0.190,정근우,구장 : 잠실,"관중 : 10,360",2019.07.02(화),개시 : 18:31,경기시간 : 2:51,한화,LG,,,
9, ,3땅, ,우안, , ,좌중2, ,우비,4,2,0,0,0.256,송광민,구장 : 잠실,"관중 : 10,360",2019.07.02(화),개시 : 18:31,경기시간 : 2:51,한화,LG,,,
10, ,삼진, ,삼진, , ,투땅, ,2땅,4,0,0,0,0.213,장진혁,구장 : 잠실,"관중 : 10,360",2019.07.02(화),개시 : 18:31,경기시간 : 2:51,한화,LG,,,
11, ,유비, ,2땅, , , , , ,2,0,0,0,0.308,최재훈,구장 : 잠실,"관중 : 10,360",2019.07.02(화),개시 : 18:31,경기시간 : 2:51,한화,LG,,,
12, , , , , , ,삼진, , ,1,0,0,0,0.269,지성준,구장 : 잠실,"관중 : 10,360",2019.07.02(화),개시 : 18:31,경기시간 : 2:51,한화,LG,,,
13, , ,유실, ,우비, ,삼진, , ,3,0,0,1,0.200,유장혁,구장 : 잠실,"관중 : 10,360",2019.07.02(화),개시 : 18:31,경기시간 : 2:51,한화,LG,,,
0,중안, ,2땅,우안, ,우안, , , ,4,3,2,2,0.310,이천웅,구장 : 잠실,"관중 : 10,360",2019.07.02(화),개시 : 18:31,경기시간 : 2:51,LG,한화,,,
1, , , , , , , ,삼진, ,1,0,0,0,0.000,홍창기,구장 : 잠실,"관중 : 10,360",2019.07.02(화),개시 : 18:31,경기시간 : 2:51,LG,한화,,,
2,투희번, ,3땅,유땅, , , , , ,2,0,0,0,0.236,정주현,구장 : 잠실,"관중 : 10,360",2019.07.02(화),개시 : 18:31,경기시간 : 2:51,LG,한화,,,
