,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
0,유비,사구, ,투2병, , ,우비,좌안, ,4,1,0,0,0.317,오선진,구장 : 잠실,"관중 : 16,230",2012.08.01(수),개시 : 18:30,경기시간 : 3:14,한화,LG,,,
1,좌비,중비, , ,3안, , , , ,3,1,0,1,0.248,이여상,구장 : 잠실,"관중 : 16,230",2012.08.01(수),개시 : 18:30,경기시간 : 3:14,한화,LG,,,
2, , , , , , ,3직,좌비, ,2,0,0,0,0.234,한상훈,구장 : 잠실,"관중 : 16,230",2012.08.01(수),개시 : 18:30,경기시간 : 3:14,한화,LG,,,
3,4구, ,4구, ,좌비, ,중안, ,좌안,3,2,0,2,0.280,최진행,구장 : 잠실,"관중 : 16,230",2012.08.01(수),개시 : 18:30,경기시간 : 3:14,한화,LG,,,
4,좌중안, ,좌중2, ,좌홈, ,우안, ,우안,5,5,3,1,0.401,김태균,구장 : 잠실,"관중 : 16,230",2012.08.01(수),개시 : 18:30,경기시간 : 3:14,한화,LG,,,
5, , , , , , , , , ,0,0,0,1,0.143,하주석,구장 : 잠실,"관중 : 16,230",2012.08.01(수),개시 : 18:30,경기시간 : 3:14,한화,LG,,,
6,삼진, ,중비, ,포파, ,4구, ,우안,4,1,1,0,0.286,장성호,구장 : 잠실,"관중 : 16,230",2012.08.01(수),개시 : 18:30,경기시간 : 3:14,한화,LG,,,
7, ,우비,3땅, ,1직, ,삼진, ,3땅,5,0,1,0,0.267,이대수,구장 : 잠실,"관중 : 16,230",2012.08.01(수),개시 : 18:30,경기시간 : 3:14,한화,LG,,,
8, ,삼진,유비, , , , , , ,2,0,0,0,0.146,이양기,구장 : 잠실,"관중 : 16,230",2012.08.01(수),개시 : 18:30,경기시간 : 3:14,한화,LG,,,
9, , , , , ,중비, ,삼진, ,2,0,0,0,0.253,강동우,구장 : 잠실,"관중 : 16,230",2012.08.01(수),개시 : 18:30,경기시간 : 3:14,한화,LG,,,
10, , , , , , , , ,포파,1,0,0,0,0.258,김경언,구장 : 잠실,"관중 : 16,230",2012.08.01(수),개시 : 18:30,경기시간 : 3:14,한화,LG,,,
11, ,좌안, ,삼진, ,2땅, ,우중안,유땅,5,2,0,0,0.200,신경현,구장 : 잠실,"관중 : 16,230",2012.08.01(수),개시 : 18:30,경기시간 : 3:14,한화,LG,,,
12, ,4구, ,4구, ,좌비, ,삼진, ,2,0,0,0,0.271,고동진,구장 : 잠실,"관중 : 16,230",2012.08.01(수),개시 : 18:30,경기시간 : 3:14,한화,LG,,,
0,1땅, ,2땅, , ,우2,우안, , ,4,2,0,1,0.245,오지환,구장 : 잠실,"관중 : 16,230",2012.08.01(수),개시 : 18:30,경기시간 : 3:14,LG,한화,,,
1,좌비, ,우비, , ,투땅,좌안, , ,4,1,1,0,0.303,박용택,구장 : 잠실,"관중 : 16,230",2012.08.01(수),개시 : 18:30,경기시간 : 3:14,LG,한화,,,
2,투땅, , ,우중2, ,2땅,유땅, , ,4,1,1,0,0.299,이병규,구장 : 잠실,"관중 : 16,230",2012.08.01(수),개시 : 18:30,경기시간 : 3:14,LG,한화,,,
3, ,투땅, ,유땅, ,우안, ,삼진, ,4,1,0,0,0.300,정성훈,구장 : 잠실,"관중 : 16,230",2012.08.01(수),개시 : 18:30,경기시간 : 3:14,LG,한화,,,
4, ,삼진, ,유2병, ,우안, ,4구, ,3,1,0,0,0.304,이진영,구장 : 잠실,"관중 : 16,230",2012.08.01(수),개시 : 18:30,경기시간 : 3:14,LG,한화,,,
5, , , , , , , , , ,0,0,0,0,0.250,윤정우,구장 : 잠실,"관중 : 16,230",2012.08.01(수),개시 : 18:30,경기시간 : 3:14,LG,한화,,,
6, ,우안, , ,삼진,투땅, ,32병, ,4,1,0,0,0.312,최동수,구장 : 잠실,"관중 : 16,230",2012.08.01(수),개시 : 18:30,경기시간 : 3:14,LG,한화,,,
7, ,좌2, , ,우2, ,2비, ,좌비,4,2,0,0,0.295,정의윤,구장 : 잠실,"관중 : 16,230",2012.08.01(수),개시 : 18:30,경기시간 : 3:14,LG,한화,,,
8, ,유땅, , ,우안, ,1안, , ,3,2,0,0,0.270,김태완,구장 : 잠실,"관중 : 16,230",2012.08.01(수),개시 : 18:30,경기시간 : 3:14,LG,한화,,,
9, , , , , , , , ,우비,1,0,0,1,0.000,정주현,구장 : 잠실,"관중 : 16,230",2012.08.01(수),개시 : 18:30,경기시간 : 3:14,LG,한화,,,
10, , ,유땅, ,32병, ,유비, , ,3,0,0,0,0.207,김태군,구장 : 잠실,"관중 : 16,230",2012.08.01(수),개시 : 18:30,경기시간 : 3:14,LG,한화,,,
11, , , , , , , , ,좌비,1,0,0,0,0.222,김용의,구장 : 잠실,"관중 : 16,230",2012.08.01(수),개시 : 18:30,경기시간 : 3:14,LG,한화,,,
0,2땅, ,우비, ,우비, , ,좌비, ,4,0,0,0,0.288,서건창,구장 : 문학,"관중 : 8,095",2012.08.01(수),개시 : 18:30,경기시간 : 2:45,넥센,SK,,,
1,중비, ,유실, , ,좌중안, ,2땅, ,4,1,0,1,0.278,장민석,구장 : 문학,"관중 : 8,095",2012.08.01(수),개시 : 18:30,경기시간 : 2:45,넥센,SK,,,
2,중비, ,2땅, , ,좌비, ,3땅, ,4,0,0,0,0.281,이택근,구장 : 문학,"관중 : 8,095",2012.08.01(수),개시 : 18:30,경기시간 : 2:45,넥센,SK,,,
3, , , , , , , , , ,0,0,0,0,0.264,오윤,구장 : 문학,"관중 : 8,095",2012.08.01(수),개시 : 18:30,경기시간 : 2:45,넥센,SK,,,
4, ,우중홈, ,4구, ,좌홈, , ,우중홈,3,3,4,3,0.289,박병호,구장 : 문학,"관중 : 8,095",2012.08.01(수),개시 : 18:30,경기시간 : 2:45,넥센,SK,,,
5, ,삼진, ,삼진, ,삼진, , ,3파,4,0,0,0,0.330,강정호,구장 : 문학,"관중 : 8,095",2012.08.01(수),개시 : 18:30,경기시간 : 2:45,넥센,SK,,,
6, ,삼진, ,삼진, ,유땅, , ,삼진,4,0,0,0,0.169,조중근,구장 : 문학,"관중 : 8,095",2012.08.01(수),개시 : 18:30,경기시간 : 2:45,넥센,SK,,,
7, ,좌2, ,우비, , ,삼진, , ,3,1,0,0,0.312,김민성,구장 : 문학,"관중 : 8,095",2012.08.01(수),개시 : 18:30,경기시간 : 2:45,넥센,SK,,,
8, , , , , , , , ,우비,1,0,0,0,0.265,유재신,구장 : 문학,"관중 : 8,095",2012.08.01(수),개시 : 18:30,경기시간 : 2:45,넥센,SK,,,
9, ,좌안, , ,삼진, , , , ,2,1,0,0,0.226,허도환,구장 : 문학,"관중 : 8,095",2012.08.01(수),개시 : 18:30,경기시간 : 2:45,넥센,SK,,,
10, , , , , , ,유비, , ,1,0,0,0,0.000,박헌도,구장 : 문학,"관중 : 8,095",2012.08.01(수),개시 : 18:30,경기시간 : 2:45,넥센,SK,,,
11, , , , , , , , , ,0,0,0,0,0.245,최경철,구장 : 문학,"관중 : 8,095",2012.08.01(수),개시 : 18:30,경기시간 : 2:45,넥센,SK,,,
12, , ,유땅, ,중비, ,유직, , ,3,0,0,0,0.175,지석훈,구장 : 문학,"관중 : 8,095",2012.08.01(수),개시 : 18:30,경기시간 : 2:45,넥센,SK,,,
0,중비, ,3직,우비, ,투희번,유땅, , ,4,0,1,0,0.274,정근우,구장 : 문학,"관중 : 8,095",2012.08.01(수),개시 : 18:30,경기시간 : 2:45,SK,넥센,,,
1,4구, ,좌안,3땅, ,4구,좌비, , ,3,1,0,2,0.226,박재상,구장 : 문학,"관중 : 8,095",2012.08.01(수),개시 : 18:30,경기시간 : 2:45,SK,넥센,,,
2,중안, ,좌안, ,포파,3안, ,삼진, ,5,3,0,2,0.294,최정,구장 : 문학,"관중 : 8,095",2012.08.01(수),개시 : 18:30,경기시간 : 2:45,SK,넥센,,,
3,3땅, ,4구, ,삼진,투실, , , ,3,0,0,1,0.290,이호준,구장 : 문학,"관중 : 8,095",2012.08.01(수),개시 : 18:30,경기시간 : 2:45,SK,넥센,,,
4, , , , , , , ,유땅, ,1,0,0,0,0.236,안치용,구장 : 문학,"관중 : 8,095",2012.08.01(수),개시 : 18:30,경기시간 : 2:45,SK,넥센,,,
5,포비, ,우홈, ,우중2,중희비, , , ,3,2,5,2,0.257,박정권,구장 : 문학,"관중 : 8,095",2012.08.01(수),개시 : 18:30,경기시간 : 2:45,SK,넥센,,,
6, , , , , , , ,중비, ,1,0,0,0,0.185,박진만,구장 : 문학,"관중 : 8,095",2012.08.01(수),개시 : 18:30,경기시간 : 2:45,SK,넥센,,,
7, ,중안,중비, ,중안,유땅, , , ,4,2,1,1,0.258,김강민,구장 : 문학,"관중 : 8,095",2012.08.01(수),개시 : 18:30,경기시간 : 2:45,SK,넥센,,,
8, , , , , , , , , ,0,0,0,0,0.272,조인성,구장 : 문학,"관중 : 8,095",2012.08.01(수),개시 : 18:30,경기시간 : 2:45,SK,넥센,,,
9, ,1땅,우비, ,좌중2, ,사구, , ,3,1,1,1,0.216,정상호,구장 : 문학,"관중 : 8,095",2012.08.01(수),개시 : 18:30,경기시간 : 2:45,SK,넥센,,,
10, , , , , , , , , ,0,0,0,0,0.208,김재현,구장 : 문학,"관중 : 8,095",2012.08.01(수),개시 : 18:30,경기시간 : 2:45,SK,넥센,,,
11, ,유땅, ,4구,삼진, , , , ,2,0,0,0,0.271,김성현,구장 : 문학,"관중 : 8,095",2012.08.01(수),개시 : 18:30,경기시간 : 2:45,SK,넥센,,,
12, , , , , , ,유땅, , ,1,0,0,0,0.233,최윤석,구장 : 문학,"관중 : 8,095",2012.08.01(수),개시 : 18:30,경기시간 : 2:45,SK,넥센,,,
13, ,1땅, ,투희번, ,중안,우중3, , ,3,2,1,2,0.263,임훈,구장 : 문학,"관중 : 8,095",2012.08.01(수),개시 : 18:30,경기시간 : 2:45,SK,넥센,,,
0,2땅, ,우안, ,좌안, ,중비,중안, ,5,3,2,2,0.276,이용규,구장 : 사직,"관중 : 23,182",2012.08.01(수),개시 : 18:31,경기시간 : 3:17,KIA,롯데,,,
1, , , , , , , , ,2비,1,0,0,0,0.267,나지완,구장 : 사직,"관중 : 23,182",2012.08.01(수),개시 : 18:31,경기시간 : 3:17,KIA,롯데,,,
2,유땅, ,2땅, ,4구, ,투땅,2안, ,4,1,1,2,0.291,김선빈,구장 : 사직,"관중 : 23,182",2012.08.01(수),개시 : 18:31,경기시간 : 3:17,KIA,롯데,,,
3, , , , , , , , , ,0,0,0,0,0.164,홍재호,구장 : 사직,"관중 : 23,182",2012.08.01(수),개시 : 18:31,경기시간 : 3:17,KIA,롯데,,,
4,중비, ,삼진, ,우홈, ,4구,우안, ,4,2,5,2,0.307,김원섭,구장 : 사직,"관중 : 23,182",2012.08.01(수),개시 : 18:31,경기시간 : 3:17,KIA,롯데,,,
5, ,우안, ,유땅,1땅, ,우비,좌중홈, ,5,2,3,1,0.263,최희섭,구장 : 사직,"관중 : 23,182",2012.08.01(수),개시 : 18:31,경기시간 : 3:17,KIA,롯데,,,
6, ,4구, ,좌안,3땅, , ,4구/ 2땅, ,3,1,0,1,0.285,안치홍,구장 : 사직,"관중 : 23,182",2012.08.01(수),개시 : 18:31,경기시간 : 3:17,KIA,롯데,,,
7, ,삼진, ,32병, ,우비, , , ,3,0,0,0,0.298,김상현,구장 : 사직,"관중 : 23,182",2012.08.01(수),개시 : 18:31,경기시간 : 3:17,KIA,롯데,,,
8, , , , , , , ,투희번/ 중비, ,1,0,0,0,0.246,이준호,구장 : 사직,"관중 : 23,182",2012.08.01(수),개시 : 18:31,경기시간 : 3:17,KIA,롯데,,,
9, ,중안, , ,3파,2땅, ,4구,우중안,4,2,0,1,0.231,조영훈,구장 : 사직,"관중 : 23,182",2012.08.01(수),개시 : 18:31,경기시간 : 3:17,KIA,롯데,,,
10, ,유2병, , ,4구,좌2, ,3실, ,3,1,0,2,0.233,차일목,구장 : 사직,"관중 : 23,182",2012.08.01(수),개시 : 18:31,경기시간 : 3:17,KIA,롯데,,,
11, , , , , , , , ,유땅,1,0,0,0,0.163,김상훈,구장 : 사직,"관중 : 23,182",2012.08.01(수),개시 : 18:31,경기시간 : 3:17,KIA,롯데,,,
12, , ,1땅, ,좌안,포파, , , ,3,1,0,1,0.204,김주형,구장 : 사직,"관중 : 23,182",2012.08.01(수),개시 : 18:31,경기시간 : 3:17,KIA,롯데,,,
13, , , , , , , ,4구,삼진,1,0,1,1,0.259,박기남,구장 : 사직,"관중 : 23,182",2012.08.01(수),개시 : 18:31,경기시간 : 3:17,KIA,롯데,,,
0,1실, ,좌안, ,2비, ,유땅, ,3안,5,2,1,0,0.309,김주찬,구장 : 사직,"관중 : 23,182",2012.08.01(수),개시 : 18:31,경기시간 : 3:17,롯데,KIA,,,
1,유땅, ,투땅, ,삼진, ,2땅, ,중비,5,0,0,0,0.309,박준서,구장 : 사직,"관중 : 23,182",2012.08.01(수),개시 : 18:31,경기시간 : 3:17,롯데,KIA,,,
2,좌비, ,좌안, , ,좌안,투땅, ,좌중안,5,3,2,0,0.321,손아섭,구장 : 사직,"관중 : 23,182",2012.08.01(수),개시 : 18:31,경기시간 : 3:17,롯데,KIA,,,
3,유땅, ,투땅, , ,삼진, , , ,3,0,0,0,0.273,강민호,구장 : 사직,"관중 : 23,182",2012.08.01(수),개시 : 18:31,경기시간 : 3:17,롯데,KIA,,,
4, , , , , , , ,중안,3직,2,1,0,0,0.160,용덕한,구장 : 사직,"관중 : 23,182",2012.08.01(수),개시 : 18:31,경기시간 : 3:17,롯데,KIA,,,
5, ,3파, ,2땅, , , , , ,2,0,0,0,0.262,박종윤,구장 : 사직,"관중 : 23,182",2012.08.01(수),개시 : 18:31,경기시간 : 3:17,롯데,KIA,,,
6, , , , , ,좌비, ,삼진, ,2,0,0,0,0.267,손용석,구장 : 사직,"관중 : 23,182",2012.08.01(수),개시 : 18:31,경기시간 : 3:17,롯데,KIA,,,
7, ,삼진, ,좌안, ,유땅, ,4구, ,3,1,0,0,0.288,홍성흔,구장 : 사직,"관중 : 23,182",2012.08.01(수),개시 : 18:31,경기시간 : 3:17,롯데,KIA,,,
8, ,우비, ,중비, , ,투안,3땅, ,4,1,0,1,0.272,황재균,구장 : 사직,"관중 : 23,182",2012.08.01(수),개시 : 18:31,경기시간 : 3:17,롯데,KIA,,,
9, , ,우중안,우비, , , , , ,2,1,0,0,0.203,문규현,구장 : 사직,"관중 : 23,182",2012.08.01(수),개시 : 18:31,경기시간 : 3:17,롯데,KIA,,,
10, , , , , , ,4구,우비, ,1,0,0,1,0.250,황동채,구장 : 사직,"관중 : 23,182",2012.08.01(수),개시 : 18:31,경기시간 : 3:17,롯데,KIA,,,
11, , ,투땅, ,2땅, , , , ,2,0,0,1,0.203,이승화,구장 : 사직,"관중 : 23,182",2012.08.01(수),개시 : 18:31,경기시간 : 3:17,롯데,KIA,,,
12, , , , , , ,좌2, ,좌2,2,2,1,1,0.243,정훈,구장 : 사직,"관중 : 23,182",2012.08.01(수),개시 : 18:31,경기시간 : 3:17,롯데,KIA,,,
0,삼진,유안, ,우중2,4구, ,우안, ,2땅,5,3,3,2,0.333,오재원,구장 : 대구,"관중 : 7,707",2012.08.01(수),개시 : 18:30,경기시간 : 2:49,두산,삼성,,,
1,중비,중안, ,1땅,유땅, ,2실, , ,5,1,1,0,0.266,고영민,구장 : 대구,"관중 : 7,707",2012.08.01(수),개시 : 18:30,경기시간 : 2:49,두산,삼성,,,
2, , , , , , , , ,2땅,1,0,0,0,0.268,최주환,구장 : 대구,"관중 : 7,707",2012.08.01(수),개시 : 18:30,경기시간 : 2:49,두산,삼성,,,
3,유땅,중비, ,좌희비, ,삼진,우비, , ,4,0,1,0,0.316,김현수,구장 : 대구,"관중 : 7,707",2012.08.01(수),개시 : 18:30,경기시간 : 2:49,두산,삼성,,,
4, , , , , , , , ,삼진,1,0,0,0,0.278,정진호,구장 : 대구,"관중 : 7,707",2012.08.01(수),개시 : 18:30,경기시간 : 2:49,두산,삼성,,,
5, ,우비,좌안,1파, ,삼진,좌안, , ,5,2,1,1,0.259,윤석민,구장 : 대구,"관중 : 7,707",2012.08.01(수),개시 : 18:30,경기시간 : 2:49,두산,삼성,,,
6, ,좌중2,좌중2, ,중비,유실,1직, , ,5,2,1,1,0.310,양의지,구장 : 대구,"관중 : 7,707",2012.08.01(수),개시 : 18:30,경기시간 : 2:49,두산,삼성,,,
7, , , , , , , , , ,0,0,0,0,0.175,최재훈,구장 : 대구,"관중 : 7,707",2012.08.01(수),개시 : 18:30,경기시간 : 2:49,두산,삼성,,,
8, ,3비,중비, ,좌안,좌안, ,중비, ,5,2,0,1,0.276,이원석,구장 : 대구,"관중 : 7,707",2012.08.01(수),개시 : 18:30,경기시간 : 2:49,두산,삼성,,,
9, ,4구,유땅, ,좌2,4구, ,좌안, ,3,2,0,1,0.279,임재철,구장 : 대구,"관중 : 7,707",2012.08.01(수),개시 : 18:30,경기시간 : 2:49,두산,삼성,,,
10, ,4구,3땅, ,사구,삼진, , , ,2,0,0,1,0.218,김재호,구장 : 대구,"관중 : 7,707",2012.08.01(수),개시 : 18:30,경기시간 : 2:49,두산,삼성,,,
11, , , , , , , ,삼진, ,1,0,0,0,0.271,허경민,구장 : 대구,"관중 : 7,707",2012.08.01(수),개시 : 18:30,경기시간 : 2:49,두산,삼성,,,
12, ,4구, ,좌안,2땅, ,삼진,2직, ,4,1,2,2,0.224,이종욱,구장 : 대구,"관중 : 7,707",2012.08.01(수),개시 : 18:30,경기시간 : 2:49,두산,삼성,,,
0,좌2, ,삼진, , ,3번, , ,우중안,4,2,0,0,0.271,정형식,구장 : 대구,"관중 : 7,707",2012.08.01(수),개시 : 18:30,경기시간 : 2:49,삼성,두산,,,
1,좌안, , ,유안, ,2땅, , ,좌비,4,2,0,1,0.328,박한이,구장 : 대구,"관중 : 7,707",2012.08.01(수),개시 : 18:30,경기시간 : 2:49,삼성,두산,,,
2,2비, , ,2땅, ,삼진, , , ,3,0,0,0,0.315,이승엽,구장 : 대구,"관중 : 7,707",2012.08.01(수),개시 : 18:30,경기시간 : 2:49,삼성,두산,,,
3, , , , , , , , ,4구,0,0,0,0,0.212,채태인,구장 : 대구,"관중 : 7,707",2012.08.01(수),개시 : 18:30,경기시간 : 2:49,삼성,두산,,,
4,유2병, , ,중안, , ,삼진, ,우비,4,1,1,0,0.307,박석민,구장 : 대구,"관중 : 7,707",2012.08.01(수),개시 : 18:30,경기시간 : 2:49,삼성,두산,,,
5, ,포파, ,2유병, , ,3파, ,포파,4,0,0,0,0.242,최형우,구장 : 대구,"관중 : 7,707",2012.08.01(수),개시 : 18:30,경기시간 : 2:49,삼성,두산,,,
6, ,유땅, , , , , , , ,1,0,0,0,0.333,진갑용,구장 : 대구,"관중 : 7,707",2012.08.01(수),개시 : 18:30,경기시간 : 2:49,삼성,두산,,,
7, , , , ,투땅, ,3땅, , ,2,0,0,0,0.364,이지영,구장 : 대구,"관중 : 7,707",2012.08.01(수),개시 : 18:30,경기시간 : 2:49,삼성,두산,,,
