,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
0,삼진, , ,투땅, ,우비, ,유땅, ,4,0,0,0,0.242,김종국,구장 : 시민,"관중 : 12,000",2005.05.01(일),개시 : 14:01,경기시간 : 2:55,KIA,삼성,,,
1,투땅, , ,二땅, ,중비, , ,투땅,4,0,0,0,0.278,손지환,구장 : 시민,"관중 : 12,000",2005.05.01(일),개시 : 14:01,경기시간 : 2:55,KIA,삼성,,,
2,우비, , ,三안, ,三직, , ,三파,4,1,0,0,0.277,장성호,구장 : 시민,"관중 : 12,000",2005.05.01(일),개시 : 14:01,경기시간 : 2:55,KIA,삼성,,,
3, ,삼진, ,삼진, , ,三땅, ,중비,4,0,0,0,0.262,마해영,구장 : 시민,"관중 : 12,000",2005.05.01(일),개시 : 14:01,경기시간 : 2:55,KIA,삼성,,,
4, ,유땅, , ,一파, ,투안, , ,3,1,0,0,0.316,심재학,구장 : 시민,"관중 : 12,000",2005.05.01(일),개시 : 14:01,경기시간 : 2:55,KIA,삼성,,,
5, ,유땅, , ,三땅, ,三二병, , ,3,0,0,0,0.284,홍세완,구장 : 시민,"관중 : 12,000",2005.05.01(일),개시 : 14:01,경기시간 : 2:55,KIA,삼성,,,
6, , ,유땅, ,4구, , ,우안, ,2,1,0,1,0.246,이용규,구장 : 시민,"관중 : 12,000",2005.05.01(일),개시 : 14:01,경기시간 : 2:55,KIA,삼성,,,
7, , ,중비, ,4구, , ,二실, ,2,0,0,0,0.254,김상훈,구장 : 시민,"관중 : 12,000",2005.05.01(일),개시 : 14:01,경기시간 : 2:55,KIA,삼성,,,
8, , ,二땅, ,우비, , , , ,2,0,0,0,0.000,김경진,구장 : 시민,"관중 : 12,000",2005.05.01(일),개시 : 14:01,경기시간 : 2:55,KIA,삼성,,,
9, , , , , , , ,三二병, ,1,0,0,0,0.222,이재주,구장 : 시민,"관중 : 12,000",2005.05.01(일),개시 : 14:01,경기시간 : 2:55,KIA,삼성,,,
10, , , , , , , , , ,0,0,0,0,0.111,김원섭,구장 : 시민,"관중 : 12,000",2005.05.01(일),개시 : 14:01,경기시간 : 2:55,KIA,삼성,,,
0,三비, ,삼진, ,투희번, ,二땅, , ,3,0,0,0,0.338,강동우,구장 : 시민,"관중 : 12,000",2005.05.01(일),개시 : 14:01,경기시간 : 2:55,삼성,KIA,,,
1,투땅, ,중안, ,좌안, ,중비, , ,4,2,1,0,0.290,김재걸,구장 : 시민,"관중 : 12,000",2005.05.01(일),개시 : 14:01,경기시간 : 2:55,삼성,KIA,,,
2,우홈, ,二비, ,4구, , ,우비, ,3,1,1,1,0.275,양준혁,구장 : 시민,"관중 : 12,000",2005.05.01(일),개시 : 14:01,경기시간 : 2:55,삼성,KIA,,,
3,4구, , ,三안,우비, , ,4구, ,2,1,0,1,0.329,심정수,구장 : 시민,"관중 : 12,000",2005.05.01(일),개시 : 14:01,경기시간 : 2:55,삼성,KIA,,,
4, , , , , , , , , ,0,0,0,1,0.222,강명구,구장 : 시민,"관중 : 12,000",2005.05.01(일),개시 : 14:01,경기시간 : 2:55,삼성,KIA,,,
5,삼진, , ,4구, ,三땅, ,우비, ,3,0,0,0,0.261,박한이,구장 : 시민,"관중 : 12,000",2005.05.01(일),개시 : 14:01,경기시간 : 2:55,삼성,KIA,,,
6, ,二땅, ,투희번, ,좌비, ,좌안, ,3,1,0,0,0.329,진갑용,구장 : 시민,"관중 : 12,000",2005.05.01(일),개시 : 14:01,경기시간 : 2:55,삼성,KIA,,,
7, , , , , , , , , ,0,0,0,1,0.263,김종훈,구장 : 시민,"관중 : 12,000",2005.05.01(일),개시 : 14:01,경기시간 : 2:55,삼성,KIA,,,
8, ,우비, ,좌안, ,우비, ,중안, ,4,2,2,0,0.382,김한수,구장 : 시민,"관중 : 12,000",2005.05.01(일),개시 : 14:01,경기시간 : 2:55,삼성,KIA,,,
9, , , , , , , , , ,0,0,0,0,0.143,이정식,구장 : 시민,"관중 : 12,000",2005.05.01(일),개시 : 14:01,경기시간 : 2:55,삼성,KIA,,,
10, ,삼진, ,유二병, , ,삼진, , ,3,0,0,0,0.183,조동찬,구장 : 시민,"관중 : 12,000",2005.05.01(일),개시 : 14:01,경기시간 : 2:55,삼성,KIA,,,
11, , , , , , , ,우안, ,1,1,1,0,0.190,김대익,구장 : 시민,"관중 : 12,000",2005.05.01(일),개시 : 14:01,경기시간 : 2:55,삼성,KIA,,,
12, , , , , , , , , ,0,0,0,0,0.000,권오준,구장 : 시민,"관중 : 12,000",2005.05.01(일),개시 : 14:01,경기시간 : 2:55,삼성,KIA,,,
13, , ,二땅, ,4구, ,우2,좌비, ,3,1,0,1,0.250,박석민,구장 : 시민,"관중 : 12,000",2005.05.01(일),개시 : 14:01,경기시간 : 2:55,삼성,KIA,,,
