,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
0,삼진,유땅, ,좌파, ,1땅, , , ,4,0,0,0,0.268,이종욱,구장 : 무등,"관중 : 4,835",2009.06.02(화),개시 : 18:30,경기시간 : 3:48,두산,KIA,,,
1, , , , , , , , ,1파,1,0,0,0,0.239,민병헌,구장 : 무등,"관중 : 4,835",2009.06.02(화),개시 : 18:30,경기시간 : 3:48,두산,KIA,,,
2, , , , , , , , , ,0,0,0,0,0.000,고창성,구장 : 무등,"관중 : 4,835",2009.06.02(화),개시 : 18:30,경기시간 : 3:48,두산,KIA,,,
3,우비, ,우안, ,우파,중비, , ,중안,5,2,0,1,0.306,이원석,구장 : 무등,"관중 : 4,835",2009.06.02(화),개시 : 18:30,경기시간 : 3:48,두산,KIA,,,
4,좌홈, ,좌비, ,우안, ,4구, ,2땅,4,2,1,2,0.401,김현수,구장 : 무등,"관중 : 4,835",2009.06.02(화),개시 : 18:30,경기시간 : 3:48,두산,KIA,,,
5,삼진, ,4구, ,우중2, ,유2병, ,고4,3,1,1,2,0.384,김동주,구장 : 무등,"관중 : 4,835",2009.06.02(화),개시 : 18:30,경기시간 : 3:48,두산,KIA,,,
6, ,유땅,우파, ,우2, ,투땅, , ,4,1,1,0,0.333,최준석,구장 : 무등,"관중 : 4,835",2009.06.02(화),개시 : 18:30,경기시간 : 3:48,두산,KIA,,,
7, , , , , , , , ,4구,0,0,1,1,0.280,오재원,구장 : 무등,"관중 : 4,835",2009.06.02(화),개시 : 18:30,경기시간 : 3:48,두산,KIA,,,
8, ,중안,투땅, ,삼진, , ,유땅,좌2,5,2,3,1,0.241,손시헌,구장 : 무등,"관중 : 4,835",2009.06.02(화),개시 : 18:30,경기시간 : 3:48,두산,KIA,,,
9, ,좌안, ,중안,4구, , ,2땅,좌2,4,3,1,1,0.288,임재철,구장 : 무등,"관중 : 4,835",2009.06.02(화),개시 : 18:30,경기시간 : 3:48,두산,KIA,,,
10, ,삼진, ,2직,좌안, , ,삼진,우중2,5,2,1,0,0.229,용덕한,구장 : 무등,"관중 : 4,835",2009.06.02(화),개시 : 18:30,경기시간 : 3:48,두산,KIA,,,
11, ,2실, ,삼진, ,삼진, , , ,3,0,0,0,0.221,김재호,구장 : 무등,"관중 : 4,835",2009.06.02(화),개시 : 18:30,경기시간 : 3:48,두산,KIA,,,
12, , , , , , , , ,4구,0,0,0,0,0.222,유재웅,구장 : 무등,"관중 : 4,835",2009.06.02(화),개시 : 18:30,경기시간 : 3:48,두산,KIA,,,
13, , , , , , , , ,1땅,1,0,0,1,0.231,정수빈,구장 : 무등,"관중 : 4,835",2009.06.02(화),개시 : 18:30,경기시간 : 3:48,두산,KIA,,,
0,유땅, ,중희비, ,중비, ,3비, , ,3,0,1,0,0.304,김원섭,구장 : 무등,"관중 : 4,835",2009.06.02(화),개시 : 18:30,경기시간 : 3:48,KIA,두산,,,
1,중비, ,유땅, ,3땅, , ,2비, ,4,0,0,0,0.344,김종국,구장 : 무등,"관중 : 4,835",2009.06.02(화),개시 : 18:30,경기시간 : 3:48,KIA,두산,,,
2,유땅, , ,삼진, ,좌비, ,우비, ,4,0,0,0,0.286,홍세완,구장 : 무등,"관중 : 4,835",2009.06.02(화),개시 : 18:30,경기시간 : 3:48,KIA,두산,,,
3, ,삼진, ,삼진, ,유땅, ,유땅, ,4,0,0,0,0.286,최희섭,구장 : 무등,"관중 : 4,835",2009.06.02(화),개시 : 18:30,경기시간 : 3:48,KIA,두산,,,
4, ,중안, ,좌안, ,삼진, , ,좌비,4,2,0,0,0.284,김상현,구장 : 무등,"관중 : 4,835",2009.06.02(화),개시 : 18:30,경기시간 : 3:48,KIA,두산,,,
5, ,2비, ,우안, , , , , ,2,1,0,0,0.234,김상훈,구장 : 무등,"관중 : 4,835",2009.06.02(화),개시 : 18:30,경기시간 : 3:48,KIA,두산,,,
6, , , , , , ,중안, ,3땅,2,1,0,1,0.231,차일목,구장 : 무등,"관중 : 4,835",2009.06.02(화),개시 : 18:30,경기시간 : 3:48,KIA,두산,,,
7, , ,우안,투땅, , ,좌2, ,유땅,4,2,0,2,0.275,이종범,구장 : 무등,"관중 : 4,835",2009.06.02(화),개시 : 18:30,경기시간 : 3:48,KIA,두산,,,
8, , ,1비, ,포파, ,우희비, , ,2,0,1,0,0.237,나지완,구장 : 무등,"관중 : 4,835",2009.06.02(화),개시 : 18:30,경기시간 : 3:48,KIA,두산,,,
9, , ,좌중안, ,좌안, ,중희비, , ,2,2,1,0,0.236,이현곤,구장 : 무등,"관중 : 4,835",2009.06.02(화),개시 : 18:30,경기시간 : 3:48,KIA,두산,,,
0,우비,좌비, ,3안, , ,우안, ,3땅,5,2,0,0,0.315,황재균,구장 : 시민,"관중 : 1,617",2009.06.02(화),개시 : 18:29,경기시간 : 2:52,,삼성,,,
1,중안, ,좌중안,삼진, , ,3파, , ,4,2,0,0,0.283,클락,구장 : 시민,"관중 : 1,617",2009.06.02(화),개시 : 18:29,경기시간 : 2:52,,삼성,,,
2,우안, ,중비, ,좌비, ,유땅, , ,4,1,0,0,0.306,이택근,구장 : 시민,"관중 : 1,617",2009.06.02(화),개시 : 18:29,경기시간 : 2:52,,삼성,,,
3,유비, ,삼진, ,유땅, , ,삼진, ,4,0,0,0,0.257,브룸바,구장 : 시민,"관중 : 1,617",2009.06.02(화),개시 : 18:29,경기시간 : 2:52,,삼성,,,
4,사구, ,삼진, ,1파, , ,우홈, ,3,1,1,1,0.331,송지만,구장 : 시민,"관중 : 1,617",2009.06.02(화),개시 : 18:29,경기시간 : 2:52,,삼성,,,
5,중비, , ,좌안, ,4구, , , ,2,1,0,1,0.448,김동수,구장 : 시민,"관중 : 1,617",2009.06.02(화),개시 : 18:29,경기시간 : 2:52,,삼성,,,
