,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
0,유비,우안, ,4구, ,삼진, ,2땅, ,4,1,0,0,0.293,박재상,구장 : 시민,"관중 : 4,241",2007.07.03(화),개시 : 17:59,경기시간 : 3:11,SK,삼성,,,
1,우안, ,좌안,우비, ,우2, ,삼진, ,5,3,0,3,0.304,조동화,구장 : 시민,"관중 : 4,241",2007.07.03(화),개시 : 17:59,경기시간 : 3:11,SK,삼성,,,
2,중홈, ,1파, ,중2, , , , ,3,2,2,2,0.310,이진영,구장 : 시민,"관중 : 4,241",2007.07.03(화),개시 : 17:59,경기시간 : 3:11,SK,삼성,,,
3, , , , , ,중안, , ,유땅,2,1,1,0,0.234,김강민,구장 : 시민,"관중 : 4,241",2007.07.03(화),개시 : 17:59,경기시간 : 3:11,SK,삼성,,,
4,4구, ,중안, ,2땅,3땅, , , ,3,1,0,2,0.351,이호준,구장 : 시민,"관중 : 4,241",2007.07.03(화),개시 : 17:59,경기시간 : 3:11,SK,삼성,,,
5, , , , , , , , ,삼진,1,0,0,0,0.311,정근우,구장 : 시민,"관중 : 4,241",2007.07.03(화),개시 : 17:59,경기시간 : 3:11,SK,삼성,,,
6,우2, ,좌중2, ,1땅,좌비, , ,삼진,5,2,2,0,0.234,박정권,구장 : 시민,"관중 : 4,241",2007.07.03(화),개시 : 17:59,경기시간 : 3:11,SK,삼성,,,
7,중희비, ,3비, ,사구, ,2땅, , ,2,0,1,0,0.233,박경완,구장 : 시민,"관중 : 4,241",2007.07.03(화),개시 : 17:59,경기시간 : 3:11,SK,삼성,,,
8, , , , , , , , , ,0,0,0,0,0.204,정상호,구장 : 시민,"관중 : 4,241",2007.07.03(화),개시 : 17:59,경기시간 : 3:11,SK,삼성,,,
9,2땅, ,투땅, ,좌안, ,우비, , ,4,1,1,0,0.239,정경배,구장 : 시민,"관중 : 4,241",2007.07.03(화),개시 : 17:59,경기시간 : 3:11,SK,삼성,,,
10, ,3땅, ,3땅,사구, ,삼진, , ,3,0,0,0,0.278,최정,구장 : 시민,"관중 : 4,241",2007.07.03(화),개시 : 17:59,경기시간 : 3:11,SK,삼성,,,
