,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10
3,4구,유2병, ,삼진, ,삼진, , , ,3,0,0,0,0.257,스크럭스,구장 : 광주,"관중 : 8,886",2018.10.02(화),개시 : 18:29,경기시간 : 4:31,NC,KIA, , 
4, , , , , , , , , ,0,0,0,0,0.255,최준석,구장 : 광주,"관중 : 8,886",2018.10.02(화),개시 : 18:29,경기시간 : 4:31,NC,KIA, , 
5, , , , , , , ,우비, ,1,0,1,0,0.316,이원재,구장 : 광주,"관중 : 8,886",2018.10.02(화),개시 : 18:29,경기시간 : 4:31,NC,KIA, ,우희비
6,중안, ,우2,좌비, ,3땅, , ,삼진,6,2,2,1,0.271,모창민,구장 : 광주,"관중 : 8,886",2018.10.02(화),개시 : 18:29,경기시간 : 4:31,NC,KIA, ,우비
7,좌비, ,2땅, ,2땅, ,우안, ,좌비,5,1,0,0,0.287,노진혁,구장 : 광주,"관중 : 8,886",2018.10.02(화),개시 : 18:29,경기시간 : 4:31,NC,KIA, , 
8,투땅, ,2땅, ,좌안, ,좌비, , ,4,1,0,0,0.222,이종욱,구장 : 광주,"관중 : 8,886",2018.10.02(화),개시 : 18:29,경기시간 : 4:31,NC,KIA, , 
9, , , , , , , , ,유땅,1,0,0,0,0.234,이우성,구장 : 광주,"관중 : 8,886",2018.10.02(화),개시 : 18:29,경기시간 : 4:31,NC,KIA, , 
10, ,중안,중안, ,3땅, ,우비, , ,5,2,1,1,0.194,손시헌,구장 : 광주,"관중 : 8,886",2018.10.02(화),개시 : 18:29,경기시간 : 4:31,NC,KIA,중비, 
11, ,좌안,좌비, ,3파, ,삼진, , ,4,1,0,0,0.183,정범모,구장 : 광주,"관중 : 8,886",2018.10.02(화),개시 : 18:29,경기시간 : 4:31,NC,KIA, , 
12, , , , , , , , , ,1,0,0,0,0.348,김태진,구장 : 광주,"관중 : 8,886",2018.10.02(화),개시 : 18:29,경기시간 : 4:31,NC,KIA,2땅, 
13, , , , , , , , , ,0,0,0,0,0.173,김형준,구장 : 광주,"관중 : 8,886",2018.10.02(화),개시 : 18:29,경기시간 : 4:31,NC,KIA, , 
0,투땅, ,중안, ,2직, ,2땅, ,유직,6,1,0,0,0.311,버나디나,구장 : 광주,"관중 : 8,886",2018.10.02(화),개시 : 18:29,경기시간 : 4:31,KIA,NC, ,유땅
1,중비, ,1땅, , ,2땅, ,좌안,삼진,5,1,0,1,0.302,이명기,구장 : 광주,"관중 : 8,886",2018.10.02(화),개시 : 18:29,경기시간 : 4:31,KIA,NC, , 
2, , , , , , , , , ,0,0,0,0,0.000,윤석민,구장 : 광주,"관중 : 8,886",2018.10.02(화),개시 : 18:29,경기시간 : 4:31,KIA,NC, , 
3, , , , , , , , , ,1,0,0,0,0.257,홍재호,구장 : 광주,"관중 : 8,886",2018.10.02(화),개시 : 18:29,경기시간 : 4:31,KIA,NC, ,2땅
4,1직, , ,삼진, ,4구, ,우중안, ,3,1,0,0,0.339,최형우,구장 : 광주,"관중 : 8,886",2018.10.02(화),개시 : 18:29,경기시간 : 4:31,KIA,NC, , 
5, , , , , , , , , ,1,0,0,1,0.222,박준태,구장 : 광주,"관중 : 8,886",2018.10.02(화),개시 : 18:29,경기시간 : 4:31,KIA,NC,4구,좌비
6, ,1비, ,사구, ,우비, ,4구, ,2,0,0,0,0.356,안치홍,구장 : 광주,"관중 : 8,886",2018.10.02(화),개시 : 18:29,경기시간 : 4:31,KIA,NC,사구, 
7, ,우안, ,유2병, ,삼진, ,3땅, ,5,2,1,0,0.343,김주찬,구장 : 광주,"관중 : 8,886",2018.10.02(화),개시 : 18:29,경기시간 : 4:31,KIA,NC,중안, 
8, ,2땅, , ,4구, , , , ,1,0,0,1,0.275,최원준,구장 : 광주,"관중 : 8,886",2018.10.02(화),개시 : 18:29,경기시간 : 4:31,KIA,NC, , 
9, , , , , , ,삼진,2희비, ,1,0,1,0,0.252,나지완,구장 : 광주,"관중 : 8,886",2018.10.02(화),개시 : 18:29,경기시간 : 4:31,KIA,NC, , 
10, , , , , , , , , ,0,0,0,0,0.000,임기영,구장 : 광주,"관중 : 8,886",2018.10.02(화),개시 : 18:29,경기시간 : 4:31,KIA,NC, , 
11, , , , , , , , , ,0,0,0,0,0.000,팻딘,구장 : 광주,"관중 : 8,886",2018.10.02(화),개시 : 18:29,경기시간 : 4:31,KIA,NC, , 
12, , , , , , , , , ,0,0,0,0,0.476,유재신,구장 : 광주,"관중 : 8,886",2018.10.02(화),개시 : 18:29,경기시간 : 4:31,KIA,NC, , 
13, , , , , , , , , ,1,0,0,0,0.282,유민상,구장 : 광주,"관중 : 8,886",2018.10.02(화),개시 : 18:29,경기시간 : 4:31,KIA,NC,유포병, 
14, , , , , , , , , ,0,0,0,0,0.160,황윤호,구장 : 광주,"관중 : 8,886",2018.10.02(화),개시 : 18:29,경기시간 : 4:31,KIA,NC, , 
15, ,3땅, , ,좌홈, ,우안,유땅, ,4,2,2,1,0.280,이범호,구장 : 광주,"관중 : 8,886",2018.10.02(화),개시 : 18:29,경기시간 : 4:31,KIA,NC,고4, 
16, , , , , , , , , ,0,0,0,0,0.000,김윤동,구장 : 광주,"관중 : 8,886",2018.10.02(화),개시 : 18:29,경기시간 : 4:31,KIA,NC, , 
17, , ,삼진, ,유땅, , , , ,2,0,0,0,0.245,김민식,구장 : 광주,"관중 : 8,886",2018.10.02(화),개시 : 18:29,경기시간 : 4:31,KIA,NC, , 
18, , , , , , ,삼진, , ,1,0,0,0,0.305,정성훈,구장 : 광주,"관중 : 8,886",2018.10.02(화),개시 : 18:29,경기시간 : 4:31,KIA,NC, , 
19, , , , , , , , ,투땅,2,0,0,0,0.272,한승택,구장 : 광주,"관중 : 8,886",2018.10.02(화),개시 : 18:29,경기시간 : 4:31,KIA,NC,투땅, 
20, , ,우비, ,유땅, ,중안, ,좌홈,4,2,1,1,0.296,김선빈,구장 : 광주,"관중 : 8,886",2018.10.02(화),개시 : 18:29,경기시간 : 4:31,KIA,NC, ,4구
0,삼진, ,3비, ,우중홈, ,삼진, ,2땅,5,1,1,1,0.288,강백호,구장 : 잠실,"관중 : 11,896",2018.10.03(수),개시 : 14:00,경기시간 : 3:02,KT,LG,,
1, , , , , , , , , ,0,0,0,0,0.154,송민섭,구장 : 잠실,"관중 : 11,896",2018.10.03(수),개시 : 14:00,경기시간 : 3:02,KT,LG,,
2,삼진, ,삼진, ,1땅, ,2땅, , ,4,0,0,0,0.306,이진영,구장 : 잠실,"관중 : 11,896",2018.10.03(수),개시 : 14:00,경기시간 : 3:02,KT,LG,,
3,중비, ,2비, , ,중안,3땅, , ,4,1,0,1,0.337,유한준,구장 : 잠실,"관중 : 11,896",2018.10.03(수),개시 : 14:00,경기시간 : 3:02,KT,LG,,
4, , , , , , , , , ,0,0,0,0,0.250,배정대,구장 : 잠실,"관중 : 11,896",2018.10.03(수),개시 : 14:00,경기시간 : 3:02,KT,LG,,
5, ,2땅, ,2땅, ,2실, ,우중2, ,4,1,0,1,0.306,로하스,구장 : 잠실,"관중 : 11,896",2018.10.03(수),개시 : 14:00,경기시간 : 3:02,KT,LG,,
6, ,삼진, ,유땅, ,투희번, ,1비, ,3,0,0,0,0.290,황재균,구장 : 잠실,"관중 : 11,896",2018.10.03(수),개시 : 14:00,경기시간 : 3:02,KT,LG,,
7, ,우안, ,좌안, ,우중안, ,4구, ,3,3,2,1,0.269,박경수,구장 : 잠실,"관중 : 11,896",2018.10.03(수),개시 : 14:00,경기시간 : 3:02,KT,LG,,
8, ,삼진, ,2비, ,중안, ,1땅, ,4,1,1,0,0.276,윤석민,구장 : 잠실,"관중 : 11,896",2018.10.03(수),개시 : 14:00,경기시간 : 3:02,KT,LG,,
9, , ,우안, ,우비,삼진, , ,삼진,4,1,0,0,0.257,장성우,구장 : 잠실,"관중 : 11,896",2018.10.03(수),개시 : 14:00,경기시간 : 3:02,KT,LG,,
10, , ,사구, ,유땅,유비, , ,유땅,3,0,0,0,0.264,심우준,구장 : 잠실,"관중 : 11,896",2018.10.03(수),개시 : 14:00,경기시간 : 3:02,KT,LG,,
0,중안, ,1땅, ,삼진, ,좌비, ,삼진,5,1,0,0,0.344,이천웅,구장 : 잠실,"관중 : 11,896",2018.10.03(수),개시 : 14:00,경기시간 : 3:02,LG,KT,,
1,삼진, ,중비, ,우안, , ,투안, ,4,2,0,0,0.281,오지환,구장 : 잠실,"관중 : 11,896",2018.10.03(수),개시 : 14:00,경기시간 : 3:02,LG,KT,,
2,좌비, , ,우2,삼진, , ,중비, ,4,1,0,1,0.261,양석환,구장 : 잠실,"관중 : 11,896",2018.10.03(수),개시 : 14:00,경기시간 : 3:02,LG,KT,,
3,유땅, , ,좌안, ,우비, ,좌비, ,4,1,1,1,0.341,가르시아,구장 : 잠실,"관중 : 11,896",2018.10.03(수),개시 : 14:00,경기시간 : 3:02,LG,KT,,
4, ,2비, ,좌중홈, ,유안, ,유땅, ,4,2,2,1,0.330,채은성,구장 : 잠실,"관중 : 11,896",2018.10.03(수),개시 : 14:00,경기시간 : 3:02,LG,KT,,
5, ,좌중2, ,2비, ,3비, , ,중비,4,1,0,0,0.297,유강남,구장 : 잠실,"관중 : 11,896",2018.10.03(수),개시 : 14:00,경기시간 : 3:02,LG,KT,,
6, ,유직, ,2땅, ,삼진, , , ,3,0,0,0,0.229,임훈,구장 : 잠실,"관중 : 11,896",2018.10.03(수),개시 : 14:00,경기시간 : 3:02,LG,KT,,
7, , , , , , , , ,삼진,1,0,0,0,0.303,서상우,구장 : 잠실,"관중 : 11,896",2018.10.03(수),개시 : 14:00,경기시간 : 3:02,LG,KT,,
8, ,우비, ,1파, , ,유비, , ,3,0,0,0,0.260,정주현,구장 : 잠실,"관중 : 11,896",2018.10.03(수),개시 : 14:00,경기시간 : 3:02,LG,KT,,
9, , , , , , , , ,좌안,1,1,0,0,0.319,이형종,구장 : 잠실,"관중 : 11,896",2018.10.03(수),개시 : 14:00,경기시간 : 3:02,LG,KT,,
10, , , , , , , , , ,0,0,0,0,0.220,안익훈,구장 : 잠실,"관중 : 11,896",2018.10.03(수),개시 : 14:00,경기시간 : 3:02,LG,KT,,
11, , ,삼진, ,삼진, ,중안, ,우안,4,2,0,0,0.232,김용의,구장 : 잠실,"관중 : 11,896",2018.10.03(수),개시 : 14:00,경기시간 : 3:02,LG,KT,,
0,중안, ,우안, ,삼진, , , , ,3,2,0,1,0.313,버나디나,구장 : 대구,"관중 : 19,432",2018.10.03(수),개시 : 14:00,경기시간 : 3:37,KIA,삼성,,
1, , , , , , ,유땅, ,삼진,2,0,0,0,0.301,정성훈,구장 : 대구,"관중 : 19,432",2018.10.03(수),개시 : 14:00,경기시간 : 3:37,KIA,삼성,,
2,투희번, , , , , , , , ,0,0,0,0,0.302,이명기,구장 : 대구,"관중 : 19,432",2018.10.03(수),개시 : 14:00,경기시간 : 3:37,KIA,삼성,,
3, , ,좌2, ,삼진, ,투땅, ,유안,4,2,2,0,0.480,유재신,구장 : 대구,"관중 : 19,432",2018.10.03(수),개시 : 14:00,경기시간 : 3:37,KIA,삼성,,
4,1직, ,4구, ,삼진, , , , ,2,0,0,0,0.337,최형우,구장 : 대구,"관중 : 19,432",2018.10.03(수),개시 : 14:00,경기시간 : 3:37,KIA,삼성,,
5, , , , , , ,삼진, ,삼진,2,0,0,0,0.265,한승택,구장 : 대구,"관중 : 19,432",2018.10.03(수),개시 : 14:00,경기시간 : 3:37,KIA,삼성,,
6, ,1땅,삼진, , , , , , ,2,0,0,0,0.354,안치홍,구장 : 대구,"관중 : 19,432",2018.10.03(수),개시 : 14:00,경기시간 : 3:37,KIA,삼성,,
7, , , , , ,우안, ,삼진, ,2,1,0,1,0.263,홍재호,구장 : 대구,"관중 : 19,432",2018.10.03(수),개시 : 14:00,경기시간 : 3:37,KIA,삼성,,
8, ,중안,2비, , , , , , ,2,1,0,0,0.343,김주찬,구장 : 대구,"관중 : 19,432",2018.10.03(수),개시 : 14:00,경기시간 : 3:37,KIA,삼성,,
9, , , , , ,좌안, ,4구, ,1,1,0,1,0.300,유민상,구장 : 대구,"관중 : 19,432",2018.10.03(수),개시 : 14:00,경기시간 : 3:37,KIA,삼성,,
10, ,1땅, ,우중안, , , , , ,2,1,0,0,0.297,김선빈,구장 : 대구,"관중 : 19,432",2018.10.03(수),개시 : 14:00,경기시간 : 3:37,KIA,삼성,,
11, , , , , ,좌안, ,중비, ,2,1,0,0,0.173,황윤호,구장 : 대구,"관중 : 19,432",2018.10.03(수),개시 : 14:00,경기시간 : 3:37,KIA,삼성,,
12, ,좌안, ,2땅, ,삼진, ,좌중홈, ,4,2,2,1,0.233,박준태,구장 : 대구,"관중 : 19,432",2018.10.03(수),개시 : 14:00,경기시간 : 3:37,KIA,삼성,,
13, , ,사구,중안, ,2땅, ,삼진, ,3,1,1,1,0.276,최원준,구장 : 대구,"관중 : 19,432",2018.10.03(수),개시 : 14:00,경기시간 : 3:37,KIA,삼성,,
14, , ,투희번, , , , , , ,0,0,0,0,0.245,김민식,구장 : 대구,"관중 : 19,432",2018.10.03(수),개시 : 14:00,경기시간 : 3:37,KIA,삼성,,
15, , , ,2병, , , , , ,1,0,0,0,0.251,나지완,구장 : 대구,"관중 : 19,432",2018.10.03(수),개시 : 14:00,경기시간 : 3:37,KIA,삼성,,
16, , , , , ,2땅, , ,삼진,2,0,0,0,0.182,신범수,구장 : 대구,"관중 : 19,432",2018.10.03(수),개시 : 14:00,경기시간 : 3:37,KIA,삼성,,
0,삼진, ,중2,우3,좌중안/ 중2, ,4구, , ,5,4,6,3,0.298,박해민,구장 : 대구,"관중 : 19,432",2018.10.03(수),개시 : 14:00,경기시간 : 3:37,삼성,KIA,,
1,투땅, ,유땅,좌안,사구/ 삼진, ,2비, , ,5,1,1,1,0.264,김상수,구장 : 대구,"관중 : 19,432",2018.10.03(수),개시 : 14:00,경기시간 : 3:37,삼성,KIA,,
2, , , , , , , , , ,0,0,0,0,0.000,김재현,구장 : 대구,"관중 : 19,432",2018.10.03(수),개시 : 14:00,경기시간 : 3:37,삼성,KIA,,
3,우안, ,중안,4구,좌중2,중안, , , ,4,4,2,3,0.335,구자욱,구장 : 대구,"관중 : 19,432",2018.10.03(수),개시 : 14:00,경기시간 : 3:37,삼성,KIA,,
4, , , , , , , ,1안, ,1,1,0,0,0.233,박찬도,구장 : 대구,"관중 : 19,432",2018.10.03(수),개시 : 14:00,경기시간 : 3:37,삼성,KIA,,
5,3땅, ,좌중안,삼진,4구,중비, , , ,4,1,0,2,0.324,러프,구장 : 대구,"관중 : 19,432",2018.10.03(수),개시 : 14:00,경기시간 : 3:37,삼성,KIA,,
6, , , , , , , ,삼진, ,1,0,0,0,0.300,최원제,구장 : 대구,"관중 : 19,432",2018.10.03(수),개시 : 14:00,경기시간 : 3:37,삼성,KIA,,
7, ,좌안,좌홈,유비,좌2,3실, , , ,5,3,4,2,0.301,이원석,구장 : 대구,"관중 : 19,432",2018.10.03(수),개시 : 14:00,경기시간 : 3:37,삼성,KIA,,
8, , , , , , , ,삼진, ,1,0,0,0,0.259,강한울,구장 : 대구,"관중 : 19,432",2018.10.03(수),개시 : 14:00,경기시간 : 3:37,삼성,KIA,,
9, ,삼진, , , , , , , ,1,0,0,0,0.273,강민호,구장 : 대구,"관중 : 19,432",2018.10.03(수),개시 : 14:00,경기시간 : 3:37,삼성,KIA,,
10, , ,삼진, ,좌안/ 중안,유땅, , , ,4,2,3,2,0.329,이지영,구장 : 대구,"관중 : 19,432",2018.10.03(수),개시 : 14:00,경기시간 : 3:37,삼성,KIA,,
11, , , , , , , ,좌비, ,1,0,0,0,0.167,김민수,구장 : 대구,"관중 : 19,432",2018.10.03(수),개시 : 14:00,경기시간 : 3:37,삼성,KIA,,
12, ,유병, ,삼진, , , , , ,2,0,0,0,0.296,김헌곤,구장 : 대구,"관중 : 19,432",2018.10.03(수),개시 : 14:00,경기시간 : 3:37,삼성,KIA,,
13, , , , ,삼진/ 4구,중비, , , ,2,0,0,1,0.281,박한이,구장 : 대구,"관중 : 19,432",2018.10.03(수),개시 : 14:00,경기시간 : 3:37,삼성,KIA,,
14, , ,좌홈,4구,유안/ 삼진, ,삼진, , ,4,2,1,3,0.293,최영진,구장 : 대구,"관중 : 19,432",2018.10.03(수),개시 : 14:00,경기시간 : 3:37,삼성,KIA,,
15, , ,삼진, , , , , , ,1,0,0,0,0.239,손주인,구장 : 대구,"관중 : 19,432",2018.10.03(수),개시 : 14:00,경기시간 : 3:37,삼성,KIA,,
16, , , ,좌중2,우2/ 사구, ,중비, , ,3,2,2,3,0.254,김성훈,구장 : 대구,"관중 : 19,432",2018.10.03(수),개시 : 14:00,경기시간 : 3:37,삼성,KIA,,
0,중비, , ,좌안,중안,투땅, , ,좌중2,5,3,2,2,0.314,민병헌,구장 : 대전,"관중 : 13,000",2018.10.03(수),개시 : 13:59,경기시간 : 3:36,롯데,한화,,
