,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
0,우안,우비, , ,一땅, , , , ,3,1,0,1,0.289,전준호,구장 : 시민,"관중 : 8,310",2003.08.01(금),개시 : 18:30,경기시간 : 3:27,현대,삼성,,,
1, , , , , ,一직, ,三희번, ,1,0,0,0,0.222,김일경,구장 : 시민,"관중 : 8,310",2003.08.01(금),개시 : 18:30,경기시간 : 3:27,현대,삼성,,,
2,一희번, ,좌안, ,삼진, ,좌안,유실, ,4,2,0,1,0.272,박종호,구장 : 시민,"관중 : 8,310",2003.08.01(금),개시 : 18:30,경기시간 : 3:27,현대,삼성,,,
3,우2, ,중비, ,삼진, ,우2,二땅, ,5,2,1,1,0.292,이숭용,구장 : 시민,"관중 : 8,310",2003.08.01(금),개시 : 18:30,경기시간 : 3:27,현대,삼성,,,
4,4구, ,三땅, , ,우홈,一파,삼진, ,4,1,1,1,0.344,심정수,구장 : 시민,"관중 : 8,310",2003.08.01(금),개시 : 18:30,경기시간 : 3:27,현대,삼성,,,
5,三땅, ,투땅, , ,좌2,중안, ,삼진,5,2,1,0,0.349,정성훈,구장 : 시민,"관중 : 8,310",2003.08.01(금),개시 : 18:30,경기시간 : 3:27,현대,삼성,,,
6,유비, , ,좌중안, ,투비,우안, ,4구,4,2,0,0,0.271,전근표,구장 : 시민,"관중 : 8,310",2003.08.01(금),개시 : 18:30,경기시간 : 3:27,현대,삼성,,,
7, , , , , , , , , ,0,0,0,0,0.269,이택근,구장 : 시민,"관중 : 8,310",2003.08.01(금),개시 : 18:30,경기시간 : 3:27,현대,삼성,,,
8, ,二비, ,좌홈, ,二비,포파, ,二땅,5,1,1,1,0.253,브룸바,구장 : 시민,"관중 : 8,310",2003.08.01(금),개시 : 18:30,경기시간 : 3:27,현대,삼성,,,
9, ,三땅, ,三땅, ,4구,三땅, ,좌비,4,0,0,0,0.302,김동수,구장 : 시민,"관중 : 8,310",2003.08.01(금),개시 : 18:30,경기시간 : 3:27,현대,삼성,,,
10, ,투안, ,좌비, ,4구, ,우중2, ,3,2,0,1,0.280,박진만,구장 : 시민,"관중 : 8,310",2003.08.01(금),개시 : 18:30,경기시간 : 3:27,현대,삼성,,,
0,二땅, ,一땅, ,투희번,4구, , ,중안,3,1,0,0,0.315,박한이,구장 : 시민,"관중 : 8,310",2003.08.01(금),개시 : 18:30,경기시간 : 3:27,삼성,현대,,,
1,4구, ,우비, ,삼진, , , , ,2,0,0,0,0.263,박정환,구장 : 시민,"관중 : 8,310",2003.08.01(금),개시 : 18:30,경기시간 : 3:27,삼성,현대,,,
2, , , , , ,二직, , , ,1,0,0,0,0.000,심성보,구장 : 시민,"관중 : 8,310",2003.08.01(금),개시 : 18:30,경기시간 : 3:27,삼성,현대,,,
3, , , , , , , , ,투희번,0,0,0,0,0.241,김재걸,구장 : 시민,"관중 : 8,310",2003.08.01(금),개시 : 18:30,경기시간 : 3:27,삼성,현대,,,
4,二유병, ,삼진, ,一파, ,중안, ,좌비,5,1,0,0,0.301,이승엽,구장 : 시민,"관중 : 8,310",2003.08.01(금),개시 : 18:30,경기시간 : 3:27,삼성,현대,,,
5, ,유땅, ,유땅, ,중2,유땅, ,중비,5,1,0,1,0.284,마해영,구장 : 시민,"관중 : 8,310",2003.08.01(금),개시 : 18:30,경기시간 : 3:27,삼성,현대,,,
6, ,4구, ,중안, ,우2,좌비, , ,3,2,1,2,0.331,양준혁,구장 : 시민,"관중 : 8,310",2003.08.01(금),개시 : 18:30,경기시간 : 3:27,삼성,현대,,,
7, ,사구, ,삼진, ,삼진,유비, , ,3,0,0,1,0.246,브리또,구장 : 시민,"관중 : 8,310",2003.08.01(금),개시 : 18:30,경기시간 : 3:27,삼성,현대,,,
8, ,우중3, ,一땅, ,중안, ,삼진, ,4,2,3,1,0.280,강동우,구장 : 시민,"관중 : 8,310",2003.08.01(금),개시 : 18:30,경기시간 : 3:27,삼성,현대,,,
9, ,좌안, , ,4구,4구, ,투땅, ,2,1,1,0,0.293,진갑용,구장 : 시민,"관중 : 8,310",2003.08.01(금),개시 : 18:30,경기시간 : 3:27,삼성,현대,,,
10, ,二땅, , ,좌안,삼진, ,삼진, ,4,1,0,0,0.285,김한수,구장 : 시민,"관중 : 8,310",2003.08.01(금),개시 : 18:30,경기시간 : 3:27,삼성,현대,,,
0,중안, ,一땅,유땅, , ,좌비, ,중안,6,2,0,0,0.308,정수근,구장 : 무등,"관중 : 4,292",2003.08.01(금),개시 : 18:31,경기시간 : 4:47,두산,KIA, ,二비, 
1,一땅, ,좌안, ,三땅, ,삼진, ,사구,5,2,0,1,0.286,전상렬,구장 : 무등,"관중 : 4,292",2003.08.01(금),개시 : 18:31,경기시간 : 4:47,두산,KIA, , ,좌2
