,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9
0,삼진, ,우2, ,투희번,2땅, , ,우홈,4,2,1,2,0.364,이용규,구장 : 잠실,"관중 : 23,990",2011.06.01(수),개시 : 18:30,경기시간 : 2:53,KIA,LG,
1,투땅, ,우중안, ,우안, ,중안, , ,4,3,3,1,0.321,김선빈,구장 : 잠실,"관중 : 23,990",2011.06.01(수),개시 : 18:30,경기시간 : 2:53,KIA,LG,
2, , , , , , , , ,유땅,1,0,0,0,0.250,이현곤,구장 : 잠실,"관중 : 23,990",2011.06.01(수),개시 : 18:30,경기시간 : 2:53,KIA,LG,
3,2땅, ,우비, ,4구, ,우비, ,중비,4,0,0,0,0.307,이범호,구장 : 잠실,"관중 : 23,990",2011.06.01(수),개시 : 18:30,경기시간 : 2:53,KIA,LG,
4, ,투비, ,우2,우안, ,2땅, ,1땅,5,2,1,0,0.309,최희섭,구장 : 잠실,"관중 : 23,990",2011.06.01(수),개시 : 18:30,경기시간 : 2:53,KIA,LG,
5, ,삼진, ,삼진,2유병, ,유비, , ,4,0,0,0,0.205,김상현,구장 : 잠실,"관중 : 23,990",2011.06.01(수),개시 : 18:30,경기시간 : 2:53,KIA,LG,
6, ,유직, ,유안, ,중안, ,삼진, ,4,2,0,1,0.289,안치홍,구장 : 잠실,"관중 : 23,990",2011.06.01(수),개시 : 18:30,경기시간 : 2:53,KIA,LG,
7, , ,3땅,포번, ,포희번, , , ,2,0,0,0,0.129,박기남,구장 : 잠실,"관중 : 23,990",2011.06.01(수),개시 : 18:30,경기시간 : 2:53,KIA,LG,
8, , , , , , , ,중비, ,1,0,0,0,0.241,신종길,구장 : 잠실,"관중 : 23,990",2011.06.01(수),개시 : 18:30,경기시간 : 2:53,KIA,LG,
9, , ,유땅,우비, ,중비, ,좌중안, ,4,1,0,0,0.235,김상훈,구장 : 잠실,"관중 : 23,990",2011.06.01(수),개시 : 18:30,경기시간 : 2:53,KIA,LG,
10, , ,좌중안, ,우2,좌안, ,1땅, ,4,3,1,2,0.243,이종범,구장 : 잠실,"관중 : 23,990",2011.06.01(수),개시 : 18:30,경기시간 : 2:53,KIA,LG,
0,3땅, ,3땅, ,삼진, ,삼진, , ,4,0,0,0,0.275,이택근,구장 : 잠실,"관중 : 23,990",2011.06.01(수),개시 : 18:30,경기시간 : 2:53,LG,KIA,
1,3땅, ,삼진, ,좌안, , ,삼진, ,4,1,0,0,0.231,박경수,구장 : 잠실,"관중 : 23,990",2011.06.01(수),개시 : 18:30,경기시간 : 2:53,LG,KIA,
2, , , , , , , , , ,0,0,0,0,0.077,윤진호,구장 : 잠실,"관중 : 23,990",2011.06.01(수),개시 : 18:30,경기시간 : 2:53,LG,KIA,
3,중안, , ,중2,삼진, , ,투땅, ,4,2,0,0,0.387,이병규,구장 : 잠실,"관중 : 23,990",2011.06.01(수),개시 : 18:30,경기시간 : 2:53,LG,KIA,
4,중안, , ,4구, ,1땅, ,중비, ,3,1,0,1,0.326,박용택,구장 : 잠실,"관중 : 23,990",2011.06.01(수),개시 : 18:30,경기시간 : 2:53,LG,KIA,
5,3땅, , ,투희번, ,삼진, , ,3땅,3,0,0,0,0.280,정성훈,구장 : 잠실,"관중 : 23,990",2011.06.01(수),개시 : 18:30,경기시간 : 2:53,LG,KIA,
6, ,중비, ,3땅, ,투땅, , ,2땅,4,0,0,0,0.298,조인성,구장 : 잠실,"관중 : 23,990",2011.06.01(수),개시 : 18:30,경기시간 : 2:53,LG,KIA,
7, ,사구, ,우중안, , ,포파, ,좌안,3,2,1,0,0.279,정의윤,구장 : 잠실,"관중 : 23,990",2011.06.01(수),개시 : 18:30,경기시간 : 2:53,LG,KIA,
8, ,삼진, ,삼진, , ,좌2, ,2땅,4,1,0,0,0.210,서동욱,구장 : 잠실,"관중 : 23,990",2011.06.01(수),개시 : 18:30,경기시간 : 2:53,LG,KIA,
9, , ,2땅, ,3땅, , , , ,2,0,0,0,0.200,김태완,구장 : 잠실,"관중 : 23,990",2011.06.01(수),개시 : 18:30,경기시간 : 2:53,LG,KIA,
10, , , , , , ,유땅, , ,1,0,0,0,0.260,이대형,구장 : 잠실,"관중 : 23,990",2011.06.01(수),개시 : 18:30,경기시간 : 2:53,LG,KIA,
11, , , , , , , , , ,0,0,0,0,0.294,양영동,구장 : 잠실,"관중 : 23,990",2011.06.01(수),개시 : 18:30,경기시간 : 2:53,LG,KIA,
0,좌비, ,중비, , ,투땅, , ,2땅,4,0,0,0,0.274,이종욱,구장 : 문학,"관중 : 17,573",2011.06.01(수),개시 : 18:30,경기시간 : 2:49,두산,SK,
1,4구, , ,2땅, ,삼진, , ,삼진,3,0,0,0,0.247,정수빈,구장 : 문학,"관중 : 17,573",2011.06.01(수),개시 : 18:30,경기시간 : 2:49,두산,SK,
2,1땅, , ,1파, ,4구, , ,2비,3,0,0,0,0.269,오재원,구장 : 문학,"관중 : 17,573",2011.06.01(수),개시 : 18:30,경기시간 : 2:49,두산,SK,
3,삼진, , ,우중2, , ,좌비, , ,3,1,0,1,0.310,김동주,구장 : 문학,"관중 : 17,573",2011.06.01(수),개시 : 18:30,경기시간 : 2:49,두산,SK,
4, ,삼진, ,좌중홈, , ,유땅, , ,3,1,2,1,0.291,최준석,구장 : 문학,"관중 : 17,573",2011.06.01(수),개시 : 18:30,경기시간 : 2:49,두산,SK,
5, , , , , , , , , ,0,0,0,0,0.161,고영민,구장 : 문학,"관중 : 17,573",2011.06.01(수),개시 : 18:30,경기시간 : 2:49,두산,SK,
6, ,삼진, ,2실, , ,삼진, , ,3,0,0,0,0.265,이성열,구장 : 문학,"관중 : 17,573",2011.06.01(수),개시 : 18:30,경기시간 : 2:49,두산,SK,
7, ,우비, , ,좌안, , ,2땅, ,3,1,0,0,0.233,윤석민,구장 : 문학,"관중 : 17,573",2011.06.01(수),개시 : 18:30,경기시간 : 2:49,두산,SK,
8, , , , , , , , , ,0,0,0,0,0.139,이원석,구장 : 문학,"관중 : 17,573",2011.06.01(수),개시 : 18:30,경기시간 : 2:49,두산,SK,
9, , ,우비, ,삼진, , ,유땅, ,3,0,0,0,0.100,최승환,구장 : 문학,"관중 : 17,573",2011.06.01(수),개시 : 18:30,경기시간 : 2:49,두산,SK,
10, , ,유땅, ,2병, , ,삼진, ,3,0,0,0,0.148,김재호,구장 : 문학,"관중 : 17,573",2011.06.01(수),개시 : 18:30,경기시간 : 2:49,두산,SK,
0,우비, ,유병, ,중비, , ,투희번, ,3,0,0,0,0.297,정근우,구장 : 문학,"관중 : 17,573",2011.06.01(수),개시 : 18:30,경기시간 : 2:49,SK,두산,
1,중비, , ,좌비, ,2땅, , , ,3,0,0,0,0.221,조동화,구장 : 문학,"관중 : 17,573",2011.06.01(수),개시 : 18:30,경기시간 : 2:49,SK,두산,
2, , , , , , , ,좌비, ,1,0,0,0,0.148,박재홍,구장 : 문학,"관중 : 17,573",2011.06.01(수),개시 : 18:30,경기시간 : 2:49,SK,두산,
3,중비, , ,우비, ,중안, ,유비, ,4,1,0,0,0.314,박재상,구장 : 문학,"관중 : 17,573",2011.06.01(수),개시 : 18:30,경기시간 : 2:49,SK,두산,
4, ,삼진, ,우비, ,1땅, , ,2땅,4,0,0,0,0.287,박정권,구장 : 문학,"관중 : 17,573",2011.06.01(수),개시 : 18:30,경기시간 : 2:49,SK,두산,
5, ,유땅, , ,유실,우비, , ,2땅,4,0,0,1,0.250,최동수,구장 : 문학,"관중 : 17,573",2011.06.01(수),개시 : 18:30,경기시간 : 2:49,SK,두산,
6, ,좌2, , ,2비, ,삼진, ,삼진,4,1,0,0,0.255,최정,구장 : 문학,"관중 : 17,573",2011.06.01(수),개시 : 18:30,경기시간 : 2:49,SK,두산,
7, ,삼진, , ,사구, ,3땅, , ,2,0,0,0,0.282,정상호,구장 : 문학,"관중 : 17,573",2011.06.01(수),개시 : 18:30,경기시간 : 2:49,SK,두산,
8, , ,삼진, , , , , , ,1,0,0,0,0.220,김강민,구장 : 문학,"관중 : 17,573",2011.06.01(수),개시 : 18:30,경기시간 : 2:49,SK,두산,
9, , , , ,2실, , , , ,1,0,0,0,0.241,안치용,구장 : 문학,"관중 : 17,573",2011.06.01(수),개시 : 18:30,경기시간 : 2:49,SK,두산,
10, , , , , , ,3땅, , ,1,0,0,0,0.167,김연훈,구장 : 문학,"관중 : 17,573",2011.06.01(수),개시 : 18:30,경기시간 : 2:49,SK,두산,
11, , ,우안, , , , , , ,1,1,0,0,0.318,최윤석,구장 : 문학,"관중 : 17,573",2011.06.01(수),개시 : 18:30,경기시간 : 2:49,SK,두산,
12, , , , ,2땅, , ,중안, ,2,1,1,0,0.297,임훈,구장 : 문학,"관중 : 17,573",2011.06.01(수),개시 : 18:30,경기시간 : 2:49,SK,두산,
0,중비, ,삼진, , ,우비, ,3땅, ,4,0,0,0,0.294,김민우,구장 : 사직,"관중 : 14,428",2011.06.01(수),개시 : 18:30,경기시간 : 3:13,넥센,롯데,
1,좌비, , ,4구, ,우비, ,유비, ,3,0,0,0,0.223,김민성,구장 : 사직,"관중 : 14,428",2011.06.01(수),개시 : 18:30,경기시간 : 3:13,넥센,롯데,
2,1땅, , ,유2병, , ,3땅, ,3땅,4,0,0,0,0.297,유한준,구장 : 사직,"관중 : 14,428",2011.06.01(수),개시 : 18:30,경기시간 : 3:13,넥센,롯데,
3, ,삼진, ,우안, , ,우중홈, ,삼진,4,2,1,1,0.240,알드리지,구장 : 사직,"관중 : 14,428",2011.06.01(수),개시 : 18:30,경기시간 : 3:13,넥센,롯데,
4, ,우중3, ,우비, , ,4구, ,삼진,3,1,0,1,0.271,송지만,구장 : 사직,"관중 : 14,428",2011.06.01(수),개시 : 18:30,경기시간 : 3:13,넥센,롯데,
5, ,1파, , ,4구, ,우2, , ,2,1,1,0,0.345,조중근,구장 : 사직,"관중 : 14,428",2011.06.01(수),개시 : 18:30,경기시간 : 3:13,넥센,롯데,
6, ,삼진, , ,삼진, , , , ,2,0,0,0,0.220,강병식,구장 : 사직,"관중 : 14,428",2011.06.01(수),개시 : 18:30,경기시간 : 3:13,넥센,롯데,
7, , , , , , ,삼진, , ,1,0,0,0,0.305,오윤,구장 : 사직,"관중 : 14,428",2011.06.01(수),개시 : 18:30,경기시간 : 3:13,넥센,롯데,
8, , ,3땅, ,삼진, , , , ,2,0,0,0,0.148,허준,구장 : 사직,"관중 : 14,428",2011.06.01(수),개시 : 18:30,경기시간 : 3:13,넥센,롯데,
9, , , , , , ,유땅, , ,1,0,0,0,0.265,이숭용,구장 : 사직,"관중 : 14,428",2011.06.01(수),개시 : 18:30,경기시간 : 3:13,넥센,롯데,
10, , , , , , , , , ,0,0,0,0,0.000,허도환,구장 : 사직,"관중 : 14,428",2011.06.01(수),개시 : 18:30,경기시간 : 3:13,넥센,롯데,
11, , ,삼진, , ,좌비, ,유땅, ,3,0,0,0,0.217,지석훈,구장 : 사직,"관중 : 14,428",2011.06.01(수),개시 : 18:30,경기시간 : 3:13,넥센,롯데,
0,좌2,투땅,우비, , ,유비, ,투땅, ,5,1,0,0,0.273,전준우,구장 : 사직,"관중 : 14,428",2011.06.01(수),개시 : 18:30,경기시간 : 3:13,롯데,넥센,
1,4구,중비, ,2땅, ,유실, , , ,3,0,0,0,0.253,황재균,구장 : 사직,"관중 : 14,428",2011.06.01(수),개시 : 18:30,경기시간 : 3:13,롯데,넥센,
2,유땅, ,3안,유땅, ,사구, , , ,3,1,0,1,0.290,손아섭,구장 : 사직,"관중 : 14,428",2011.06.01(수),개시 : 18:30,경기시간 : 3:13,롯데,넥센,
3,1파, ,우안,유땅, ,3파, , , ,4,1,0,1,0.359,이대호,구장 : 사직,"관중 : 14,428",2011.06.01(수),개시 : 18:30,경기시간 : 3:13,롯데,넥센,
4,유비, ,좌안, ,1파, ,1파, , ,4,1,1,0,0.329,강민호,구장 : 사직,"관중 : 14,428",2011.06.01(수),개시 : 18:30,경기시간 : 3:13,롯데,넥센,
5, , , , , , , , , ,0,0,0,0,0.143,장성우,구장 : 사직,"관중 : 14,428",2011.06.01(수),개시 : 18:30,경기시간 : 3:13,롯데,넥센,
6,우비, ,2비, ,삼진, ,유땅, , ,4,0,0,0,0.268,홍성흔,구장 : 사직,"관중 : 14,428",2011.06.01(수),개시 : 18:30,경기시간 : 3:13,롯데,넥센,
7, ,4구,좌안, ,중비, ,포파, , ,3,1,0,1,0.250,조성환,구장 : 사직,"관중 : 14,428",2011.06.01(수),개시 : 18:30,경기시간 : 3:13,롯데,넥센,
8, ,투안, , , , , , , ,1,1,0,1,0.231,황동채,구장 : 사직,"관중 : 14,428",2011.06.01(수),개시 : 18:30,경기시간 : 3:13,롯데,넥센,
9, , ,4구, , , , , , ,0,0,1,0,0.294,박종윤,구장 : 사직,"관중 : 14,428",2011.06.01(수),개시 : 18:30,경기시간 : 3:13,롯데,넥센,
10, , , , , ,좌중2, ,삼진, ,2,1,0,1,0.065,이승화,구장 : 사직,"관중 : 14,428",2011.06.01(수),개시 : 18:30,경기시간 : 3:13,롯데,넥센,
11, ,유땅,삼진, , ,3희번, , , ,2,0,1,0,0.118,박준서,구장 : 사직,"관중 : 14,428",2011.06.01(수),개시 : 18:30,경기시간 : 3:13,롯데,넥센,
12, , , , , , , ,투번, ,1,0,0,0,0.149,문규현,구장 : 사직,"관중 : 14,428",2011.06.01(수),개시 : 18:30,경기시간 : 3:13,롯데,넥센,
0,1땅, ,삼진, ,2땅, ,좌비, ,3땅,5,0,0,0,0.289,배영섭,구장 : 대전,"관중 : 5,171",2011.06.01(수),개시 : 18:30,경기시간 : 2:59,삼성,한화,
1,2비, , ,삼진, ,유땅, ,4구,2실,4,0,0,1,0.226,신명철,구장 : 대전,"관중 : 5,171",2011.06.01(수),개시 : 18:30,경기시간 : 2:59,삼성,한화,
2,3파, , ,삼진, ,삼진, ,좌중2,유땅,5,1,0,1,0.258,박석민,구장 : 대전,"관중 : 5,171",2011.06.01(수),개시 : 18:30,경기시간 : 2:59,삼성,한화,
3, ,4구, ,4구, ,삼진, ,우안, ,2,1,1,0,0.292,최형우,구장 : 대전,"관중 : 5,171",2011.06.01(수),개시 : 18:30,경기시간 : 2:59,삼성,한화,
4, ,삼진, ,삼진, , ,좌비,좌비, ,4,0,0,0,0.248,가코,구장 : 대전,"관중 : 5,171",2011.06.01(수),개시 : 18:30,경기시간 : 2:59,삼성,한화,
5, ,유2병, , ,유직, ,삼진, , ,3,0,0,0,0.269,진갑용,구장 : 대전,"관중 : 5,171",2011.06.01(수),개시 : 18:30,경기시간 : 2:59,삼성,한화,
6, , , , , , , ,우희비, ,0,0,1,0,0.178,채상병,구장 : 대전,"관중 : 5,171",2011.06.01(수),개시 : 18:30,경기시간 : 2:59,삼성,한화,
7, , ,우안, ,좌중2, ,우안,우비, ,4,3,0,2,0.333,오정복,구장 : 대전,"관중 : 5,171",2011.06.01(수),개시 : 18:30,경기시간 : 2:59,삼성,한화,
8, , ,포희번, ,유안, ,우안, ,삼진,3,2,0,0,0.321,손주인,구장 : 대전,"관중 : 5,171",2011.06.01(수),개시 : 18:30,경기시간 : 2:59,삼성,한화,
9, , ,중안, ,투땅, ,4구, , ,2,1,2,0,0.255,김상수,구장 : 대전,"관중 : 5,171",2011.06.01(수),개시 : 18:30,경기시간 : 2:59,삼성,한화,
10, , , , , , , , , ,0,0,0,0,0.188,강명구,구장 : 대전,"관중 : 5,171",2011.06.01(수),개시 : 18:30,경기시간 : 2:59,삼성,한화,
11, , , , , , , , ,좌2,1,1,0,1,0.224,박한이,구장 : 대전,"관중 : 5,171",2011.06.01(수),개시 : 18:30,경기시간 : 2:59,삼성,한화,
0,4구,삼진, , ,좌2, ,3희번, , ,2,1,0,2,0.268,강동우,구장 : 대전,"관중 : 5,171",2011.06.01(수),개시 : 18:30,경기시간 : 2:59,한화,삼성,
1,투희번, ,유땅, ,중희비, ,2땅, , ,2,0,1,0,0.242,한상훈,구장 : 대전,"관중 : 5,171",2011.06.01(수),개시 : 18:30,경기시간 : 2:59,한화,삼성,
2,2땅, ,3파, ,우2, ,중안, , ,4,2,2,1,0.308,장성호,구장 : 대전,"관중 : 5,171",2011.06.01(수),개시 : 18:30,경기시간 : 2:59,한화,삼성,
3,4구, ,1파, ,좌홈, ,삼진, , ,3,1,2,1,0.253,최진행,구장 : 대전,"관중 : 5,171",2011.06.01(수),개시 : 18:30,경기시간 : 2:59,한화,삼성,
4,우안, , ,1비,유땅, , ,삼진, ,4,1,1,0,0.301,정원석,구장 : 대전,"관중 : 5,171",2011.06.01(수),개시 : 18:30,경기시간 : 2:59,한화,삼성,
5,삼진, , ,삼진, ,우비, ,우중안, ,4,1,0,0,0.243,이대수,구장 : 대전,"관중 : 5,171",2011.06.01(수),개시 : 18:30,경기시간 : 2:59,한화,삼성,
6, ,좌비, ,중비, ,2땅, ,중안, ,4,1,0,0,0.216,김경언,구장 : 대전,"관중 : 5,171",2011.06.01(수),개시 : 18:30,경기시간 : 2:59,한화,삼성,
7, ,유땅, , ,삼진,중비, , , ,3,0,0,0,0.162,신경현,구장 : 대전,"관중 : 5,171",2011.06.01(수),개시 : 18:30,경기시간 : 2:59,한화,삼성,
8, , , , , , , ,삼진, ,1,0,0,0,0.281,이양기,구장 : 대전,"관중 : 5,171",2011.06.01(수),개시 : 18:30,경기시간 : 2:59,한화,삼성,
9, , , , , , , , , ,0,0,0,0,0.241,이희근,구장 : 대전,"관중 : 5,171",2011.06.01(수),개시 : 18:30,경기시간 : 2:59,한화,삼성,
10, ,좌중2, , ,좌안, ,2안,삼진, ,4,3,0,2,0.233,이여상,구장 : 대전,"관중 : 5,171",2011.06.01(수),개시 : 18:30,경기시간 : 2:59,한화,삼성,
0,2땅, ,2실, ,중안,4구, ,삼진, ,4,1,1,2,0.360,이용규,구장 : 잠실,"관중 : 27,000",2011.06.02(목),개시 : 18:30,경기시간 : 2:56,KIA,LG,
1,유땅, ,좌홈, ,삼진,투땅, ,3땅, ,5,1,3,1,0.317,김선빈,구장 : 잠실,"관중 : 27,000",2011.06.02(목),개시 : 18:30,경기시간 : 2:56,KIA,LG,
2,중비, ,좌비, ,유땅, ,좌안, ,좌안,5,2,1,1,0.310,이범호,구장 : 잠실,"관중 : 27,000",2011.06.02(목),개시 : 18:30,경기시간 : 2:56,KIA,LG,
3, , , , , , , , , ,0,0,0,1,0.129,박기남,구장 : 잠실,"관중 : 27,000",2011.06.02(목),개시 : 18:30,경기시간 : 2:56,KIA,LG,
4, ,삼진,1땅, ,3땅, ,우안, ,좌비,5,1,0,0,0.305,최희섭,구장 : 잠실,"관중 : 27,000",2011.06.02(목),개시 : 18:30,경기시간 : 2:56,KIA,LG,
5, ,유땅, ,유땅, ,좌안,삼진, ,중홈,5,2,2,2,0.212,김상현,구장 : 잠실,"관중 : 27,000",2011.06.02(목),개시 : 18:30,경기시간 : 2:56,KIA,LG,
6, ,4구, ,중안, ,투희번,중안, ,삼진,3,2,1,0,0.297,안치홍,구장 : 잠실,"관중 : 27,000",2011.06.02(목),개시 : 18:30,경기시간 : 2:56,KIA,LG,
7, ,1땅, ,좌비, ,사구, , , ,2,0,0,0,0.237,신종길,구장 : 잠실,"관중 : 27,000",2011.06.02(목),개시 : 18:30,경기시간 : 2:56,KIA,LG,
8, , , , , , ,4구, ,유땅,1,0,0,0,0.239,이종범,구장 : 잠실,"관중 : 27,000",2011.06.02(목),개시 : 18:30,경기시간 : 2:56,KIA,LG,
9, , ,유땅,중안, ,중비,유2병, , ,4,1,0,0,0.276,차일목,구장 : 잠실,"관중 : 27,000",2011.06.02(목),개시 : 18:30,경기시간 : 2:56,KIA,LG,
10, , ,좌중안,유땅, ,4구, , , ,2,1,0,1,0.259,이현곤,구장 : 잠실,"관중 : 27,000",2011.06.02(목),개시 : 18:30,경기시간 : 2:56,KIA,LG,
11, , , , , , , ,유땅, ,1,0,0,0,0.232,김상훈,구장 : 잠실,"관중 : 27,000",2011.06.02(목),개시 : 18:30,경기시간 : 2:56,KIA,LG,
0,중안, ,사구, ,3땅, ,3파, , ,3,1,0,0,0.276,이택근,구장 : 잠실,"관중 : 27,000",2011.06.02(목),개시 : 18:30,경기시간 : 2:56,LG,KIA,
1,투땅, ,중안, ,4구, , ,삼진, ,3,1,0,0,0.233,박경수,구장 : 잠실,"관중 : 27,000",2011.06.02(목),개시 : 18:30,경기시간 : 2:56,LG,KIA,
2, , , , , , , , , ,0,0,0,0,0.294,양영동,구장 : 잠실,"관중 : 27,000",2011.06.02(목),개시 : 18:30,경기시간 : 2:56,LG,KIA,
3,2땅, ,좌중안, ,유병, , ,4구, ,3,1,0,0,0.386,이병규,구장 : 잠실,"관중 : 27,000",2011.06.02(목),개시 : 18:30,경기시간 : 2:56,LG,KIA,
4, , , , , , , , , ,0,0,0,0,0.077,윤진호,구장 : 잠실,"관중 : 27,000",2011.06.02(목),개시 : 18:30,경기시간 : 2:56,LG,KIA,
5,1땅, ,삼진, , ,삼진, ,삼진, ,4,0,0,0,0.319,박용택,구장 : 잠실,"관중 : 27,000",2011.06.02(목),개시 : 18:30,경기시간 : 2:56,LG,KIA,
6, ,좌안,유땅, , ,우중안, ,우2, ,4,3,0,0,0.292,정성훈,구장 : 잠실,"관중 : 27,000",2011.06.02(목),개시 : 18:30,경기시간 : 2:56,LG,KIA,
7, ,1희번, ,삼진, ,2땅, ,2비, ,3,0,0,0,0.272,정의윤,구장 : 잠실,"관중 : 27,000",2011.06.02(목),개시 : 18:30,경기시간 : 2:56,LG,KIA,
8, ,3땅, ,유땅, ,유땅, , ,중안,4,1,0,0,0.297,조인성,구장 : 잠실,"관중 : 27,000",2011.06.02(목),개시 : 18:30,경기시간 : 2:56,LG,KIA,
9, , , , , , , , , ,0,0,0,0,0.231,심광호,구장 : 잠실,"관중 : 27,000",2011.06.02(목),개시 : 18:30,경기시간 : 2:56,LG,KIA,
10, ,유비, ,우안, , ,삼진, , ,3,1,0,0,0.213,서동욱,구장 : 잠실,"관중 : 27,000",2011.06.02(목),개시 : 18:30,경기시간 : 2:56,LG,KIA,
11, , , , , , , , ,유땅,1,0,0,0,0.259,이대형,구장 : 잠실,"관중 : 27,000",2011.06.02(목),개시 : 18:30,경기시간 : 2:56,LG,KIA,
12, , ,우비,우안, , ,3땅, , ,3,1,0,0,0.214,김태완,구장 : 잠실,"관중 : 27,000",2011.06.02(목),개시 : 18:30,경기시간 : 2:56,LG,KIA,
13, , , , , , , , ,유2병,1,0,0,0,0.313,윤요섭,구장 : 잠실,"관중 : 27,000",2011.06.02(목),개시 : 18:30,경기시간 : 2:56,LG,KIA,
0,3땅,4구, ,우중안, , ,중안,4구, ,3,2,1,1,0.282,이종욱,구장 : 문학,"관중 : 11,590",2011.06.02(목),개시 : 18:30,경기시간 : 3:38,두산,SK,
1,우비,삼진, ,2비, , ,유비, , ,4,0,0,0,0.150,고영민,구장 : 문학,"관중 : 11,590",2011.06.02(목),개시 : 18:30,경기시간 : 3:38,두산,SK,
2, , , , , , , ,중안, ,1,1,1,0,0.295,김현수,구장 : 문학,"관중 : 11,590",2011.06.02(목),개시 : 18:30,경기시간 : 3:38,두산,SK,
3,4구, ,유땅, ,3땅, ,삼진, , ,3,0,0,0,0.217,윤석민,구장 : 문학,"관중 : 11,590",2011.06.02(목),개시 : 18:30,경기시간 : 3:38,두산,SK,
4, , , , , , , , ,3파,1,0,0,0,0.167,유재웅,구장 : 문학,"관중 : 11,590",2011.06.02(목),개시 : 18:30,경기시간 : 3:38,두산,SK,
5, , , , , , , , , ,0,0,0,0,0.000,정재훈,구장 : 문학,"관중 : 11,590",2011.06.02(목),개시 : 18:30,경기시간 : 3:38,두산,SK,
6,4구, ,3땅, ,우비, ,4구, ,좌중홈,3,1,1,1,0.311,김동주,구장 : 문학,"관중 : 11,590",2011.06.02(목),개시 : 18:30,경기시간 : 3:38,두산,SK,
7,삼진, ,좌안, ,유비, ,우안, ,유땅,5,2,1,0,0.295,최준석,구장 : 문학,"관중 : 11,590",2011.06.02(목),개시 : 18:30,경기시간 : 3:38,두산,SK,
8, ,삼진,좌비, , ,1땅,삼진, ,우2,5,1,0,0,0.262,이성열,구장 : 문학,"관중 : 11,590",2011.06.02(목),개시 : 18:30,경기시간 : 3:38,두산,SK,
9, ,사구, ,좌홈, ,4구, ,1파,투땅,3,1,1,1,0.154,최승환,구장 : 문학,"관중 : 11,590",2011.06.02(목),개시 : 18:30,경기시간 : 3:38,두산,SK,
10, ,삼진, ,우안, ,삼진, ,좌안, ,4,2,0,1,0.157,이원석,구장 : 문학,"관중 : 11,590",2011.06.02(목),개시 : 18:30,경기시간 : 3:38,두산,SK,
11, , , , , , , , , ,0,0,0,1,0.269,오재원,구장 : 문학,"관중 : 11,590",2011.06.02(목),개시 : 18:30,경기시간 : 3:38,두산,SK,
12, ,유안, ,투희번, ,포파, ,3번, ,3,1,0,0,0.248,정수빈,구장 : 문학,"관중 : 11,590",2011.06.02(목),개시 : 18:30,경기시간 : 3:38,두산,SK,
13, , , , , , , , , ,0,0,0,0,0.148,김재호,구장 : 문학,"관중 : 11,590",2011.06.02(목),개시 : 18:30,경기시간 : 3:38,두산,SK,
0,우비,3비, , ,좌중안,좌홈, ,고4, ,4,2,3,1,0.302,정근우,구장 : 문학,"관중 : 11,590",2011.06.02(목),개시 : 18:30,경기시간 : 3:38,SK,두산,
1,3안, ,4구, ,투희번,1땅, ,4구, ,2,1,0,0,0.226,조동화,구장 : 문학,"관중 : 11,590",2011.06.02(목),개시 : 18:30,경기시간 : 3:38,SK,두산,
2,4구, ,좌비, ,1땅, ,2땅, , ,3,0,0,0,0.306,박재상,구장 : 문학,"관중 : 11,590",2011.06.02(목),개시 : 18:30,경기시간 : 3:38,SK,두산,
3, , , , , , , ,삼진, ,1,0,0,0,0.145,박재홍,구장 : 문학,"관중 : 11,590",2011.06.02(목),개시 : 18:30,경기시간 : 3:38,SK,두산,
4,삼진, ,3땅, ,사구, ,삼진, , ,3,0,0,0,0.276,정상호,구장 : 문학,"관중 : 11,590",2011.06.02(목),개시 : 18:30,경기시간 : 3:38,SK,두산,
5, , , , , , , , ,삼진,1,0,0,0,0.167,박경완,구장 : 문학,"관중 : 11,590",2011.06.02(목),개시 : 18:30,경기시간 : 3:38,SK,두산,
6, ,중비,4구, ,우비, ,우안, ,우2,4,2,0,1,0.262,최정,구장 : 문학,"관중 : 11,590",2011.06.02(목),개시 : 18:30,경기시간 : 3:38,SK,두산,
7, ,4구,유땅, , ,투안, , , ,2,1,0,2,0.250,안치용,구장 : 문학,"관중 : 11,590",2011.06.02(목),개시 : 18:30,경기시간 : 3:38,SK,두산,
8, , , , , , ,삼진, ,좌홈,2,1,2,1,0.192,김연훈,구장 : 문학,"관중 : 11,590",2011.06.02(목),개시 : 18:30,경기시간 : 3:38,SK,두산,
9, ,좌안, ,중비, ,우비, ,우2, ,4,2,0,0,0.265,최동수,구장 : 문학,"관중 : 11,590",2011.06.02(목),개시 : 18:30,경기시간 : 3:38,SK,두산,
10, , , , , , , , , ,0,0,0,0,0.000,김용섭,구장 : 문학,"관중 : 11,590",2011.06.02(목),개시 : 18:30,경기시간 : 3:38,SK,두산,
11, ,3땅, ,유땅, , , , , ,2,0,1,0,0.000,박정환,구장 : 문학,"관중 : 11,590",2011.06.02(목),개시 : 18:30,경기시간 : 3:38,SK,두산,
12, , , , , ,우안, ,우비, ,2,1,0,1,0.289,박정권,구장 : 문학,"관중 : 11,590",2011.06.02(목),개시 : 18:30,경기시간 : 3:38,SK,두산,
13, ,4구, ,삼진, , , , , ,1,0,0,0,0.313,최윤석,구장 : 문학,"관중 : 11,590",2011.06.02(목),개시 : 18:30,경기시간 : 3:38,SK,두산,
