,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
0,4구,3땅, ,4구, ,2안, , ,2비,3,1,0,2,0.281,전준우,구장 : 무등,"관중 : 7,490",2011.05.01(일),개시 : 17:02,경기시간 : 2:49,롯데,KIA,,,
1,4구,유땅, ,우비, ,2유병, , , ,3,0,0,1,0.333,이인구,구장 : 무등,"관중 : 7,490",2011.05.01(일),개시 : 17:02,경기시간 : 2:49,롯데,KIA,,,
2, , , , , , , , ,삼진,1,0,0,0,0.000,정훈,구장 : 무등,"관중 : 7,490",2011.05.01(일),개시 : 17:02,경기시간 : 2:49,롯데,KIA,,,
3, , , , , , , , , ,0,0,0,0,0.235,김문호,구장 : 무등,"관중 : 7,490",2011.05.01(일),개시 : 17:02,경기시간 : 2:49,롯데,KIA,,,
4,1땅,3비, ,중2, , ,2땅, , ,4,1,1,1,0.257,손아섭,구장 : 무등,"관중 : 7,490",2011.05.01(일),개시 : 17:02,경기시간 : 2:49,롯데,KIA,,,
5, , , , , , , , ,우비,1,0,0,0,0.200,황동채,구장 : 무등,"관중 : 7,490",2011.05.01(일),개시 : 17:02,경기시간 : 2:49,롯데,KIA,,,
6,4구, ,좌홈,중안, , ,4구, , ,2,2,2,2,0.356,이대호,구장 : 무등,"관중 : 7,490",2011.05.01(일),개시 : 17:02,경기시간 : 2:49,롯데,KIA,,,
7, , , , , , , , , ,0,0,0,0,0.297,박종윤,구장 : 무등,"관중 : 7,490",2011.05.01(일),개시 : 17:02,경기시간 : 2:49,롯데,KIA,,,
8,사구, ,우비,2땅, , ,32병, , ,3,0,1,0,0.284,홍성흔,구장 : 무등,"관중 : 7,490",2011.05.01(일),개시 : 17:02,경기시간 : 2:49,롯데,KIA,,,
9,3땅, ,삼진, ,1파, , ,3땅, ,4,0,1,1,0.207,조성환,구장 : 무등,"관중 : 7,490",2011.05.01(일),개시 : 17:02,경기시간 : 2:49,롯데,KIA,,,
10,좌2, ,중안, ,2땅, , ,중안, ,4,3,2,0,0.266,황재균,구장 : 무등,"관중 : 7,490",2011.05.01(일),개시 : 17:02,경기시간 : 2:49,롯데,KIA,,,
11,유안, ,삼진, ,삼진, , ,중비, ,4,1,0,0,0.154,장성우,구장 : 무등,"관중 : 7,490",2011.05.01(일),개시 : 17:02,경기시간 : 2:49,롯데,KIA,,,
12,삼진, , ,2비, ,2비, ,좌비, ,4,0,0,0,0.125,문규현,구장 : 무등,"관중 : 7,490",2011.05.01(일),개시 : 17:02,경기시간 : 2:49,롯데,KIA,,,
0,2땅, ,2땅, ,좌비, , , , ,3,0,0,0,0.333,김원섭,구장 : 무등,"관중 : 7,490",2011.05.01(일),개시 : 17:02,경기시간 : 2:49,KIA,롯데,,,
1, , , , , , ,삼진, , ,1,0,0,0,0.000,윤정우,구장 : 무등,"관중 : 7,490",2011.05.01(일),개시 : 17:02,경기시간 : 2:49,KIA,롯데,,,
2,1땅, ,2땅, ,유비, , , , ,3,0,0,0,0.310,김선빈,구장 : 무등,"관중 : 7,490",2011.05.01(일),개시 : 17:02,경기시간 : 2:49,KIA,롯데,,,
3, , , , , , , ,유땅, ,1,0,0,0,0.300,이현곤,구장 : 무등,"관중 : 7,490",2011.05.01(일),개시 : 17:02,경기시간 : 2:49,KIA,롯데,,,
4,중비, , ,우안, ,포파, ,삼진, ,4,1,0,0,0.337,이범호,구장 : 무등,"관중 : 7,490",2011.05.01(일),개시 : 17:02,경기시간 : 2:49,KIA,롯데,,,
5, ,2땅, ,삼진, ,유땅, ,2직, ,4,0,0,0,0.307,최희섭,구장 : 무등,"관중 : 7,490",2011.05.01(일),개시 : 17:02,경기시간 : 2:49,KIA,롯데,,,
6, ,좌안, ,2땅, ,중안, , ,삼진,4,2,0,0,0.188,김상현,구장 : 무등,"관중 : 7,490",2011.05.01(일),개시 : 17:02,경기시간 : 2:49,KIA,롯데,,,
7, ,2땅, ,삼진, ,중안, , ,중비,4,1,0,1,0.286,안치홍,구장 : 무등,"관중 : 7,490",2011.05.01(일),개시 : 17:02,경기시간 : 2:49,KIA,롯데,,,
8, ,좌중2, , ,중안,유땅, , ,중안,4,3,1,1,0.254,김주형,구장 : 무등,"관중 : 7,490",2011.05.01(일),개시 : 17:02,경기시간 : 2:49,KIA,롯데,,,
9, ,유땅, , ,4구, ,삼진, , ,2,0,0,0,0.293,김상훈,구장 : 무등,"관중 : 7,490",2011.05.01(일),개시 : 17:02,경기시간 : 2:49,KIA,롯데,,,
10, , , , , , , , ,좌안,1,1,1,0,0.194,차일목,구장 : 무등,"관중 : 7,490",2011.05.01(일),개시 : 17:02,경기시간 : 2:49,KIA,롯데,,,
11, , ,삼진, ,포땅, ,삼진, ,2땅,4,0,0,0,0.146,신종길,구장 : 무등,"관중 : 7,490",2011.05.01(일),개시 : 17:02,경기시간 : 2:49,KIA,롯데,,,
0,유실,4구, ,4구,4구, ,유땅, ,좌안,4,1,0,1,0.341,김민우,구장 : 잠실,"관중 : 14,246",2011.05.01(일),개시 : 17:00,경기시간 : 5:19,넥센,LG, ,유땅,
1,유2병,4구, ,4구,3땅, , , , ,2,0,1,0,0.293,박정준,구장 : 잠실,"관중 : 14,246",2011.05.01(일),개시 : 17:00,경기시간 : 5:19,넥센,LG, , ,
2, , , , , , , ,중비,투희번,2,0,0,0,0.216,송지만,구장 : 잠실,"관중 : 14,246",2011.05.01(일),개시 : 17:00,경기시간 : 5:19,넥센,LG, ,우비,
3,우2,좌중안, ,좌희비, ,투직, ,좌2,고4,5,4,3,2,0.290,유한준,구장 : 잠실,"관중 : 14,246",2011.05.01(일),개시 : 17:00,경기시간 : 5:19,넥센,LG, ,좌2,
4,삼진,삼진, ,삼진, ,유땅, ,좌안,유땅,7,2,1,1,0.244,강정호,구장 : 잠실,"관중 : 14,246",2011.05.01(일),개시 : 17:00,경기시간 : 5:19,넥센,LG, ,좌안,
5, ,4구,중비,삼진, ,좌비, ,우안,삼진,6,1,1,2,0.228,알드리지,구장 : 잠실,"관중 : 14,246",2011.05.01(일),개시 : 17:00,경기시간 : 5:19,넥센,LG, ,삼진,
6, ,우중2,우2, ,2직, ,1땅, , ,4,2,1,1,0.212,강병식,구장 : 잠실,"관중 : 14,246",2011.05.01(일),개시 : 17:00,경기시간 : 5:19,넥센,LG, , ,
7, , , , , , , ,중안, ,1,1,1,0,0.269,오윤,구장 : 잠실,"관중 : 14,246",2011.05.01(일),개시 : 17:00,경기시간 : 5:19,넥센,LG, , ,
8, , , , , , , , , ,1,1,0,0,0.400,김일경,구장 : 잠실,"관중 : 14,246",2011.05.01(일),개시 : 17:00,경기시간 : 5:19,넥센,LG,좌안, ,
9, ,3희번,2땅, ,투유안, ,중비,4구, ,3,1,0,1,0.250,이숭용,구장 : 잠실,"관중 : 14,246",2011.05.01(일),개시 : 17:00,경기시간 : 5:19,넥센,LG,1희번, ,
10, ,포비,좌비, ,우3, , , , ,3,1,1,0,0.194,강귀태,구장 : 잠실,"관중 : 14,246",2011.05.01(일),개시 : 17:00,경기시간 : 5:19,넥센,LG, , ,
11, , , , , , ,중안,유비, ,3,1,0,0,0.175,허준,구장 : 잠실,"관중 : 14,246",2011.05.01(일),개시 : 17:00,경기시간 : 5:19,넥센,LG,중비, ,
12, ,4구, ,4구,2비, ,좌안,삼진, ,4,1,0,2,0.297,김민성,구장 : 잠실,"관중 : 14,246",2011.05.01(일),개시 : 17:00,경기시간 : 5:19,넥센,LG,삼진, ,
0,2안,우안, ,투직, ,4구, ,2땅,삼진,6,2,1,2,0.281,이대형,구장 : 잠실,"관중 : 14,246",2011.05.01(일),개시 : 17:00,경기시간 : 5:19,LG,넥센, ,삼진,
1,우안, ,우안, ,중안,우중3, ,2안, ,6,5,3,4,0.263,이진영,구장 : 잠실,"관중 : 14,246",2011.05.01(일),개시 : 17:00,경기시간 : 5:19,LG,넥센,유땅, ,
2,우희비, ,중비, ,좌2,좌안, ,4구, ,4,2,1,0,0.333,이택근,구장 : 잠실,"관중 : 14,246",2011.05.01(일),개시 : 17:00,경기시간 : 5:19,LG,넥센,삼진, ,
3,우2, ,중비, ,삼진,좌파, ,우안, ,6,3,1,0,0.356,박용택,구장 : 잠실,"관중 : 14,246",2011.05.01(일),개시 : 17:00,경기시간 : 5:19,LG,넥센,중안, ,
4,우희비, , , , , , , , ,0,0,1,0,0.311,정성훈,구장 : 잠실,"관중 : 14,246",2011.05.01(일),개시 : 17:00,경기시간 : 5:19,LG,넥센, , ,
5, , ,포파, ,유땅,중비, ,중비, ,5,1,1,0,0.219,정의윤,구장 : 잠실,"관중 : 14,246",2011.05.01(일),개시 : 17:00,경기시간 : 5:19,LG,넥센,우안, ,
6,삼진, , ,중안,삼진, ,삼진, ,중안,5,2,0,0,0.326,조인성,구장 : 잠실,"관중 : 14,246",2011.05.01(일),개시 : 17:00,경기시간 : 5:19,LG,넥센, , ,
7, , , , , , , , , ,0,0,0,0,0.000,정주현,구장 : 잠실,"관중 : 14,246",2011.05.01(일),개시 : 17:00,경기시간 : 5:19,LG,넥센, , ,
8, , , , , , , , , ,1,0,0,0,0.000,심광호,구장 : 잠실,"관중 : 14,246",2011.05.01(일),개시 : 17:00,경기시간 : 5:19,LG,넥센,유비, ,
9, ,중비, ,포파, ,우안,2땅, ,고4,5,1,0,0,0.220,서동욱,구장 : 잠실,"관중 : 14,246",2011.05.01(일),개시 : 17:00,경기시간 : 5:19,LG,넥센, ,좌비,
10, ,4구, ,좌안, ,중안,중비, ,우비,4,2,0,2,0.247,박경수,구장 : 잠실,"관중 : 14,246",2011.05.01(일),개시 : 17:00,경기시간 : 5:19,LG,넥센, ,4구,
11, ,중비, ,투땅, , , , , ,2,0,0,0,0.000,윤진호,구장 : 잠실,"관중 : 14,246",2011.05.01(일),개시 : 17:00,경기시간 : 5:19,LG,넥센, , ,
12, , , , , ,3땅, , , ,1,0,0,0,0.354,이병규,구장 : 잠실,"관중 : 14,246",2011.05.01(일),개시 : 17:00,경기시간 : 5:19,LG,넥센, , ,
13, , , , , , , ,중비,삼진,3,0,0,1,0.067,이학준,구장 : 잠실,"관중 : 14,246",2011.05.01(일),개시 : 17:00,경기시간 : 5:19,LG,넥센, ,1땅,
0,우비, ,3땅, , ,유땅, , ,3땅,4,0,0,0,0.174,고영민,구장 : 문학,"관중 : 24,923",2011.05.01(일),개시 : 17:00,경기시간 : 2:44,두산,SK,,,
1,좌중3, , ,삼진, , ,삼진, , ,3,1,0,1,0.239,정수빈,구장 : 문학,"관중 : 24,923",2011.05.01(일),개시 : 17:00,경기시간 : 2:44,두산,SK,,,
2, , , , , , , , ,2땅,1,0,0,0,0.352,양의지,구장 : 문학,"관중 : 24,923",2011.05.01(일),개시 : 17:00,경기시간 : 2:44,두산,SK,,,
3,투희번, , ,유비, , ,삼진, , ,2,0,1,0,0.282,오재원,구장 : 문학,"관중 : 24,923",2011.05.01(일),개시 : 17:00,경기시간 : 2:44,두산,SK,,,
4,2땅, , ,유땅, , ,투땅, , ,3,0,0,0,0.309,김동주,구장 : 문학,"관중 : 24,923",2011.05.01(일),개시 : 17:00,경기시간 : 2:44,두산,SK,,,
5, ,유땅, , ,삼진, , ,삼진, ,3,0,0,0,0.350,최준석,구장 : 문학,"관중 : 24,923",2011.05.01(일),개시 : 17:00,경기시간 : 2:44,두산,SK,,,
6, ,3비, , ,중안, , ,유땅, ,3,1,0,0,0.324,김현수,구장 : 문학,"관중 : 24,923",2011.05.01(일),개시 : 17:00,경기시간 : 2:44,두산,SK,,,
7, ,2땅, , , , , , , ,1,0,0,0,0.000,유재웅,구장 : 문학,"관중 : 24,923",2011.05.01(일),개시 : 17:00,경기시간 : 2:44,두산,SK,,,
8, , , , ,삼진, , , , ,1,0,0,0,0.000,정진호,구장 : 문학,"관중 : 24,923",2011.05.01(일),개시 : 17:00,경기시간 : 2:44,두산,SK,,,
9, , , , , , , ,2땅, ,1,0,0,0,0.205,김재환,구장 : 문학,"관중 : 24,923",2011.05.01(일),개시 : 17:00,경기시간 : 2:44,두산,SK,,,
10, , , , , , , , , ,0,0,0,0,0.289,이종욱,구장 : 문학,"관중 : 24,923",2011.05.01(일),개시 : 17:00,경기시간 : 2:44,두산,SK,,,
11, , ,3비, , ,삼진, , , ,2,0,0,0,0.133,용덕한,구장 : 문학,"관중 : 24,923",2011.05.01(일),개시 : 17:00,경기시간 : 2:44,두산,SK,,,
