,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
0,중안, , ,4구, ,3땅,2땅, ,우안,4,2,1,0,0.344,이명기,구장 : 잠실,"관중 : 23,815",2018.04.01(일),개시 : 14:00,경기시간 : 3:28,KIA,LG,,,
1,포파, , ,1유병, ,중홈,중안, ,4구,4,2,3,1,0.394,버나디나,구장 : 잠실,"관중 : 23,815",2018.04.01(일),개시 : 14:00,경기시간 : 3:28,KIA,LG,,,
2,삼진, , ,유땅, ,사구,유비, ,우비,4,0,0,0,0.368,김주찬,구장 : 잠실,"관중 : 23,815",2018.04.01(일),개시 : 14:00,경기시간 : 3:28,KIA,LG,,,
3, ,3파, , ,좌홈,좌중안, ,2땅, ,4,2,1,1,0.300,최형우,구장 : 잠실,"관중 : 23,815",2018.04.01(일),개시 : 14:00,경기시간 : 3:28,KIA,LG,,,
4, ,중비, , ,삼진,유비, ,중비, ,4,0,0,0,0.179,나지완,구장 : 잠실,"관중 : 23,815",2018.04.01(일),개시 : 14:00,경기시간 : 3:28,KIA,LG,,,
5, ,유땅, , ,우비, ,좌안,유땅, ,4,1,0,0,0.344,안치홍,구장 : 잠실,"관중 : 23,815",2018.04.01(일),개시 : 14:00,경기시간 : 3:28,KIA,LG,,,
6, , ,유비, ,3땅, ,3땅, ,3땅,4,0,0,1,0.200,이범호,구장 : 잠실,"관중 : 23,815",2018.04.01(일),개시 : 14:00,경기시간 : 3:28,KIA,LG,,,
7, , ,유땅, , ,중안,우안, ,2땅,4,2,0,2,0.409,김민식,구장 : 잠실,"관중 : 23,815",2018.04.01(일),개시 : 14:00,경기시간 : 3:28,KIA,LG,,,
8, , ,유땅, , ,투희번,4구, ,4구,1,0,0,0,0.217,김선빈,구장 : 잠실,"관중 : 23,815",2018.04.01(일),개시 : 14:00,경기시간 : 3:28,KIA,LG,,,
0,유안, ,좌안, ,유땅, ,유땅, ,3희번,4,2,0,1,0.229,안익훈,구장 : 잠실,"관중 : 23,815",2018.04.01(일),개시 : 14:00,경기시간 : 3:28,LG,KIA,,,
1,좌중2, ,4구, ,1땅, ,2땅, ,고4,3,1,0,1,0.250,김현수,구장 : 잠실,"관중 : 23,815",2018.04.01(일),개시 : 14:00,경기시간 : 3:28,LG,KIA,,,
2,2땅, ,중안, ,투땅, ,4구, ,포비,4,1,1,0,0.419,박용택,구장 : 잠실,"관중 : 23,815",2018.04.01(일),개시 : 14:00,경기시간 : 3:28,LG,KIA,,,
3,중안, ,삼진, , ,좌안,4구, ,좌안,4,3,2,1,0.394,가르시아,구장 : 잠실,"관중 : 23,815",2018.04.01(일),개시 : 14:00,경기시간 : 3:28,LG,KIA,,,
4,삼진, ,2땅, , ,좌안,중비, , ,4,1,0,1,0.192,채은성,구장 : 잠실,"관중 : 23,815",2018.04.01(일),개시 : 14:00,경기시간 : 3:28,LG,KIA,,,
5,중비, , ,좌비, ,좌홈, ,2땅, ,4,1,3,1,0.167,양석환,구장 : 잠실,"관중 : 23,815",2018.04.01(일),개시 : 14:00,경기시간 : 3:28,LG,KIA,,,
6, ,1땅, ,우비, ,좌비, ,유땅, ,4,0,0,0,0.240,오지환,구장 : 잠실,"관중 : 23,815",2018.04.01(일),개시 : 14:00,경기시간 : 3:28,LG,KIA,,,
7, ,투땅, ,2안, ,중비, ,2비, ,4,1,0,0,0.304,유강남,구장 : 잠실,"관중 : 23,815",2018.04.01(일),개시 : 14:00,경기시간 : 3:28,LG,KIA,,,
