,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
0,우비, ,투희번,삼진, , ,삼진,4구,三안,4,1,1,1,0.250,고지행,구장 : 무등,"관중 : 10,725",2005.04.02(토),개시 : 14:02,경기시간 : 3:07,한화,KIA,,,
1,삼진, ,중안,삼진, , ,중안,중2,우안,6,4,4,2,0.667,데이비스,구장 : 무등,"관중 : 10,725",2005.04.02(토),개시 : 14:02,경기시간 : 3:07,한화,KIA,,,
2,二비, ,중안, ,4구, ,4구,삼진,사구,3,1,1,1,0.333,이범호,구장 : 무등,"관중 : 10,725",2005.04.02(토),개시 : 14:02,경기시간 : 3:07,한화,KIA,,,
3, ,우홈,사구, ,二비, ,좌안, ,4구/ 우비,4,2,2,2,0.500,김태균,구장 : 무등,"관중 : 10,725",2005.04.02(토),개시 : 14:02,경기시간 : 3:07,한화,KIA,,,
4, ,三파,좌안, ,삼진, ,三二병, , ,4,1,2,0,0.250,스미스,구장 : 무등,"관중 : 10,725",2005.04.02(토),개시 : 14:02,경기시간 : 3:07,한화,KIA,,,
5, , , , , , , , ,중홈,1,1,2,1,1.000,김인철,구장 : 무등,"관중 : 10,725",2005.04.02(토),개시 : 14:02,경기시간 : 3:07,한화,KIA,,,
6, ,二땅,삼진, ,삼진, , ,유안, ,4,1,0,0,0.250,이도형,구장 : 무등,"관중 : 10,725",2005.04.02(토),개시 : 14:02,경기시간 : 3:07,한화,KIA,,,
7, , , , , , , , , ,0,0,0,1,0.000,전현태,구장 : 무등,"관중 : 10,725",2005.04.02(토),개시 : 14:02,경기시간 : 3:07,한화,KIA,,,
8, , , , , , , , ,좌비,1,0,0,0,0.000,임수민,구장 : 무등,"관중 : 10,725",2005.04.02(토),개시 : 14:02,경기시간 : 3:07,한화,KIA,,,
9, ,삼진,二땅, , ,삼진, ,투희번,중안,4,1,0,1,0.250,신경현,구장 : 무등,"관중 : 10,725",2005.04.02(토),개시 : 14:02,경기시간 : 3:07,한화,KIA,,,
10, , , , , , , , , ,0,0,0,0,0.000,심광호,구장 : 무등,"관중 : 10,725",2005.04.02(토),개시 : 14:02,경기시간 : 3:07,한화,KIA,,,
11, , ,우안,중안, ,좌비, ,一직,우2,5,3,0,2,0.600,김수연,구장 : 무등,"관중 : 10,725",2005.04.02(토),개시 : 14:02,경기시간 : 3:07,한화,KIA,,,
12, , ,4구,三희번, ,유땅, ,중안,一땅,3,1,1,2,0.333,백승룡,구장 : 무등,"관중 : 10,725",2005.04.02(토),개시 : 14:02,경기시간 : 3:07,한화,KIA,,,
0,좌안, ,三땅, ,투二병, , ,유땅, ,4,1,0,1,0.250,이종범,구장 : 무등,"관중 : 10,725",2005.04.02(토),개시 : 14:02,경기시간 : 3:07,KIA,한화,,,
1,투희번, ,三땅, ,유땅, , , , ,2,0,0,0,0.000,손지환,구장 : 무등,"관중 : 10,725",2005.04.02(토),개시 : 14:02,경기시간 : 3:07,KIA,한화,,,
2, , , , , , , ,좌비, ,1,0,0,0,0.000,김민철,구장 : 무등,"관중 : 10,725",2005.04.02(토),개시 : 14:02,경기시간 : 3:07,KIA,한화,,,
3,三실, ,우홈, , ,유땅, , ,4구,3,1,1,2,0.333,장성호,구장 : 무등,"관중 : 10,725",2005.04.02(토),개시 : 14:02,경기시간 : 3:07,KIA,한화,,,
4,좌중2, ,유직, , ,二땅, , ,좌비,4,1,2,0,0.250,홍세완,구장 : 무등,"관중 : 10,725",2005.04.02(토),개시 : 14:02,경기시간 : 3:07,KIA,한화,,,
