,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
0,3땅, , ,3땅, ,중비, , , ,3,0,0,0,0.200,이종욱,구장 : 잠실,"관중 : 14,887",2017.05.02(화),개시 : 18:29,경기시간 : 2:41,NC,LG,,,
1, , , , , , , , ,삼진,1,0,0,0,0.250,김준완,구장 : 잠실,"관중 : 14,887",2017.05.02(화),개시 : 18:29,경기시간 : 2:41,NC,LG,,,
2,좌비, , ,2땅, , ,좌중2, ,2땅,4,1,0,1,0.333,모창민,구장 : 잠실,"관중 : 14,887",2017.05.02(화),개시 : 18:29,경기시간 : 2:41,NC,LG,,,
3,삼진, , ,좌안, , ,1땅, ,삼진,4,1,0,0,0.345,나성범,구장 : 잠실,"관중 : 14,887",2017.05.02(화),개시 : 18:29,경기시간 : 2:41,NC,LG,,,
4, ,좌안, ,삼진, , ,좌홈, , ,3,2,2,1,0.316,스크럭스,구장 : 잠실,"관중 : 14,887",2017.05.02(화),개시 : 18:29,경기시간 : 2:41,NC,LG,,,
5, ,32병, , ,우비, ,중안, , ,3,1,0,0,0.200,박석민,구장 : 잠실,"관중 : 14,887",2017.05.02(화),개시 : 18:29,경기시간 : 2:41,NC,LG,,,
6, ,좌안, , ,유비, ,삼진, , ,3,1,0,0,0.289,권희동,구장 : 잠실,"관중 : 14,887",2017.05.02(화),개시 : 18:29,경기시간 : 2:41,NC,LG,,,
7, , , , , , , , , ,0,0,0,0,0.389,손시헌,구장 : 잠실,"관중 : 14,887",2017.05.02(화),개시 : 18:29,경기시간 : 2:41,NC,LG,,,
8, , ,중비, ,1파, , ,좌비, ,3,0,0,0,0.244,지석훈,구장 : 잠실,"관중 : 14,887",2017.05.02(화),개시 : 18:29,경기시간 : 2:41,NC,LG,,,
9, , ,삼진, , ,삼진, , , ,2,0,0,0,0.167,도태훈,구장 : 잠실,"관중 : 14,887",2017.05.02(화),개시 : 18:29,경기시간 : 2:41,NC,LG,,,
10, , , , , , , ,좌비, ,1,0,0,0,0.167,김성욱,구장 : 잠실,"관중 : 14,887",2017.05.02(화),개시 : 18:29,경기시간 : 2:41,NC,LG,,,
11, , ,삼진, , ,삼진, ,삼진, ,3,0,0,0,0.256,김태군,구장 : 잠실,"관중 : 14,887",2017.05.02(화),개시 : 18:29,경기시간 : 2:41,NC,LG,,,
0,3파, ,중비, ,중비, , ,투땅, ,4,0,0,0,0.351,이형종,구장 : 잠실,"관중 : 14,887",2017.05.02(화),개시 : 18:29,경기시간 : 2:41,LG,NC,,,
1,우안, ,좌안, ,2땅, , ,삼진, ,4,2,1,0,0.269,김용의,구장 : 잠실,"관중 : 14,887",2017.05.02(화),개시 : 18:29,경기시간 : 2:41,LG,NC,,,
2,유병, ,1땅, , ,3땅, ,중2, ,4,1,0,0,0.277,박용택,구장 : 잠실,"관중 : 14,887",2017.05.02(화),개시 : 18:29,경기시간 : 2:41,LG,NC,,,
