,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
0,좌2, ,좌홈, ,좌안, ,우중2, , ,4,4,1,2,0.264,박재홍,구장 : 시민,"관중 : 2,520",2006.05.02(화),개시 : 18:29,경기시간 : 3:17,SK,삼성,,,
1,삼진, ,좌비, ,중비, ,4구, , ,3,0,0,0,0.246,이진영,구장 : 시민,"관중 : 2,520",2006.05.02(화),개시 : 18:29,경기시간 : 3:17,SK,삼성,,,
2,삼진, ,二땅, , ,중비,삼진, , ,4,0,0,0,0.268,시오타니,구장 : 시민,"관중 : 2,520",2006.05.02(화),개시 : 18:29,경기시간 : 3:17,SK,삼성,,,
3,우안, , ,유땅, ,우중홈, ,二비, ,4,2,2,1,0.265,김재현,구장 : 시민,"관중 : 2,520",2006.05.02(화),개시 : 18:29,경기시간 : 3:17,SK,삼성,,,
4,유땅, , ,유땅, ,4구, ,중비, ,3,0,0,0,0.266,박경완,구장 : 시민,"관중 : 2,520",2006.05.02(화),개시 : 18:29,경기시간 : 3:17,SK,삼성,,,
5, ,二땅, ,一파, ,삼진, ,유땅, ,4,0,0,0,0.211,정경배,구장 : 시민,"관중 : 2,520",2006.05.02(화),개시 : 18:29,경기시간 : 3:17,SK,삼성,,,
6, ,좌비, , ,삼진,중비, , ,삼진,4,0,0,0,0.143,조중근,구장 : 시민,"관중 : 2,520",2006.05.02(화),개시 : 18:29,경기시간 : 3:17,SK,삼성,,,
7, ,중비, , ,4구, ,三땅, ,一파,3,0,0,0,0.348,이대수,구장 : 시민,"관중 : 2,520",2006.05.02(화),개시 : 18:29,경기시간 : 3:17,SK,삼성,,,
8, , ,투땅, ,二땅, ,一땅, , ,3,0,0,0,0.180,조동화,구장 : 시민,"관중 : 2,520",2006.05.02(화),개시 : 18:29,경기시간 : 3:17,SK,삼성,,,
9, , , , , , , , ,삼진,1,0,0,0,0.308,정근우,구장 : 시민,"관중 : 2,520",2006.05.02(화),개시 : 18:29,경기시간 : 3:17,SK,삼성,,,
