,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
0,삼진, ,삼진, , ,중안, ,좌안, ,4,2,1,1,0.500,이영욱,구장 : 무등,"관중 : 12,500",2011.04.02(토),개시 : 14:13,경기시간 : 3:22,삼성,KIA,,,
1,삼진, , ,좌비, ,중비, ,중안, ,4,1,0,1,0.250,박한이,구장 : 무등,"관중 : 12,500",2011.04.02(토),개시 : 14:13,경기시간 : 3:22,삼성,KIA,,,
2,삼진, , ,삼진, , ,삼진,우중홈, ,4,1,4,1,0.250,채태인,구장 : 무등,"관중 : 12,500",2011.04.02(토),개시 : 14:13,경기시간 : 3:22,삼성,KIA,,,
3, ,우안, ,우안, , ,좌비,중비, ,4,2,0,0,0.500,최형우,구장 : 무등,"관중 : 12,500",2011.04.02(토),개시 : 14:13,경기시간 : 3:22,삼성,KIA,,,
4, , , , , , , , , ,0,0,0,0,0.000,배영섭,구장 : 무등,"관중 : 12,500",2011.04.02(토),개시 : 14:13,경기시간 : 3:22,삼성,KIA,,,
5, ,유2병, ,유땅, , ,우안,삼진, ,4,1,0,0,0.250,박석민,구장 : 무등,"관중 : 12,500",2011.04.02(토),개시 : 14:13,경기시간 : 3:22,삼성,KIA,,,
6, , , , , , , , , ,0,0,0,0,0.000,손주인,구장 : 무등,"관중 : 12,500",2011.04.02(토),개시 : 14:13,경기시간 : 3:22,삼성,KIA,,,
7, ,삼진, , ,투땅, ,우비, ,4구,3,0,0,0,0.000,가코,구장 : 무등,"관중 : 12,500",2011.04.02(토),개시 : 14:13,경기시간 : 3:22,삼성,KIA,,,
8, , , , , , , , , ,0,0,0,1,0.000,강명구,구장 : 무등,"관중 : 12,500",2011.04.02(토),개시 : 14:13,경기시간 : 3:22,삼성,KIA,,,
9, , ,우안, ,유땅, , ,중안,3희번,3,2,0,1,0.667,신명철,구장 : 무등,"관중 : 12,500",2011.04.02(토),개시 : 14:13,경기시간 : 3:22,삼성,KIA,,,
10, , ,투희번, ,우비, , , , ,1,0,0,0,0.000,현재윤,구장 : 무등,"관중 : 12,500",2011.04.02(토),개시 : 14:13,경기시간 : 3:22,삼성,KIA,,,
11, , , , , , , ,삼진, ,1,0,0,0,0.000,조영훈,구장 : 무등,"관중 : 12,500",2011.04.02(토),개시 : 14:13,경기시간 : 3:22,삼성,KIA,,,
12, , , , , , , , ,우안,1,1,1,0,1.000,진갑용,구장 : 무등,"관중 : 12,500",2011.04.02(토),개시 : 14:13,경기시간 : 3:22,삼성,KIA,,,
13, , ,우비, , ,유땅, , , ,2,0,0,0,0.000,김상수,구장 : 무등,"관중 : 12,500",2011.04.02(토),개시 : 14:13,경기시간 : 3:22,삼성,KIA,,,
14, , , , , , , ,우안,32병,2,1,0,1,0.500,조동찬,구장 : 무등,"관중 : 12,500",2011.04.02(토),개시 : 14:13,경기시간 : 3:22,삼성,KIA,,,
0,중비, ,유땅, ,4구, ,포파, ,우중안,4,1,0,0,0.250,이용규,구장 : 무등,"관중 : 12,500",2011.04.02(토),개시 : 14:13,경기시간 : 3:22,KIA,삼성,,,
1,유땅, ,2비, ,중비, ,좌중2, ,중비,5,1,1,0,0.200,이종범,구장 : 무등,"관중 : 12,500",2011.04.02(토),개시 : 14:13,경기시간 : 3:22,KIA,삼성,,,
2,3땅, , ,3땅,좌비, ,유땅, ,좌비,5,0,0,0,0.000,이범호,구장 : 무등,"관중 : 12,500",2011.04.02(토),개시 : 14:13,경기시간 : 3:22,KIA,삼성,,,
3, ,좌중2, ,우안, ,4구,2땅, ,4구,3,2,0,1,0.667,최희섭,구장 : 무등,"관중 : 12,500",2011.04.02(토),개시 : 14:13,경기시간 : 3:22,KIA,삼성,,,
4, ,삼진, ,우중2, ,4구, ,유실,삼진,4,1,0,0,0.250,김상현,구장 : 무등,"관중 : 12,500",2011.04.02(토),개시 : 14:13,경기시간 : 3:22,KIA,삼성,,,
5, ,2땅, ,삼진, , , , , ,2,0,0,0,0.000,김주형,구장 : 무등,"관중 : 12,500",2011.04.02(토),개시 : 14:13,경기시간 : 3:22,KIA,삼성,,,
6, , , , , ,2유병, , , ,1,0,0,0,0.000,박기남,구장 : 무등,"관중 : 12,500",2011.04.02(토),개시 : 14:13,경기시간 : 3:22,KIA,삼성,,,
7, , , , , , , ,삼진, ,1,0,0,0,0.000,신종길,구장 : 무등,"관중 : 12,500",2011.04.02(토),개시 : 14:13,경기시간 : 3:22,KIA,삼성,,,
8, ,4구, ,유땅, ,우안, ,삼진, ,3,1,1,0,0.333,김선빈,구장 : 무등,"관중 : 12,500",2011.04.02(토),개시 : 14:13,경기시간 : 3:22,KIA,삼성,,,
9, ,삼진, , ,중안,3땅, ,4구, ,3,1,0,0,0.333,김상훈,구장 : 무등,"관중 : 12,500",2011.04.02(토),개시 : 14:13,경기시간 : 3:22,KIA,삼성,,,
10, , ,중비, ,1희번, ,우안, , ,2,1,0,0,0.500,이현곤,구장 : 무등,"관중 : 12,500",2011.04.02(토),개시 : 14:13,경기시간 : 3:22,KIA,삼성,,,
11, , , , , , , ,삼진, ,1,0,0,1,0.000,안치홍,구장 : 무등,"관중 : 12,500",2011.04.02(토),개시 : 14:13,경기시간 : 3:22,KIA,삼성,,,
0,좌안, ,4구, , ,우비, ,유땅, ,3,1,0,0,0.333,이대형,구장 : 잠실,"관중 : 27,000",2011.04.02(토),개시 : 14:03,경기시간 : 3:10,LG,두산,,,
1,우비, , ,4구, ,중비, ,좌안, ,3,1,0,0,0.333,박경수,구장 : 잠실,"관중 : 27,000",2011.04.02(토),개시 : 14:03,경기시간 : 3:10,LG,두산,,,
2,2땅, , ,우안, ,좌안, ,포파, ,4,2,0,0,0.500,이진영,구장 : 잠실,"관중 : 27,000",2011.04.02(토),개시 : 14:03,경기시간 : 3:10,LG,두산,,,
3,2땅, , ,3비, ,사구, ,삼진, ,3,0,0,0,0.000,박용택,구장 : 잠실,"관중 : 27,000",2011.04.02(토),개시 : 14:03,경기시간 : 3:10,LG,두산,,,
4, ,우중안, ,투땅, ,3땅, , ,4구,3,1,0,0,0.333,정성훈,구장 : 잠실,"관중 : 27,000",2011.04.02(토),개시 : 14:03,경기시간 : 3:10,LG,두산,,,
5, ,3병, ,유비, , ,유땅, ,좌비,4,0,0,0,0.000,정의윤,구장 : 잠실,"관중 : 27,000",2011.04.02(토),개시 : 14:03,경기시간 : 3:10,LG,두산,,,
6, ,우비, , ,유땅, ,삼진, , ,3,0,0,0,0.000,조인성,구장 : 잠실,"관중 : 27,000",2011.04.02(토),개시 : 14:03,경기시간 : 3:10,LG,두산,,,
7, , , , , , , , ,우안,1,1,0,0,1.000,이병규,구장 : 잠실,"관중 : 27,000",2011.04.02(토),개시 : 14:03,경기시간 : 3:10,LG,두산,,,
8, , ,중비, ,삼진, ,1땅, ,좌비,4,0,0,0,0.000,오지환,구장 : 잠실,"관중 : 27,000",2011.04.02(토),개시 : 14:03,경기시간 : 3:10,LG,두산,,,
9, , ,삼진, ,2땅, , ,4구,포파,3,0,0,0,0.000,서동욱,구장 : 잠실,"관중 : 27,000",2011.04.02(토),개시 : 14:03,경기시간 : 3:10,LG,두산,,,
0,중비, ,투땅, ,좌비, ,2땅, , ,4,0,1,0,0.000,이종욱,구장 : 잠실,"관중 : 27,000",2011.04.02(토),개시 : 14:03,경기시간 : 3:10,두산,LG,,,
1,삼진, ,우비, ,삼진, , , , ,3,0,0,0,0.000,오재원,구장 : 잠실,"관중 : 27,000",2011.04.02(토),개시 : 14:03,경기시간 : 3:10,두산,LG,,,
2, , , , , , ,1비, , ,1,0,0,0,0.000,최준석,구장 : 잠실,"관중 : 27,000",2011.04.02(토),개시 : 14:03,경기시간 : 3:10,두산,LG,,,
3,우비, ,중비, , ,우홈, ,좌안, ,4,2,1,1,0.500,김현수,구장 : 잠실,"관중 : 27,000",2011.04.02(토),개시 : 14:03,경기시간 : 3:10,두산,LG,,,
4, ,4구, ,좌홈, ,유비, ,투병, ,3,1,1,1,0.333,김동주,구장 : 잠실,"관중 : 27,000",2011.04.02(토),개시 : 14:03,경기시간 : 3:10,두산,LG,,,
5, ,중비, ,사구, ,우비, ,유비, ,3,0,0,0,0.000,김재환,구장 : 잠실,"관중 : 27,000",2011.04.02(토),개시 : 14:03,경기시간 : 3:10,두산,LG,,,
6, ,2땅, ,1비, ,삼진, , , ,3,0,0,0,0.000,임재철,구장 : 잠실,"관중 : 27,000",2011.04.02(토),개시 : 14:03,경기시간 : 3:10,두산,LG,,,
7, ,좌비, ,삼진, , ,우중3, , ,3,1,0,1,0.333,고영민,구장 : 잠실,"관중 : 27,000",2011.04.02(토),개시 : 14:03,경기시간 : 3:10,두산,LG,,,
8, , ,4구, ,2비, ,1파, , ,2,0,0,1,0.000,양의지,구장 : 잠실,"관중 : 27,000",2011.04.02(토),개시 : 14:03,경기시간 : 3:10,두산,LG,,,
9, , ,좌안, ,좌안, ,좌2, , ,3,3,1,0,1.000,손시헌,구장 : 잠실,"관중 : 27,000",2011.04.02(토),개시 : 14:03,경기시간 : 3:10,두산,LG,,,
0,삼진, ,중비, , ,2땅, , , ,3,0,0,0,0.000,장민석,구장 : 문학,"관중 : 27,600",2011.04.02(토),개시 : 14:00,경기시간 : 2:53,넥센,SK,,,
1, , , , , , , , ,4구,0,0,0,0,0.000,오윤,구장 : 문학,"관중 : 27,600",2011.04.02(토),개시 : 14:00,경기시간 : 2:53,넥센,SK,,,
2,유땅, , ,우중안, ,우비, , ,삼진,4,1,0,0,0.250,유한준,구장 : 문학,"관중 : 27,600",2011.04.02(토),개시 : 14:00,경기시간 : 2:53,넥센,SK,,,
3,삼진, , ,유비, ,삼진, , ,삼진,4,0,0,0,0.000,알드리지,구장 : 문학,"관중 : 27,600",2011.04.02(토),개시 : 14:00,경기시간 : 2:53,넥센,SK,,,
4, ,좌비, ,유땅, , ,우비, ,우안,4,1,0,0,0.250,강정호,구장 : 문학,"관중 : 27,600",2011.04.02(토),개시 : 14:00,경기시간 : 2:53,넥센,SK,,,
5, ,삼진, ,중비, , , , , ,2,0,0,0,0.000,송지만,구장 : 문학,"관중 : 27,600",2011.04.02(토),개시 : 14:00,경기시간 : 2:53,넥센,SK,,,
6, , , , , , ,투비, ,2땅,2,0,0,0,0.000,오재일,구장 : 문학,"관중 : 27,600",2011.04.02(토),개시 : 14:00,경기시간 : 2:53,넥센,SK,,,
7, ,4구, , ,유땅, ,중비, , ,2,0,0,0,0.000,장영석,구장 : 문학,"관중 : 27,600",2011.04.02(토),개시 : 14:00,경기시간 : 2:53,넥센,SK,,,
8, ,2땅, , ,우안, , ,유땅, ,3,1,0,0,0.333,이숭용,구장 : 문학,"관중 : 27,600",2011.04.02(토),개시 : 14:00,경기시간 : 2:53,넥센,SK,,,
9, , ,2땅, ,중비, , , , ,2,0,0,0,0.000,허준,구장 : 문학,"관중 : 27,600",2011.04.02(토),개시 : 14:00,경기시간 : 2:53,넥센,SK,,,
10, , , , , , , ,우비, ,1,0,0,0,0.000,고종욱,구장 : 문학,"관중 : 27,600",2011.04.02(토),개시 : 14:00,경기시간 : 2:53,넥센,SK,,,
11, , , , , , , , , ,0,0,0,0,0.000,이해창,구장 : 문학,"관중 : 27,600",2011.04.02(토),개시 : 14:00,경기시간 : 2:53,넥센,SK,,,
12, , ,유땅, ,삼진, , ,삼진, ,3,0,0,0,0.000,김민우,구장 : 문학,"관중 : 27,600",2011.04.02(토),개시 : 14:00,경기시간 : 2:53,넥센,SK,,,
0,중비, , ,중비, ,유땅, ,삼진, ,4,0,0,0,0.000,박재상,구장 : 문학,"관중 : 27,600",2011.04.02(토),개시 : 14:00,경기시간 : 2:53,SK,넥센,,,
1,삼진, , ,2직, ,중비, ,우안, ,4,1,1,0,0.250,정근우,구장 : 문학,"관중 : 27,600",2011.04.02(토),개시 : 14:00,경기시간 : 2:53,SK,넥센,,,
2,삼진, , ,3땅, , ,삼진,4구, ,3,0,0,0,0.000,안치용,구장 : 문학,"관중 : 27,600",2011.04.02(토),개시 : 14:00,경기시간 : 2:53,SK,넥센,,,
3, ,좌비, , ,중안, ,4구,우비, ,3,1,0,1,0.333,박정권,구장 : 문학,"관중 : 27,600",2011.04.02(토),개시 : 14:00,경기시간 : 2:53,SK,넥센,,,
4, ,삼진, , ,투희번, ,좌안, , ,2,1,0,0,0.500,최정,구장 : 문학,"관중 : 27,600",2011.04.02(토),개시 : 14:00,경기시간 : 2:53,SK,넥센,,,
5, ,유땅, , ,삼진, ,우안, , ,3,1,1,0,0.333,김강민,구장 : 문학,"관중 : 27,600",2011.04.02(토),개시 : 14:00,경기시간 : 2:53,SK,넥센,,,
6, , ,우비, ,2비, ,좌비, , ,3,0,0,0,0.000,정상호,구장 : 문학,"관중 : 27,600",2011.04.02(토),개시 : 14:00,경기시간 : 2:53,SK,넥센,,,
7, , ,1땅, , ,우안,유비, , ,3,1,0,0,0.333,임훈,구장 : 문학,"관중 : 27,600",2011.04.02(토),개시 : 14:00,경기시간 : 2:53,SK,넥센,,,
8, , ,삼진, , ,투희번, ,사구, ,1,0,0,1,0.000,박진만,구장 : 문학,"관중 : 27,600",2011.04.02(토),개시 : 14:00,경기시간 : 2:53,SK,넥센,,,
0,삼진, ,우비, , ,1땅, , , ,3,0,0,0,0.000,강동우,구장 : 사직,"관중 : 28,500",2011.04.02(토),개시 : 14:01,경기시간 : 3:01,한화,롯데,,,
