,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
0,3직, ,1번, ,삼진, ,삼진, ,1땅,5,0,0,0,0.258,고동진,구장 : 목동,"관중 : 8,881",2013.08.01(목),개시 : 18:30,경기시간 : 3:03,한화,넥센,,,
1,투2안, ,삼진, ,3땅, ,삼진, ,삼진,5,1,0,0,0.257,이대수,구장 : 목동,"관중 : 8,881",2013.08.01(목),개시 : 18:30,경기시간 : 3:03,한화,넥센,,,
2,4구, , ,3땅, ,3땅, ,좌중2,1파,4,1,0,1,0.299,최진행,구장 : 목동,"관중 : 8,881",2013.08.01(목),개시 : 18:30,경기시간 : 3:03,한화,넥센,,,
3,삼진, , ,우2, ,우중안, ,사구, ,3,2,0,0,0.318,김태균,구장 : 목동,"관중 : 8,881",2013.08.01(목),개시 : 18:30,경기시간 : 3:03,한화,넥센,,,
4,삼진, , ,3직, ,유실, ,4구, ,3,0,0,0,0.252,김태완,구장 : 목동,"관중 : 8,881",2013.08.01(목),개시 : 18:30,경기시간 : 3:03,한화,넥센,,,
5, ,삼진, ,삼진, ,3땅, ,사구, ,3,0,1,0,0.250,송광민,구장 : 목동,"관중 : 8,881",2013.08.01(목),개시 : 18:30,경기시간 : 3:03,한화,넥센,,,
6, ,유땅, , ,우비,삼진, , , ,3,0,0,0,0.270,정현석,구장 : 목동,"관중 : 8,881",2013.08.01(목),개시 : 18:30,경기시간 : 3:03,한화,넥센,,,
7, , , , , , , ,삼진, ,1,0,0,0,0.320,추승우,구장 : 목동,"관중 : 8,881",2013.08.01(목),개시 : 18:30,경기시간 : 3:03,한화,넥센,,,
8, ,삼진, , , , , , , ,1,0,0,0,0.239,오선진,구장 : 목동,"관중 : 8,881",2013.08.01(목),개시 : 18:30,경기시간 : 3:03,한화,넥센,,,
9, , , , ,우중안, ,좌안,3땅, ,3,2,0,1,0.231,이학준,구장 : 목동,"관중 : 8,881",2013.08.01(목),개시 : 18:30,경기시간 : 3:03,한화,넥센,,,
10, , ,삼진, ,좌2, ,3땅, , ,3,1,1,0,0.250,엄태용,구장 : 목동,"관중 : 8,881",2013.08.01(목),개시 : 18:30,경기시간 : 3:03,한화,넥센,,,
11, , , , , , , ,좌비, ,1,0,0,0,0.143,송주호,구장 : 목동,"관중 : 8,881",2013.08.01(목),개시 : 18:30,경기시간 : 3:03,한화,넥센,,,
12, , , , , , , , , ,0,0,0,0,0.219,정범모,구장 : 목동,"관중 : 8,881",2013.08.01(목),개시 : 18:30,경기시간 : 3:03,한화,넥센,,,
0,우비, ,좌비, ,좌비, ,좌비, , ,4,0,0,0,0.254,장민석,구장 : 목동,"관중 : 8,881",2013.08.01(목),개시 : 18:30,경기시간 : 3:03,넥센,한화,,,
1,유땅, , ,4구,좌2, ,우2, , ,3,2,0,1,0.384,문우람,구장 : 목동,"관중 : 8,881",2013.08.01(목),개시 : 18:30,경기시간 : 3:03,넥센,한화,,,
2,유땅, , ,우중안,3땅, ,삼진, , ,4,1,0,1,0.300,이택근,구장 : 목동,"관중 : 8,881",2013.08.01(목),개시 : 18:30,경기시간 : 3:03,넥센,한화,,,
3, ,4구, ,4구,삼진, , ,4구, ,1,0,0,2,0.318,박병호,구장 : 목동,"관중 : 8,881",2013.08.01(목),개시 : 18:30,경기시간 : 3:03,넥센,한화,,,
4, ,3땅, ,좌중홈, ,2땅, ,유땅, ,4,1,4,1,0.296,김민성,구장 : 목동,"관중 : 8,881",2013.08.01(목),개시 : 18:30,경기시간 : 3:03,넥센,한화,,,
5, ,좌안, ,우비, ,삼진, , , ,3,1,1,0,0.290,강정호,구장 : 목동,"관중 : 8,881",2013.08.01(목),개시 : 18:30,경기시간 : 3:03,넥센,한화,,,
6, , , , , , , ,2땅, ,1,0,0,0,0.192,김지수,구장 : 목동,"관중 : 8,881",2013.08.01(목),개시 : 18:30,경기시간 : 3:03,넥센,한화,,,
7, ,삼진, ,삼진, ,투안, ,사구, ,3,1,0,0,0.588,안태영,구장 : 목동,"관중 : 8,881",2013.08.01(목),개시 : 18:30,경기시간 : 3:03,넥센,한화,,,
8, , , , , , , , , ,0,0,0,0,0.200,유재신,구장 : 목동,"관중 : 8,881",2013.08.01(목),개시 : 18:30,경기시간 : 3:03,넥센,한화,,,
9, , ,3비,중안, ,유땅, ,삼진, ,4,1,0,0,0.212,서동욱,구장 : 목동,"관중 : 8,881",2013.08.01(목),개시 : 18:30,경기시간 : 3:03,넥센,한화,,,
10, , ,유직,우비, , ,1비, , ,3,0,0,0,0.224,허도환,구장 : 목동,"관중 : 8,881",2013.08.01(목),개시 : 18:30,경기시간 : 3:03,넥센,한화,,,
0,유파,4구, ,중안,중안, ,중안,우비, ,5,3,0,2,0.276,정형식,구장 : 무등,"관중 : 5,537",2013.08.01(목),개시 : 18:31,경기시간 : 2:56,삼성,KIA,,,
