,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
6, ,좌중2,2땅, ,4구,고4, ,4구, ,2,1,0,1,0.261,이종범,구장 : 무등,"관중 : 12,500",2011.07.02(토),개시 : 17:01,경기시간 : 3:54,KIA,한화,,,
7, ,4구, ,우안,중안,유땅, ,삼진, ,4,2,1,0,0.205,김주형,구장 : 무등,"관중 : 12,500",2011.07.02(토),개시 : 17:01,경기시간 : 3:54,KIA,한화,,,
8, ,삼진, ,투희번,우안, ,중안, ,좌비,4,2,1,0,0.303,안치홍,구장 : 무등,"관중 : 12,500",2011.07.02(토),개시 : 17:01,경기시간 : 3:54,KIA,한화,,,
0,2안, ,2땅, ,중비, ,중안, ,삼진,5,2,0,0,0.241,조동화,구장 : 목동,"관중 : 4,237",2011.07.02(토),개시 : 17:00,경기시간 : 3:19,SK,넥센,,,
1,좌비, ,2땅, ,우안, ,삼진, ,1땅,5,1,0,1,0.259,박재상,구장 : 목동,"관중 : 4,237",2011.07.02(토),개시 : 17:00,경기시간 : 3:19,SK,넥센,,,
2,중비, ,2비, ,삼진, ,투번, , ,4,0,0,0,0.301,정근우,구장 : 목동,"관중 : 4,237",2011.07.02(토),개시 : 17:00,경기시간 : 3:19,SK,넥센,,,
3,2땅, , ,좌중안,좌홈, ,4구, , ,3,2,2,2,0.330,최정,구장 : 목동,"관중 : 4,237",2011.07.02(토),개시 : 17:00,경기시간 : 3:19,SK,넥센,,,
4, ,우중안, ,우중안,좌비, ,삼진, , ,4,2,0,0,0.283,박정권,구장 : 목동,"관중 : 4,237",2011.07.02(토),개시 : 17:00,경기시간 : 3:19,SK,넥센,,,
5, ,2비, ,좌안, ,4구, ,3땅, ,3,1,1,0,0.244,이호준,구장 : 목동,"관중 : 4,237",2011.07.02(토),개시 : 17:00,경기시간 : 3:19,SK,넥센,,,
6, ,4구, ,유땅, ,중비, ,우비, ,3,0,0,0,0.305,박진만,구장 : 목동,"관중 : 4,237",2011.07.02(토),개시 : 17:00,경기시간 : 3:19,SK,넥센,,,
7, ,3땅, ,2땅, ,삼진, , , ,3,0,0,0,0.095,최경철,구장 : 목동,"관중 : 4,237",2011.07.02(토),개시 : 17:00,경기시간 : 3:19,SK,넥센,,,
8, , , , , , , ,2땅, ,1,0,0,0,0.278,임훈,구장 : 목동,"관중 : 4,237",2011.07.02(토),개시 : 17:00,경기시간 : 3:19,SK,넥센,,,
9, , , , , , , , , ,0,0,0,0,0.500,김정훈,구장 : 목동,"관중 : 4,237",2011.07.02(토),개시 : 17:00,경기시간 : 3:19,SK,넥센,,,
10, ,우비, ,삼진, ,삼진, , , ,3,0,0,0,0.234,김강민,구장 : 목동,"관중 : 4,237",2011.07.02(토),개시 : 17:00,경기시간 : 3:19,SK,넥센,,,
11, , , , , , , , ,삼진,1,0,0,0,0.149,박재홍,구장 : 목동,"관중 : 4,237",2011.07.02(토),개시 : 17:00,경기시간 : 3:19,SK,넥센,,,
0,삼진, ,4구,삼진, , ,2땅, , ,3,0,0,1,0.266,김민우,구장 : 목동,"관중 : 4,237",2011.07.02(토),개시 : 17:00,경기시간 : 3:19,넥센,SK,,,
1,유실, ,3희번,2땅, , ,삼진, , ,3,0,0,0,0.184,장민석,구장 : 목동,"관중 : 4,237",2011.07.02(토),개시 : 17:00,경기시간 : 3:19,넥센,SK,,,
2,좌비, ,4구, ,삼진, , ,우3, ,3,1,0,2,0.298,유한준,구장 : 목동,"관중 : 4,237",2011.07.02(토),개시 : 17:00,경기시간 : 3:19,넥센,SK,,,
3,1땅, ,삼진, ,삼진, , ,삼진, ,4,0,0,0,0.250,알드리지,구장 : 목동,"관중 : 4,237",2011.07.02(토),개시 : 17:00,경기시간 : 3:19,넥센,SK,,,
4, ,3땅,우2, ,유땅, , ,사구, ,3,1,2,0,0.255,오윤,구장 : 목동,"관중 : 4,237",2011.07.02(토),개시 : 17:00,경기시간 : 3:19,넥센,SK,,,
5, , , , , , , , , ,0,0,0,0,0.261,김일경,구장 : 목동,"관중 : 4,237",2011.07.02(토),개시 : 17:00,경기시간 : 3:19,넥센,SK,,,
6, ,유땅,2땅, , ,3땅, ,우안, ,4,1,1,0,0.275,강정호,구장 : 목동,"관중 : 4,237",2011.07.02(토),개시 : 17:00,경기시간 : 3:19,넥센,SK,,,
7, ,좌중안, ,4구, ,투땅, , , ,2,1,0,2,0.233,오재일,구장 : 목동,"관중 : 4,237",2011.07.02(토),개시 : 17:00,경기시간 : 3:19,넥센,SK,,,
