,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
0,유땅,삼진, , ,2땅, , ,좌비, ,4,0,0,0,0.000,오지환,구장 : 목동,"관중 : 3,307",2013.04.02(화),개시 : 18:30,경기시간 : 2:21,LG,넥센,,,
1,중안, ,유땅, ,삼진, , ,투땅, ,4,1,0,0,0.167,손주인,구장 : 목동,"관중 : 3,307",2013.04.02(화),개시 : 18:30,경기시간 : 2:21,LG,넥센,,,
2,2땅, ,3안, ,좌비, , ,2땅, ,4,1,0,0,0.273,박용택,구장 : 목동,"관중 : 3,307",2013.04.02(화),개시 : 18:30,경기시간 : 2:21,LG,넥센,,,
3,4구, ,유땅, , ,좌안, , ,우2,3,2,0,1,0.364,정성훈,구장 : 목동,"관중 : 3,307",2013.04.02(화),개시 : 18:30,경기시간 : 2:21,LG,넥센,,,
4,3직, ,투땅, , ,유땅, , ,좌안,4,1,0,0,0.250,이진영,구장 : 목동,"관중 : 3,307",2013.04.02(화),개시 : 18:30,경기시간 : 2:21,LG,넥센,,,
5, ,1땅, ,3안, ,2유병, , , ,3,1,0,0,0.222,정의윤,구장 : 목동,"관중 : 3,307",2013.04.02(화),개시 : 18:30,경기시간 : 2:21,LG,넥센,,,
6, , , , , , , , ,1땅,1,0,0,0,0.000,이병규,구장 : 목동,"관중 : 3,307",2013.04.02(화),개시 : 18:30,경기시간 : 2:21,LG,넥센,,,
7, ,투비, ,좌비, , , , , ,2,0,0,0,0.100,문선재,구장 : 목동,"관중 : 3,307",2013.04.02(화),개시 : 18:30,경기시간 : 2:21,LG,넥센,,,
8, , , , , , ,좌파, ,좌희비,1,0,1,0,0.000,김용의,구장 : 목동,"관중 : 3,307",2013.04.02(화),개시 : 18:30,경기시간 : 2:21,LG,넥센,,,
9, ,4구, ,우비, , ,2땅, , ,2,0,0,0,0.286,현재윤,구장 : 목동,"관중 : 3,307",2013.04.02(화),개시 : 18:30,경기시간 : 2:21,LG,넥센,,,
10, , , , , , , , ,유땅,1,0,0,0,0.000,윤요섭,구장 : 목동,"관중 : 3,307",2013.04.02(화),개시 : 18:30,경기시간 : 2:21,LG,넥센,,,
11, ,4구, , ,4구, ,우파, , ,1,0,0,0,0.286,정주현,구장 : 목동,"관중 : 3,307",2013.04.02(화),개시 : 18:30,경기시간 : 2:21,LG,넥센,,,
0,좌중안, ,3직, , ,2땅, , , ,3,1,0,0,0.333,장민석,구장 : 목동,"관중 : 3,307",2013.04.02(화),개시 : 18:30,경기시간 : 2:21,넥센,LG,,,
1,2땅, ,사구, , ,좌비, , , ,2,0,0,0,0.364,서건창,구장 : 목동,"관중 : 3,307",2013.04.02(화),개시 : 18:30,경기시간 : 2:21,넥센,LG,,,
2,유2병, ,삼진, , ,3땅, , , ,3,0,0,0,0.273,이택근,구장 : 목동,"관중 : 3,307",2013.04.02(화),개시 : 18:30,경기시간 : 2:21,넥센,LG,,,
3, ,우비, ,유땅, , ,좌안, , ,3,1,0,0,0.300,박병호,구장 : 목동,"관중 : 3,307",2013.04.02(화),개시 : 18:30,경기시간 : 2:21,넥센,LG,,,
4, ,좌안, ,삼진, , ,32병, , ,3,1,0,1,0.300,강정호,구장 : 목동,"관중 : 3,307",2013.04.02(화),개시 : 18:30,경기시간 : 2:21,넥센,LG,,,
5, ,4구, ,중비, , ,유직, , ,2,0,0,1,0.182,유한준,구장 : 목동,"관중 : 3,307",2013.04.02(화),개시 : 18:30,경기시간 : 2:21,넥센,LG,,,
6, ,좌홈, , ,삼진, , ,투번, ,3,1,3,1,0.417,이성열,구장 : 목동,"관중 : 3,307",2013.04.02(화),개시 : 18:30,경기시간 : 2:21,넥센,LG,,,
7, ,3땅, , ,4구, , ,삼진, ,2,0,0,0,0.000,박동원,구장 : 목동,"관중 : 3,307",2013.04.02(화),개시 : 18:30,경기시간 : 2:21,넥센,LG,,,
8, ,1땅, , ,유2병, , ,유땅, ,3,0,0,0,0.125,김민성,구장 : 목동,"관중 : 3,307",2013.04.02(화),개시 : 18:30,경기시간 : 2:21,넥센,LG,,,
0,중비, ,4구, ,좌비, ,우비, ,3실,4,0,0,0,0.182,전준우,구장 : 마산,"관중 : 14,164",2013.04.02(화),개시 : 18:31,경기시간 : 3:10,롯데,NC,,,
1,4구, ,삼진, , ,2비,3땅, , ,3,0,0,0,0.273,조성환,구장 : 마산,"관중 : 14,164",2013.04.02(화),개시 : 18:31,경기시간 : 3:10,롯데,NC,,,
2, , , , , , , , ,투땅,1,0,0,0,0.000,문규현,구장 : 마산,"관중 : 14,164",2013.04.02(화),개시 : 18:31,경기시간 : 3:10,롯데,NC,,,
3,삼진, ,1땅, , ,유땅, ,좌안,사구,4,1,0,1,0.583,손아섭,구장 : 마산,"관중 : 14,164",2013.04.02(화),개시 : 18:31,경기시간 : 3:10,롯데,NC,,,
4,중비, , ,삼진, ,유안, ,삼진,2땅,5,1,0,0,0.250,강민호,구장 : 마산,"관중 : 14,164",2013.04.02(화),개시 : 18:31,경기시간 : 3:10,롯데,NC,,,
5, ,우안, ,우비, ,1땅, , , ,3,1,0,0,0.375,장성호,구장 : 마산,"관중 : 14,164",2013.04.02(화),개시 : 18:31,경기시간 : 3:10,롯데,NC,,,
6, , , , , , , ,우2, ,1,1,1,1,0.250,김문호,구장 : 마산,"관중 : 14,164",2013.04.02(화),개시 : 18:31,경기시간 : 3:10,롯데,NC,,,
7, ,우안, ,우비, , ,우3,3땅, ,4,2,0,1,0.200,황재균,구장 : 마산,"관중 : 14,164",2013.04.02(화),개시 : 18:31,경기시간 : 3:10,롯데,NC,,,
8, ,3비, , ,좌안, ,우중홈,중안, ,4,3,3,1,0.250,박종윤,구장 : 마산,"관중 : 14,164",2013.04.02(화),개시 : 18:31,경기시간 : 3:10,롯데,NC,,,
9, ,2땅, , ,투땅, ,유안,우안, ,4,2,0,0,0.500,용덕한,구장 : 마산,"관중 : 14,164",2013.04.02(화),개시 : 18:31,경기시간 : 3:10,롯데,NC,,,
10, , ,우비, ,우파, ,투희번,삼진, ,3,0,0,0,0.111,박기혁,구장 : 마산,"관중 : 14,164",2013.04.02(화),개시 : 18:31,경기시간 : 3:10,롯데,NC,,,
0,2땅, ,좌비, , ,삼진, ,좌안, ,4,1,0,0,0.250,김종호,구장 : 마산,"관중 : 14,164",2013.04.02(화),개시 : 18:31,경기시간 : 3:10,NC,롯데,,,
1,투땅, , ,유땅, ,중비, ,2유병, ,4,0,0,0,0.000,박민우,구장 : 마산,"관중 : 14,164",2013.04.02(화),개시 : 18:31,경기시간 : 3:10,NC,롯데,,,
2,중안, , ,4구, ,좌안, , , ,2,2,0,0,1.000,모창민,구장 : 마산,"관중 : 14,164",2013.04.02(화),개시 : 18:31,경기시간 : 3:10,NC,롯데,,,
3, , , , , , , , , ,0,0,0,0,0.000,이상호,구장 : 마산,"관중 : 14,164",2013.04.02(화),개시 : 18:31,경기시간 : 3:10,NC,롯데,,,
4, , , , , , , , ,중비,1,0,0,0,0.000,조영훈,구장 : 마산,"관중 : 14,164",2013.04.02(화),개시 : 18:31,경기시간 : 3:10,NC,롯데,,,
5,중비, , ,1유병, ,삼진, , ,우안,4,1,0,0,0.250,이호준,구장 : 마산,"관중 : 14,164",2013.04.02(화),개시 : 18:31,경기시간 : 3:10,NC,롯데,,,
6, , , , , , , , , ,0,0,0,0,0.000,박헌욱,구장 : 마산,"관중 : 14,164",2013.04.02(화),개시 : 18:31,경기시간 : 3:10,NC,롯데,,,
7, ,삼진, , ,4구, ,4구, , ,1,0,0,0,0.000,권희동,구장 : 마산,"관중 : 14,164",2013.04.02(화),개시 : 18:31,경기시간 : 3:10,NC,롯데,,,
8, , , , , , , , ,삼진,1,0,0,0,0.000,마낙길,구장 : 마산,"관중 : 14,164",2013.04.02(화),개시 : 18:31,경기시간 : 3:10,NC,롯데,,,
9, ,3땅, , ,삼진, ,투땅, ,삼진,4,0,0,0,0.000,박상혁,구장 : 마산,"관중 : 14,164",2013.04.02(화),개시 : 18:31,경기시간 : 3:10,NC,롯데,,,
10, ,2땅, , ,유땅, ,우비, , ,3,0,0,0,0.000,이현곤,구장 : 마산,"관중 : 14,164",2013.04.02(화),개시 : 18:31,경기시간 : 3:10,NC,롯데,,,
11, , ,1땅, ,4구, ,삼진, , ,2,0,0,0,0.000,노진혁,구장 : 마산,"관중 : 14,164",2013.04.02(화),개시 : 18:31,경기시간 : 3:10,NC,롯데,,,
12, , ,3땅, ,3땅, , ,우파, ,3,0,0,0,0.000,김태군,구장 : 마산,"관중 : 14,164",2013.04.02(화),개시 : 18:31,경기시간 : 3:10,NC,롯데,,,
0,삼진, ,우비, , ,우안, ,2땅, ,4,1,0,0,0.333,이명기,구장 : 잠실,"관중 : 10,260",2013.04.02(화),개시 : 18:33,경기시간 : 3:09,SK,두산,,,
1,3땅, , ,4구, ,3땅, ,2땅, ,3,0,0,1,0.100,정근우,구장 : 잠실,"관중 : 10,260",2013.04.02(화),개시 : 18:33,경기시간 : 3:09,SK,두산,,,
2,4구, , ,삼진, ,좌안, ,좌중2, ,3,2,0,1,0.364,최정,구장 : 잠실,"관중 : 10,260",2013.04.02(화),개시 : 18:33,경기시간 : 3:09,SK,두산,,,
3,삼진, , ,삼진, ,4구, ,좌비, ,3,0,0,0,0.200,한동민,구장 : 잠실,"관중 : 10,260",2013.04.02(화),개시 : 18:33,경기시간 : 3:09,SK,두산,,,
4, ,좌비, , ,유땅,유땅, , , ,3,0,1,0,0.143,박재상,구장 : 잠실,"관중 : 10,260",2013.04.02(화),개시 : 18:33,경기시간 : 3:09,SK,두산,,,
5, , , , , , , , ,삼진,1,0,0,0,0.000,김경근,구장 : 잠실,"관중 : 10,260",2013.04.02(화),개시 : 18:33,경기시간 : 3:09,SK,두산,,,
6, ,유비, , ,유땅,유땅, , ,좌비,4,0,0,0,0.125,조성우,구장 : 잠실,"관중 : 10,260",2013.04.02(화),개시 : 18:33,경기시간 : 3:09,SK,두산,,,
7, ,2땅, , ,4구, ,2땅, ,삼진,3,0,0,0,0.000,김강민,구장 : 잠실,"관중 : 10,260",2013.04.02(화),개시 : 18:33,경기시간 : 3:09,SK,두산,,,
8, , ,4구, ,1땅, ,유비, , ,2,0,0,0,0.143,조인성,구장 : 잠실,"관중 : 10,260",2013.04.02(화),개시 : 18:33,경기시간 : 3:09,SK,두산,,,
9, , ,투유병, , ,좌홈,유땅, , ,3,1,1,1,0.333,박진만,구장 : 잠실,"관중 : 10,260",2013.04.02(화),개시 : 18:33,경기시간 : 3:09,SK,두산,,,
0,3파,4구, , ,중안/ 중안, , ,삼진, ,4,2,1,0,0.250,이종욱,구장 : 잠실,"관중 : 10,260",2013.04.02(화),개시 : 18:33,경기시간 : 3:09,두산,SK,,,
1,유비,2비, , ,유땅/ 유땅, , ,3땅, ,5,0,0,0,0.214,손시헌,구장 : 잠실,"관중 : 10,260",2013.04.02(화),개시 : 18:33,경기시간 : 3:09,두산,SK,,,
2,우안, ,중비, ,고4,우비, ,좌비, ,4,1,0,1,0.417,김현수,구장 : 잠실,"관중 : 10,260",2013.04.02(화),개시 : 18:33,경기시간 : 3:09,두산,SK,,,
3,좌안, ,3비, ,좌안,3땅, , , ,4,2,0,1,0.364,김동주,구장 : 잠실,"관중 : 10,260",2013.04.02(화),개시 : 18:33,경기시간 : 3:09,두산,SK,,,
4, , , , , , , , , ,0,0,0,0,0.000,김재호,구장 : 잠실,"관중 : 10,260",2013.04.02(화),개시 : 18:33,경기시간 : 3:09,두산,SK,,,
5,3땅, ,4구, ,4구,삼진, , , ,2,0,0,1,0.222,홍성흔,구장 : 잠실,"관중 : 10,260",2013.04.02(화),개시 : 18:33,경기시간 : 3:09,두산,SK,,,
6, ,중안,삼진, ,중안, ,4구, , ,3,2,2,2,0.500,오재원,구장 : 잠실,"관중 : 10,260",2013.04.02(화),개시 : 18:33,경기시간 : 3:09,두산,SK,,,
7, ,좌2, ,좌안,좌2, ,우비, , ,4,3,1,1,0.455,허경민,구장 : 잠실,"관중 : 10,260",2013.04.02(화),개시 : 18:33,경기시간 : 3:09,두산,SK,,,
8, ,삼진, ,32병,중2, ,중비, , ,4,1,2,1,0.364,양의지,구장 : 잠실,"관중 : 10,260",2013.04.02(화),개시 : 18:33,경기시간 : 3:09,두산,SK,,,
9, ,좌파, ,투땅,좌안, ,우안, , ,4,2,1,0,0.333,정수빈,구장 : 잠실,"관중 : 10,260",2013.04.02(화),개시 : 18:33,경기시간 : 3:09,두산,SK,,,
0,삼진, ,사구, ,4구, ,우안, ,2비,3,1,0,2,0.182,이용규,구장 : 대전,"관중 : 7,088",2013.04.02(화),개시 : 18:29,경기시간 : 3:47,KIA,한화,,,
1,3땅, ,우3, ,좌안, ,투땅, ,유안,5,3,4,2,0.500,김주찬,구장 : 대전,"관중 : 7,088",2013.04.02(화),개시 : 18:29,경기시간 : 3:47,KIA,한화,,,
2,삼진, ,좌비, ,4구, , , , ,2,0,0,0,0.000,김원섭,구장 : 대전,"관중 : 7,088",2013.04.02(화),개시 : 18:29,경기시간 : 3:47,KIA,한화,,,
3, , , , , , ,사구, ,4구,0,0,0,1,0.000,김상현,구장 : 대전,"관중 : 7,088",2013.04.02(화),개시 : 18:29,경기시간 : 3:47,KIA,한화,,,
4, ,포파, ,우비,삼진, ,4구, , ,3,0,1,0,0.400,나지완,구장 : 대전,"관중 : 7,088",2013.04.02(화),개시 : 18:29,경기시간 : 3:47,KIA,한화,,,
5, , , , , , , , ,4구,0,0,0,1,0.500,신종길,구장 : 대전,"관중 : 7,088",2013.04.02(화),개시 : 18:29,경기시간 : 3:47,KIA,한화,,,
6, ,우비, ,삼진,중비, ,2유병, ,1안,5,1,1,0,0.267,최희섭,구장 : 대전,"관중 : 7,088",2013.04.02(화),개시 : 18:29,경기시간 : 3:47,KIA,한화,,,
7, , , , , , , , , ,0,0,0,0,0.000,홍재호,구장 : 대전,"관중 : 7,088",2013.04.02(화),개시 : 18:29,경기시간 : 3:47,KIA,한화,,,
8, ,유땅, ,3땅, ,3땅, ,유땅,좌희비,4,0,1,0,0.000,안치홍,구장 : 대전,"관중 : 7,088",2013.04.02(화),개시 : 18:29,경기시간 : 3:47,KIA,한화,,,
9, , ,유땅, ,좌2,유땅, ,1파, ,4,1,0,1,0.167,이범호,구장 : 대전,"관중 : 7,088",2013.04.02(화),개시 : 18:29,경기시간 : 3:47,KIA,한화,,,
10, , , , , , , , ,삼진,1,0,0,0,0.000,고영우,구장 : 대전,"관중 : 7,088",2013.04.02(화),개시 : 18:29,경기시간 : 3:47,KIA,한화,,,
11, , ,유땅, ,4구,3비, ,좌안, ,3,1,0,1,0.286,차일목,구장 : 대전,"관중 : 7,088",2013.04.02(화),개시 : 18:29,경기시간 : 3:47,KIA,한화,,,
12, , ,4구, ,우비, ,중안,2땅, ,3,1,0,1,0.400,김선빈,구장 : 대전,"관중 : 7,088",2013.04.02(화),개시 : 18:29,경기시간 : 3:47,KIA,한화,,,
0,삼진, ,우안,우비, , ,투땅, ,중안,5,2,0,2,0.500,이대수,구장 : 대전,"관중 : 7,088",2013.04.02(화),개시 : 18:29,경기시간 : 3:47,한화,KIA,,,
1,좌안, ,유비, ,좌비, ,2땅, ,우2,5,2,1,1,0.545,오선진,구장 : 대전,"관중 : 7,088",2013.04.02(화),개시 : 18:29,경기시간 : 3:47,한화,KIA,,,
2,우안, ,좌2, ,삼진, , ,중안,중희비,4,3,2,0,0.429,김태완,구장 : 대전,"관중 : 7,088",2013.04.02(화),개시 : 18:29,경기시간 : 3:47,한화,KIA,,,
3,좌안, ,우희비, ,우비, , ,우비,3땅,4,1,2,0,0.429,김태균,구장 : 대전,"관중 : 7,088",2013.04.02(화),개시 : 18:29,경기시간 : 3:47,한화,KIA,,,
4,투유병, ,유비, , ,3땅, ,우2, ,4,1,0,0,0.333,최진행,구장 : 대전,"관중 : 7,088",2013.04.02(화),개시 : 18:29,경기시간 : 3:47,한화,KIA,,,
5, ,삼진, ,좌중안, ,삼진, ,삼진, ,4,1,0,0,0.250,정현석,구장 : 대전,"관중 : 7,088",2013.04.02(화),개시 : 18:29,경기시간 : 3:47,한화,KIA,,,
