,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
0,三땅, ,투땅, , ,투땅, , , ,3,0,0,0,0.306,이종범,구장 : 잠실,"관중 : 6,073",2005.07.01(금),개시 : 18:33,경기시간 : 2:47,KIA,LG,,,
1, , , , , , , , ,유땅,1,0,0,0,0.000,차일목,구장 : 잠실,"관중 : 6,073",2005.07.01(금),개시 : 18:33,경기시간 : 2:47,KIA,LG,,,
2,중비, , ,三땅, , ,우비, , ,3,0,0,0,0.291,장성호,구장 : 잠실,"관중 : 6,073",2005.07.01(금),개시 : 18:33,경기시간 : 2:47,KIA,LG,,,
3,포파, , ,우비, , ,三땅, , ,3,0,0,0,0.306,홍세완,구장 : 잠실,"관중 : 6,073",2005.07.01(금),개시 : 18:33,경기시간 : 2:47,KIA,LG,,,
4, ,우비, ,삼진, , ,三땅, , ,3,0,0,0,0.291,마해영,구장 : 잠실,"관중 : 6,073",2005.07.01(금),개시 : 18:33,경기시간 : 2:47,KIA,LG,,,
5, ,좌안, , ,二땅, , , , ,2,1,0,0,0.314,손지환,구장 : 잠실,"관중 : 6,073",2005.07.01(금),개시 : 18:33,경기시간 : 2:47,KIA,LG,,,
6, , , , , , , ,유땅, ,1,0,0,0,0.234,김민철,구장 : 잠실,"관중 : 6,073",2005.07.01(금),개시 : 18:33,경기시간 : 2:47,KIA,LG,,,
7, ,유직, , ,二땅, , ,삼진, ,3,0,0,0,0.262,임성민,구장 : 잠실,"관중 : 6,073",2005.07.01(금),개시 : 18:33,경기시간 : 2:47,KIA,LG,,,
8, , , , , , , , , ,0,0,0,0,0.063,김원섭,구장 : 잠실,"관중 : 6,073",2005.07.01(금),개시 : 18:33,경기시간 : 2:47,KIA,LG,,,
9, , ,우비, ,一비, , ,一땅, ,3,0,0,0,0.226,김종국,구장 : 잠실,"관중 : 6,073",2005.07.01(금),개시 : 18:33,경기시간 : 2:47,KIA,LG,,,
10, , ,4구, , ,삼진, , ,포비,2,0,0,0,0.326,송산,구장 : 잠실,"관중 : 6,073",2005.07.01(금),개시 : 18:33,경기시간 : 2:47,KIA,LG,,,
11, , ,一번, , ,유땅, , , ,2,0,0,0,0.263,이용규,구장 : 잠실,"관중 : 6,073",2005.07.01(금),개시 : 18:33,경기시간 : 2:47,KIA,LG,,,
12, , , , , , , , ,우비,1,0,0,0,0.274,이재주,구장 : 잠실,"관중 : 6,073",2005.07.01(금),개시 : 18:33,경기시간 : 2:47,KIA,LG,,,
0,중비, ,중안, ,삼진,좌희비, ,유비, ,4,1,2,1,0.322,이병규,구장 : 잠실,"관중 : 6,073",2005.07.01(금),개시 : 18:33,경기시간 : 2:47,LG,KIA,,,
1, , , , , , , , , ,0,0,0,0,0.255,정의윤,구장 : 잠실,"관중 : 6,073",2005.07.01(금),개시 : 18:33,경기시간 : 2:47,LG,KIA,,,
2,삼진, ,투희선, ,중2,三땅, ,우비, ,4,1,2,2,0.272,한규식,구장 : 잠실,"관중 : 6,073",2005.07.01(금),개시 : 18:33,경기시간 : 2:47,LG,KIA,,,
3,중비, ,우2, , , , , , ,2,1,2,0,0.313,이성열,구장 : 잠실,"관중 : 6,073",2005.07.01(금),개시 : 18:33,경기시간 : 2:47,LG,KIA,,,
4, , , , ,우비,삼진, , , ,2,0,0,0,0.200,박병호,구장 : 잠실,"관중 : 6,073",2005.07.01(금),개시 : 18:33,경기시간 : 2:47,LG,KIA,,,
5, ,좌비,중안, ,4구, ,우2, , ,3,2,0,0,0.375,최동수,구장 : 잠실,"관중 : 6,073",2005.07.01(금),개시 : 18:33,경기시간 : 2:47,LG,KIA,,,
6, ,투땅,투유병, ,중안, ,유비, , ,4,1,0,0,0.313,박용택,구장 : 잠실,"관중 : 6,073",2005.07.01(금),개시 : 18:33,경기시간 : 2:47,LG,KIA,,,
7, ,유땅, ,三땅, ,좌안, , , ,3,1,0,0,0.236,안재만,구장 : 잠실,"관중 : 6,073",2005.07.01(금),개시 : 18:33,경기시간 : 2:47,LG,KIA,,,
8, , , , , , ,삼진, , ,1,0,0,1,0.264,권용관,구장 : 잠실,"관중 : 6,073",2005.07.01(금),개시 : 18:33,경기시간 : 2:47,LG,KIA,,,
9, , ,三실,삼진, ,좌안,삼진, , ,4,1,0,1,0.281,박기남,구장 : 잠실,"관중 : 6,073",2005.07.01(금),개시 : 18:33,경기시간 : 2:47,LG,KIA,,,
10, , ,투번,三땅, ,三안, ,二땅, ,4,1,0,1,0.258,김정민,구장 : 잠실,"관중 : 6,073",2005.07.01(금),개시 : 18:33,경기시간 : 2:47,LG,KIA,,,
11, , ,二안, ,좌2, , , , ,2,2,0,2,0.306,이대형,구장 : 잠실,"관중 : 6,073",2005.07.01(금),개시 : 18:33,경기시간 : 2:47,LG,KIA,,,
12, , , , , ,4구, , , ,0,0,1,0,0.290,이종열,구장 : 잠실,"관중 : 6,073",2005.07.01(금),개시 : 18:33,경기시간 : 2:47,LG,KIA,,,
13, , , , , , , ,4구, ,0,0,0,0,0.333,오태근,구장 : 잠실,"관중 : 6,073",2005.07.01(금),개시 : 18:33,경기시간 : 2:47,LG,KIA,,,
0,좌안, ,우비, , ,삼진, ,중안, ,4,2,0,0,0.291,최경환,구장 : 문학,"관중 : 3,213",2005.07.01(금),개시 : 18:31,경기시간 : 4:04,두산,SK,4구,,
1,투땅, , ,포파, , ,4구, , ,2,0,0,0,0.295,장원진,구장 : 문학,"관중 : 3,213",2005.07.01(금),개시 : 18:31,경기시간 : 4:04,두산,SK, ,,
2, , , , , , , , , ,0,0,0,1,0.164,윤승균,구장 : 문학,"관중 : 3,213",2005.07.01(금),개시 : 18:31,경기시간 : 4:04,두산,SK, ,,
3, , , , , , , ,우안, ,2,1,0,0,0.208,전상렬,구장 : 문학,"관중 : 3,213",2005.07.01(금),개시 : 18:31,경기시간 : 4:04,두산,SK,二비,,
4,二비, , ,二땅, , , , , ,2,0,0,0,0.261,황윤성,구장 : 문학,"관중 : 3,213",2005.07.01(금),개시 : 18:31,경기시간 : 4:04,두산,SK, ,,
5, , , , , , ,4구, , ,0,0,0,0,0.253,문희성,구장 : 문학,"관중 : 3,213",2005.07.01(금),개시 : 18:31,경기시간 : 4:04,두산,SK, ,,
6, , , , , , , ,삼진, ,1,0,0,0,0.167,김재호,구장 : 문학,"관중 : 3,213",2005.07.01(금),개시 : 18:31,경기시간 : 4:04,두산,SK, ,,
7, , , , , , , , , ,1,0,0,0,0.200,고영민,구장 : 문학,"관중 : 3,213",2005.07.01(금),개시 : 18:31,경기시간 : 4:04,두산,SK,삼진,,
8,중비, , ,三땅, , ,삼진,유땅, ,4,0,0,0,0.276,홍성흔,구장 : 문학,"관중 : 3,213",2005.07.01(금),개시 : 18:31,경기시간 : 4:04,두산,SK, ,,
