,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
0,삼진, ,좌중안, ,유땅, ,투희번,4구, ,3,1,1,1,0.333,강동우,구장 : 문학,"관중 : 27,800",2009.04.04(토),개시 : 13:47,경기시간 : 3:15,한화,SK,,,
1,투땅, ,포파, ,삼진, , , , ,3,0,0,0,0.000,이영우,구장 : 문학,"관중 : 27,800",2009.04.04(토),개시 : 13:47,경기시간 : 3:15,한화,SK,,,
2, , , , , , ,4구,2병, ,1,0,0,0,0.000,윤재국,구장 : 문학,"관중 : 27,800",2009.04.04(토),개시 : 13:47,경기시간 : 3:15,한화,SK,,,
3,삼진, ,좌홈, ,삼진, ,유2병, ,1땅,5,1,3,1,0.200,디아즈,구장 : 문학,"관중 : 27,800",2009.04.04(토),개시 : 13:47,경기시간 : 3:15,한화,SK,,,
4, ,좌중2,3땅, , ,사구, ,중안,우비,4,2,0,2,0.500,김태균,구장 : 문학,"관중 : 27,800",2009.04.04(토),개시 : 13:47,경기시간 : 3:15,한화,SK,,,
5, ,유땅,중안, , ,투2병, ,좌홈,우비,5,2,2,1,0.400,이범호,구장 : 문학,"관중 : 27,800",2009.04.04(토),개시 : 13:47,경기시간 : 3:15,한화,SK,,,
6, ,우비,유비, , ,4구, ,2비, ,3,0,0,0,0.000,김태완,구장 : 문학,"관중 : 27,800",2009.04.04(토),개시 : 13:47,경기시간 : 3:15,한화,SK,,,
7, ,좌홈, ,투땅, ,4구, ,우안, ,3,2,2,2,0.667,송광민,구장 : 문학,"관중 : 27,800",2009.04.04(토),개시 : 13:47,경기시간 : 3:15,한화,SK,,,
8, ,우비, ,우비, ,삼진, ,2실, ,4,0,0,0,0.000,신경현,구장 : 문학,"관중 : 27,800",2009.04.04(토),개시 : 13:47,경기시간 : 3:15,한화,SK,,,
9, , ,우안,유땅, , ,우안,4구, ,3,2,0,1,0.667,오선진,구장 : 문학,"관중 : 27,800",2009.04.04(토),개시 : 13:47,경기시간 : 3:15,한화,SK,,,
0,유땅, ,1땅, ,삼진, ,투땅, ,3땅,5,0,0,0,0.000,정근우,구장 : 문학,"관중 : 27,800",2009.04.04(토),개시 : 13:47,경기시간 : 3:15,SK,한화,,,
1,투땅, ,4구, ,유땅, ,투땅, , ,3,0,0,1,0.000,박재상,구장 : 문학,"관중 : 27,800",2009.04.04(토),개시 : 13:47,경기시간 : 3:15,SK,한화,,,
2,투땅, ,삼진, ,4구, , ,유땅, ,3,0,0,0,0.000,박재홍,구장 : 문학,"관중 : 27,800",2009.04.04(토),개시 : 13:47,경기시간 : 3:15,SK,한화,,,
3, ,4구,우안, ,유땅, , ,4구, ,2,1,1,1,0.500,이호준,구장 : 문학,"관중 : 27,800",2009.04.04(토),개시 : 13:47,경기시간 : 3:15,SK,한화,,,
4, , , , , , , , , ,0,0,0,0,0.000,박정환,구장 : 문학,"관중 : 27,800",2009.04.04(토),개시 : 13:47,경기시간 : 3:15,SK,한화,,,
5, ,우중2,우중안, , ,유파, ,3비, ,4,2,1,0,0.500,최정,구장 : 문학,"관중 : 27,800",2009.04.04(토),개시 : 13:47,경기시간 : 3:15,SK,한화,,,
6, ,4구,삼진, , ,2안, ,유땅, ,3,1,0,0,0.333,박정권,구장 : 문학,"관중 : 27,800",2009.04.04(토),개시 : 13:47,경기시간 : 3:15,SK,한화,,,
7, ,투희번, ,삼진, ,2비, , , ,2,0,0,0,0.000,박경완,구장 : 문학,"관중 : 27,800",2009.04.04(토),개시 : 13:47,경기시간 : 3:15,SK,한화,,,
8, , , , , , , , ,삼진,1,0,0,0,0.000,정상호,구장 : 문학,"관중 : 27,800",2009.04.04(토),개시 : 13:47,경기시간 : 3:15,SK,한화,,,
9, ,유직, ,3땅, ,삼진, , , ,3,0,0,0,0.000,나주환,구장 : 문학,"관중 : 27,800",2009.04.04(토),개시 : 13:47,경기시간 : 3:15,SK,한화,,,
10, , , , , , , , ,좌비,1,0,0,0,0.000,김재현,구장 : 문학,"관중 : 27,800",2009.04.04(토),개시 : 13:47,경기시간 : 3:15,SK,한화,,,
11, ,삼진, ,삼진, , , , , ,2,0,0,0,0.000,조동화,구장 : 문학,"관중 : 27,800",2009.04.04(토),개시 : 13:47,경기시간 : 3:15,SK,한화,,,
12, , , , , , ,중비, ,4구,1,0,0,0,0.000,안경현,구장 : 문학,"관중 : 27,800",2009.04.04(토),개시 : 13:47,경기시간 : 3:15,SK,한화,,,
13, , , , , , , , , ,0,0,0,0,0.000,윤요섭,구장 : 문학,"관중 : 27,800",2009.04.04(토),개시 : 13:47,경기시간 : 3:15,SK,한화,,,
0,투땅, ,삼진, , ,1땅, ,삼진, ,4,0,0,0,0.000,이대형,구장 : 시민,"관중 : 10,000",2009.04.04(토),개시 : 14:01,경기시간 : 3:22,LG,삼성,,,
1,우2, , ,유비, ,중비, , ,좌비,4,1,0,0,0.250,이진영,구장 : 시민,"관중 : 10,000",2009.04.04(토),개시 : 14:01,경기시간 : 3:22,LG,삼성,,,
2,우비, , ,우비, , ,중비, ,중비,4,0,0,0,0.000,안치용,구장 : 시민,"관중 : 10,000",2009.04.04(토),개시 : 14:01,경기시간 : 3:22,LG,삼성,,,
3,2땅, , ,1땅, , ,중비, ,우중홈,4,1,1,1,0.250,페타지니,구장 : 시민,"관중 : 10,000",2009.04.04(토),개시 : 14:01,경기시간 : 3:22,LG,삼성,,,
4, ,삼진, , ,좌2, ,3땅, ,4구,3,1,0,1,0.333,박병호,구장 : 시민,"관중 : 10,000",2009.04.04(토),개시 : 14:01,경기시간 : 3:22,LG,삼성,,,
5, ,우비, , ,중안, , ,우중안,4구,3,2,0,0,0.667,정성훈,구장 : 시민,"관중 : 10,000",2009.04.04(토),개시 : 14:01,경기시간 : 3:22,LG,삼성,,,
6, ,좌비, , ,2유병, , ,삼진,4구,3,0,0,0,0.000,박경수,구장 : 시민,"관중 : 10,000",2009.04.04(토),개시 : 14:01,경기시간 : 3:22,LG,삼성,,,
7, , ,우비, ,우비, , ,좌안, ,3,1,0,0,0.333,조인성,구장 : 시민,"관중 : 10,000",2009.04.04(토),개시 : 14:01,경기시간 : 3:22,LG,삼성,,,
8, , , , , , , , , ,0,0,0,0,0.000,박용근,구장 : 시민,"관중 : 10,000",2009.04.04(토),개시 : 14:01,경기시간 : 3:22,LG,삼성,,,
9, , , , , , , , ,삼진,1,0,0,0,0.000,이병규,구장 : 시민,"관중 : 10,000",2009.04.04(토),개시 : 14:01,경기시간 : 3:22,LG,삼성,,,
