,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
0,4구/ 좌비, , ,3땅, ,유비,중비,좌비, ,5,0,0,1,0.363,이용규,구장 : 잠실,"관중 : 27,000",2011.08.02(화),개시 : 18:31,경기시간 : 3:56,KIA,두산,,,
1,좌2,유안, ,2땅, ,좌안, ,우안,우비,6,4,0,2,0.281,이종범,구장 : 잠실,"관중 : 27,000",2011.08.02(화),개시 : 18:31,경기시간 : 3:56,KIA,두산,,,
2,좌비,포희번, ,우안, ,2땅, ,투희선,중안,4,2,0,1,0.282,김원섭,구장 : 잠실,"관중 : 27,000",2011.08.02(화),개시 : 18:31,경기시간 : 3:56,KIA,두산,,,
3,4구,삼진, ,4구, ,4구, ,3땅,3땅,3,0,0,1,0.311,이범호,구장 : 잠실,"관중 : 27,000",2011.08.02(화),개시 : 18:31,경기시간 : 3:56,KIA,두산,,,
4,삼진,삼진, ,우비, ,삼진, ,중안, ,5,1,2,0,0.338,나지완,구장 : 잠실,"관중 : 27,000",2011.08.02(화),개시 : 18:31,경기시간 : 3:56,KIA,두산,,,
5, , , , , , , , ,2땅,1,0,0,1,0.000,김다원,구장 : 잠실,"관중 : 27,000",2011.08.02(화),개시 : 18:31,경기시간 : 3:56,KIA,두산,,,
6,좌2, ,중안, ,유땅, ,4구,우중2, ,4,3,3,1,0.309,안치홍,구장 : 잠실,"관중 : 27,000",2011.08.02(화),개시 : 18:31,경기시간 : 3:56,KIA,두산,,,
7, , , , , , , , , ,0,0,0,1,0.266,박기남,구장 : 잠실,"관중 : 27,000",2011.08.02(화),개시 : 18:31,경기시간 : 3:56,KIA,두산,,,
8,4구, ,투유병, ,좌안, ,1희번,우안, ,3,2,0,0,0.265,차일목,구장 : 잠실,"관중 : 27,000",2011.08.02(화),개시 : 18:31,경기시간 : 3:56,KIA,두산,,,
9,좌안, ,4구, ,삼진, ,좌비,우안, ,4,2,3,0,0.196,김주형,구장 : 잠실,"관중 : 27,000",2011.08.02(화),개시 : 18:31,경기시간 : 3:56,KIA,두산,,,
10,유안, ,3땅, ,삼진, ,3안,삼진, ,5,2,0,0,0.266,이현곤,구장 : 잠실,"관중 : 27,000",2011.08.02(화),개시 : 18:31,경기시간 : 3:56,KIA,두산,,,
0,중안,중안, ,1땅, ,4구, , ,유직,4,2,0,1,0.311,이종욱,구장 : 잠실,"관중 : 27,000",2011.08.02(화),개시 : 18:31,경기시간 : 3:56,두산,KIA,,,
1,우비,우비, ,4구, , ,삼진, ,좌안,4,1,0,0,0.202,고영민,구장 : 잠실,"관중 : 27,000",2011.08.02(화),개시 : 18:31,경기시간 : 3:56,두산,KIA,,,
2,좌안, ,삼진,2땅, , ,우파, ,삼진,5,1,1,0,0.303,김현수,구장 : 잠실,"관중 : 27,000",2011.08.02(화),개시 : 18:31,경기시간 : 3:56,두산,KIA,,,
3,유땅, ,3땅, ,삼진, ,우안, , ,4,1,0,0,0.287,김동주,구장 : 잠실,"관중 : 27,000",2011.08.02(화),개시 : 18:31,경기시간 : 3:56,두산,KIA,,,
4,4구, ,우2, ,삼진, ,투직, , ,3,1,0,0,0.295,최준석,구장 : 잠실,"관중 : 27,000",2011.08.02(화),개시 : 18:31,경기시간 : 3:56,두산,KIA,,,
5,1땅, ,삼진, ,사구, , ,삼진, ,3,0,0,0,0.256,이성열,구장 : 잠실,"관중 : 27,000",2011.08.02(화),개시 : 18:31,경기시간 : 3:56,두산,KIA,,,
6, ,1비, ,2비,2직, , , , ,3,0,0,0,0.303,윤석민,구장 : 잠실,"관중 : 27,000",2011.08.02(화),개시 : 18:31,경기시간 : 3:56,두산,KIA,,,
