,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11
0,유땅, ,투번, , ,삼진, , ,유땅,4,0,0,0,0.318,이대형,구장 : 잠실,"관중 : 6,205",2016.09.01(목),개시 : 18:30,경기시간 : 2:22,KT,두산,,,
1,우비, , ,우비, ,삼진, , , ,3,0,0,0,0.298,오정복,구장 : 잠실,"관중 : 6,205",2016.09.01(목),개시 : 18:30,경기시간 : 2:22,KT,두산,,,
2, , , , , , , , ,삼진,1,0,0,0,0.211,윤요섭,구장 : 잠실,"관중 : 6,205",2016.09.01(목),개시 : 18:30,경기시간 : 2:22,KT,두산,,,
3,1땅, , ,2땅, , ,2땅, ,좌비,4,0,0,0,0.313,이진영,구장 : 잠실,"관중 : 6,205",2016.09.01(목),개시 : 18:30,경기시간 : 2:22,KT,두산,,,
4, ,우비, ,2땅, , ,삼진, , ,3,0,0,0,0.332,유한준,구장 : 잠실,"관중 : 6,205",2016.09.01(목),개시 : 18:30,경기시간 : 2:22,KT,두산,,,
5, ,2비, , ,우비, ,4구, , ,2,0,0,0,0.310,박경수,구장 : 잠실,"관중 : 6,205",2016.09.01(목),개시 : 18:30,경기시간 : 2:22,KT,두산,,,
6, ,중비, , ,2땅, ,1땅, , ,3,0,0,0,0.290,유민상,구장 : 잠실,"관중 : 6,205",2016.09.01(목),개시 : 18:30,경기시간 : 2:22,KT,두산,,,
7, , , , , , , , , ,0,0,0,0,0.188,문상철,구장 : 잠실,"관중 : 6,205",2016.09.01(목),개시 : 18:30,경기시간 : 2:22,KT,두산,,,
8, , ,중안, ,삼진, , ,유땅, ,3,1,0,0,0.214,박용근,구장 : 잠실,"관중 : 6,205",2016.09.01(목),개시 : 18:30,경기시간 : 2:22,KT,두산,,,
9, , ,좌비, , ,중안, ,중비, ,3,1,0,0,0.200,이해창,구장 : 잠실,"관중 : 6,205",2016.09.01(목),개시 : 18:30,경기시간 : 2:22,KT,두산,,,
10, , ,투땅, , ,1희번, ,삼진, ,2,0,0,0,0.224,심우준,구장 : 잠실,"관중 : 6,205",2016.09.01(목),개시 : 18:30,경기시간 : 2:22,KT,두산,,,
0,3땅, ,좌안, ,4구, ,중비, , ,3,1,0,0,0.343,박건우,구장 : 잠실,"관중 : 6,205",2016.09.01(목),개시 : 18:30,경기시간 : 2:22,두산,KT,,,
1,4구, ,우비, ,우안, , ,삼진, ,3,1,0,0,0.269,오재원,구장 : 잠실,"관중 : 6,205",2016.09.01(목),개시 : 18:30,경기시간 : 2:22,두산,KT,,,
2,유병, ,우희비, ,4구, , ,중비, ,2,0,1,0,0.324,민병헌,구장 : 잠실,"관중 : 6,205",2016.09.01(목),개시 : 18:30,경기시간 : 2:22,두산,KT,,,
3, ,2땅,유땅, ,삼진, , ,삼진, ,4,0,0,0,0.343,김재환,구장 : 잠실,"관중 : 6,205",2016.09.01(목),개시 : 18:30,경기시간 : 2:22,두산,KT,,,
4, , , , , , , , , ,0,0,0,0,0.241,정수빈,구장 : 잠실,"관중 : 6,205",2016.09.01(목),개시 : 18:30,경기시간 : 2:22,두산,KT,,,
5, ,우안, ,좌안, ,삼진, , , ,3,2,0,0,0.326,오재일,구장 : 잠실,"관중 : 6,205",2016.09.01(목),개시 : 18:30,경기시간 : 2:22,두산,KT,,,
6, ,좌안, ,투땅, ,좌안, , , ,3,2,0,0,0.307,에반스,구장 : 잠실,"관중 : 6,205",2016.09.01(목),개시 : 18:30,경기시간 : 2:22,두산,KT,,,
7, ,3비, ,삼진, ,유병, , , ,3,0,0,0,0.296,허경민,구장 : 잠실,"관중 : 6,205",2016.09.01(목),개시 : 18:30,경기시간 : 2:22,두산,KT,,,
8, ,좌비, ,중비, , , , , ,2,0,0,0,0.183,박세혁,구장 : 잠실,"관중 : 6,205",2016.09.01(목),개시 : 18:30,경기시간 : 2:22,두산,KT,,,
9, , , , , , ,중비, , ,1,0,0,0,0.300,국해성,구장 : 잠실,"관중 : 6,205",2016.09.01(목),개시 : 18:30,경기시간 : 2:22,두산,KT,,,
10, , , , , , , , , ,0,0,0,0,0.176,최재훈,구장 : 잠실,"관중 : 6,205",2016.09.01(목),개시 : 18:30,경기시간 : 2:22,두산,KT,,,
11, , ,중안, ,투땅, , , , ,2,1,0,1,0.288,류지혁,구장 : 잠실,"관중 : 6,205",2016.09.01(목),개시 : 18:30,경기시간 : 2:22,두산,KT,,,
12, , , , , , ,중비, , ,1,0,0,0,0.248,최주환,구장 : 잠실,"관중 : 6,205",2016.09.01(목),개시 : 18:30,경기시간 : 2:22,두산,KT,,,
13, , , , , , , , , ,0,0,0,0,0.301,김재호,구장 : 잠실,"관중 : 6,205",2016.09.01(목),개시 : 18:30,경기시간 : 2:22,두산,KT,,,
